Date,600000.SS,600005.SS,600008.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600021.SS,600023.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600038.SS,600048.SS,600050.SS,600060.SS,600066.SS,600068.SS,600085.SS,600089.SS,600100.SS,600104.SS,600109.SS,600111.SS,600115.SS,600118.SS,600150.SS,600153.SS,600157.SS,600166.SS,600170.SS,600177.SS,600188.SS,600196.SS,600208.SS,600221.SS,600252.SS,600256.SS,600271.SS,600276.SS,600309.SS,600315.SS,600317.SS,600332.SS,600340.SS,600350.SS,600352.SS,600362.SS,600369.SS,600372.SS,600373.SS,600383.SS,600398.SS,600406.SS,600415.SS,600485.SS,600489.SS,600518.SS,600519.SS,600535.SS,600547.SS,600549.SS,600570.SS,600578.SS,600583.SS,600585.SS,600588.SS,600600.SS,600633.SS,600637.SS,600642.SS,600648.SS,600649.SS,600660.SS,600663.SS,600674.SS,600688.SS,600690.SS,600703.SS,600705.SS,600717.SS,600718.SS,600739.SS,600741.SS,600783.SS,600795.SS,600804.SS,600820.SS,600827.SS,600837.SS,600839.SS,600863.SS,600867.SS,600873.SS,600875.SS,600886.SS,600887.SS,600893.SS,600895.SS,600900.SS,600958.SS,600959.SS,600998.SS,600999.SS,601006.SS,601009.SS,601016.SS,601018.SS,601021.SS,601088.SS,601098.SS,601099.SS,601106.SS,601111.SS,601117.SS,601118.SS,601158.SS,601166.SS,601169.SS,601179.SS,601186.SS,601198.SS,601211.SS,601216.SS,601225.SS,601231.SS,601238.SS,601258.SS,601718.SS,601727.SS,601766.SS,601788.SS,601800.SS,601808.SS,601818.SS,601857.SS,601866.SS,601872.SS,601888.SS,601898.SS,601899.SS,601901.SS,601919.SS,601928.SS,601933.SS,601939.SS,601958.SS,601969.SS,601985.SS,601988.SS,601989.SS,601991.SS,601992.SS,601998.SS,603000.SS,603288.SS,603885.SS,603993.SS,000001.SZ,000002.SZ,000009.SZ,000027.SZ,000039.SZ,000046.SZ,000060.SZ,000061.SZ,000063.SZ,000069.SZ,000100.SZ,000156.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000400.SZ,000402.SZ,000413.SZ,000415.SZ,000423.SZ,000425.SZ,000503.SZ,000538.SZ,000539.SZ,000540.SZ,000559.SZ,000568.SZ,000581.SZ,000598.SZ,000623.SZ,000625.SZ,000629.SZ,000630.SZ,000651.SZ,000686.SZ,000709.SZ,000712.SZ,000725.SZ,000728.SZ,000729.SZ,000738.SZ,000750.SZ,000768.SZ,000776.SZ,000778.SZ,000783.SZ,000792.SZ,000793.SZ,000800.SZ,000825.SZ,000826.SZ,000831.SZ,000858.SZ,000876.SZ,000883.SZ,000895.SZ,000898.SZ,000917.SZ,000937.SZ,000963.SZ,000983.SZ,000999.SZ,002007.SZ,002008.SZ,002024.SZ,002038.SZ,002065.SZ,002081.SZ,002129.SZ,002142.SZ,002146.SZ,002153.SZ,002195.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002292.SZ,002294.SZ,002304.SZ,002353.SZ,002375.SZ,002385.SZ,002399.SZ,002410.SZ,002415.SZ,002422.SZ,002450.SZ,002456.SZ,002465.SZ,002470.SZ,002475.SZ,002500.SZ,002594.SZ,002673.SZ,002736.SZ,002739.SZ,300002.SZ,300003.SZ,300015.SZ,300017.SZ,300024.SZ,300027.SZ,300058.SZ,300059.SZ,300070.SZ,300104.SZ,300124.SZ,300133.SZ,300144.SZ,300146.SZ,300251.SZ,300315.SZ
2015-07-10,120.8,22.99,29.77,73.32,27.2,38.43,37.32,170.84,9.95,13.73,31.36,11.8,11.15,15.28,16.46,121.8,314.73,77.45,120.23,192.58,13.14,93.97,574.15,49.16,231.07,12.31,260.86,164.9,16.58,298.78,12.15,715.35,118.82,17.51,4.35,77.76,66.17,198.91,30.05,274.05,4.64,14.38,20.36,7.6,51.88,833.34,545.8,40.26,46.11,42.12,23.18,11.95,217.2,24.16,40.31,64.98,92.99,161.47,17.02,375.02,10.05,31.6,106.85,720.07,1464.04,301.23,202.26,184.61,73.52,24.48,210.02,74.96,44.05,55.0,84.29,78.31,34.51,62.07,60.5,639.82,142.34,172.21,19.1,409.97,23.64,166.23,247.88,216.2,15.83,633.11,147.64,1255.92,19.69,204.96,115.59,438.06,179.75,81.77,20.18,39.62,41.77,14.87,1260.97,107.5,423.62,14.35,28.2,22.21,20.46,36.43,15.37,30.13,17.36,7.58,126.09,27.36,23.28,19.16,9.3,15.31,8.98,6.0,11.62,61.08,20.5,8.44,20.02,24.99,31.32,55.33,6.96,30.42,15.37,3.83,12.34,13.02,19.93,26.28,19.07,22.08,6.43,15.32,6.77,9.39,59.88,9.39,7.49,11.82,9.15,10.34,39.76,9.21,12.39,17.46,9.92,7.2,16.84,15.75,9.43,12.01,91.71,131.44,68.96,12.7,1880.16,1593.59,10.7,79.61,417.41,450.83,10.98,323.75,17.96,8.19,14.28,47.18,360.69,15.68,97.63,101.16,148.77,281.94,8.4,7.38,458.97,11.02,35.74,1125.5,11.94,9.5,334.4,635.79,23.95,204.16,460.16,119.36,18.8,8.44,2513.59,259.04,7.0,21.85,3.64,36.02,73.63,39.86,138.74,263.04,110.03,12.96,62.54,17.72,20.75,36.74,33.16,30.64,13.6,412.57,133.41,27.81,292.68,9.26,42.89,38.94,71.48,44.63,49.19,39.76,278.96,1083.34,45.0,19.17,446.02,17.19,22.67,8.42,553.87,144.6,85.81,33.12,32.27,28.8,528.57,37.85,312.88,277.53,44.35,29.21,92.28,26.72,20.35,32.39,31.35,27.59,34.6,24.08,20.3,241.57,15.85,54.12,66.13,25.62,177.94,11.33,82.31,227.47,44.1,1009.58,34.06,10.98,674.5,36.44,1013.14,359.11,26.7,76.47,353.64,22.7,141.99
2015-07-13,119.36,24.81,32.21,80.0,27.62,40.15,36.3,165.09,9.86,13.78,34.35,12.93,12.16,14.99,18.06,120.54,342.67,74.8,131.97,193.21,13.07,103.08,569.32,54.17,253.29,12.31,288.03,157.65,147.74,327.7,13.37,790.67,130.05,17.51,234.3,84.82,72.36,214.69,32.41,300.24,32.66,15.73,248.54,300.19,438.01,879.91,559.18,40.26,50.07,46.2,23.18,12.96,237.87,26.19,43.43,71.41,102.0,155.47,123.88,411.2,392.85,31.6,117.03,793.21,1423.93,314.91,221.56,201.88,1048.34,26.6,224.61,75.29,989.25,57.28,92.41,86.06,37.24,68.04,66.13,658.62,156.02,189.1,19.75,430.76,315.92,182.74,270.59,236.53,15.83,662.86,162.35,1370.3,19.69,227.13,126.14,431.94,198.96,89.51,20.18,43.34,45.61,14.87,1248.24,118.17,468.15,14.35,28.47,24.43,22.71,36.16,15.36,30.15,19.15,8.3,126.09,27.01,25.53,19.33,10.23,15.31,9.65,6.83,12.65,60.76,20.36,9.26,20.12,26.32,32.82,60.83,7.64,33.4,16.58,21.13,13.56,14.27,20.16,26.75,18.94,23.07,6.17,14.76,7.44,10.11,65.76,10.17,8.15,11.89,10.01,11.97,43.64,8.9,13.48,19.19,10.91,6.85,18.49,17.17,10.34,11.31,100.77,134.54,68.96,13.94,1827.47,1606.47,10.7,86.14,453.69,494.7,10.98,356.29,17.96,8.19,15.45,51.88,391.79,15.83,99.73,110.69,163.44,306.31,8.4,7.38,494.93,11.02,35.74,1128.53,11.94,9.5,365.45,684.13,23.95,226.4,505.37,123.9,20.38,8.44,2732.69,267.61,7.0,21.85,18.6,38.41,80.69,43.87,142.65,289.21,111.14,12.96,63.61,17.72,20.75,40.06,36.01,30.64,13.6,438.11,146.31,30.41,297.34,9.95,42.89,42.01,71.48,48.17,53.73,515.7,305.53,1187.83,432.26,303.75,489.76,17.19,22.99,80.65,608.63,158.93,93.74,316.76,575.27,28.8,542.47,37.85,329.28,272.73,44.35,29.21,101.34,26.72,257.67,32.39,31.35,27.59,306.6,24.08,20.3,252.69,17.4,59.53,68.15,25.52,177.94,11.33,90.35,249.96,364.28,1110.31,34.06,220.96,741.39,289.67,1113.08,393.85,26.7,76.47,387.24,22.7,156.07
2015-07-14,117.62,23.11,34.92,75.64,25.48,37.42,36.01,160.52,9.07,13.02,34.02,12.25,11.64,14.68,17.7,113.37,341.52,73.1,144.88,181.19,12.2,113.1,540.35,51.27,249.87,480.52,317.92,148.57,155.18,309.83,12.73,873.5,127.58,17.51,256.86,84.71,69.74,206.48,30.03,289.07,35.77,15.88,254.02,329.96,479.34,843.71,517.17,40.26,46.76,44.85,23.18,12.51,222.59,24.92,40.73,78.49,97.37,145.15,111.98,412.36,431.36,31.6,109.13,825.61,1379.42,304.82,209.06,194.73,1152.23,25.48,207.98,71.12,1001.25,53.46,92.21,85.28,36.26,73.51,72.36,634.6,160.35,189.72,18.31,404.45,346.69,199.24,258.03,258.95,15.83,619.01,166.87,1310.91,19.69,241.83,126.02,402.98,206.09,89.36,20.18,47.42,46.01,14.87,1177.34,129.91,500.35,14.35,26.97,25.06,24.96,33.76,14.56,29.5,21.06,8.44,126.09,25.51,25.29,18.12,10.45,15.31,8.9,7.49,12.17,59.43,19.84,8.81,18.3,24.7,30.38,66.88,7.08,32.8,16.4,23.23,12.6,14.1,18.48,25.16,17.13,21.45,6.01,14.52,7.05,9.16,63.61,9.27,7.79,11.13,9.49,13.11,43.76,8.76,12.99,17.87,11.52,6.87,18.76,15.93,9.81,12.23,108.97,126.08,68.96,15.3,1755.97,1551.97,10.7,92.36,429.29,476.23,10.98,375.01,243.66,8.19,14.5,57.06,369.78,14.82,94.6,106.61,155.12,294.94,40.2,168.04,479.43,150.26,35.74,1092.68,11.94,9.5,399.57,660.97,93.05,224.52,499.41,117.12,20.38,8.44,2616.69,252.0,7.0,21.85,20.44,35.54,77.33,48.28,133.06,294.7,104.93,12.96,60.21,17.72,20.75,38.06,34.83,30.64,60.65,409.79,145.93,33.25,282.82,9.14,42.89,40.86,71.48,45.38,53.04,565.0,318.76,1238.86,474.6,333.37,507.36,17.19,22.37,88.39,668.85,174.67,95.18,348.08,632.07,28.8,526.68,37.85,310.39,257.1,44.35,29.21,98.64,26.72,282.44,32.39,105.47,27.59,304.36,24.08,20.3,236.88,16.78,56.25,63.39,23.6,178.8,11.33,95.61,254.21,400.53,1054.4,273.0,242.72,686.96,318.43,1009.29,386.24,452.81,76.47,424.2,303.21,171.6
2015-07-15,119.54,21.14,31.95,68.68,25.62,34.48,36.66,165.53,9.17,12.42,30.77,11.08,10.67,15.21,15.98,109.61,310.9,75.46,130.67,179.76,11.59,102.1,512.14,46.09,225.78,500.95,317.92,151.14,141.1,292.51,11.46,782.37,117.01,17.51,257.8,77.32,63.18,18.12,27.67,261.4,34.24,14.47,229.88,305.5,472.1,774.95,473.27,40.26,42.44,40.49,366.64,11.46,201.47,22.82,37.65,72.0,87.92,138.3,101.29,386.15,389.04,31.6,98.75,781.82,1390.73,309.46,189.16,176.42,1037.94,23.26,195.08,69.08,904.63,50.1,83.3,78.01,33.33,66.4,65.55,611.28,144.89,178.31,16.62,400.37,312.84,179.88,234.29,234.3,15.83,561.65,150.27,1189.93,19.69,216.27,114.44,390.55,184.14,80.74,20.18,42.93,41.74,14.87,1191.89,135.04,448.08,14.35,25.01,22.55,22.48,32.23,14.56,28.87,21.08,7.63,126.09,25.41,22.84,16.32,9.41,15.31,8.13,7.18,11.08,59.82,20.21,7.95,18.07,22.26,27.34,60.24,6.39,29.58,16.68,22.03,11.35,12.74,17.58,22.97,16.83,19.5,6.16,15.75,6.35,8.28,57.39,8.45,7.1,10.41,8.6,13.31,39.76,8.82,11.85,16.1,10.37,7.03,17.39,14.51,8.86,12.6,98.21,116.25,62.06,13.81,1719.59,1567.82,10.7,84.6,391.85,432.36,376.48,355.82,266.82,8.19,13.13,51.57,337.72,13.49,94.5,96.55,139.88,271.03,37.71,172.37,457.87,160.82,35.74,1036.54,11.94,9.5,361.92,640.62,93.31,200.09,465.66,113.27,18.64,8.44,2481.37,227.11,7.0,21.85,18.69,32.21,69.93,43.41,118.38,265.35,97.1,12.92,54.39,97.91,20.75,34.6,31.82,30.64,66.76,387.59,132.94,30.28,267.52,8.18,42.83,37.59,71.48,41.78,48.12,510.74,288.25,1118.98,428.28,329.58,457.47,65.36,21.04,79.9,602.61,157.32,87.52,313.57,577.51,28.8,505.99,37.85,285.96,240.61,44.35,29.21,88.98,26.72,255.24,32.39,109.04,219.73,274.12,24.08,20.3,213.33,15.14,50.63,58.99,21.26,161.0,185.17,88.01,229.05,360.61,949.2,265.37,235.52,678.85,291.39,908.48,348.78,407.82,76.47,383.52,275.1,154.51
2015-07-16,118.88,21.33,32.71,70.95,25.58,35.02,36.03,161.84,9.23,12.59,30.98,11.2,11.11,14.88,17.52,108.68,320.85,74.18,133.62,177.23,11.59,104.31,521.8,47.21,239.54,514.57,350.75,151.54,141.98,296.75,12.6,845.62,122.99,17.51,260.62,81.05,64.42,18.12,28.03,269.7,34.79,15.36,227.98,307.63,473.91,812.06,492.71,40.26,42.65,41.56,357.65,11.5,204.53,23.34,38.31,76.19,89.66,136.62,102.69,394.74,403.26,97.53,100.82,805.91,1392.41,308.35,192.06,178.25,935.07,23.68,198.31,68.99,822.56,50.83,84.89,81.12,34.18,67.93,67.67,616.16,150.77,186.13,16.78,392.5,317.93,187.53,238.76,255.75,15.83,574.84,150.39,1222.92,19.69,221.7,119.26,390.17,188.26,81.62,20.18,46.2,43.19,14.87,1174.31,144.96,467.73,14.35,25.48,22.03,22.91,32.26,14.38,29.16,21.71,7.68,126.09,25.55,23.47,16.47,10.24,15.31,8.47,7.41,11.03,59.11,19.91,8.19,18.39,22.32,27.64,57.88,6.46,30.22,17.03,22.73,11.17,13.05,17.64,23.28,17.26,20.07,6.01,15.63,6.42,8.17,58.7,8.54,7.29,10.3,8.71,14.37,41.6,8.73,12.12,16.57,10.86,6.87,19.1,14.79,8.95,12.13,94.13,120.1,55.89,15.16,1722.1,1566.83,10.7,87.21,402.41,438.29,405.01,371.74,272.09,8.19,13.45,54.5,343.46,13.67,93.5,96.32,140.3,279.85,38.31,174.02,475.76,159.14,35.74,1056.12,11.94,492.14,393.41,652.1,94.1,205.1,484.6,113.1,18.96,8.44,2530.16,231.75,7.0,21.85,19.02,32.48,71.41,45.37,121.71,275.22,98.02,12.92,55.37,97.73,20.75,34.64,32.3,30.64,70.34,400.36,140.29,33.12,271.84,8.41,42.83,38.99,71.48,42.63,50.02,523.82,300.61,1144.09,434.83,351.34,466.53,67.05,20.57,80.65,580.86,162.0,93.07,313.66,601.19,28.8,523.74,37.85,300.99,246.05,44.35,29.21,89.7,26.72,259.44,32.39,112.88,230.38,263.08,24.08,20.3,215.25,15.35,52.24,58.53,21.31,145.1,203.19,93.57,231.13,381.39,970.92,270.48,245.6,703.16,307.31,890.48,364.64,416.85,76.47,401.4,271.73,169.92
2015-07-17,119.24,22.42,34.97,74.29,26.23,36.09,36.64,162.29,9.41,12.86,32.93,11.77,11.67,14.83,18.38,112.32,341.9,75.0,146.71,183.08,12.07,111.2,539.33,50.38,254.59,547.1,368.14,154.97,153.82,311.3,13.43,933.99,134.46,17.51,280.82,85.94,67.48,18.12,29.57,282.74,37.29,16.05,238.84,323.58,518.79,851.35,510.27,40.26,44.53,44.24,382.34,12.11,216.62,24.44,40.33,83.74,94.47,140.41,106.77,416.54,423.38,107.26,106.66,854.08,1412.38,314.35,203.66,188.28,1027.66,24.87,208.83,70.91,870.19,52.71,90.08,85.6,35.91,72.58,69.83,630.43,159.03,197.23,17.7,399.87,337.94,204.03,254.76,271.2,15.83,603.67,162.96,1282.31,19.69,238.44,125.96,402.98,208.28,86.59,20.18,49.31,46.14,14.87,1204.61,159.34,501.18,14.35,26.8,23.79,24.21,33.73,14.74,29.94,23.51,8.14,126.09,25.97,24.77,17.33,10.79,15.31,8.83,7.92,11.55,59.88,20.1,8.73,19.1,23.65,29.36,63.64,6.81,32.12,18.03,24.43,12.27,13.87,18.78,25.41,17.7,21.0,6.02,15.4,6.84,8.68,62.88,8.93,7.61,10.7,9.2,15.37,44.64,8.72,12.68,17.51,11.51,6.81,20.97,15.43,9.53,12.03,100.45,127.01,58.55,16.07,1749.7,1603.49,10.7,91.43,427.64,459.73,444.05,390.93,292.66,311.01,14.23,58.44,359.25,14.26,95.55,101.01,147.78,291.92,40.63,186.38,492.63,167.78,35.74,1091.53,11.94,532.26,430.4,670.84,99.29,221.7,513.92,117.64,19.73,8.44,2616.69,247.93,7.0,21.85,20.07,33.97,75.93,49.93,129.54,302.59,103.22,12.92,58.26,104.92,20.75,36.89,34.02,30.64,76.57,417.84,153.66,36.1,279.6,8.84,42.83,40.71,71.48,44.53,52.96,555.86,321.82,1218.61,468.06,385.6,493.52,70.77,20.96,85.81,631.81,176.04,97.15,340.51,631.27,347.5,538.12,37.85,313.89,256.94,44.35,29.21,98.46,26.72,274.48,32.39,118.97,252.47,278.76,81.77,20.3,226.29,16.85,55.6,62.27,22.38,159.53,222.95,98.93,248.81,414.73,1067.82,292.01,262.68,750.1,323.03,939.58,389.26,455.87,76.47,435.12,298.64,186.89
2015-07-20,117.2,22.49,34.99,74.29,25.67,35.88,36.42,160.81,9.24,12.75,34.43,11.98,11.69,14.93,18.81,108.96,344.2,75.31,161.09,180.08,11.9,113.0,536.54,51.55,253.94,546.35,373.23,153.42,154.7,308.72,14.08,1001.2,135.64,17.51,293.04,85.61,73.81,18.12,29.39,280.17,37.83,16.08,240.0,319.33,529.72,841.17,507.76,40.26,44.53,44.08,395.04,12.33,214.58,24.49,39.39,92.05,94.84,137.67,108.1,413.06,428.58,108.58,105.77,835.69,1394.49,309.03,200.36,185.4,1129.5,24.96,209.34,69.59,886.92,52.22,90.48,84.83,36.78,76.81,68.75,620.33,162.96,197.54,18.87,385.4,370.96,208.82,253.39,276.63,15.83,602.44,170.78,1275.72,19.69,263.77,126.14,391.85,214.87,88.19,20.18,50.53,47.05,14.87,1187.04,175.15,519.58,14.35,26.09,23.89,24.17,32.69,14.55,29.13,23.28,8.34,126.09,25.38,24.7,17.17,11.11,15.31,9.18,8.14,11.46,59.11,19.65,9.49,18.93,23.28,28.37,69.97,6.72,32.42,18.07,25.38,12.87,14.69,18.57,25.33,18.03,21.11,5.93,15.96,7.52,9.21,63.99,9.13,7.56,10.43,10.06,15.59,44.84,8.66,12.93,17.26,11.36,6.8,21.59,15.39,9.63,12.24,103.97,125.18,57.82,16.14,1722.1,1631.24,10.7,91.36,433.41,457.43,458.16,384.14,304.88,340.39,14.25,57.23,359.25,14.12,93.58,100.16,153.07,290.99,40.63,191.13,484.75,167.66,35.74,1089.8,11.94,553.24,431.72,654.92,99.94,223.58,515.14,114.76,19.57,8.44,2584.47,243.29,7.0,21.85,19.98,34.67,75.85,54.97,126.6,318.64,100.92,12.92,57.74,103.51,20.75,40.23,34.07,206.91,78.16,410.9,165.71,36.65,275.83,8.75,42.83,40.45,71.48,44.33,52.79,549.09,319.86,1296.37,471.39,398.66,486.69,74.27,20.5,88.06,660.68,185.98,95.22,357.29,630.63,361.87,518.29,37.85,308.82,244.91,44.35,155.38,103.56,26.72,289.73,32.39,119.3,254.84,272.92,89.72,45.36,240.25,16.62,55.04,60.73,21.79,175.4,222.95,100.91,247.02,425.86,1045.78,319.66,263.94,752.52,342.9,913.72,381.65,495.49,229.17,449.4,328.19,192.31
2015-07-21,115.4,22.99,35.18,75.36,25.44,35.93,35.79,159.19,9.14,12.72,34.51,12.11,11.77,14.74,20.66,108.56,344.2,73.91,160.51,176.92,11.95,112.54,548.48,51.5,253.13,547.1,370.69,155.65,164.78,311.3,15.48,986.37,133.07,17.51,293.98,85.51,73.89,18.12,29.39,284.72,37.83,17.11,246.33,319.68,515.97,833.34,513.61,40.26,44.67,44.48,390.05,13.36,213.12,24.55,40.19,88.88,96.28,133.99,109.18,446.69,449.39,110.62,108.53,832.18,1375.07,305.37,204.76,187.58,1106.0,25.06,210.86,69.11,873.14,51.88,92.16,83.96,36.72,75.38,67.17,618.59,159.2,194.57,18.58,372.77,365.16,203.22,256.14,273.99,15.83,604.28,169.56,1302.11,168.85,266.48,124.21,389.43,222.0,91.26,20.18,49.71,46.6,14.87,1170.68,171.17,508.5,14.35,26.13,26.28,24.01,32.68,14.99,29.23,23.51,8.46,130.38,25.23,24.84,17.48,11.35,15.31,9.04,8.46,11.43,58.01,19.28,9.35,20.74,24.21,28.71,76.94,6.84,33.18,17.98,25.13,12.8,14.83,19.0,25.65,18.28,21.29,5.88,15.71,7.74,9.21,70.25,9.42,7.61,10.5,10.14,15.52,44.84,8.56,13.29,17.42,12.18,6.71,21.45,15.31,9.65,11.71,103.97,123.59,63.6,17.72,1718.33,1597.55,10.7,91.51,443.63,455.78,468.67,383.44,307.4,344.64,14.28,56.98,361.65,14.22,92.08,101.55,160.06,291.23,41.06,189.48,483.09,164.06,35.74,1099.88,115.73,547.77,429.52,660.36,98.73,231.41,517.59,111.95,19.61,8.44,2555.01,248.21,7.0,21.85,19.8,34.87,76.26,53.83,129.83,309.37,101.52,12.92,59.0,104.78,20.75,40.04,34.5,228.77,79.95,415.21,166.87,36.48,291.35,8.78,42.83,40.5,71.48,44.83,52.82,559.81,329.26,1325.53,479.48,396.41,486.86,74.35,20.36,87.81,690.71,184.72,95.31,349.29,657.51,357.01,548.1,37.85,315.18,243.66,44.35,140.0,108.23,26.72,287.74,32.39,124.58,256.21,269.96,98.45,49.8,264.13,17.38,54.87,60.99,22.03,192.86,222.52,99.51,260.03,425.86,1061.86,320.02,265.02,729.65,47.5,882.44,385.67,539.71,211.61,445.44,351.61,187.73
2015-07-22,114.08,23.5,35.62,74.62,25.11,36.69,35.18,158.15,9.14,12.78,35.46,12.13,12.31,14.68,20.24,106.77,349.56,73.02,171.69,173.75,11.72,118.25,533.23,51.22,251.09,554.29,402.73,148.4,161.18,307.43,15.89,1071.97,137.72,17.51,293.51,85.61,75.05,18.12,29.37,281.06,37.59,16.59,243.9,329.25,531.03,844.08,522.39,40.26,43.95,43.93,376.2,13.64,226.23,24.65,39.79,93.88,99.04,136.51,110.39,440.66,459.8,114.9,105.96,837.0,1349.58,304.2,199.26,185.66,1150.69,25.61,223.42,67.85,956.98,51.37,93.25,85.24,36.62,74.2,69.92,609.89,160.45,195.98,20.29,371.98,374.98,206.99,254.42,286.38,15.83,603.98,170.05,1313.11,185.51,273.72,126.44,383.86,225.57,93.6,20.18,53.38,45.91,14.87,1180.98,188.16,512.05,14.35,25.64,25.81,23.9,32.0,14.6,29.14,23.51,8.34,121.37,25.05,24.13,17.17,11.3,15.31,9.16,8.58,11.81,57.29,19.18,9.25,19.91,23.92,28.64,76.94,6.79,32.7,17.93,24.88,14.06,14.6,18.46,25.17,17.51,22.32,5.79,15.86,7.95,9.81,72.72,9.78,7.47,10.32,10.56,15.83,44.4,8.5,13.06,17.75,11.91,6.66,22.65,15.23,9.7,11.5,104.17,124.56,61.39,17.25,1712.06,1616.38,10.7,99.19,451.05,464.35,459.36,388.36,317.09,340.72,14.2,57.33,361.65,14.02,90.43,101.43,156.95,286.35,40.63,187.83,484.01,163.34,35.74,1080.45,112.9,538.65,454.4,659.36,98.6,231.72,509.64,109.42,19.77,8.44,2507.14,245.11,7.0,21.85,19.57,34.23,75.27,59.24,126.99,327.9,99.91,12.92,57.7,107.22,20.75,42.29,34.13,248.75,78.4,427.84,161.46,36.52,287.47,8.79,42.83,40.55,71.48,45.33,54.39,578.42,340.2,1325.53,476.14,399.5,467.04,75.96,20.15,85.81,690.6,191.44,95.45,360.22,668.07,355.93,533.47,37.85,314.26,240.3,44.35,140.53,105.6,26.72,25.11,32.39,122.45,259.38,296.76,108.08,49.84,255.13,17.07,55.61,58.91,21.74,212.07,227.71,98.21,254.42,417.87,1056.53,314.26,265.2,725.9,47.5,926.65,382.3,538.94,216.99,455.04,345.73,192.43
2015-07-23,115.7,24.42,36.87,76.5,25.9,36.9,35.35,159.63,9.28,13.06,36.11,12.55,12.59,14.73,21.84,108.92,357.21,73.37,176.62,177.86,12.4,125.86,540.86,53.78,262.57,559.21,406.84,148.86,164.54,319.96,11.99,1101.03,141.47,17.31,307.6,88.98,76.87,18.12,30.17,289.17,39.35,17.28,267.1,333.5,536.53,847.53,531.17,40.26,44.81,45.39,380.77,13.69,226.81,25.41,40.79,94.8,102.33,138.83,111.22,450.4,461.19,118.68,108.24,884.3,1363.14,308.84,203.56,194.47,1180.87,25.99,223.59,70.67,980.2,52.93,97.31,93.67,37.53,77.37,70.65,620.33,166.8,197.54,20.24,375.67,377.11,213.1,264.23,294.73,15.83,626.06,186.89,1330.71,203.79,289.32,130.3,391.66,244.78,95.64,20.18,53.54,50.15,14.87,1182.8,193.8,535.26,14.35,26.76,28.39,24.76,33.16,14.68,29.71,24.03,8.76,125.97,25.26,25.03,17.69,11.7,15.31,9.42,9.15,11.98,58.3,19.46,9.48,19.93,25.64,29.59,82.01,7.19,33.64,18.73,25.43,15.45,15.76,18.74,25.98,17.58,22.4,5.84,15.89,8.46,10.3,72.6,9.85,7.68,10.55,11.56,16.44,45.56,8.58,13.52,18.69,12.18,6.69,22.97,15.43,10.21,11.57,113.81,126.4,66.85,17.43,1730.88,1661.96,10.7,104.25,466.55,473.59,485.78,397.95,322.29,352.14,14.68,60.95,370.74,14.37,91.63,103.43,162.53,294.94,42.6,192.16,496.58,165.02,35.74,1101.32,109.46,567.83,461.0,669.03,100.14,240.81,520.64,112.64,20.34,8.44,2541.21,252.99,7.0,21.85,20.07,36.24,77.49,62.71,130.91,335.54,102.44,12.92,59.61,110.49,20.75,42.83,35.26,258.67,82.52,431.72,164.47,37.33,289.25,9.08,42.83,41.33,71.48,46.13,56.81,590.04,342.05,1350.64,496.54,406.8,474.73,79.26,20.74,87.47,734.87,197.93,97.33,366.59,667.11,372.34,539.65,37.85,316.56,246.02,44.35,142.86,105.9,26.72,25.11,32.39,134.45,267.22,296.84,111.71,53.24,256.66,17.58,56.63,60.63,22.49,210.5,234.2,99.05,263.19,424.59,1054.08,319.95,282.83,743.57,47.5,937.83,393.49,542.0,218.21,462.0,357.38,207.11
