Date,600000.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600025.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600048.SS,600050.SS,600061.SS,600079.SS,600085.SS,600104.SS,600109.SS,600111.SS,600115.SS,600132.SS,600143.SS,600150.SS,600161.SS,600176.SS,600183.SS,600196.SS,600276.SS,600309.SS,600332.SS,600346.SS,600352.SS,600362.SS,600383.SS,600406.SS,600426.SS,600436.SS,600438.SS,600489.SS,600519.SS,600547.SS,600570.SS,600584.SS,600585.SS,600588.SS,600600.SS,600606.SS,600655.SS,600660.SS,600690.SS,600741.SS,600745.SS,600760.SS,600763.SS,600795.SS,600809.SS,600837.SS,600845.SS,600848.SS,600872.SS,600886.SS,600887.SS,600893.SS,600900.SS,600905.SS,600918.SS,600919.SS,600926.SS,600958.SS,600989.SS,600999.SS,601006.SS,601009.SS,601012.SS,601021.SS,601066.SS,601088.SS,601100.SS,601108.SS,601111.SS,601138.SS,601155.SS,601162.SS,601166.SS,601169.SS,601186.SS,601211.SS,601216.SS,601225.SS,601229.SS,601231.SS,601236.SS,601238.SS,601766.SS,601788.SS,601799.SS,601800.SS,601808.SS,601816.SS,601818.SS,601838.SS,601857.SS,601865.SS,601877.SS,601878.SS,601881.SS,601888.SS,601898.SS,601899.SS,601901.SS,601916.SS,601919.SS,601933.SS,601939.SS,601966.SS,601985.SS,601988.SS,601989.SS,601990.SS,601995.SS,601998.SS,603019.SS,603087.SS,603160.SS,603195.SS,603233.SS,603259.SS,603260.SS,603288.SS,603338.SS,603369.SS,603392.SS,603486.SS,603501.SS,603517.SS,603658.SS,603659.SS,603799.SS,603806.SS,603833.SS,603882.SS,603899.SS,603939.SS,603986.SS,603993.SS,605499.SS,688008.SS,688009.SS,688012.SS,688036.SS,688111.SS,688126.SS,688169.SS,688363.SS,688396.SS,688561.SS,688599.SS,688981.SS,000001.SZ,000002.SZ,000063.SZ,000066.SZ,000069.SZ,000100.SZ,000157.SZ,000166.SZ,000333.SZ,000338.SZ,000538.SZ,000568.SZ,000596.SZ,000625.SZ,000651.SZ,000661.SZ,000703.SZ,000708.SZ,000725.SZ,000768.SZ,000776.SZ,000783.SZ,000786.SZ,000800.SZ,000858.SZ,000876.SZ,000895.SZ,000938.SZ,000963.SZ,000977.SZ,001979.SZ,002001.SZ,002007.SZ,002008.SZ,002024.SZ,002027.SZ,002032.SZ,002044.SZ,002049.SZ,002050.SZ,002064.SZ,002120.SZ,002129.SZ,002142.SZ,002157.SZ,002179.SZ,002202.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002271.SZ,002304.SZ,002311.SZ,002352.SZ,002371.SZ,002410.SZ,002414.SZ,002415.SZ,002459.SZ,002460.SZ,002466.SZ,002475.SZ,002493.SZ,002555.SZ,002568.SZ,002594.SZ,002600.SZ,002601.SZ,002602.SZ,002607.SZ,002624.SZ,002709.SZ,002714.SZ,002736.SZ,002791.SZ,002812.SZ,002821.SZ,002841.SZ,002916.SZ,002938.SZ,003816.SZ,300003.SZ,300014.SZ,300015.SZ,300033.SZ,300059.SZ,300122.SZ,300124.SZ,300142.SZ,300144.SZ,300274.SZ,300316.SZ,300347.SZ,300408.SZ,300413.SZ,300433.SZ,300450.SZ,300498.SZ,300529.SZ,300558.SZ,300595.SZ,300601.SZ,300628.SZ,300676.SZ,300677.SZ,300750.SZ,300759.SZ,300760.SZ,300782.SZ,300866.SZ,300888.SZ,300896.SZ,300999.SZ
2021-11-29,108.36,115.53,21.01,27.29,25.03,113.26,6.64,14.51,6.56,13.11,10.29,117.19,936.71,219.15,283.37,7.02,69.2,348.37,321.08,181.27,89.42,1044.88,6.46,579.41,223.15,75.76,355.04,241.79,195.31,581.41,3049.79,2629.58,43.24,201.57,211.65,33.24,152.73,1257.46,300.45,2437.91,419.17,93.58,11719.77,390.7,1805.03,155.11,140.24,1389.6,127.1,480.17,1623.32,1885.86,781.91,1009.74,290.33,513.08,472.97,766.78,1376.93,273.62,437.8,39.36,415.17,438.99,2709.27,202.05,19.53,6.58,10.37,7.65,29.51,15.58,16.95,31.13,11.94,45.45,1208.29,112.57,29.06,33.15,253.3,10.94,8.97,11.56,50.0,3.93,75.69,16.73,9.29,19.31,72.79,14.16,20.83,33.16,12.57,24.78,7.53,17.86,228.23,9.03,16.11,4.59,5.04,12.73,7.87,46.12,75.31,12.91,11.13,415.09,7.53,17.1,7.94,3.83,21.87,37.33,9.67,40.3,7.53,5.69,7.0,11.81,47.95,7.42,110.35,105.08,115.1,165.1,69.48,338.1,218.0,659.15,567.53,149.45,341.81,232.38,276.06,91.09,78.04,272.91,243.16,278.42,171.55,114.42,118.8,171.69,829.84,18.84,194.08,81.75,5.28,158.2,163.46,267.9,28.96,811.57,161.74,71.53,94.6,73.05,54.25,2797.1,2555.97,459.05,133.07,259.5,17.43,443.23,7.44,288.11,273.06,1462.61,5078.37,738.13,156.19,4468.83,2492.45,96.2,65.14,23.61,340.43,126.01,38.89,263.95,25.82,3295.1,249.67,470.53,172.39,374.79,225.58,15.24,796.17,1095.39,507.3,383.37,94.65,457.84,64.32,854.05,273.26,117.49,117.89,185.89,38.88,157.69,747.23,134.34,703.3,1018.49,1161.34,148.68,1267.48,662.55,419.34,192.28,1763.58,729.91,176.02,924.16,113.03,1486.83,1011.76,1322.47,224.55,271.19,345.27,305.61,29.22,226.81,68.32,80.07,61.38,933.03,962.64,12.67,240.83,921.53,1054.04,116.61,181.81,40.15,3.06,94.71,2531.5,1560.08,973.08,1894.35,540.31,1468.8,961.19,195.66,1028.89,611.21,1683.95,172.2,74.97,119.59,1549.78,34.19,104.18,84.67,716.35,176.77,926.48,93.69,283.67,680.4,186.35,367.08,1219.25,114.09,87.0,1015.12,62.15
2021-11-30,107.67,113.6,20.49,27.24,24.91,113.26,6.7,14.34,6.52,13.08,10.17,117.07,930.2,217.87,281.79,7.04,69.2,350.65,322.62,180.48,89.66,1003.99,6.48,575.59,236.03,79.29,351.4,248.43,197.29,590.3,2995.65,2648.39,43.11,201.31,212.53,33.03,151.68,1212.37,301.93,2485.96,424.97,94.05,11414.58,390.7,1807.76,158.83,140.54,1471.12,124.59,481.73,1624.72,1890.73,791.91,1022.63,288.79,517.91,474.46,762.38,1355.03,273.24,442.33,39.6,414.8,436.34,2674.73,204.11,19.53,6.68,10.51,7.63,29.55,15.51,17.08,31.07,11.94,45.62,1200.46,112.15,29.0,33.12,249.73,10.79,8.97,11.75,48.83,3.96,75.49,16.68,9.29,19.36,71.53,14.0,20.78,33.84,12.58,25.75,7.67,17.73,225.67,9.04,16.11,4.61,5.05,12.72,7.84,45.82,76.4,12.81,11.18,419.39,7.54,16.95,7.99,3.83,23.14,37.33,9.67,40.14,7.51,5.68,7.09,11.76,47.78,7.37,111.4,101.83,112.78,163.31,69.23,340.45,218.05,652.41,571.17,146.0,350.95,230.6,272.99,93.75,77.05,256.39,236.61,270.44,174.54,110.1,116.4,168.09,831.87,19.17,186.73,82.91,5.26,160.03,169.04,271.74,29.64,815.97,162.03,71.69,93.58,73.41,54.26,2786.56,2536.15,454.7,136.0,258.2,17.48,445.62,7.48,286.65,273.98,1468.08,4968.58,733.82,156.03,4462.38,2456.19,96.37,63.97,23.52,342.06,127.43,39.12,261.36,26.03,3201.69,245.65,464.65,174.89,376.02,226.34,15.04,788.43,1085.18,519.87,381.75,94.06,451.9,64.65,939.06,280.44,115.93,121.04,186.6,38.88,154.24,770.44,134.34,708.08,1024.49,1142.54,150.88,1241.47,657.34,408.95,190.33,1813.47,730.8,176.8,943.42,113.71,1520.67,977.89,1307.76,225.63,273.46,336.98,305.85,28.62,234.23,68.77,76.93,58.83,920.65,926.65,12.73,231.25,867.88,1030.46,115.81,180.64,41.74,3.06,94.27,2501.45,1532.08,980.84,1885.14,523.43,1446.62,968.91,196.38,1050.02,622.19,1661.52,172.4,74.63,118.89,1531.95,33.88,100.41,84.17,702.87,173.54,953.96,96.05,304.55,680.6,182.17,363.43,1218.15,112.6,88.18,1020.14,61.63
2021-12-01,108.1,117.6,20.36,28.46,25.0,113.61,6.76,14.64,6.57,13.23,10.29,118.93,935.94,219.81,285.59,7.09,70.1,346.26,329.13,181.84,90.7,985.38,6.56,592.14,239.05,78.35,350.26,251.08,195.97,574.19,3015.07,2629.58,43.12,203.07,215.29,33.29,155.47,1207.09,301.63,2408.79,431.77,93.82,11427.07,389.72,1812.02,159.56,141.83,1481.9,124.39,485.65,1627.52,1867.76,804.8,1014.96,297.34,516.99,472.01,773.38,1365.38,274.92,442.08,39.78,408.19,446.57,2646.25,205.23,19.53,6.78,10.68,7.74,29.32,15.95,17.8,31.4,11.99,45.98,1154.28,114.03,29.34,33.68,242.39,11.12,9.08,11.84,49.18,4.01,75.85,16.76,9.34,19.53,74.06,14.52,20.87,36.92,12.78,25.36,7.67,17.96,225.72,9.09,16.16,4.64,5.1,12.64,7.99,44.64,77.63,13.2,11.29,414.27,7.66,16.94,8.04,3.85,22.78,37.65,9.7,38.96,7.78,5.69,7.06,11.86,49.43,7.41,111.4,102.11,115.08,164.01,68.69,345.91,204.43,660.16,574.05,146.03,333.59,228.99,267.56,92.36,75.47,250.58,240.96,275.69,169.59,105.17,116.6,166.67,914.52,19.8,185.51,78.88,5.31,160.24,161.11,268.63,29.25,760.06,160.9,71.79,94.84,71.28,54.5,2816.67,2556.96,457.79,136.0,261.46,17.5,450.88,7.56,288.08,288.42,1469.08,5010.08,737.55,155.39,4519.46,2440.02,96.85,64.3,23.8,343.86,129.5,39.35,262.25,26.05,3237.22,242.87,472.86,176.54,383.01,233.71,15.64,788.92,1071.45,511.45,389.85,94.42,433.57,64.73,944.37,279.07,116.45,122.26,174.96,38.88,152.51,755.91,132.81,710.66,1034.89,1142.76,149.12,1224.64,654.89,407.9,190.78,1788.71,738.54,175.8,935.86,108.76,1484.85,974.08,1312.66,230.09,272.06,330.15,306.47,31.34,235.56,74.88,74.45,59.07,930.65,917.4,12.88,230.2,852.92,978.8,117.77,181.86,40.71,3.12,93.51,2442.72,1513.3,1019.72,1890.56,507.43,1434.78,916.4,198.24,1040.43,597.22,1649.65,172.08,75.2,119.91,1562.63,34.32,100.26,82.82,696.99,171.29,943.04,93.43,291.77,672.6,178.62,363.53,1199.33,109.81,85.81,974.04,61.31
2021-12-02,108.27,116.99,20.81,28.17,24.97,113.61,6.97,14.91,6.56,13.33,10.28,119.62,947.81,223.3,291.28,7.07,70.59,337.17,326.61,184.13,90.94,1037.69,6.54,585.64,240.87,80.35,349.35,252.14,192.74,560.65,2930.34,2634.35,43.08,203.25,215.73,32.95,156.84,1230.47,299.96,2469.19,431.77,93.47,11432.76,385.61,1790.75,157.29,147.32,1469.4,122.82,485.65,1630.32,1874.37,809.27,1062.19,301.12,513.15,457.58,768.98,1376.41,276.21,437.8,39.92,406.26,439.75,2626.86,206.41,19.53,6.65,10.44,7.74,29.22,16.78,17.84,31.57,12.0,45.94,1141.5,113.77,29.38,34.26,247.3,11.13,9.0,11.78,49.72,4.11,76.66,16.78,9.72,19.62,75.21,14.77,20.87,37.02,12.84,25.66,7.73,18.02,226.86,9.43,15.77,4.62,5.09,12.67,8.02,43.28,76.24,13.18,11.28,412.13,7.7,16.79,8.03,3.84,23.35,37.49,9.71,39.15,7.71,5.68,7.08,11.88,49.93,7.41,109.95,98.95,113.32,160.81,68.11,334.81,202.67,654.66,559.85,144.63,333.86,233.01,294.26,90.56,75.03,252.6,244.09,277.85,171.12,103.51,113.5,165.65,937.18,19.56,188.36,77.55,5.31,151.97,157.31,261.1,28.49,743.06,159.18,70.91,92.54,68.27,54.8,2809.14,2612.46,453.29,133.07,263.09,17.35,467.63,7.6,286.5,308.08,1469.95,5112.21,740.63,157.16,4512.09,2430.23,97.66,64.62,23.66,340.0,133.51,39.73,270.54,26.53,3267.62,248.43,482.06,175.48,376.53,232.94,15.79,794.96,1064.41,538.57,389.85,94.54,435.72,64.48,925.57,292.18,115.93,121.45,171.21,65.57,153.37,750.64,129.63,697.75,1018.49,1149.02,149.56,1265.34,657.95,406.85,187.45,1771.3,718.75,168.02,921.64,109.52,1463.16,961.29,1274.41,235.89,265.47,327.52,309.95,34.34,240.74,72.15,74.82,58.05,923.37,923.91,12.93,230.95,854.21,980.26,116.56,180.35,39.75,3.12,92.55,2507.42,1488.85,1018.12,1903.02,499.95,1444.47,907.28,194.52,1027.34,597.4,1628.43,173.32,74.42,116.62,1578.15,35.3,98.7,80.49,672.87,170.53,916.52,93.81,289.7,688.6,174.88,350.4,1199.39,107.31,84.3,964.34,61.0
2021-12-03,108.36,120.24,20.36,29.89,25.06,113.79,7.48,14.94,6.82,13.34,10.4,121.16,951.25,224.7,295.87,7.09,71.0,336.35,326.61,183.73,91.02,1006.56,6.61,598.18,237.84,81.01,345.13,251.88,193.47,561.34,2938.57,2630.08,43.16,202.19,216.02,33.19,161.26,1233.53,297.59,2574.6,416.23,93.7,11645.94,386.39,1818.09,161.01,146.96,1454.3,126.97,487.22,1642.93,1866.72,832.16,1039.19,314.11,531.54,461.04,793.17,1417.5,276.21,432.75,40.0,418.41,460.2,2718.97,208.03,19.53,6.9,10.45,7.74,29.59,16.93,17.84,31.84,12.05,46.15,1129.26,115.13,29.7,36.18,251.59,11.2,9.25,11.83,50.61,4.1,76.43,16.78,9.74,19.67,75.79,15.42,20.85,35.74,12.86,25.51,7.75,18.14,227.85,9.71,16.08,4.65,5.11,12.9,8.05,44.6,77.62,13.39,11.38,416.61,8.02,16.91,8.1,3.85,23.23,37.49,9.72,40.22,7.88,5.69,7.13,11.91,50.08,7.42,111.44,99.41,113.2,160.7,66.84,335.28,198.94,648.2,562.11,146.93,338.6,228.6,304.36,91.26,75.26,252.47,253.9,272.58,172.24,104.01,116.16,165.36,973.95,19.77,192.76,77.77,5.41,156.9,162.76,254.67,28.58,739.06,163.08,73.31,93.0,71.83,55.03,2818.17,2636.24,458.35,134.08,264.07,17.4,465.72,7.59,284.33,306.54,1477.0,5416.79,762.75,155.87,4501.05,2513.95,97.75,64.27,23.75,347.64,135.07,39.82,277.75,26.53,3360.61,252.14,484.06,173.64,386.4,232.79,15.98,781.67,1069.34,545.79,389.85,94.06,441.86,64.57,936.67,289.78,116.14,122.09,171.54,69.6,154.96,774.37,128.32,702.53,1035.29,1140.17,148.9,1313.38,666.11,433.18,188.14,1813.51,724.5,181.16,939.1,112.73,1456.68,961.29,1274.41,235.89,274.33,331.22,308.05,32.5,241.51,72.05,73.94,60.0,913.03,942.42,12.99,233.5,855.13,961.4,117.33,183.14,39.5,3.16,93.11,2500.77,1513.3,1018.6,1897.6,496.87,1452.22,927.92,198.1,995.0,591.05,1648.57,182.12,75.27,118.08,1570.1,36.56,99.35,81.35,684.62,166.94,929.6,92.74,284.57,687.6,176.8,358.0,1211.09,107.8,85.0,1004.08,62.25
2021-12-06,108.45,119.52,20.36,30.18,25.03,113.43,7.71,14.94,6.7,13.31,10.23,125.73,960.44,226.92,300.93,7.07,71.16,332.62,329.05,182.19,91.58,971.57,6.6,597.72,233.91,80.62,337.84,250.42,188.85,543.06,2943.28,2696.55,43.33,203.51,214.27,33.36,164.1,1226.29,303.41,2510.73,421.47,93.7,11620.16,391.09,1820.52,157.87,148.4,1417.64,127.33,486.43,1630.32,1878.55,857.15,1076.3,306.61,528.7,464.9,797.57,1402.37,277.7,428.15,39.62,420.58,453.39,2714.12,205.54,19.53,6.79,10.25,7.79,29.55,16.9,18.12,32.21,12.06,46.19,1124.45,112.15,30.02,35.77,252.52,11.21,9.16,11.86,49.36,4.07,77.14,16.78,9.65,19.88,75.79,15.29,20.83,34.82,12.86,25.03,7.7,18.16,225.58,9.57,16.05,4.67,5.09,13.04,8.02,47.29,75.91,13.29,11.39,432.47,7.99,16.98,8.11,3.85,24.19,37.41,9.77,41.14,7.75,5.69,7.13,11.94,50.06,7.41,110.03,100.63,109.29,161.33,68.07,323.33,195.43,638.71,542.84,146.58,332.75,224.4,297.58,90.24,72.61,251.09,234.74,275.97,174.17,102.96,122.4,165.57,952.71,19.41,189.35,74.37,5.35,153.03,160.06,250.88,27.27,738.76,159.78,69.77,94.0,70.39,54.04,2885.92,2658.04,456.38,135.18,269.3,17.38,461.89,7.64,289.61,312.23,1484.92,5257.25,751.27,154.83,4539.71,2429.8,97.42,62.87,23.71,342.66,137.65,39.96,281.31,26.48,3400.16,246.27,477.85,173.31,380.65,227.88,16.12,766.2,1054.91,538.68,387.42,92.18,439.25,64.24,924.6,282.15,116.24,123.83,170.3,68.83,152.8,771.92,128.8,691.94,1013.69,1139.74,147.57,1353.77,662.21,431.77,193.21,1802.84,714.1,187.3,955.12,110.77,1425.18,939.79,1303.83,235.08,269.14,353.1,302.9,31.26,236.05,70.69,74.09,60.24,897.46,913.12,12.96,244.42,813.48,932.06,120.85,178.13,38.81,3.15,92.43,2394.23,1526.41,1046.6,1920.35,489.07,1435.86,883.69,197.67,977.25,589.42,1602.4,182.92,76.36,119.05,1543.46,36.01,98.93,80.77,680.34,164.23,990.2,91.15,274.22,657.88,170.84,352.37,1187.24,109.44,82.87,992.96,61.3
2021-12-07,109.13,121.05,19.9,31.32,25.09,113.79,7.51,15.21,6.95,13.39,10.7,126.71,1020.14,226.99,298.4,7.1,71.24,335.87,339.22,185.67,91.26,967.88,6.7,613.05,236.48,78.63,336.59,253.47,190.1,544.15,2996.24,2742.45,43.9,200.07,214.27,33.53,168.1,1215.71,311.2,2536.43,425.52,94.05,11555.83,389.33,1856.07,155.69,150.98,1442.65,128.88,491.14,1666.73,1859.76,870.31,1119.24,302.8,507.76,469.1,823.97,1392.45,278.26,420.77,39.78,432.49,457.55,2723.82,195.89,19.53,6.73,10.27,7.88,30.36,16.98,17.53,32.43,12.19,46.72,1153.04,114.37,29.89,35.66,265.82,11.55,9.57,11.93,52.0,4.07,79.41,16.86,9.85,19.9,78.32,15.45,20.9,34.3,12.8,24.99,7.78,18.17,220.17,10.01,16.38,4.74,5.11,13.25,8.09,47.76,74.06,13.31,11.6,434.49,8.12,17.1,8.09,3.86,24.65,37.57,9.81,41.5,7.81,5.7,7.09,11.98,50.15,7.43,110.03,100.8,108.85,165.3,71.5,323.23,192.39,654.66,580.16,145.85,336.94,226.63,297.92,93.78,73.79,241.69,227.69,273.5,186.52,102.16,123.14,169.83,943.82,19.17,186.25,73.9,5.4,149.1,158.36,250.9,27.18,764.06,158.44,67.61,95.3,73.17,54.05,2940.11,2702.63,459.05,134.53,274.52,17.38,476.24,7.63,295.84,314.68,1501.33,5299.35,746.84,155.87,4652.94,2383.66,96.2,62.52,23.66,321.38,135.9,39.87,290.84,26.59,3423.76,247.35,492.7,173.57,385.58,224.96,16.12,781.18,1058.78,531.25,392.28,93.95,463.39,63.9,890.83,283.74,114.99,122.79,170.92,68.36,153.09,737.3,130.88,687.17,1024.89,1136.5,146.91,1427.21,650.29,439.21,195.34,1704.75,742.63,184.44,973.3,115.84,1381.08,877.12,1368.91,239.4,280.05,352.54,295.95,31.62,232.13,69.59,74.23,59.4,855.37,867.88,12.88,249.76,819.39,920.46,120.93,175.86,38.13,3.15,91.91,2308.87,1543.07,1039.32,1929.02,498.51,1445.12,885.23,202.24,967.21,589.59,1631.66,182.92,77.48,121.37,1509.14,36.63,98.4,82.34,692.1,164.66,1033.28,91.04,276.25,629.6,174.26,354.11,1163.17,108.39,83.98,1004.79,63.37
2021-12-08,109.05,122.24,20.42,31.89,25.0,113.61,7.63,15.15,6.91,13.38,10.65,128.08,1001.01,227.77,298.56,7.1,71.9,339.76,339.39,186.07,92.22,979.12,6.67,626.51,237.54,82.79,338.98,252.54,192.45,548.79,3006.83,2755.0,43.94,202.19,214.56,33.93,166.84,1254.68,311.99,2555.3,439.04,94.74,12046.18,393.45,1894.65,156.51,149.69,1580.25,132.76,488.79,1675.14,1857.32,867.41,1144.39,318.01,514.86,479.02,819.57,1444.79,279.0,426.66,39.97,438.03,449.98,2791.08,201.53,19.53,6.88,10.75,7.81,30.22,17.34,17.57,32.82,12.16,46.39,1155.65,113.47,30.95,35.33,266.29,11.53,9.51,12.14,49.87,4.14,80.15,16.83,9.76,20.07,78.32,15.14,20.9,35.1,13.05,26.34,7.78,18.3,225.19,10.0,16.36,4.74,5.1,13.12,8.14,48.46,75.81,12.72,11.72,439.41,8.08,17.18,8.12,3.85,25.03,37.41,9.79,42.43,7.76,5.69,7.21,12.1,50.89,7.44,111.84,100.63,109.3,167.02,71.52,329.87,192.81,655.22,574.39,149.5,338.91,239.09,310.6,97.22,74.42,252.63,230.62,283.0,190.58,103.06,126.66,173.55,996.23,19.44,192.1,75.85,5.39,150.54,162.03,255.27,27.34,815.62,162.45,68.65,95.0,75.48,54.24,2941.61,2689.75,461.72,137.19,274.19,17.53,474.33,7.7,294.94,313.61,1506.37,5428.27,775.46,157.64,4641.9,2494.81,96.2,64.87,23.71,323.61,139.77,40.14,286.92,26.57,3562.55,250.29,494.92,174.36,386.3,238.62,16.37,791.82,1067.23,561.32,391.47,94.3,465.35,64.4,889.49,281.46,116.14,127.85,169.11,69.1,155.25,729.29,133.23,702.92,1065.69,1204.54,146.69,1403.04,696.55,439.95,195.82,1773.22,757.33,184.66,998.14,121.01,1422.39,909.81,1452.94,240.35,289.77,357.69,301.94,31.86,237.1,70.6,74.89,65.09,894.74,903.18,13.02,261.32,867.54,945.84,124.64,183.64,40.15,3.14,92.11,2347.63,1548.38,1079.08,1965.86,503.63,1461.05,887.48,203.39,976.93,614.04,1694.38,185.04,77.91,125.21,1538.28,36.54,99.75,81.91,706.91,166.04,1054.76,91.79,283.27,639.6,177.93,359.9,1180.79,109.81,83.41,1018.88,63.73
2021-12-09,109.73,122.58,21.46,33.11,25.06,113.96,7.73,15.06,7.06,13.46,10.74,129.66,1003.3,232.0,303.78,7.14,72.63,345.61,336.29,190.98,94.86,975.99,6.73,653.03,236.63,82.7,343.77,252.67,195.23,558.18,3067.44,2826.48,44.31,204.31,217.77,33.92,167.15,1201.8,315.44,2590.65,440.05,94.98,12291.27,394.82,1939.61,156.75,152.42,1636.75,132.96,495.05,1714.35,1921.01,877.41,1105.43,318.94,506.98,511.78,852.56,1458.41,282.34,442.33,40.56,479.9,456.04,2810.47,199.19,19.53,7.07,10.86,7.89,30.61,17.72,17.4,33.14,12.2,46.76,1167.2,113.61,31.49,35.38,272.16,11.83,9.58,12.35,51.15,4.24,80.09,16.91,9.75,20.25,76.71,14.96,20.94,35.84,13.32,26.84,7.77,18.62,231.66,9.98,16.47,4.79,5.11,13.16,8.21,48.17,75.89,13.77,11.85,465.25,8.08,17.27,8.25,3.88,24.94,37.89,9.83,42.69,7.76,5.7,7.27,12.36,52.5,7.47,113.52,103.61,112.17,176.68,74.42,334.36,194.62,678.24,570.28,151.68,342.55,246.46,309.81,98.27,76.37,251.82,230.42,281.06,203.05,106.15,129.86,190.54,993.82,19.41,195.85,76.84,5.4,152.0,160.84,270.72,27.34,831.56,175.68,72.6,95.18,76.28,54.95,2976.24,2748.22,472.25,137.1,278.76,18.33,472.89,7.8,303.3,316.99,1538.18,5436.93,775.49,159.98,4675.04,2629.38,96.29,64.76,24.76,317.86,138.43,40.7,299.92,26.59,3659.7,251.52,499.91,175.48,400.28,247.06,16.66,785.53,1092.57,567.44,399.57,101.85,483.62,66.73,894.96,281.58,115.62,127.8,171.91,70.87,155.68,712.61,132.68,709.11,1081.69,1221.38,148.24,1463.93,698.0,442.47,203.86,1753.61,757.33,190.87,1044.76,115.19,1420.32,914.64,1502.64,240.62,288.26,392.39,300.65,31.66,244.8,71.33,81.68,64.79,869.72,906.43,13.13,270.25,908.54,955.48,128.75,187.94,44.02,3.16,95.11,2317.58,1639.81,1099.64,2025.46,528.07,1550.19,889.03,207.82,962.86,613.35,1725.56,189.2,80.18,129.31,1534.45,36.48,102.64,83.34,775.01,170.81,1016.0,93.3,280.39,634.4,178.95,376.0,1180.24,111.6,84.42,1072.52,64.86
2021-12-10,109.9,121.29,20.94,32.23,25.0,114.14,7.61,14.94,7.14,13.38,10.74,127.88,978.81,233.4,299.51,7.15,72.14,342.69,329.95,191.2,94.22,975.07,6.7,645.5,236.33,81.37,339.44,247.1,194.06,550.27,3059.79,2820.21,43.84,203.86,216.89,33.67,164.52,1191.5,312.38,2530.09,457.26,92.08,12310.69,392.86,1918.04,153.66,150.2,1613.89,133.04,492.7,1707.34,1898.04,878.2,1093.47,317.49,504.28,509.66,843.77,1458.88,280.11,429.96,40.42,502.64,461.72,2863.8,196.79,19.53,6.92,10.94,7.81,30.32,17.11,17.32,32.64,12.06,46.55,1192.08,106.93,31.47,35.28,269.83,11.72,9.54,12.47,48.57,4.15,80.06,16.83,9.64,20.09,74.18,14.77,20.92,34.96,13.15,26.74,7.74,18.53,227.86,9.82,16.31,4.84,5.09,13.16,8.1,50.5,77.3,13.19,11.66,467.85,7.94,17.12,8.18,3.9,25.77,37.97,9.8,42.0,7.58,5.7,7.27,12.45,51.95,7.44,113.13,104.91,110.77,174.6,74.83,330.81,206.19,667.57,564.24,150.38,346.61,247.99,306.59,98.02,76.18,259.89,234.52,302.55,200.53,107.66,129.94,188.65,965.11,19.23,191.17,75.6,5.4,150.0,160.84,265.63,27.94,821.04,174.81,71.21,94.6,81.39,56.4,2928.07,2724.43,474.78,135.91,274.19,18.38,465.24,7.85,302.1,305.77,1534.87,5414.17,768.12,161.51,4650.18,2589.19,96.37,63.75,25.09,317.01,133.55,40.42,294.76,26.53,3604.19,250.75,496.47,172.85,397.3,242.38,16.21,770.31,1084.48,570.17,398.76,103.85,479.37,66.65,896.74,287.96,118.32,127.16,172.94,70.85,154.09,715.42,130.67,705.5,1067.29,1190.5,149.12,1433.33,693.5,443.33,203.17,1724.22,748.6,186.23,1030.9,120.4,1461.81,967.39,1493.16,238.73,289.66,394.3,302.57,31.94,244.94,72.51,83.07,65.45,883.93,901.81,12.98,271.75,904.6,944.2,131.07,184.11,42.52,3.13,93.59,2347.46,1591.26,1066.52,2007.58,516.99,1559.66,866.42,205.96,975.56,651.88,1724.12,191.92,79.05,128.07,1564.93,36.16,101.55,83.05,770.48,170.2,1039.28,93.26,279.98,640.55,177.68,375.59,1180.21,118.46,85.08,1097.0,64.37
