Date,600000.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600018.SS,600019.SS,600023.SS,600025.SS,600026.SS,600027.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600039.SS,600048.SS,600050.SS,600061.SS,600066.SS,600085.SS,600089.SS,600104.SS,600111.SS,600115.SS,600150.SS,600160.SS,600161.SS,600176.SS,600183.SS,600188.SS,600196.SS,600219.SS,600233.SS,600276.SS,600309.SS,600332.SS,600346.SS,600362.SS,600372.SS,600377.SS,600406.SS,600415.SS,600426.SS,600436.SS,600438.SS,600460.SS,600482.SS,600489.SS,600515.SS,600519.SS,600547.SS,600570.SS,600584.SS,600585.SS,600588.SS,600600.SS,600660.SS,600674.SS,600690.SS,600741.SS,600745.SS,600760.SS,600795.SS,600803.SS,600809.SS,600837.SS,600845.SS,600875.SS,600886.SS,600887.SS,600893.SS,600900.SS,600905.SS,600918.SS,600919.SS,600926.SS,600938.SS,600941.SS,600958.SS,600989.SS,600999.SS,601006.SS,601009.SS,601012.SS,601021.SS,601059.SS,601066.SS,601088.SS,601100.SS,601111.SS,601117.SS,601127.SS,601136.SS,601138.SS,601166.SS,601169.SS,601186.SS,601211.SS,601225.SS,601229.SS,601236.SS,601238.SS,601728.SS,601766.SS,601788.SS,601799.SS,601800.SS,601808.SS,601816.SS,601818.SS,601838.SS,601857.SS,601865.SS,601868.SS,601872.SS,601877.SS,601878.SS,601881.SS,601888.SS,601898.SS,601899.SS,601901.SS,601916.SS,601919.SS,601939.SS,601985.SS,601988.SS,601989.SS,601995.SS,601998.SS,603019.SS,603195.SS,603259.SS,603260.SS,603288.SS,603296.SS,603369.SS,603392.SS,603501.SS,603659.SS,603799.SS,603806.SS,603833.SS,603986.SS,603993.SS,605117.SS,605499.SS,688008.SS,688009.SS,688012.SS,688036.SS,688041.SS,688082.SS,688111.SS,688126.SS,688169.SS,688187.SS,688223.SS,688256.SS,688271.SS,688303.SS,688396.SS,688472.SS,688506.SS,688599.SS,688981.SS,000001.SZ,000002.SZ,000063.SZ,000100.SZ,000157.SZ,000166.SZ,000301.SZ,000333.SZ,000338.SZ,000408.SZ,000425.SZ,000538.SZ,000568.SZ,000596.SZ,000617.SZ,000625.SZ,000630.SZ,000651.SZ,000661.SZ,000708.SZ,000725.SZ,000768.SZ,000776.SZ,000786.SZ,000792.SZ,000800.SZ,000807.SZ,000858.SZ,000876.SZ,000895.SZ,000938.SZ,000963.SZ,000975.SZ,000977.SZ,000983.SZ,000999.SZ,001289.SZ,001965.SZ,001979.SZ,002001.SZ,002007.SZ,002027.SZ,002028.SZ,002049.SZ,002050.SZ,002074.SZ,002129.SZ,002142.SZ,002179.SZ,002180.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002271.SZ,002304.SZ,002311.SZ,002352.SZ,002371.SZ,002415.SZ,002422.SZ,002459.SZ,002460.SZ,002463.SZ,002466.SZ,002475.SZ,002493.SZ,002555.SZ,002594.SZ,002601.SZ,002648.SZ,002709.SZ,002714.SZ,002736.SZ,002812.SZ,002916.SZ,002920.SZ,002938.SZ,003816.SZ,300014.SZ,300015.SZ,300033.SZ,300059.SZ,300122.SZ,300124.SZ,300274.SZ,300308.SZ,300316.SZ,300347.SZ,300394.SZ,300408.SZ,300413.SZ,300418.SZ,300433.SZ,300442.SZ,300450.SZ,300498.SZ,300502.SZ,300628.SZ,300661.SZ,300750.SZ,300759.SZ,300760.SZ,300782.SZ,300832.SZ,300896.SZ,300979.SZ,300999.SZ,301269.SZ
2024-10-11,130.84,95.81,12.55,30.62,32.99,124.64,8.68,15.79,10.81,11.54,22.29,10.51,19.51,9.69,149.98,809.11,195.24,84.83,247.57,9.57,68.07,891.83,344.43,831.0,152.45,391.76,5.2,129.94,198.37,391.02,177.27,175.66,92.32,303.4,30.11,78.07,3027.99,2460.14,45.06,160.72,35.16,38.02,26.83,1173.96,419.01,266.72,1362.95,244.47,349.37,65.6,171.9,11.19,10253.56,558.28,969.94,177.45,120.92,551.52,97.21,2426.74,335.39,950.56,824.5,71.7,459.85,1391.48,141.15,918.89,262.09,400.28,44.88,717.09,2152.37,129.53,66.97,4.82,6.99,12.53,32.39,33.5,121.33,13.29,18.49,37.93,13.82,57.36,325.17,117.91,15.71,29.74,63.53,194.46,8.08,9.64,92.86,22.03,26.8,89.26,22.34,12.2,22.03,32.37,24.94,10.29,15.05,7.07,10.22,22.07,161.76,13.21,18.87,5.98,5.75,19.01,13.01,20.22,2.38,11.12,38.94,14.16,16.97,159.65,16.63,28.71,9.03,3.91,26.89,13.46,11.86,8.6,9.0,40.83,11.18,204.23,180.73,128.42,82.26,376.37,77.87,126.33,211.85,152.56,59.04,70.85,101.05,90.98,475.59,26.57,344.73,296.81,67.02,7.34,169.06,152.67,123.85,115.3,249.48,21.53,710.09,53.89,9.28,333.0,120.15,30.27,52.64,14.61,189.0,23.41,69.48,2147.99,1791.32,462.32,14.26,488.42,8.14,16.51,346.98,271.36,200.82,303.76,1448.86,3441.65,579.85,62.46,162.17,121.69,6419.54,943.55,48.39,21.99,240.26,98.29,321.7,121.23,24.26,77.9,2412.33,172.39,479.6,157.77,384.66,128.62,283.27,86.52,117.31,15.99,14.04,15.31,813.6,668.12,103.15,1247.84,361.72,275.16,92.24,51.39,47.34,598.28,134.58,568.77,734.16,505.2,166.63,472.27,401.0,288.6,134.88,1720.99,646.24,216.08,35.61,436.62,115.78,297.92,1408.76,139.49,216.19,305.54,190.41,211.59,242.4,770.04,14.46,124.22,191.25,118.58,38.38,4.65,806.3,891.55,1551.88,1647.06,206.41,1313.98,887.59,1013.62,301.29,790.28,650.6,149.96,41.63,138.61,117.19,56.74,384.4,39.19,1190.67,777.4,677.73,448.02,65.02,307.29,518.11,152.85,552.08,75.02,34.27,88.44
2024-10-14,132.9,95.41,12.68,30.49,33.46,126.06,8.75,15.99,10.78,11.66,22.51,10.56,19.59,9.66,146.69,837.82,198.73,90.83,256.11,9.77,70.2,902.76,346.06,832.13,152.22,393.05,5.2,130.54,200.49,378.23,176.48,179.39,93.88,303.79,31.99,76.8,3098.01,2458.39,45.1,160.8,35.5,39.34,27.15,1183.18,408.6,268.89,1356.55,247.14,361.96,66.87,175.49,11.36,10236.67,569.26,1031.55,181.76,123.62,561.87,98.85,2441.01,334.92,969.77,833.39,73.65,482.21,1404.68,144.46,930.92,281.77,398.47,45.52,708.0,2152.98,134.85,67.22,4.84,6.98,13.14,33.65,33.6,123.56,13.39,18.53,38.39,13.88,57.89,335.75,111.15,15.79,29.25,63.6,191.64,8.0,9.87,93.66,22.08,27.37,91.39,22.87,12.48,23.25,32.82,25.51,9.92,15.09,7.29,10.44,21.85,163.98,13.43,18.94,6.1,5.84,19.75,13.06,20.54,2.42,11.46,38.96,14.19,16.28,159.11,17.04,29.36,9.01,4.0,27.07,13.87,11.93,8.73,9.05,37.65,11.38,208.11,182.17,129.48,82.76,379.26,80.97,129.73,211.68,150.83,60.54,73.52,102.13,95.29,487.22,27.62,346.32,306.66,68.43,7.4,173.75,154.13,124.35,117.25,258.98,21.64,738.87,55.33,9.18,374.1,119.69,31.2,52.57,15.31,201.0,23.56,75.6,2193.15,1815.1,470.33,14.51,496.55,8.1,16.51,355.34,274.58,212.28,319.96,1456.31,3438.02,607.91,67.93,163.74,124.49,6534.62,943.64,48.85,22.27,252.44,98.7,334.97,122.63,24.61,80.6,2413.85,173.01,482.15,162.45,390.72,132.25,290.56,87.62,116.12,16.32,14.62,15.84,821.13,669.53,104.44,1276.53,388.99,272.88,93.62,52.16,49.81,608.8,142.19,578.32,755.36,517.08,167.07,503.78,400.66,292.29,140.13,1736.01,660.46,219.62,37.57,441.15,118.09,301.82,1467.29,139.89,219.65,312.49,192.44,223.55,245.67,787.35,14.49,124.87,192.13,120.34,39.16,4.72,816.03,901.73,1616.12,1664.22,208.69,1326.47,887.13,1028.52,309.27,799.87,659.23,152.4,42.04,144.69,124.04,58.23,391.87,39.45,1228.13,764.47,691.74,462.3,66.15,307.75,535.58,148.57,553.19,74.69,34.32,91.63
2024-10-15,131.61,94.2,12.42,30.02,33.02,124.82,8.59,15.66,10.49,11.44,21.78,10.23,19.26,9.63,143.25,823.27,195.51,92.38,258.32,9.62,67.25,866.67,336.46,807.84,149.77,381.81,5.16,126.77,193.21,375.6,172.1,175.66,92.67,299.25,30.31,75.53,3051.53,2395.68,44.33,157.19,34.64,38.61,26.98,1145.5,434.27,263.17,1317.55,246.5,360.68,65.14,169.35,11.1,9968.01,551.62,1056.83,183.79,122.72,545.91,95.26,2399.59,326.17,951.61,818.98,72.27,470.78,1376.09,141.58,890.66,265.99,381.98,44.4,695.51,2100.86,132.64,66.39,4.73,6.81,13.08,32.82,32.4,120.4,12.9,17.88,37.04,13.83,57.48,327.09,108.73,15.19,28.58,62.74,184.21,7.89,9.68,90.55,21.43,26.81,90.39,22.62,12.1,22.24,31.98,25.32,9.23,14.77,7.2,10.29,21.2,151.35,12.79,18.39,5.96,5.74,19.43,12.74,19.89,2.41,10.9,38.16,13.71,15.72,154.45,16.6,28.55,8.78,3.96,26.63,13.52,11.64,8.6,8.78,35.97,11.15,204.93,179.01,125.2,80.79,371.4,77.1,125.13,207.9,148.96,58.75,71.98,99.32,93.47,481.07,26.45,343.5,293.14,66.5,7.28,169.6,147.62,117.15,113.11,260.18,20.77,722.35,53.29,8.93,355.55,114.05,31.12,50.69,14.93,193.21,24.1,74.18,2175.09,1801.23,464.29,14.15,486.5,7.85,16.16,344.09,264.14,212.94,309.88,1430.52,3300.84,582.9,63.1,160.71,120.13,6417.7,912.53,48.11,21.81,246.95,96.26,325.88,122.63,24.07,78.75,2333.91,169.45,477.6,160.86,384.55,128.22,300.84,86.33,115.07,15.86,14.13,15.71,797.08,656.16,103.62,1235.94,382.07,267.06,91.0,51.08,48.34,612.04,136.44,570.58,742.56,502.4,167.51,500.72,393.94,284.05,137.13,1768.73,640.48,219.5,38.13,427.17,114.98,293.18,1454.54,136.65,218.89,303.49,189.92,215.1,239.0,766.27,14.17,121.3,189.91,116.14,37.63,4.61,779.67,870.01,1549.4,1593.23,199.69,1286.64,848.24,1002.01,304.55,770.61,643.35,149.12,41.25,142.85,121.29,58.54,379.03,38.31,1173.47,753.55,681.43,447.0,63.58,293.75,515.1,141.01,531.12,72.48,33.18,90.46
2024-10-16,132.38,93.46,12.42,29.99,33.48,125.7,8.64,15.73,10.52,11.54,21.78,10.3,19.24,9.71,141.81,819.06,199.39,99.64,265.6,9.62,67.42,868.45,333.37,796.54,149.02,376.84,5.13,126.74,193.49,370.52,170.9,172.5,91.97,295.09,30.31,76.41,2967.97,2380.88,44.15,155.16,34.55,38.05,27.31,1147.5,399.93,261.79,1295.49,245.76,353.61,64.72,174.57,11.19,9789.32,571.22,1056.83,180.5,123.11,545.91,94.16,2352.6,333.2,933.46,818.67,70.94,462.23,1378.29,140.73,880.7,281.21,373.12,45.14,692.1,2079.65,132.83,66.09,4.72,6.81,13.39,33.53,32.51,119.85,12.79,17.35,36.67,13.93,58.37,319.97,109.47,15.2,27.97,62.46,183.59,7.91,9.67,92.06,21.26,25.74,92.36,22.84,12.17,22.82,32.0,25.91,9.05,14.7,7.24,10.25,21.14,153.32,12.81,18.35,5.99,5.8,20.17,12.73,19.33,2.43,10.91,37.66,13.69,15.58,148.59,16.56,29.03,8.74,4.03,26.48,13.67,11.61,8.69,8.76,35.32,11.39,196.39,174.51,122.56,78.95,355.39,79.9,123.83,203.78,144.06,57.41,71.11,98.6,96.87,470.54,26.48,313.86,288.1,63.8,7.25,163.96,137.55,113.72,108.6,257.11,19.77,700.87,53.4,8.5,342.19,112.46,29.79,49.21,14.39,187.08,22.98,74.09,2199.17,1880.51,456.71,14.01,483.15,7.84,16.09,341.24,262.45,210.41,310.96,1428.1,3312.93,576.04,57.95,159.66,120.44,6316.44,900.12,48.11,21.72,248.92,96.49,326.42,121.9,23.97,78.42,2301.29,169.45,480.49,157.04,379.93,133.1,294.08,85.74,113.03,15.96,14.23,16.12,797.37,655.45,105.15,1253.04,388.02,261.48,88.91,49.79,50.26,592.75,130.46,569.93,734.16,492.68,167.73,521.84,391.29,279.43,136.77,1708.82,621.94,217.7,36.17,420.11,109.55,287.67,1412.36,134.22,219.0,295.28,189.5,213.13,234.24,761.82,14.06,118.34,181.29,115.17,35.85,4.61,750.65,850.26,1563.88,1610.39,194.05,1256.49,811.6,944.56,299.14,754.18,624.32,146.8,40.8,145.48,120.1,56.88,370.02,38.1,1103.99,737.25,658.0,433.73,60.59,284.85,495.66,138.16,525.24,75.0,32.66,89.3
2024-10-17,131.35,92.7,12.1,29.6,33.16,124.64,8.49,15.51,10.48,11.29,20.78,10.22,19.09,9.69,140.65,802.22,195.47,106.51,248.67,9.47,66.52,861.08,329.95,780.16,147.48,370.94,5.02,123.6,189.43,364.45,168.25,172.28,91.66,292.82,29.92,75.34,2970.32,2322.19,43.73,151.89,34.2,37.57,27.05,1138.29,416.92,256.27,1277.56,238.95,351.07,61.74,172.02,10.8,9632.31,564.55,1063.94,179.63,121.25,541.16,92.93,2392.63,328.04,919.78,800.57,71.49,462.83,1367.29,137.85,853.5,298.84,375.06,44.17,690.2,2041.48,132.45,65.38,4.62,6.7,13.39,33.3,32.36,118.4,12.61,17.12,36.26,13.89,58.13,313.82,108.15,14.97,27.44,61.92,180.57,7.89,9.54,90.66,20.94,25.92,91.1,22.69,11.86,23.42,31.94,25.75,8.88,14.56,7.18,10.14,20.9,152.46,12.56,18.05,5.88,5.77,19.68,12.66,19.26,2.38,10.7,37.19,13.51,15.53,147.27,16.43,28.56,8.58,3.99,26.0,13.59,11.53,8.63,8.49,35.14,11.25,208.19,169.91,120.73,76.84,348.35,79.55,121.25,202.42,141.38,57.01,70.04,99.8,91.85,466.75,26.06,303.21,287.46,62.84,7.12,164.0,137.66,116.33,105.92,265.57,19.43,690.06,52.19,8.44,358.09,110.92,28.9,48.09,13.7,188.24,22.43,75.12,2182.61,1802.22,456.85,13.85,478.37,7.8,15.87,333.14,259.84,209.15,310.24,1406.34,3236.38,566.33,59.94,158.82,118.26,6237.27,891.82,47.51,21.53,249.95,96.26,318.4,119.45,23.64,77.19,2249.94,165.59,477.71,158.23,373.35,133.3,299.61,85.22,110.85,15.64,14.02,15.3,806.35,649.12,104.44,1226.37,384.17,264.44,87.81,48.96,49.49,604.49,129.51,588.0,734.16,490.52,164.65,489.71,386.85,273.16,135.57,1717.39,616.72,221.84,36.81,415.95,111.71,284.12,1400.91,131.79,217.81,294.91,186.0,209.51,232.2,752.22,13.86,116.85,183.21,114.17,35.92,4.64,740.57,875.4,1539.48,1572.94,196.75,1244.43,794.96,955.92,291.94,750.71,623.51,146.16,40.83,165.3,122.37,57.26,367.53,37.44,1111.48,724.99,654.0,429.5,59.31,279.85,491.47,132.94,529.06,75.12,32.52,89.6
2024-10-18,130.75,94.72,12.42,29.94,33.19,124.99,8.62,15.54,10.54,11.48,20.91,10.26,19.21,9.78,148.78,812.56,197.65,101.06,251.05,9.64,69.21,880.14,343.29,801.63,149.25,380.7,5.1,125.92,192.2,372.49,170.24,178.3,92.83,300.73,29.99,77.04,3044.47,2365.33,44.59,157.89,34.75,38.52,27.12,1162.33,413.8,262.38,1318.32,242.63,381.9,61.98,178.16,10.93,9893.44,576.12,1156.35,194.28,121.73,551.08,94.67,2453.19,326.32,942.14,806.4,75.76,477.83,1376.09,140.24,882.98,313.32,382.22,45.24,694.75,2094.8,134.7,65.6,4.72,7.02,13.34,33.67,32.55,119.86,13.26,17.42,38.35,13.94,58.25,329.98,109.77,15.57,28.75,62.91,183.59,7.97,9.84,91.48,21.8,28.29,91.2,22.69,12.08,24.51,32.13,25.89,9.48,14.94,7.3,10.33,21.72,160.57,12.82,18.52,5.95,5.77,19.66,12.85,19.67,2.41,10.86,37.97,14.44,16.26,152.43,16.72,29.3,8.95,4.05,26.25,13.62,11.67,8.63,8.64,36.95,11.36,220.73,173.71,125.53,79.37,354.65,81.65,124.35,208.9,150.2,61.35,72.95,102.91,92.29,496.11,26.42,316.51,292.23,70.45,7.36,186.15,144.89,133.14,114.41,287.71,22.77,742.74,54.94,8.89,429.71,116.27,30.65,52.82,14.05,194.45,23.14,90.14,2196.16,1818.08,476.93,14.1,488.42,8.14,16.38,340.38,264.01,209.61,317.08,1432.33,3317.96,577.67,60.14,162.9,120.75,6300.79,932.01,47.7,21.85,257.16,99.99,323.92,121.57,24.01,77.19,2320.03,168.06,479.93,167.65,382.29,137.13,313.19,86.13,113.09,15.93,14.01,15.43,823.44,668.12,104.68,1297.49,410.7,280.06,92.38,50.61,50.43,618.25,135.39,606.46,754.56,513.2,168.61,495.83,395.49,284.35,137.25,1886.48,632.56,217.88,37.65,428.55,119.21,297.41,1482.33,135.57,222.56,305.79,189.01,213.46,241.99,768.5,14.37,120.55,198.8,121.47,38.14,4.67,795.89,935.24,1780.76,1810.89,212.23,1317.64,866.78,1066.4,315.96,802.03,676.36,154.0,42.82,165.3,130.36,62.21,393.6,38.6,1215.12,743.13,715.47,462.6,63.9,292.05,555.44,136.07,574.17,75.3,33.92,98.01
2024-10-21,130.84,95.13,12.29,29.84,32.93,124.99,8.56,15.49,10.46,11.28,21.3,10.31,19.18,9.81,146.69,803.37,196.87,96.22,255.63,9.62,68.4,860.83,359.41,811.23,148.28,391.76,5.09,125.68,201.69,372.49,171.7,180.35,93.96,300.43,30.31,77.08,3049.17,2364.58,45.0,156.22,35.27,39.25,27.04,1143.5,436.0,263.96,1381.54,253.86,384.87,64.0,183.37,10.9,9824.78,587.09,1152.8,193.89,121.67,570.93,94.92,2456.32,321.32,942.93,795.05,79.95,500.39,1358.49,139.4,892.08,295.68,391.43,45.26,686.42,2083.29,139.46,64.78,4.7,7.1,13.28,33.49,32.41,119.06,13.34,17.25,38.15,13.91,57.32,350.38,110.71,15.26,28.18,62.25,185.76,7.94,9.99,91.04,21.49,28.41,90.0,22.57,12.35,23.57,31.97,25.63,9.15,14.8,7.43,10.34,21.44,161.05,13.29,18.41,5.88,5.72,19.55,12.77,20.3,2.42,11.03,38.14,14.16,16.11,152.77,16.34,30.18,8.77,3.99,26.63,13.45,11.53,8.52,8.67,36.7,11.24,225.24,172.4,125.85,80.61,355.39,85.14,125.45,207.48,154.9,61.59,77.24,107.77,95.39,508.07,27.38,304.69,297.82,71.43,7.37,187.63,143.36,131.45,116.93,281.21,24.23,776.22,55.13,9.24,444.0,116.87,31.35,55.04,14.4,197.42,24.88,97.48,2161.54,1800.24,488.58,14.21,484.11,8.0,16.21,336.89,265.08,212.14,309.88,1446.64,3297.22,583.97,65.36,162.07,122.0,6273.17,939.27,47.4,22.18,262.22,99.25,329.0,121.62,23.64,78.84,2320.17,168.06,476.83,169.49,381.78,140.89,314.88,86.2,115.97,15.86,14.29,15.78,826.92,665.66,104.8,1276.19,421.53,273.79,94.81,53.76,50.34,632.42,134.08,610.98,773.36,538.68,167.07,489.1,396.23,295.73,136.59,1858.68,666.04,222.44,41.14,436.87,118.25,302.24,1514.05,135.3,228.18,311.94,189.71,214.99,245.26,786.15,14.34,122.22,198.36,120.99,39.45,4.6,801.35,924.47,1699.88,1756.28,213.49,1306.87,863.98,1047.27,332.86,824.93,732.75,154.12,43.89,168.56,134.09,64.21,407.21,39.62,1169.84,758.76,729.11,468.85,65.58,290.95,572.65,134.72,566.85,74.52,33.69,100.36
2024-10-22,130.58,95.41,12.36,30.64,32.78,124.82,8.63,15.55,10.57,11.47,21.47,10.55,19.26,9.83,147.66,804.9,198.11,96.99,258.8,9.59,68.31,869.98,363.48,816.88,149.31,393.6,5.13,125.5,203.44,375.6,173.56,180.79,94.16,304.38,30.89,78.15,3060.94,2382.14,45.16,157.63,35.3,38.89,27.12,1175.56,420.74,267.61,1369.46,260.02,422.63,63.36,181.75,11.03,9904.69,583.17,1116.86,189.2,121.97,559.71,95.76,2532.55,321.32,969.5,800.88,79.14,488.67,1400.28,141.72,904.41,293.64,389.86,46.53,693.23,2107.53,136.91,64.99,4.77,7.06,13.26,33.14,32.29,117.14,13.46,17.95,38.25,13.96,56.95,367.12,111.87,15.51,28.11,62.37,191.11,7.97,9.96,92.08,21.82,28.47,89.71,22.54,12.26,23.44,32.3,25.63,9.18,15.07,7.42,10.37,21.52,162.06,13.24,18.52,5.94,5.72,19.49,12.77,21.23,2.42,11.04,38.64,14.21,16.14,154.67,16.28,29.93,8.84,3.99,27.07,13.44,11.83,8.51,8.62,37.56,11.24,220.73,173.82,126.89,81.32,357.54,82.56,126.9,211.4,154.21,64.27,77.24,113.52,100.02,501.93,27.41,308.75,296.08,72.44,7.19,183.33,141.47,128.26,112.2,270.2,23.94,755.61,54.28,9.49,421.0,116.58,30.99,53.44,15.23,195.8,26.92,96.04,2158.53,1805.2,465.69,14.45,484.59,8.04,16.46,345.97,265.24,215.41,314.56,1454.9,3358.05,587.94,63.87,168.34,122.0,6344.97,946.08,48.08,22.41,258.36,99.71,339.06,122.4,23.97,79.89,2353.9,170.84,480.71,168.7,391.54,140.96,312.34,86.85,119.77,16.48,14.62,15.75,841.99,668.47,107.86,1330.2,411.27,289.4,96.48,55.36,50.34,622.43,133.67,602.85,766.16,555.53,169.05,494.91,400.6,302.01,139.86,1864.9,668.02,218.84,44.99,447.58,119.61,313.42,1534.65,137.87,228.5,310.24,191.95,222.01,250.97,799.17,14.39,124.9,199.57,126.86,40.06,4.68,807.33,935.24,1707.72,1785.93,211.03,1283.84,862.26,1079.03,336.29,848.92,794.55,153.84,46.27,170.91,137.54,64.95,405.49,40.12,1172.31,751.87,711.83,463.79,66.96,294.8,560.67,136.64,573.14,73.97,33.89,100.78
2024-10-23,131.01,96.57,12.55,30.62,32.75,124.82,8.7,15.65,10.55,11.4,21.4,10.43,19.24,10.07,147.2,801.07,200.01,94.38,258.48,9.59,67.91,873.28,361.2,861.5,151.19,400.6,5.24,126.22,205.29,376.59,176.08,181.81,93.88,304.29,30.44,80.52,3056.82,2392.92,45.37,157.45,35.2,39.81,27.19,1170.75,412.07,271.16,1372.21,280.54,406.79,64.93,181.29,11.23,10042.57,585.92,1107.38,187.66,122.75,570.49,96.44,2563.52,319.44,953.72,803.95,78.57,493.24,1406.88,141.29,917.43,287.89,391.31,46.66,694.37,2131.77,142.98,64.96,4.98,7.01,13.28,33.22,32.39,117.11,13.29,17.97,37.93,13.99,56.87,390.21,113.05,15.45,27.99,61.98,189.65,8.08,9.96,101.22,21.58,27.82,89.77,22.52,12.46,23.3,32.16,25.61,9.11,15.28,7.36,10.41,21.4,162.15,13.4,18.74,6.02,5.74,19.54,12.79,23.24,2.43,11.01,38.99,14.07,15.95,155.39,16.22,29.63,8.82,3.99,27.02,13.44,11.74,8.53,8.67,37.12,11.25,217.75,175.32,128.51,88.82,361.1,83.72,131.9,212.45,152.01,64.88,77.33,116.28,101.24,497.54,27.02,332.92,296.0,70.15,7.23,180.45,140.52,125.17,109.92,267.83,23.74,744.63,53.87,9.79,419.0,120.79,36.26,53.08,15.3,195.57,27.93,92.31,2169.06,1814.11,474.12,14.7,488.42,8.06,16.8,345.52,266.93,216.4,309.52,1461.55,3416.27,603.71,61.3,168.45,122.62,6358.78,948.01,48.63,22.68,263.17,99.8,339.33,126.02,24.05,79.98,2396.78,172.39,482.37,168.44,391.65,140.16,316.64,86.98,119.27,18.08,14.86,15.76,838.51,672.7,108.81,1311.41,404.64,285.76,97.53,60.56,51.9,625.67,132.59,603.24,763.36,550.35,172.14,496.44,401.37,303.91,139.59,1852.5,669.1,215.29,47.74,456.15,115.57,320.61,1507.19,138.81,225.16,314.37,193.07,219.93,258.99,795.74,14.36,126.4,192.48,126.64,40.24,4.64,826.79,922.08,1694.12,1777.35,210.25,1273.07,902.06,991.65,342.39,840.88,762.29,156.12,44.33,160.51,134.36,63.29,412.96,40.33,1119.38,747.16,706.72,461.54,68.76,296.0,551.29,135.39,565.75,75.34,34.0,99.6
2024-10-24,130.67,95.39,12.42,30.75,32.7,124.99,8.67,15.57,10.49,11.4,21.12,10.44,19.08,9.86,145.85,791.12,198.66,91.28,255.0,9.44,67.91,868.2,360.87,840.6,149.65,393.97,5.21,123.02,198.65,377.41,173.96,180.64,93.06,303.0,30.7,80.64,2937.96,2344.76,45.16,155.95,35.03,39.14,27.11,1167.14,405.82,264.55,1358.2,286.06,412.73,64.08,176.3,11.1,9956.47,565.93,1085.26,187.61,121.61,567.04,94.93,2525.59,320.38,945.3,800.88,80.99,481.01,1404.68,141.22,890.4,290.67,383.79,45.9,696.64,2102.08,138.87,64.85,4.91,6.99,13.48,33.18,32.37,114.98,13.19,17.85,37.59,13.94,56.87,371.35,113.33,15.6,27.77,62.22,184.99,8.03,9.92,98.15,22.68,27.56,89.81,22.49,12.24,23.2,32.19,25.61,9.13,15.14,7.27,10.43,21.35,161.29,13.09,18.47,5.91,5.72,19.42,12.76,24.15,2.41,10.83,38.45,14.0,16.05,151.99,16.39,29.09,8.83,3.96,27.02,13.46,11.59,8.52,8.49,36.84,11.25,218.3,173.8,125.34,89.29,357.54,83.6,129.25,220.58,149.93,62.73,76.01,115.44,101.02,499.18,26.48,317.46,293.37,70.5,7.17,180.5,139.09,123.95,108.62,267.9,23.83,733.9,52.14,9.34,425.2,121.95,36.65,52.43,14.23,192.78,26.69,94.56,2152.5,1793.3,486.33,14.4,486.5,8.02,16.46,342.74,262.01,215.47,309.88,1443.42,3326.02,583.69,61.68,165.21,121.06,6308.15,933.06,47.7,22.27,256.99,99.16,331.23,122.46,23.82,81.16,2368.05,170.69,478.71,169.03,390.41,136.87,310.27,86.33,118.78,17.75,14.57,15.56,816.78,679.03,110.1,1322.15,403.22,286.1,94.86,58.66,50.88,612.58,127.02,593.3,751.76,536.96,171.92,487.87,397.47,302.5,139.14,1824.37,664.78,216.01,44.17,441.28,117.08,309.01,1465.98,138.95,221.59,309.17,192.58,221.46,249.75,785.29,14.26,123.14,192.4,124.37,40.59,4.59,785.99,899.33,1670.92,1751.6,209.35,1278.45,844.17,997.59,324.45,834.77,833.67,154.32,44.94,158.16,133.55,61.63,396.86,39.2,1153.96,735.24,711.24,455.89,65.88,297.35,541.18,136.47,544.91,74.54,33.48,98.14
