Date,600000.SS,600005.SS,600009.SS,600010.SS,600011.SS,600015.SS,600016.SS,600019.SS,600022.SS,600028.SS,600029.SS,600030.SS,600031.SS,600036.SS,600037.SS,600048.SS,600050.SS,600058.SS,600062.SS,600066.SS,600068.SS,600085.SS,600089.SS,600096.SS,600100.SS,600104.SS,600108.SS,600109.SS,600111.SS,600115.SS,600118.SS,600123.SS,600125.SS,600132.SS,600143.SS,600150.SS,600153.SS,600160.SS,600166.SS,600169.SS,600170.SS,600177.SS,600183.SS,600188.SS,600196.SS,600208.SS,600216.SS,600219.SS,600221.SS,600252.SS,600256.SS,600259.SS,600266.SS,600267.SS,600271.SS,600276.SS,600307.SS,600309.SS,600315.SS,600316.SS,600320.SS,600331.SS,600348.SS,600352.SS,600362.SS,600369.SS,600372.SS,600376.SS,600383.SS,600395.SS,600406.SS,600415.SS,600418.SS,600432.SS,600456.SS,600489.SS,600497.SS,600498.SS,600500.SS,600508.SS,600516.SS,600518.SS,600519.SS,600528.SS,600535.SS,600546.SS,600547.SS,600549.SS,600550.SS,600583.SS,600585.SS,600588.SS,600595.SS,600598.SS,600600.SS,600642.SS,600649.SS,600655.SS,600660.SS,600664.SS,600674.SS,600690.SS,600694.SS,600703.SS,600718.SS,600739.SS,600741.SS,600770.SS,600779.SS,600783.SS,600795.SS,600804.SS,600809.SS,600811.SS,600812.SS,600827.SS,600832.SS,600837.SS,600839.SS,600859.SS,600863.SS,600873.SS,600875.SS,600881.SS,600887.SS,600893.SS,600895.SS,600900.SS,600970.SS,600971.SS,600997.SS,600999.SS,601001.SS,601006.SS,601009.SS,601018.SS,601088.SS,601098.SS,601099.SS,601101.SS,601106.SS,601111.SS,601117.SS,601118.SS,601158.SS,601166.SS,601168.SS,601169.SS,601179.SS,601186.SS,601216.SS,601233.SS,601258.SS,601268.SS,601718.SS,601766.SS,601788.SS,601808.SS,601818.SS,601857.SS,601866.SS,601888.SS,601898.SS,601899.SS,601901.SS,601918.SS,601919.SS,601928.SS,601933.SS,601939.SS,601958.SS,601988.SS,601989.SS,601991.SS,601992.SS,601998.SS,000001.SZ,000002.SZ,000009.SZ,000012.SZ,000021.SZ,000024.SZ,000039.SZ,000046.SZ,000059.SZ,000060.SZ,000061.SZ,000063.SZ,000069.SZ,000100.SZ,000157.SZ,000338.SZ,000401.SZ,000402.SZ,000422.SZ,000423.SZ,000425.SZ,000527.SZ,000528.SZ,000538.SZ,000559.SZ,000562.SZ,000568.SZ,000581.SZ,000623.SZ,000625.SZ,000629.SZ,000630.SZ,000651.SZ,000680.SZ,000686.SZ,000703.SZ,000709.SZ,000718.SZ,000725.SZ,000728.SZ,000729.SZ,000758.SZ,000768.SZ,000776.SZ,000778.SZ,000780.SZ,000783.SZ,000792.SZ,000800.SZ,000807.SZ,000825.SZ,000839.SZ,000858.SZ,000869.SZ,000876.SZ,000878.SZ,000895.SZ,000898.SZ,000933.SZ,000937.SZ,000960.SZ,000961.SZ,000968.SZ,000969.SZ,000983.SZ,000999.SZ,002001.SZ,002007.SZ,002024.SZ,002038.SZ,002069.SZ,002073.SZ,002081.SZ,002092.SZ,002106.SZ,002122.SZ,002128.SZ,002142.SZ,002146.SZ,002155.SZ,002202.SZ,002241.SZ,002299.SZ,002304.SZ,002310.SZ,002344.SZ,002353.SZ,002378.SZ,002385.SZ,002399.SZ,002405.SZ,002415.SZ,002422.SZ,002431.SZ,002493.SZ,002500.SZ,002570.SZ,002594.SZ,002603.SZ
2012-06-21,54.18,13.57,32.2,14.41,21.84,16.67,80.7,8.64,11.5,10.12,7.07,57.2,542.91,38.03,37.23,125.82,6.14,101.33,90.56,219.33,35.68,131.87,233.42,27.53,149.68,85.97,52.04,59.3,545.6,5.5,177.02,122.16,137.43,90.44,97.52,74.18,73.73,64.89,89.63,37.25,29.05,108.7,33.7,45.99,107.12,26.83,25.19,15.73,7.42,118.97,331.14,75.07,15.07,105.22,152.5,325.09,13.57,346.39,118.22,60.32,45.88,74.64,111.49,46.92,31.98,23.81,38.9,55.66,76.28,62.41,19.57,143.97,31.23,65.17,49.63,155.21,131.96,40.91,36.95,49.54,43.02,273.35,1151.68,25.86,139.99,86.57,351.36,317.31,63.34,99.2,51.53,243.03,38.91,15.56,48.58,21.0,27.62,1146.94,337.36,46.83,56.39,167.28,167.65,110.62,124.31,442.26,302.49,162.88,139.3,102.11,615.81,48.59,117.18,82.1,25.44,74.46,60.12,192.51,45.86,80.82,51.74,33.55,54.57,366.68,429.96,41.31,148.49,14.58,95.95,78.12,36.61,16.14,25.44,8.8,12.62,2.57,26.2,9.75,7.21,40.28,3.24,6.34,6.22,6.88,6.51,26.86,9.94,10.21,4.05,4.95,15.0,20.14,16.9,6.54,3.32,4.88,14.65,17.06,3.05,10.48,2.71,28.09,8.94,6.38,5.17,13.2,5.31,8.53,27.13,5.26,17.0,3.63,8.62,12.53,7.69,4.44,780.46,933.61,59.51,161.13,75.51,105.49,272.8,148.68,12.61,280.78,6.33,184.81,225.49,5.41,516.68,102.12,49.91,178.41,190.1,370.45,168.38,426.96,88.17,550.49,94.6,75.69,879.53,71.23,274.44,31.19,7.3,124.58,1048.48,35.6,124.45,81.76,23.73,40.68,8.94,16.68,60.65,148.16,67.97,73.63,45.9,61.33,21.26,142.16,27.24,34.21,23.65,58.06,464.34,260.61,117.02,50.37,253.51,5.31,98.53,69.61,63.25,27.02,28.74,89.92,87.17,37.8,186.08,280.05,721.27,215.64,132.56,97.84,288.74,24.92,59.45,55.48,32.4,10.92,47.66,41.56,34.5,203.72,31.25,331.7,333.25,54.48,185.48,32.38,37.87,46.46,21.64,106.1,97.0,80.72,34.88,8.19,22.87,22.72,35.56
2012-06-25,53.64,13.57,32.09,13.37,22.31,16.54,80.95,8.62,11.47,10.08,6.98,55.82,537.17,38.33,36.8,119.92,6.07,95.99,88.42,214.15,34.73,132.85,225.24,26.82,146.94,85.06,50.98,56.38,526.94,5.5,174.11,115.34,134.57,89.53,96.31,74.33,70.81,62.18,86.04,35.61,27.83,107.51,33.14,20.72,107.02,25.73,70.55,15.17,7.53,113.17,307.51,71.42,38.62,106.54,146.35,326.13,13.26,332.6,116.55,58.38,45.2,72.16,103.3,46.12,30.81,22.91,38.27,53.35,71.65,58.69,315.31,140.67,30.82,62.7,47.52,148.76,124.62,40.66,36.83,47.5,40.5,281.89,1141.54,25.63,142.77,23.12,339.96,295.37,60.81,94.79,49.13,243.44,36.85,15.24,47.55,21.29,7.49,1128.73,337.02,46.19,55.84,164.51,165.13,106.43,124.31,423.36,295.13,157.82,134.75,98.44,615.81,47.98,116.32,80.48,25.03,73.5,59.17,184.34,44.76,80.19,51.81,33.1,52.64,348.46,425.52,40.0,144.73,14.51,93.68,74.77,35.02,15.83,24.4,8.71,12.49,2.55,25.43,9.63,6.94,38.67,3.22,6.26,6.03,6.76,6.47,26.92,9.53,10.17,4.08,4.79,14.44,19.58,16.25,6.34,3.28,4.79,14.09,16.03,3.04,10.44,2.67,28.08,8.7,6.23,5.13,12.49,5.27,8.35,27.09,5.19,16.36,3.62,8.55,12.57,7.06,4.4,773.38,905.86,55.55,157.9,74.04,99.55,261.91,147.37,12.12,271.17,138.14,178.84,215.37,5.33,508.07,99.24,45.91,174.0,12.71,370.73,165.14,413.94,85.72,550.49,91.54,68.65,881.34,67.73,262.07,30.96,20.68,118.16,1028.23,33.36,120.3,17.8,23.46,39.61,8.76,16.24,59.99,138.1,66.77,70.06,44.19,59.0,20.45,143.61,25.98,33.03,23.54,6.88,459.76,259.87,114.63,47.56,248.7,5.25,93.66,65.25,60.05,25.66,27.46,87.11,83.82,37.43,184.58,277.8,702.64,221.27,130.28,88.21,289.19,24.86,58.99,54.36,30.48,10.86,45.87,38.48,33.2,205.76,30.19,330.48,335.64,54.6,178.96,31.12,37.79,45.7,19.87,105.62,100.0,80.98,34.14,8.19,21.5,21.8,35.32
2012-06-26,53.7,13.49,32.6,13.44,22.1,16.73,81.07,8.62,11.4,10.04,6.93,55.99,13.82,38.33,36.76,123.08,6.07,96.59,88.94,213.49,34.06,131.87,224.61,27.02,148.5,84.37,51.72,57.74,513.19,5.55,171.97,116.46,136.95,89.83,96.61,73.48,71.81,60.79,85.93,35.41,28.05,107.42,32.94,43.77,107.62,26.34,68.71,15.01,7.86,114.65,309.87,69.64,39.02,108.66,143.02,326.24,13.16,331.97,117.09,57.7,45.29,72.72,104.34,46.63,30.88,23.51,38.25,54.6,73.65,59.26,314.82,141.36,30.91,63.02,47.22,22.18,125.56,40.01,36.75,47.8,40.06,278.6,1142.7,25.7,142.68,23.12,345.16,296.51,61.44,97.33,49.07,240.71,37.28,15.39,46.39,21.36,27.17,1123.13,336.32,46.45,56.0,164.25,166.34,107.38,125.84,427.87,295.13,157.82,135.79,96.61,611.41,47.29,114.63,80.64,6.88,74.4,5.45,186.94,44.48,78.92,50.77,33.3,52.29,349.81,425.92,40.53,145.15,14.5,87.85,75.07,35.3,16.01,24.36,8.69,12.57,2.56,25.27,9.73,6.97,38.84,3.22,6.02,6.14,7.01,6.36,26.94,9.6,10.27,4.13,4.79,14.34,19.54,16.23,6.37,3.31,4.81,14.35,16.11,3.05,10.4,2.63,28.58,8.65,6.24,5.15,12.57,5.27,8.35,27.11,5.18,16.44,3.62,8.51,12.27,6.9,4.41,780.46,925.68,54.43,159.9,74.49,103.93,258.94,138.46,7.91,271.77,138.14,180.71,219.94,5.31,498.98,99.31,45.18,175.86,184.75,373.48,165.86,414.28,83.77,551.26,92.15,68.81,876.71,67.03,263.9,5.05,20.52,118.78,1025.0,33.36,122.27,76.77,23.46,39.9,8.8,16.35,59.33,136.05,67.37,71.35,44.19,60.17,20.12,146.84,25.9,33.13,23.49,57.26,457.54,259.67,116.41,47.61,249.44,5.24,94.23,66.13,59.86,27.33,27.63,86.27,85.72,37.53,182.68,276.78,704.26,221.06,131.48,85.06,291.85,24.65,56.62,55.0,30.54,11.0,47.08,38.97,33.29,205.82,30.15,319.68,331.75,53.66,182.8,31.48,37.55,46.04,18.79,104.7,96.98,79.41,34.2,8.19,21.78,21.6,34.86
2012-06-27,53.64,13.34,12.77,13.21,22.21,16.7,80.33,8.58,11.36,10.04,6.9,56.11,534.11,38.0,36.63,124.98,5.96,94.87,91.23,22.81,33.56,135.04,223.98,26.77,146.74,84.94,50.98,57.26,495.62,5.55,171.35,113.64,137.27,88.76,96.91,74.36,70.35,60.01,84.63,35.0,27.72,105.32,33.09,43.31,106.73,26.28,24.11,14.87,7.56,10.7,316.73,68.07,38.89,109.44,142.22,330.41,13.16,326.74,119.09,56.57,45.88,71.6,103.95,46.19,30.9,23.27,38.34,54.36,73.86,59.37,313.33,137.72,30.41,62.38,46.63,147.31,123.94,40.59,36.55,47.62,39.0,296.56,1161.54,25.07,145.28,80.03,341.56,296.91,59.55,104.46,48.71,239.75,36.25,15.19,36.95,21.19,26.89,1121.73,337.02,46.45,55.29,159.78,165.99,13.27,124.87,436.34,296.66,154.4,137.29,96.86,618.01,46.75,116.26,80.48,23.78,75.43,58.44,186.38,43.94,79.54,50.77,33.91,51.63,349.81,429.56,40.75,143.27,14.5,85.0,75.97,34.93,15.79,24.08,8.68,12.36,2.54,25.09,9.62,6.87,38.47,3.22,6.24,5.98,6.86,6.32,26.81,9.43,10.29,4.1,4.82,14.08,18.98,15.88,6.31,3.25,4.78,14.27,17.04,3.04,10.39,2.62,28.69,8.61,6.2,5.05,12.7,5.22,8.4,27.44,5.18,16.31,3.61,8.55,12.31,6.79,4.39,778.28,925.68,52.99,157.44,74.04,105.29,263.56,138.46,7.91,270.27,136.5,178.84,219.61,5.33,498.98,98.89,44.8,174.46,182.37,366.97,166.82,413.94,84.02,556.82,91.39,67.4,40.37,64.67,264.66,31.07,20.11,118.28,998.31,33.29,119.74,77.75,23.4,39.52,8.76,16.12,59.25,132.83,66.68,70.52,44.29,59.0,20.1,149.99,25.49,32.79,23.33,57.1,459.48,260.95,115.17,46.92,253.8,5.22,92.8,66.05,59.76,28.11,27.85,84.24,85.27,38.98,182.21,277.91,704.26,221.77,132.44,82.9,296.94,24.02,59.88,54.76,29.87,10.84,47.45,38.36,32.93,217.1,29.85,324.72,338.63,53.1,189.2,31.06,37.37,45.78,17.98,110.26,96.96,82.38,33.64,8.19,21.45,21.43,34.68
2012-06-28,53.4,13.37,32.43,12.69,22.18,16.48,79.84,8.52,11.5,9.98,6.77,54.81,532.19,37.76,36.15,123.71,5.89,92.13,90.37,208.41,33.11,140.42,216.1,26.22,144.99,84.37,49.72,57.18,468.61,4.16,172.89,112.11,135.04,85.97,96.01,74.87,71.36,58.96,81.15,34.79,27.9,104.6,32.38,43.11,107.62,25.37,70.68,14.83,7.36,113.38,315.54,65.49,38.84,109.62,142.44,337.0,12.94,317.34,119.56,54.31,44.9,71.52,102.97,45.75,30.55,23.29,39.29,54.28,73.23,59.85,310.18,137.37,29.46,60.96,46.18,142.96,121.97,40.32,35.92,46.8,37.68,305.98,1134.75,25.33,145.84,77.32,334.16,286.99,57.57,102.08,48.11,234.97,35.05,15.02,36.95,21.0,26.33,1125.93,327.62,6.57,55.29,160.04,163.92,106.43,124.87,429.57,292.67,152.49,136.77,94.84,613.61,45.45,116.32,78.86,23.16,76.21,57.91,9.37,43.11,78.92,8.03,33.86,47.03,335.64,424.91,40.0,144.52,14.58,85.91,74.12,34.84,15.52,23.38,8.59,12.34,2.51,24.87,9.47,6.71,38.25,3.15,6.24,5.76,6.84,6.3,26.6,9.29,10.35,4.02,4.79,13.88,18.16,15.28,6.19,3.18,4.72,14.26,16.68,3.04,10.34,2.56,27.95,8.44,6.14,4.92,12.55,5.16,8.43,27.18,5.14,16.19,3.6,8.47,12.31,6.66,4.35,771.2,915.77,52.45,155.29,73.25,103.64,262.08,142.09,7.91,266.07,131.12,177.79,214.72,5.28,499.93,97.93,44.99,174.7,178.81,370.55,166.58,413.94,83.71,570.07,89.71,66.93,892.42,62.7,261.46,30.84,19.87,117.78,1007.05,31.97,118.19,78.06,23.18,38.89,8.71,15.72,59.33,129.27,66.08,70.64,44.24,57.59,19.91,150.55,10.7,32.18,23.22,56.15,459.34,252.82,112.93,46.69,253.06,3.93,8.8,66.25,59.29,27.0,27.19,80.35,86.07,38.78,183.0,280.39,700.21,229.25,132.98,83.08,291.85,23.66,60.59,53.64,28.86,10.65,45.83,37.72,32.7,215.9,29.97,325.7,347.25,53.1,191.28,30.65,38.15,45.06,17.06,109.62,93.52,83.92,32.78,8.19,20.21,20.4,34.81
2012-06-29,54.12,13.41,32.53,12.88,22.02,16.84,81.32,8.53,11.36,9.99,6.92,57.12,541.0,38.1,36.5,124.13,5.94,93.62,92.51,210.2,33.39,146.11,216.42,26.58,150.07,85.46,50.56,58.54,487.15,5.58,175.03,113.99,136.32,87.85,98.28,75.72,71.63,60.01,81.91,35.61,27.62,104.96,32.33,42.51,109.59,25.67,71.4,15.07,7.51,117.39,320.98,69.25,40.34,17.48,149.75,337.11,12.97,322.56,119.33,54.96,45.39,72.64,104.79,5.73,31.29,23.87,17.99,56.63,72.6,61.58,313.33,138.94,29.78,63.25,46.79,144.41,124.45,41.31,6.76,47.08,38.38,307.51,1148.75,25.57,145.31,79.63,334.56,300.2,58.68,106.5,48.77,232.37,35.91,15.19,47.86,21.06,26.68,1123.13,330.75,46.57,54.36,162.8,166.24,110.06,128.77,440.85,295.74,157.96,24.27,96.43,613.61,46.06,120.85,5.48,23.12,73.86,58.33,191.21,43.94,80.32,49.92,34.83,47.76,343.74,423.5,40.75,149.75,14.58,84.74,75.67,35.27,15.89,23.56,8.58,12.63,2.56,25.3,9.76,6.92,39.11,3.19,6.39,5.8,6.95,6.4,27.31,9.34,10.47,4.04,4.81,14.04,18.28,15.33,6.18,3.19,4.67,14.96,17.27,3.07,10.41,2.57,28.42,8.48,6.21,5.15,12.81,5.2,8.68,27.4,5.17,16.44,3.61,8.46,12.23,6.72,4.43,794.62,921.72,53.52,157.75,73.59,104.17,265.21,144.07,7.91,267.27,129.95,173.11,218.31,5.33,10.03,29.69,45.56,175.39,183.26,376.32,170.42,415.65,86.29,580.05,90.17,69.98,915.79,62.92,267.41,29.98,20.57,120.03,1009.81,31.54,120.37,76.55,23.13,39.23,8.99,15.99,60.98,133.1,66.77,73.24,44.24,58.88,20.33,149.14,25.82,32.84,23.27,56.79,470.03,248.66,116.17,48.3,249.37,5.18,95.86,67.33,60.4,27.35,27.42,77.12,87.07,38.73,185.68,285.81,709.12,233.46,132.2,77.32,291.85,23.87,64.9,53.88,29.02,10.98,46.66,38.8,32.75,220.04,14.44,327.72,351.85,53.46,196.0,32.46,39.55,45.6,17.55,110.7,94.32,83.25,32.46,8.19,20.15,19.86,35.92
2012-07-02,53.88,13.3,32.25,13.09,21.95,16.75,81.2,8.48,11.26,9.93,6.99,56.88,538.7,37.86,36.59,126.88,5.97,95.06,95.22,205.58,33.45,146.27,215.16,27.21,148.89,78.55,52.14,58.78,504.83,5.59,171.66,113.17,133.93,88.88,98.13,76.5,70.81,61.18,79.41,35.61,27.47,105.05,32.03,42.69,116.31,25.49,72.44,15.07,7.46,123.61,325.23,70.3,40.09,109.56,145.84,339.31,12.97,327.37,121.63,55.4,45.1,72.4,105.38,46.12,31.32,23.75,39.16,56.47,74.39,62.22,310.84,139.98,28.51,63.29,47.15,144.87,126.16,41.05,36.0,46.96,37.99,309.04,1161.31,25.43,149.4,79.15,339.16,306.37,58.84,105.99,48.35,228.95,36.0,15.4,47.63,21.16,26.82,1125.93,323.09,46.96,53.65,162.01,164.32,112.27,129.46,434.64,276.42,158.91,149.33,96.55,609.21,46.21,129.16,80.48,23.49,73.5,58.12,191.21,43.66,80.74,47.98,34.98,47.92,338.34,420.27,40.59,149.33,14.7,77.29,76.02,35.36,15.92,23.4,8.54,12.62,2.57,24.93,9.97,6.94,39.2,3.19,6.43,5.7,7.22,6.41,27.29,9.38,10.46,4.0,4.76,14.18,18.32,15.28,6.21,3.2,4.57,14.83,17.84,3.07,10.42,2.53,29.54,8.46,6.24,5.11,12.95,5.16,8.66,27.53,5.15,16.65,3.6,8.31,12.45,6.74,4.4,794.07,928.66,53.57,157.75,73.93,106.07,264.39,144.07,7.91,266.07,131.35,173.34,222.88,5.31,507.11,97.93,44.99,176.32,184.75,385.41,169.94,418.74,85.66,586.0,88.79,70.53,925.66,62.07,268.18,28.83,20.73,119.59,1006.59,30.88,118.69,77.8,23.07,40.77,8.99,16.0,61.22,137.41,66.68,73.45,44.45,58.81,20.05,148.69,24.36,33.08,23.27,57.26,472.67,253.9,118.11,48.12,248.48,5.21,96.43,68.05,60.72,27.87,27.44,77.78,86.92,39.66,186.79,292.12,724.51,237.24,136.82,77.14,298.0,24.05,65.7,53.8,29.32,11.05,47.66,39.07,34.18,225.5,30.71,335.98,351.97,53.44,194.4,32.8,41.95,46.3,17.85,114.54,96.0,85.84,32.28,8.19,20.88,20.27,35.89
2012-07-03,53.88,13.26,32.04,12.86,21.61,16.81,82.06,8.48,11.23,9.95,7.05,57.0,521.1,38.0,36.76,130.78,5.97,94.69,93.79,208.03,33.45,146.44,215.16,27.02,150.85,78.67,53.3,57.82,497.71,5.63,170.43,113.7,134.09,87.46,98.28,77.44,71.17,60.51,79.63,35.1,27.22,106.15,32.33,43.11,116.41,25.92,72.03,15.07,7.48,125.08,324.76,69.04,39.47,106.42,145.12,333.53,13.13,317.97,122.88,55.16,46.27,8.01,105.7,46.41,31.23,23.91,39.07,57.24,75.96,62.47,298.58,139.98,28.33,62.84,46.84,145.92,126.07,41.14,36.12,47.1,37.99,310.36,1222.19,25.04,147.66,80.65,339.36,308.59,58.52,106.33,48.59,230.73,35.22,15.48,47.9,20.87,26.99,1125.93,321.0,46.51,53.73,163.99,169.36,110.3,131.41,426.18,277.34,155.77,152.75,98.51,600.42,46.21,130.09,80.64,23.86,73.32,58.23,189.54,43.94,80.64,47.98,34.68,46.27,336.99,415.02,40.87,151.63,14.72,74.76,75.27,35.39,15.66,23.06,8.52,12.7,2.58,24.93,10.03,6.9,39.2,3.2,6.44,5.7,7.15,6.42,27.5,9.3,10.46,3.97,4.87,15.14,18.12,15.23,6.21,3.23,4.6,14.61,18.06,3.06,10.48,2.63,29.89,8.41,6.23,5.09,13.26,5.3,8.63,27.7,5.15,16.61,3.6,8.28,12.29,6.72,4.41,792.98,942.53,53.57,9.0,73.93,107.6,267.35,143.74,11.68,263.67,131.35,173.57,233.0,5.31,491.32,95.4,45.37,178.87,183.86,378.98,164.06,421.82,83.02,574.67,87.87,70.88,937.55,62.05,266.8,28.43,21.14,118.97,1044.34,30.23,115.87,77.62,23.07,42.47,8.94,16.03,60.57,136.05,66.34,74.14,44.55,59.8,19.68,148.73,23.9,33.08,23.11,57.26,480.3,251.84,118.49,48.2,245.49,5.18,95.29,68.01,60.11,28.27,27.81,77.42,86.77,38.85,184.5,290.09,730.18,233.25,136.04,77.5,299.29,24.17,64.13,53.32,29.79,11.02,48.54,38.83,34.36,223.1,30.59,344.16,339.23,55.04,201.04,32.54,42.67,46.04,18.22,116.3,93.02,85.55,32.38,8.19,21.38,19.82,35.33
2012-07-04,54.06,13.3,32.34,12.74,21.45,16.92,82.67,8.51,11.2,9.94,7.1,56.67,500.05,38.13,36.63,130.99,6.14,95.43,85.52,211.89,33.06,143.51,213.9,26.83,149.28,78.89,53.19,57.14,501.76,5.59,173.19,116.99,132.03,86.47,98.88,77.02,69.53,60.18,78.97,32.24,26.93,107.33,32.33,43.35,113.84,25.73,71.01,15.21,7.39,128.77,326.89,69.02,39.24,102.68,145.04,328.33,13.13,318.59,123.21,56.05,46.27,66.48,106.81,46.12,31.48,23.59,39.44,57.0,73.96,64.18,278.2,140.15,28.06,62.79,47.06,146.58,126.5,40.31,36.27,47.52,38.69,303.79,1239.49,24.67,145.56,81.02,341.06,308.79,59.71,104.8,48.68,227.04,35.4,15.72,48.46,20.8,26.96,1120.33,321.7,46.13,53.97,164.38,172.58,112.35,129.05,420.54,278.57,160.55,154.3,97.59,596.02,46.6,127.96,80.48,23.19,72.35,58.23,189.17,43.66,81.08,47.78,34.57,47.15,337.66,424.31,42.43,148.7,14.82,73.73,76.72,35.7,15.88,23.48,8.54,12.84,2.58,25.21,9.93,6.92,39.79,3.28,6.47,5.7,7.15,6.4,27.65,9.32,10.48,4.0,4.9,15.36,17.0,15.18,6.43,3.22,4.49,14.66,18.08,3.08,10.43,2.64,29.91,8.5,6.26,5.05,13.68,5.33,8.55,26.71,5.17,16.7,3.61,8.2,12.17,6.52,4.47,801.15,941.54,53.68,9.0,73.82,107.35,264.06,139.12,11.74,265.47,130.41,176.03,231.04,5.23,474.1,93.48,45.08,177.95,180.29,379.9,158.42,419.42,78.49,563.73,87.57,70.68,933.52,62.33,265.12,29.52,20.97,120.34,1035.13,29.48,115.52,79.85,23.02,41.79,8.8,16.24,59.91,137.0,67.63,73.12,44.55,60.29,19.68,153.48,23.76,33.22,23.27,57.66,475.44,250.01,119.11,48.3,246.41,5.16,95.48,68.85,60.62,27.71,28.32,82.09,87.76,38.14,176.68,287.16,722.89,237.02,140.9,77.77,291.24,23.87,62.8,53.32,30.82,11.25,48.54,39.27,33.73,214.1,30.99,341.16,332.47,54.8,49.76,32.69,42.55,45.76,18.57,109.82,90.5,82.86,33.64,8.19,21.48,19.08,33.35
2012-07-05,53.76,13.18,32.13,12.3,21.4,16.75,82.42,8.44,10.89,9.75,7.01,55.3,495.07,37.86,36.11,133.31,6.06,92.78,85.62,212.64,31.89,148.15,206.34,26.02,146.55,79.07,52.46,53.74,486.29,5.55,165.68,115.75,128.53,83.6,97.82,75.84,67.52,58.13,6.88,31.21,26.07,105.23,32.18,42.39,115.62,25.37,69.79,14.95,7.23,129.62,314.84,67.02,39.07,98.46,140.85,334.92,3.52,311.28,128.1,53.91,45.39,63.28,105.12,44.95,31.12,21.89,39.61,56.59,73.44,63.65,277.71,136.51,27.83,61.47,45.66,144.6,123.25,38.74,34.69,46.59,37.15,305.32,1225.53,24.47,145.4,80.28,336.36,297.65,57.18,104.29,47.03,226.08,34.54,15.47,48.49,20.64,26.54,1109.13,319.61,45.17,52.01,157.67,168.25,105.17,126.54,405.02,278.87,157.82,153.31,94.72,596.02,45.68,125.93,78.69,23.08,70.78,57.18,181.74,43.11,80.43,47.26,33.81,45.63,326.19,421.08,42.15,145.98,14.8,73.66,74.62,34.81,15.17,23.2,8.38,12.84,2.56,25.01,9.86,6.65,39.86,3.19,6.35,5.39,6.89,6.46,27.37,9.06,10.49,3.95,4.84,15.76,16.7,14.7,6.19,3.13,4.41,14.23,17.79,3.06,10.45,2.6,29.77,8.36,6.21,4.86,13.74,5.26,8.48,25.52,5.16,16.53,3.61,7.98,11.89,6.21,4.45,796.25,972.26,51.33,9.0,72.01,106.28,260.26,142.42,11.34,263.07,124.8,173.81,231.36,5.16,462.13,90.92,40.67,176.32,172.86,372.56,156.14,412.57,78.18,567.28,85.12,67.36,917.6,60.1,256.11,29.81,20.19,118.78,1039.73,28.34,112.99,77.8,22.74,41.36,8.66,15.3,58.02,133.03,66.17,69.39,44.03,57.77,18.47,147.54,23.84,33.31,23.06,56.86,466.84,246.74,117.02,47.48,243.56,5.05,94.04,67.17,59.38,27.4,27.81,81.13,85.37,38.14,173.6,285.47,701.02,233.1,140.06,73.45,283.5,23.12,63.08,51.88,30.54,11.2,48.12,38.42,32.93,213.2,30.29,343.63,333.25,54.3,197.44,31.6,42.35,44.68,17.46,109.82,92.16,80.43,32.5,8.19,21.25,19.12,33.39
2012-07-06,53.16,13.26,32.43,12.93,21.48,16.45,81.93,8.48,2.43,9.71,7.16,56.88,511.15,36.93,36.24,139.74,6.05,95.62,88.33,212.27,32.0,152.13,206.65,26.39,149.09,81.46,53.51,54.46,509.62,5.66,166.45,116.81,127.26,85.17,98.28,76.84,69.9,55.85,80.28,31.83,26.61,107.51,32.48,43.05,120.76,26.16,72.05,15.29,7.42,136.05,326.65,69.52,39.87,99.36,141.71,339.66,13.23,321.31,131.12,53.26,46.17,64.64,107.26,45.54,31.63,22.41,39.74,59.31,77.12,64.39,278.37,138.07,28.19,63.11,46.95,147.9,126.75,39.29,35.2,47.43,37.85,315.39,1264.27,25.13,151.1,81.78,344.46,306.44,58.13,107.01,48.02,233.33,36.0,15.9,49.32,21.13,26.96,1114.73,323.09,45.74,52.95,164.78,168.96,108.64,129.46,419.69,284.7,162.88,165.41,96.31,602.62,46.98,132.06,80.8,23.52,71.69,58.33,186.57,43.94,27.4,47.52,34.52,45.63,338.34,437.44,42.24,147.24,14.93,75.15,76.52,35.73,15.53,23.36,8.36,12.73,2.6,25.42,10.09,6.86,40.28,3.23,6.39,5.46,7.06,5.95,27.14,9.2,10.49,3.99,4.86,16.02,17.6,15.0,6.29,3.17,4.5,14.71,18.09,3.03,10.47,2.63,30.84,8.42,6.3,5.02,13.82,5.33,8.66,25.32,5.13,16.72,3.6,7.95,12.27,6.3,4.45,793.53,1007.93,53.09,9.0,72.35,111.43,262.74,145.06,11.48,269.37,124.8,176.27,238.87,5.23,484.14,92.68,39.87,181.2,175.24,387.15,159.98,412.91,79.56,588.68,86.8,71.0,969.57,63.14,262.22,30.5,20.42,121.77,1059.99,29.1,116.37,78.78,22.85,42.47,8.8,15.64,59.42,137.21,67.37,71.37,44.45,59.12,19.17,151.55,24.62,33.98,23.33,58.3,501.26,254.57,116.64,49.3,250.33,5.1,95.86,68.41,60.97,28.27,28.32,83.04,86.67,38.81,176.44,293.93,718.03,238.16,142.04,72.55,297.62,23.57,62.5,52.52,30.84,11.1,50.28,39.48,33.42,229.04,30.17,362.4,344.08,55.66,199.6,32.45,43.75,45.76,17.99,113.46,95.0,84.75,32.9,8.19,22.19,19.64,34.0
