Date,AAL.L,ABF.L,ADM.L,ANTO.L,ASHM.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CNA.L,CNE.L,CPG.L,CPI.L,DGE.L,EMG.L,EXPN.L,FRES.L,GSK.L,HMSO.L,HSBA.L,IAG.L,IHG.L,IMI.L,ITRK.L,ITV.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MKS.L,NG.L,NXT.L,PRU.L,PSON.L,RKT.L,REL.L,RIO.L,RR.L,SBRY.L,SDR.L,SGE.L,SMIN.L,SN.L,SRP.L,SSE.L,STAN.L,SVT.L,TATE.L,TLW.L,TSCO.L,ULVR.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2011-03-02,3170.40576171875,977.5752563476562,1639.049072265625,1401.6297607421875,328.9346923828125,439.2717895507813,2935.7822265625,318.83026123046875,289.2589111328125,2428.89501953125,563.3718872070312,721.8933715820312,480.3174133300781,1157.1378173828125,178.37548828125,329.8443908691406,2077.749267578125,4.185893535614014,6944.8017578125,1178.084228515625,280.7078552246094,764.3582763671875,1608.25244140625,1157.0887451171875,2093.917236328125,652.1686401367188,225.42486572265625,14.814419746398926,1007.1647338867188,1844.2490234375,92.77516174316406,2058.2080078125,243.6095733642578,802.9098510742188,116.8370361328125,62.43756484985352,316.3877868652344,614.1377563476562,1913.74755859375,572.735595703125,1034.450927734375,3205.569580078125,538.8197631835938,4206.41796875,204.5147705078125,366.6632385253906,297.3275756835937,291.5236511230469,1289.9412841796875,701.16015625,468.4423522949219,1201.9783935546875,1599.9205322265625,1463.9578857421875,627.8413696289062,1200.82958984375,502.1314086914063,1935.8759765625,587.8253173828125,181.3514862060547,1696.9814453125,826.5990600585938,1407.57763671875
2011-03-03,3260.143310546875,983.05859375,1661.82763671875,1439.43115234375,327.3485717773437,446.6957092285156,2943.242919921875,325.68804931640625,289.81085205078125,2478.940185546875,569.8242797851562,726.8753051757812,487.2569885253906,1173.084716796875,182.35040283203125,333.8184509277344,2085.3291015625,4.251723289489746,6990.43115234375,1190.0341796875,279.8165283203125,774.8287963867188,1608.25244140625,1164.0772705078125,2114.3388671875,657.3262329101562,232.7995147705078,15.051899909973145,1073.1710205078125,1887.1153564453125,89.89611053466797,2100.144775390625,242.2174835205078,807.6766357421875,119.60945129394533,62.58686828613281,320.4512939453125,618.466552734375,1927.673095703125,579.3330688476562,1048.3765869140625,3241.02978515625,542.8037719726562,4309.93115234375,206.7414703369141,368.6478271484375,298.3417053222656,294.1423034667969,1324.777587890625,707.6387939453125,478.1426086425781,1209.9117431640625,1623.1419677734375,1502.6923828125,624.9453125,1247.636962890625,505.7167053222656,1949.7037353515625,595.2723388671875,186.40481567382807,1764.7813720703125,831.5692749023438,1462.3736572265625
2011-03-04,3225.70263671875,975.0823974609376,1663.8082275390625,1429.4832763671875,337.46044921875,453.044921875,2970.595947265625,322.308837890625,288.06280517578125,2460.606201171875,581.2406005859375,733.8502197265625,489.6362609863281,1154.1480712890625,182.84732055664065,334.5138244628906,2080.63671875,4.182022571563721,7177.51171875,1189.037841796875,275.3592224121094,771.83740234375,1602.2740478515625,1169.568115234375,2150.64453125,647.2091674804688,226.0228271484375,14.916194915771484,1089.103515625,1893.0966796875,91.28596496582033,2078.072998046875,242.71466064453125,818.7987060546875,120.59957885742188,61.83040237426758,317.8052978515625,619.0074462890625,1926.67822265625,585.9304809570312,1085.1787109375,3207.595703125,545.2937622070312,4273.28125,206.9126739501953,365.8693542480469,303.5817565917969,291.4188537597656,1337.716796875,712.1239013671875,499.96820068359375,1211.8956298828125,1607.9766845703125,1497.7265625,631.31640625,1262.9559326171875,505.4023132324219,1947.576171875,584.8463134765625,184.4969024658203,1784.7220458984375,809.6987915039062,1437.5440673828125
2011-03-07,3187.8681640625,972.0917358398438,1638.05908203125,1412.572265625,337.0639038085937,459.0034790039063,2964.130859375,323.1039123535156,283.3246154785156,2446.23876953125,575.781005859375,728.369873046875,493.2052307128906,1196.00830078125,182.6485748291016,334.0171813964844,2091.103515625,4.189767360687256,7136.44580078125,1190.0341796875,277.8355712890625,777.8206176757812,1627.1851806640625,1171.0654296875,2163.351318359375,652.1686401367188,229.7101287841797,14.950124740600586,1081.7060546875,1987.8016357421875,90.98814392089844,2073.658203125,243.9078521728516,814.0321655273438,120.40155792236328,60.72557830810547,317.4272766113281,620.6306762695312,1930.656982421875,577.6836547851562,1094.130859375,3170.110107421875,548.7793579101562,4170.26220703125,205.5424652099609,364.7778015136719,303.24365234375,288.3809814453125,1340.702880859375,708.1371459960938,484.6094665527344,1204.95361328125,1594.233154296875,1497.7265625,637.1083984375,1270.6153564453125,502.0684814453125,1951.831298828125,580.8744506835938,184.2906951904297,1773.7545166015625,818.1487426757812,1422.989013671875
2011-03-08,3153.91259765625,974.5841064453124,1644.9912109375,1374.771484375,338.0553283691406,464.0830383300781,2955.1787109375,325.68804931640625,283.9226379394531,2484.389892578125,569.8242797851562,721.3949584960938,489.5371398925781,1189.03173828125,189.90280151367188,335.0106506347656,2123.2265625,4.185893535614014,7163.82275390625,1198.9967041015625,281.6983947753906,770.3416748046875,1596.2952880859375,1177.0552978515625,2114.792724609375,665.1622314453125,227.816650390625,15.142367362976074,1090.2415771484375,1948.9227294921875,89.39971923828125,2082.487548828125,239.73167419433597,813.50244140625,120.0055160522461,61.233211517333984,319.8843688964844,620.0896606445312,1923.694091796875,588.8164672851562,1094.130859375,3155.92626953125,545.2937622070312,4106.37109375,205.7136383056641,365.7701416015625,303.7508850097656,287.0192565917969,1346.6749267578125,708.1371459960938,477.738525390625,1209.9117431640625,1592.338134765625,1492.760498046875,646.3753662109375,1242.5308837890625,501.9427185058594,1957.14990234375,583.8535766601562,187.53924560546875,1690.0023193359375,802.7401123046875,1450.3873291015625
2011-03-09,3122.384033203125,956.1392211914062,1634.0972900390625,1346.91748046875,331.6518249511719,466.8180541992188,2955.1787109375,328.2720031738281,281.07061767578125,2415.306884765625,569.8242797851562,731.3593139648438,480.862548828125,1198.998291015625,188.9091033935547,335.4079895019531,2085.3291015625,4.224616527557373,7131.88134765625,1190.0341796875,278.13262939453125,775.32763671875,1583.34130859375,1182.0472412109375,2087.958251953125,660.7980346679688,231.8029327392578,15.11975383758545,1092.5179443359375,1976.8358154296875,90.34284973144533,2088.0048828125,243.21180725097656,811.9133911132812,120.89664459228516,61.10380935668945,322.15234375,626.041748046875,1909.76904296875,617.6803588867188,1099.1043701171875,3170.110107421875,546.2894897460938,4049.414306640625,212.22247314453125,368.1516418457031,304.2577819824219,283.2481994628906,1345.679443359375,712.6222534179688,482.2264709472656,1195.035888671875,1549.9466552734375,1474.8829345703125,641.1627807617188,1202.5313720703125,500.7477416992188,1956.08642578125,577.3990478515625,185.83767700195312,1687.0111083984375,802.242919921875,1430.69482421875
2011-03-10,3019.064208984375,945.171875,1606.3673095703125,1310.11083984375,317.3744201660156,450.1144714355469,2960.151611328125,321.1161804199219,277.2984313964844,2395.48046875,561.8824462890625,729.8645629882812,472.386474609375,1181.057861328125,187.5178680419922,335.2093505859375,2005.3228759765625,4.162662029266357,7122.75634765625,1182.0670166015625,269.41619873046875,761.8653564453125,1507.6124267578125,1185.5416259765625,2043.4757080078125,654.6482543945312,232.2015838623047,15.108442306518556,1072.033203125,1938.953857421875,86.3717269897461,2019.58251953125,238.63792419433597,793.376708984375,116.34196472167967,60.27767562866211,321.3018493652344,627.6650390625,1897.832763671875,606.1349487304688,1099.1043701171875,3143.76806640625,533.3419189453125,3894.391845703125,207.2552795410156,365.5716552734375,294.7921142578125,285.0289611816406,1319.80126953125,716.1104736328125,476.56744384765625,1198.01123046875,1527.195556640625,1474.8829345703125,639.4249877929688,1149.7666015625,496.2818603515625,1965.6588134765625,576.9027709960938,184.2391662597656,1610.238037109375,771.9230346679688,1423.8450927734375
2011-03-11,3035.071044921875,941.6824340820312,1584.5792236328125,1331.9959716796875,310.3348999023437,443.37445068359375,2933.296142578125,318.7309875488281,274.8602294921875,2375.159423828125,558.4077758789062,719.9004516601562,464.35638427734375,1170.0946044921875,186.8222198486328,329.3476867675781,2036.1221923828125,4.162662029266357,6944.8017578125,1175.0960693359375,263.96844482421875,737.9324340820312,1505.61962890625,1193.0291748046875,2038.028564453125,652.2677001953125,232.30123901367188,14.85965347290039,1066.911865234375,1907.0535888671875,86.66957092285156,1989.78515625,238.63792419433597,789.1398315429688,114.06464385986328,60.8947868347168,317.2384033203125,615.7609252929688,1889.8759765625,594.5892333984375,1088.1629638671875,3153.89990234375,525.872314453125,3926.089111328125,204.5147705078125,364.2816162109375,296.6514587402344,283.5625,1295.912841796875,711.625244140625,465.2494201660156,1191.0694580078125,1508.2359619140625,1451.04638671875,637.6875,1181.255615234375,492.8222961425781,1975.2318115234373,571.93798828125,184.4969024658203,1595.2825927734375,774.9052734375,1413.57080078125
2011-03-14,2997.236572265625,940.685302734375,1576.6568603515625,1324.0377197265625,309.04595947265625,429.79681396484375,2891.022216796875,317.9358825683594,270.99609375,2345.419677734375,551.4592895507812,708.9401245117188,455.33502197265625,1119.2642822265625,184.03976440429688,323.0885314941406,2029.865966796875,4.100705146789551,6880.91943359375,1164.142333984375,261.888427734375,741.9212646484375,1493.6622314453125,1184.542724609375,2021.234130859375,644.7294311523438,229.01254272460935,14.554312705993652,1062.3594970703125,1919.015625,85.37895965576172,1937.916015625,235.1578063964844,779.6064453125,113.66856384277344,60.347354888916016,314.6867980957031,601.1514892578125,1858.0458984375,592.1153564453125,1076.2269287109375,3109.3212890625,522.8842163085938,3937.48095703125,200.917724609375,358.4268798828125,299.3558349609375,276.75360107421875,1281.978271484375,704.150390625,470.1000061035156,1174.2098388671875,1510.1318359375,1432.17578125,633.6331787109375,1165.936279296875,485.7774963378906,1951.831298828125,566.973388671875,180.4749755859375,1595.2825927734375,767.449462890625,1383.6043701171875
2011-03-15,2940.96875,937.1958618164062,1566.7529296875,1302.15283203125,299.42852783203125,421.6893310546875,2838.801513671875,315.0536193847656,268.64996337890625,2308.246826171875,542.0278930664062,699.972412109375,447.3544921875,1106.3076171875,180.06484985351562,320.1081237792969,1999.0667724609373,4.123938083648682,6908.29833984375,1134.2667236328125,256.1434936523437,728.9574584960938,1427.89697265625,1158.0869140625,1972.2125244140625,640.7619018554688,219.94371032714844,14.192439079284668,1039.599365234375,1901.071533203125,83.31196594238281,1932.398193359375,233.66629028320312,764.247314453125,110.79717254638672,60.0985221862793,313.6473693847656,588.165283203125,1894.84814453125,573.147705078125,1063.29638671875,3093.111572265625,505.9527282714844,3897.858154296875,197.8346099853516,352.5722045898437,292.4256591796875,275.4967041015625,1278.9925537109375,683.7186279296875,461.6114807128906,1179.1683349609375,1485.484130859375,1410.3258056640625,619.1533813476562,1148.0643310546875,481.05999755859375,1917.793212890625,560.5192260742188,177.1232452392578,1555.400146484375,753.0347900390625,1375.04248046875
2011-03-16,2866.267822265625,946.66748046875,1540.01318359375,1285.2418212890625,298.9328308105469,411.4327392578125,2786.5810546875,304.5187683105469,259.44970703125,2279.9931640625,530.6117553710938,690.5068969726562,446.4126892089844,1090.360595703125,174.40057373046875,315.4385681152344,1986.3140869140625,4.120066642761231,6762.2841796875,1115.3455810546875,247.12998962402344,726.963134765625,1395.0146484375,1136.62255859375,1927.7298583984373,617.5215454101562,212.17042541503903,13.887103080749512,1035.615478515625,1845.2459716796875,81.70569610595703,1930.19091796875,229.09239196777344,744.2660522460938,110.0050277709961,59.17285537719727,311.1903381347656,588.70654296875,1882.91259765625,555.4174194335938,1035.4456787109375,3054.611572265625,503.462890625,3837.43359375,194.5801696777344,347.90838623046875,285.83331298828125,270.9922790527344,1250.128173828125,669.76513671875,449.4851379394531,1186.111083984375,1445.6690673828125,1380.530029296875,602.3569946289062,1153.1708984375,475.5877075195313,1910.34814453125,547.1142578125,172.32785034179688,1536.4561767578125,733.6499633789062,1353.6373291015625
