Date,AAL.L,ABF.L,ADM.L,ANTO.L,AV.L,AZN.L,BA.L,BAB.L,BARC.L,BATS.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CNA.L,CPG.L,CPI.L,DGE.L,EXPN.L,EZJ.L,FRES.L,GLEN.L,GSK.L,HMSO.L,HSBA.L,IAG.L,IHG.L,IMI.L,ITRK.L,ITV.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MKS.L,MNDI.L,MRO.L,NG.L,NXT.L,PRU.L,PSN.L,PSON.L,RKT.L,REL.L,RIO.L,RR.L,SBRY.L,SDR.L,SGE.L,SMIN.L,SN.L,SSE.L,STAN.L,SVT.L,TATE.L,TLW.L,TPK.L,TSCO.L,ULVR.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2013-03-28,1642.528076171875,1896.1488037109373,1320.7391357421875,979.7095336914062,289.8720397949219,3285.792724609375,392.3472290039063,956.8927001953124,268.0062866210937,3499.095703125,540.1646728515625,1291.0986328125,456.3736877441406,1325.0546875,276.4828491210937,365.6549682617188,6.92497444152832,8208.9931640625,2067.6630859375,1137.3067626953125,1076.4915771484375,1351.9544677734375,354.06793212890625,1537.97705078125,2233.9951171875,697.5244750976562,252.33233642578125,25.14739990234375,1474.7242431640625,3383.400634765625,128.50404357910156,2425.3408203125,286.36602783203125,878.9634399414062,171.16929626464844,48.463008880615234,368.89544677734375,977.7418823242188,146.8914031982422,828.758056640625,4345.427734375,879.1997680664062,1061.448486328125,1178.535888671875,4783.33984375,778.469970703125,3057.810791015625,387.2858581542969,375.9580993652344,356.5688781738281,359.2176208496094,1252.1278076171875,757.7471313476562,1473.4285888671875,1616.031005859375,1702.4500732421875,985.3585205078124,1047.805419921875,1370.8253173828125,480.3846435546875,2963.504638671875,704.2047729492188,192.8860015869141,2257.13232421875,1043.4488525390625,2199.939453125
2013-04-02,1625.0548095703125,1926.072265625,1362.3843994140625,962.285888671875,294.5694274902344,3326.12451171875,394.0387878417969,970.0850830078124,273.8513488769531,3561.595703125,546.6248168945312,1306.0537109375,458.9537658691406,1321.0665283203125,280.1627197265625,371.7210388183594,7.023844242095947,8341.39453125,2077.1298828125,1171.2264404296875,1124.3355712890625,1361.9248046875,357.7469787597656,1549.4727783203125,2261.243896484375,706.162841796875,259.7070007324219,25.54836082458496,1459.920166015625,3414.313232421875,128.4047393798828,2416.905029296875,289.5502014160156,888.5059814453125,174.14271545410156,49.14979934692383,372.2060241699219,993.5999755859376,147.77662658691406,842.8413696289062,4387.2275390625,894.0596313476562,1065.4205322265625,1175.5498046875,4811.7275390625,792.923095703125,3057.810791015625,388.99951171875,382.9111328125,361.1359252929688,358.7983093261719,1261.09326171875,766.2220458984375,1496.2650146484375,1650.65673828125,1690.5167236328125,1009.123046875,1062.275390625,1381.1961669921875,485.35791015625,3013.53515625,702.2169189453125,198.4679718017578,2246.1611328125,1060.3587646484375,2206.793212890625
2013-04-03,1601.75634765625,1916.0980224609373,1343.5447998046875,948.3468017578124,292.02490234375,3288.281982421875,388.06842041015625,961.2900390625,266.3031616210937,3533.81884765625,544.636962890625,1301.06884765625,458.3582458496094,1278.1943359375,276.98016357421875,373.5110473632813,7.003246784210205,8272.9091796875,2077.628173828125,1162.24755859375,1123.3387451171875,1302.1036376953125,345.0199890136719,1548.472900390625,2211.27734375,696.5315551757812,253.3289337158203,25.222576141357425,1481.5567626953125,3441.236572265625,128.2061309814453,2409.523681640625,287.8586120605469,881.6141357421875,171.36752319335938,48.86115646362305,370.7872619628906,962.9771118164062,146.67007446289062,848.2579956054688,4376.279296875,889.1061401367188,1060.45556640625,1138.0465087890625,4840.115234375,786.9423828125,2997.843994140625,384.8866882324219,380.5272521972656,366.2105102539063,355.2344055175781,1254.1199951171875,757.7471313476562,1500.236572265625,1627.4150390625,1687.5335693359375,998.6900634765624,1033.33544921875,1372.7109375,475.5373229980469,3000.760498046875,703.7077026367188,192.4208526611328,2251.14794921875,1063.3426513671875,2175.95361328125
2013-04-04,1597.8736572265625,1889.166748046875,1312.807373046875,964.77490234375,287.9145812988281,3274.838623046875,381.0036315917969,948.09765625,262.25299072265625,3521.41552734375,551.0972900390625,1273.1533203125,448.5342712402344,1274.2060546875,272.1068725585937,369.433837890625,6.887897491455078,8044.63037109375,2038.765869140625,1151.2738037109375,1093.4364013671875,1283.16015625,346.7101745605469,1539.476318359375,2200.37548828125,689.0847778320312,251.4354553222656,24.87175178527832,1449.6708984375,3420.295654296875,124.1344985961914,2419.013671875,287.6595764160156,874.1923217773438,167.79940795898438,47.925537109375,365.86859130859375,937.8226928710938,143.46112060546875,842.2996215820312,4304.62109375,870.944580078125,1024.7099609375,1137.0504150390625,4722.5087890625,756.541259765625,2987.43701171875,376.3185424804688,377.3487854003906,359.2752990722656,348.5259094238281,1235.1939697265625,758.7442016601562,1497.2578125,1599.9039306640625,1644.7733154296875,985.9382934570312,1001.841552734375,1313.3148193359375,475.91510009765625,2937.9560546875,706.6896362304688,191.025390625,2223.221435546875,1050.4117431640625,2139.973876953125
2013-04-05,1591.5635986328125,1856.2506103515625,1299.9166259765625,956.8097534179688,289.3825988769531,3268.8642578125,384.38671875,929.6280517578124,257.742431640625,3482.22900390625,540.6616821289062,1268.168212890625,443.6718444824219,1243.29833984375,264.3495178222656,372.019287109375,6.710757732391357,7994.40771484375,1989.939208984375,1144.2901611328125,1023.6637573242188,1305.0947265625,336.9662170410156,1518.9833984375,2161.764404296875,676.6732788085938,234.09506225585935,23.969594955444336,1409.8133544921875,3360.46533203125,120.1622085571289,2407.41455078125,287.1620788574219,864.6500244140625,166.01541137695312,46.79582214355469,356.4097900390625,915.4024658203124,140.47348022460938,846.0912475585938,4150.35107421875,851.9569091796875,1003.8582153320312,1133.068115234375,4617.0673828125,738.599609375,2924.991455078125,371.5203552246094,368.4091796875,351.15606689453125,345.59100341796875,1203.317626953125,745.2843627929688,1498.2506103515625,1578.559326171875,1639.801513671875,970.8679809570312,982.2643432617188,1295.401611328125,464.6466979980469,2900.7001953125,700.7260131835938,188.7512664794922,2178.337890625,1018.5811157226562,2073.151611328125
2013-04-08,1596.417236328125,1868.220458984375,1303.883056640625,986.18115234375,290.3612976074219,3288.7802734375,386.4764099121094,939.3027954101562,255.1650390625,3515.95947265625,546.1279907226562,1286.114013671875,444.6146240234375,1252.27099609375,264.25006103515625,367.7432861328125,6.789029598236084,7939.62109375,2009.8687744140625,1138.304443359375,1019.6766967773438,1315.0650634765625,340.6947631835937,1529.4796142578125,2202.193359375,674.8857421875,232.6998748779297,24.2828426361084,1408.6748046875,3363.45751953125,120.36083221435548,2403.196044921875,288.55499267578125,869.4210205078125,166.31272888183594,46.08913803100586,354.9908447265625,907.7468872070312,141.1928253173828,850.4246215820312,4155.328125,849.4803466796875,996.9077758789062,1136.0550537109375,4666.74560546875,752.5542602539062,2965.13525390625,373.5767211914063,371.091064453125,352.34014892578125,346.11505126953125,1210.2908935546875,749.7709350585938,1506.193359375,1560.53466796875,1655.7119140625,988.2567138671876,1013.7581176757812,1301.0582275390625,471.06781005859375,2921.98974609375,701.7199096679688,191.025390625,2270.0986328125,1028.5281982421875,2089.4296875
2013-04-09,1649.8092041015625,1844.2811279296875,1306.8577880859375,1023.5177612304688,295.0587158203125,3297.24609375,383.6902770996094,930.5076293945312,263.2655334472656,3502.567138671875,553.0850830078125,1270.162353515625,447.2938537597656,1264.235595703125,266.6369323730469,371.5221252441406,6.706637382507324,7921.3583984375,1958.55078125,1126.332763671875,1018.679931640625,1349.9603271484375,356.4543762207031,1538.4764404296875,2217.63720703125,679.0560913085938,236.38717651367188,24.069833755493164,1396.1483154296875,3329.552978515625,119.5663604736328,2401.087158203125,288.2566223144531,878.9634399414062,166.5109100341797,46.96005630493164,358.39605712890625,910.48095703125,141.0268096923828,842.2996215820312,4177.22314453125,849.4803466796875,1025.7027587890625,1133.068115234375,4633.28955078125,747.570556640625,3107.3701171875,371.5203552246094,372.4816589355469,355.5539855957031,345.90545654296875,1220.252197265625,737.3079833984375,1498.2506103515625,1563.380859375,1666.6510009765625,972.0275268554688,1010.353515625,1317.085693359375,476.5446166992188,2909.21630859375,704.7018432617188,193.81634521484372,2264.1142578125,1026.5390625,2049.1650390625
2013-04-10,1645.440673828125,1865.2276611328125,1331.6463623046875,1027.5001220703125,304.3557434082031,3312.183349609375,391.05364990234375,946.3386840820312,274.5419311523437,3551.675048828125,568.9868774414062,1286.114013671875,448.5342712402344,1276.2001953125,275.4884033203125,375.9971008300781,6.731356143951416,7980.71142578125,1980.4727783203125,1164.242919921875,1086.459228515625,1319.052734375,355.46002197265625,1548.9732666015625,2278.0517578125,686.1058349609375,250.0402374267578,24.09489250183105,1402.0789794921875,3377.417724609375,122.74420166015624,2456.9755859375,291.440673828125,901.2293090820312,169.08790588378906,48.134559631347656,363.031005859375,940.0100708007812,142.4099884033203,852.5913696289062,4252.86474609375,880.025390625,1055.4910888671875,1146.011962890625,4716.4248046875,755.046142578125,3111.33447265625,377.00396728515625,379.5339660644531,364.18072509765625,352.4042053222656,1247.1475830078125,752.263427734375,1524.0654296875,1582.35400390625,1693.50048828125,979.5623168945312,993.3297729492188,1357.626220703125,478.9996032714844,2957.117431640625,713.150146484375,195.5736083984375,2277.0810546875,1045.4385986328125,2099.709228515625
2013-04-11,1622.1424560546875,1836.3018798828125,1335.6126708984375,1010.5744018554688,299.951904296875,3310.689453125,395.3323364257813,952.4952392578124,279.7427062988281,3572.013427734375,576.9378051757812,1293.0928955078125,448.2366027832031,1314.0875244140625,277.9747314453125,374.306640625,6.764312744140625,8021.80224609375,1994.4232177734373,1153.2689208984375,1104.4005126953125,1287.1480712890625,349.6931457519531,1564.9677734375,2318.93408203125,687.0989990234375,250.53851318359372,24.458255767822266,1445.35986328125,3416.3076171875,125.82275390625,2479.12060546875,295.7192687988281,910.2413330078124,170.07908630371094,48.44808578491211,378.7326049804688,953.1340942382812,145.84024047851562,852.0496826171875,4315.56884765625,892.4085083007812,1090.243896484375,1149.99462890625,4721.49462890625,766.0105590820312,3112.325927734375,387.6286315917969,381.5205383300781,374.1605224609375,357.9596862792969,1249.1397705078125,751.764892578125,1518.1082763671875,1569.5469970703125,1693.50048828125,976.0846557617188,995.0322265625,1379.310302734375,485.23193359375,2972.02001953125,715.1380615234375,196.19384765625,2354.87841796875,1074.2845458984375,2112.559326171875
2013-04-12,1593.990234375,1839.294189453125,1338.5870361328125,1008.5830078125,296.23309326171875,3305.710693359375,394.7353210449219,948.97705078125,275.50830078125,3561.595703125,582.4038696289062,1288.1080322265625,444.56494140625,1290.158203125,276.68182373046875,377.2898864746094,6.714877605438232,8035.498046875,1979.9744873046875,1149.2779541015625,1099.4166259765625,1269.201904296875,342.2359313964844,1568.9658203125,2355.27392578125,683.2265014648438,242.7652587890625,24.420663833618164,1443.082275390625,3436.250732421875,126.0213623046875,2546.60791015625,295.0227355957031,910.7715454101562,167.2047576904297,48.463008880615234,377.9758911132813,953.1340942382812,143.62713623046875,858.5499267578125,4347.4150390625,877.5487060546875,1115.0670166015625,1138.0465087890625,4683.98193359375,760.030029296875,3053.3505859375,386.943115234375,382.5138549804688,369.9318237304688,358.1692810058594,1248.1434326171875,751.2664184570312,1523.072509765625,1546.30517578125,1696.4832763671875,981.8809204101562,987.3715209960938,1366.1112060546875,488.1907043457031,2972.02001953125,716.6290893554688,196.9690704345703,2329.94384765625,1072.2952880859375,2103.99267578125
2013-04-15,1528.94921875,1859.2431640625,1309.832275390625,932.914306640625,293.9822082519531,3326.12451171875,394.2378234863281,932.2666015625,273.16094970703125,3566.060791015625,574.9496459960938,1280.1319580078125,443.076416015625,1280.188232421875,276.085205078125,379.5771484375,6.751951694488525,7980.71142578125,1988.9427490234373,1145.2877197265625,1134.3031005859375,1076.777587890625,319.26776123046875,1629.9454345703125,2343.91748046875,676.5740966796875,249.54193115234372,24.23272705078125,1395.244873046875,3394.36962890625,124.1344985961914,2467.52099609375,291.0425720214844,905.4703369140624,167.5020751953125,48.32365798950195,375.9894714355469,933.9949340820312,139.25634765625,869.9248046875,4351.39990234375,876.7232055664062,1124.00341796875,1133.068115234375,4701.21630859375,760.030029296875,2946.79833984375,386.6004333496094,384.5998229980469,371.2848815917969,357.5404052734375,1245.1551513671875,761.2368774414062,1516.122314453125,1530.1778564453125,1723.3331298828125,987.6771240234376,933.7469482421876,1357.626220703125,484.854248046875,2985.858642578125,734.5199584960938,197.43426513671875,2264.1142578125,1034.4962158203125,2094.5693359375
2013-04-16,1540.598388671875,1825.329833984375,1292.975830078125,939.8840942382812,291.8291320800781,3301.727294921875,388.16796875,909.3997192382812,271.3659973144531,3503.0634765625,578.428466796875,1267.1712646484375,442.1833801269531,1262.24169921875,272.902587890625,374.2071228027344,6.789029598236084,7953.3173828125,1953.568359375,1138.304443359375,1145.267333984375,1157.536376953125,323.2449035644531,1599.4556884765625,2330.2900390625,672.8005981445312,248.64508056640625,23.844295501708984,1382.7159423828125,3355.479248046875,122.94283294677734,2506.53759765625,290.445556640625,910.7715454101562,166.70919799804688,48.12459945678711,370.3143005371094,941.103759765625,136.76666259765625,854.7582397460938,4327.51123046875,869.293212890625,1100.1728515625,1130.0809326171875,4713.38427734375,761.026611328125,2935.3984375,382.1448974609375,379.7326354980469,369.7626037597656,358.0645751953125,1231.2095947265625,739.3019409179688,1510.1651611328125,1521.64013671875,1728.3052978515625,971.4478149414062,919.2769165039062,1339.713134765625,484.5394592285156,2956.051513671875,727.0654907226562,196.2971649169922,2208.26025390625,1042.4541015625,2077.436279296875
2013-04-17,1507.5924072265625,1816.353271484375,1305.8660888671875,902.049560546875,288.6975402832031,3283.8017578125,374.3495788574219,904.1227416992188,267.2236633300781,3509.51171875,570.4774169921875,1263.1829833984375,437.3209533691406,1285.1734619140625,273.3003234863281,380.8697814941406,6.817865371704102,7854.2802734375,1967.5191650390625,1122.3421630859375,1136.2965087890625,1071.05224609375,316.3843994140625,1606.4537353515625,2318.93408203125,666.2477416992188,250.13986206054688,23.29298591613769,1358.7977294921875,3318.58544921875,123.6379623413086,2499.15576171875,291.1422119140625,906.000244140625,165.9163055419922,48.00017547607422,373.6247863769531,911.7452392578124,133.65660095214844,855.8414916992188,4290.6845703125,841.2251586914062,1098.18701171875,1127.0938720703125,4719.466796875,761.525146484375,2829.3427734375,385.572265625,374.865478515625,365.5338439941406,355.0247802734375,1231.2095947265625,725.447021484375,1525.0584716796875,1526.383544921875,1750.1824951171875,961.0144653320312,836.35546875,1338.77001953125,465.5280456542969,2937.9560546875,735.5137329101562,195.62527465820312,2130.46240234375,1021.5650634765624,2070.58203125
2013-04-18,1516.3292236328125,1810.3681640625,1313.7987060546875,885.6216430664062,287.8168640136719,3321.643798828125,377.4351501464844,903.2432250976562,261.1944274902344,3451.969970703125,568.4901733398438,1251.219482421875,438.4124755859375,1277.197021484375,274.49383544921875,378.1848754882813,6.780789375305176,7826.8818359375,1971.00634765625,1104.3846435546875,1106.3941650390625,1083.01904296875,312.2082214355469,1657.4361572265625,2316.663330078125,658.6023559570312,245.0573883056641,23.45586585998535,1358.7977294921875,3319.5810546875,121.6518096923828,2511.809814453125,285.968017578125,904.940185546875,166.21360778808594,46.86549758911133,368.89544677734375,912.8389892578124,136.31756591796875,855.8414916992188,4282.724609375,853.6080322265625,1101.1658935546875,1114.1500244140625,4720.4794921875,758.0361938476562,2852.635498046875,387.9713134765625,373.2762451171875,366.5487976074219,356.5970458984375,1228.2210693359375,715.475341796875,1516.122314453125,1502.19287109375,1773.05419921875,955.2185668945312,871.682373046875,1347.255615234375,460.11419677734375,2939.020751953125,732.0352172851562,198.98487854003903,2095.55224609375,1021.5650634765624,2072.296142578125
2013-04-19,1549.8203125,1842.28662109375,1319.7479248046875,898.5648803710938,289.28472900390625,3332.099853515625,378.4305419921875,914.6768188476562,263.5877685546875,3498.598876953125,568.9868774414062,1252.2161865234375,443.2748718261719,1295.1434326171875,276.085205078125,380.3726196289063,6.789029598236084,7790.3505859375,1968.0167236328125,1116.3565673828125,1105.3973388671875,1113.934326171875,312.9042663574219,1651.438232421875,2334.83251953125,674.3894653320312,251.4354553222656,23.380691528320312,1337.1573486328125,3339.525390625,122.3469696044922,2519.1904296875,286.7640991210937,915.0126953125,167.40298461914062,47.26861190795898,376.6517028808594,929.794189453125,135.59689331054688,861.7998657226562,4299.64453125,855.2591552734375,1122.0177001953125,1115.1461181640625,4774.21337890625,760.030029296875,2894.2646484375,384.8866882324219,375.2628173828125,364.5189514160156,357.0163879394531,1224.2366943359375,717.9682006835938,1521.0869140625,1515.9483642578125,1784.9874267578125,970.8679809570312,892.1124267578125,1358.569091796875,457.029541015625,2954.989501953125,737.9985961914062,199.7600250244141,2125.47509765625,1041.459228515625,2098.851806640625
2013-04-22,1545.9376220703125,1845.2786865234373,1315.781494140625,888.6085205078125,288.9912109375,3336.083984375,371.5626831054688,919.953857421875,266.48736572265625,3475.284423828125,577.4344482421875,1243.2435302734375,443.2252502441406,1275.2034912109375,275.0905456542969,382.9582214355469,6.727237224578857,7776.650390625,1958.0521240234373,1107.37744140625,1120.3485107421875,1112.9371337890625,305.6459350585937,1653.4375,2330.2900390625,674.3894653320312,255.5213928222656,23.18021583557129,1325.767578125,3324.5673828125,123.43937683105467,2468.5751953125,290.0476989746094,922.4347534179688,168.0968017578125,48.90096664428711,378.4488525390625,928.7003173828124,131.1620635986328,863.96630859375,4278.7412109375,851.9569091796875,1047.5469970703125,1119.12890625,4710.3427734375,759.0331420898438,2863.042724609375,381.4593505859375,377.4480895996094,362.6583557128906,352.8235778808594,1205.3101806640625,716.9712524414062,1520.093994140625,1525.4346923828125,1778.0262451171875,988.8363037109376,890.409912109375,1353.85498046875,463.4506530761719,2942.215087890625,737.5016479492188,201.36224365234372,2068.622314453125,1028.5281982421875,2085.1455078125
2013-04-23,1548.8497314453125,1993.8985595703125,1335.6126708984375,880.1455688476562,296.8202514648437,3371.933837890625,380.520751953125,942.8206176757812,274.5878295898437,3529.353271484375,583.8946533203125,1274.1500244140625,448.1869812011719,1322.0634765625,282.1518249511719,390.9136962890625,6.966170787811279,7986.70751953125,2000.4022216796875,1139.3021240234375,1146.26416015625,1089.002685546875,312.1586303710937,1677.9288330078125,2382.529052734375,683.4251708984375,268.6761474609375,23.55611228942871,1383.8555908203125,3408.32958984375,126.7165069580078,2504.427490234375,301.98779296875,930.9170532226562,172.55690002441406,50.84186553955078,388.4752197265625,939.0921630859376,137.37086486816406,874.7997436523438,4373.29443359375,904.7916259765624,1060.45556640625,1125.10302734375,4788.40771484375,775.978271484375,2883.361328125,394.14056396484375,386.0896606445313,377.2052307128906,358.3789367675781,1229.2169189453125,735.4189453125,1536.972900390625,1544.4075927734375,1788.964599609375,1003.9065551757812,882.7488403320312,1379.310302734375,470.627197265625,3010.341796875,741.9744262695312,201.6206970214844,2153.40234375,1066.3270263671875,2145.113037109375
2013-04-24,1577.9725341796875,1945.023681640625,1337.5955810546875,907.525634765625,300.2454833984375,3375.917236328125,380.8193359375,948.09765625,271.1358642578125,3519.927978515625,586.3794555664062,1251.219482421875,454.6370544433594,1341.007080078125,282.7485046386719,374.9161682128906,6.920856952667236,7936.47705078125,1985.9534912109373,1130.3231201171875,1140.283447265625,1125.9013671875,325.53179931640625,1677.4290771484375,2400.69921875,690.07763671875,276.0508117675781,23.65635871887207,1375.882568359375,3350.49365234375,126.41858673095705,2542.39013671875,308.4554443359375,930.3865966796876,165.87135314941406,51.707820892333984,387.8131408691406,947.8431396484376,138.4241180419922,874.2581787109375,4380.26123046875,905.6171875,1078.3284912109375,1135.059326171875,4768.13232421875,775.978271484375,2974.055419921875,387.6687622070313,384.30169677734375,381.4338989257813,362.467041015625,1223.2403564453125,745.8893432617188,1537.9656982421875,1551.52294921875,1797.91455078125,995.7916870117188,886.15380859375,1380.2530517578125,459.9240112304688,3028.4375,734.0228881835938,199.70834350585935,2169.361083984375,1060.3587646484375,2144.256591796875
2013-04-25,1600.7857666015625,1909.1153564453125,1308.8406982421875,949.3424682617188,305.2364807128906,3311.68505859375,380.6203308105469,943.7001342773438,270.3533630371094,3562.588134765625,587.8700561523438,1247.2313232421875,455.1829528808594,1346.989501953125,287.1246032714844,373.0261840820313,6.949693202972412,7877.1123046875,1944.5997314453125,1135.311767578125,1134.3031005859375,1165.7916259765625,328.8627319335937,1681.427978515625,2387.07177734375,685.6094970703125,274.6556091308594,23.85682678222656,1407.77392578125,3331.5478515625,126.51789093017578,2598.278076171875,307.9579467773437,931.97705078125,165.9705047607422,52.92212677001953,392.0697021484375,955.5001220703124,138.0361328125,866.6749877929688,4360.35546875,900.6640625,1068.399169921875,1144.0203857421875,4712.36962890625,773.4862060546875,3015.189208984375,389.7253723144531,379.4346618652344,381.7723083496094,360.3705139160156,1235.1939697265625,741.9006958007812,1541.9371337890625,1532.0751953125,1801.8922119140625,990.5753173828124,887.856201171875,1424.5648193359375,459.6722106933594,2937.9560546875,731.5380859375,203.01608276367188,2210.25390625,1069.31103515625,2173.38427734375
2013-04-26,1559.042724609375,1920.0875244140625,1310.823974609375,912.006103515625,304.45361328125,3307.203857421875,377.1365661621094,942.8206176757812,267.5920104980469,3568.044677734375,590.354736328125,1262.186279296875,450.6181945800781,1345.9920654296875,284.24029541015625,373.6230163574219,6.9332146644592285,8091.7353515625,1940.614013671875,1136.3092041015625,1131.312744140625,1149.835205078125,317.5277709960937,1683.427734375,2353.003173828125,694.9432373046875,274.8549499511719,23.693937301635746,1404.35693359375,3305.621337890625,127.1137237548828,2583.514892578125,314.3260498046875,929.3262939453124,166.06964111328125,52.663333892822266,392.8263549804688,941.2799682617188,137.26002502441406,874.7997436523438,4387.2275390625,924.6045532226562,1072.3707275390625,1139.0421142578125,4735.68798828125,772.98779296875,2933.416259765625,388.0114440917969,380.229248046875,386.8468627929688,357.22607421875,1232.20556640625,741.9006958007812,1538.95849609375,1548.676513671875,1797.91455078125,987.0975341796876,877.6412353515625,1398.1666259765625,462.1279602050781,2945.407958984375,728.059326171875,203.8431854248047,2191.3037109375,1059.3638916015625,2208.50634765625
