Date,AAL.L,ABF.L,ADM.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BKG.L,BLND.L,BME.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CPG.L,CPI.L,DCC.L,DGE.L,EXPN.L,FRES.L,GLEN.L,GSK.L,HIK.L,HLMA.L,HSBA.L,IAG.L,IHG.L,III.L,INF.L,ITRK.L,JD.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MNDI.L,MRO.L,NG.L,NXT.L,OCDO.L,PNN.L,PRU.L,PSH.L,PSN.L,PSON.L,RKT.L,REL.L,RIO.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SKG.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UU.L,VOD.L,WPP.L,WTB.L
2020-08-24,1856.382568359375,2039.85693359375,2665.697998046875,1083.655517578125,562.6271362304688,279.9233703613281,8600.3193359375,540.6425170898438,110.19953918457033,2608.25048828125,4721.2939453125,361.29144287109375,478.7737121582031,2463.097412109375,281.1803283691406,1401.6292724609375,108.75010681152344,2028.297119140625,10.605328559875488,472.4999084472656,6793.630859375,2622.553466796875,2825.513916015625,1216.99755859375,171.4453887939453,1528.2137451171875,2344.20458984375,2257.8388671875,336.8907775878906,197.1882781982422,54.48327255249024,923.3705444335938,415.93255615234375,5962.8564453125,138.14263916015625,2371.495849609375,273.30767822265625,571.6395263671875,222.8219757080078,28.528039932250977,1635.776611328125,241.3214111328125,885.09716796875,6051.46240234375,2447.0,1524.162109375,1186.6612548828125,1948.4022216796875,2677.0361328125,585.1945190429688,7916.7275390625,1750.925537109375,4710.27734375,619.862548828125,89.72331237792969,538.678955078125,187.3263397216797,502.5773010253906,738.821533203125,962.2218627929688,2766.806884765625,1457.2069091796875,935.7586059570312,1508.2403564453125,10569.251953125,1299.9498291015625,397.9850158691406,999.5640258789062,2426.964599609375,286.251220703125,121.06371307373048,4888.79541015625,853.9461059570312,116.48561096191406,619.7203369140625,2366.7265625
2020-08-25,1795.814453125,2049.841552734375,2629.8369140625,1065.68603515625,565.4252319335938,277.2723999023437,8616.2978515625,536.2501220703125,108.94180297851562,2558.47509765625,4679.87939453125,357.4033203125,472.90228271484375,2436.1396484375,273.9014587402344,1413.1138916015625,106.7048110961914,1993.85986328125,10.5232572555542,465.14990234375,6745.73291015625,2596.093017578125,2791.5439453125,1215.0008544921875,167.59556579589844,1524.7978515625,2383.140869140625,2237.849365234375,333.65142822265625,202.0854949951172,56.319217681884766,923.3705444335938,402.4444885253906,5928.90869140625,138.22262573242188,2364.511962890625,272.3101806640625,571.04150390625,219.13812255859372,28.12904930114746,1629.1962890625,236.78343200683597,870.9371948242188,6047.46923828125,2500.0,1506.978271484375,1168.7332763671875,1986.3712158203125,2639.19140625,568.4176635742188,7846.060546875,1730.9493408203125,4603.734375,623.059814453125,88.24797058105469,537.6799926757812,184.536376953125,496.9817810058594,737.822998046875,951.4417114257812,2750.848388671875,1435.7408447265625,937.758056640625,1521.220947265625,10504.314453125,1278.0010986328125,388.9013366699219,992.6773071289062,2374.096923828125,282.8464050292969,117.32872772216795,4853.57666015625,840.1824340820312,114.95186614990234,617.1272583007812,2394.6875
2020-08-26,1802.8255615234373,2042.852294921875,2645.775146484375,1089.645263671875,571.2213134765625,280.2178955078125,8588.333984375,529.8616333007812,110.19953918457033,2527.116943359375,4753.39111328125,361.98931884765625,476.7832946777344,2497.04345703125,269.9630126953125,1449.0660400390625,106.5551528930664,1989.367919921875,10.591647148132324,478.0498962402344,6851.509765625,2544.171142578125,2815.5224609375,1250.4425048828125,169.15147399902344,1517.765380859375,2389.13134765625,2258.83837890625,330.5117492675781,205.8833465576172,55.42024230957031,927.9624633789062,404.64251708984375,5994.8076171875,143.50042724609375,2435.347412109375,280.4894714355469,578.0177001953125,221.4281005859375,28.403350830078125,1651.1312255859375,245.74285888671875,857.574951171875,6169.25634765625,2535.0,1516.6910400390625,1170.186767578125,2008.353271484375,2679.028076171875,570.6145629882812,7947.904296875,1719.96240234375,4675.92578125,633.45068359375,86.80690002441406,541.07666015625,185.78189086914065,501.390380859375,757.5967407226562,965.2162475585938,2792.739501953125,1450.2176513671875,952.7543334960938,1500.2520751953125,10589.228515625,1281.9918212890625,390.79791259765625,992.2781982421876,2350.15576171875,281.5854187011719,119.17131805419922,4851.44384765625,833.0013427734375,113.77664184570312,622.3131713867188,2392.6904296875
2020-08-27,1756.474365234375,2054.833984375,2633.82177734375,1063.1900634765625,566.4246215820312,278.64697265625,8406.560546875,526.2679443359375,110.33927154541016,2539.062744140625,4703.6923828125,362.3880920410156,482.6548156738281,2471.0849609375,266.47314453125,1446.070068359375,105.60733032226562,2005.3388671875,11.06583309173584,465.5999145507813,6731.7626953125,2537.181640625,2802.5341796875,1225.4837646484375,167.31629943847656,1500.8880615234375,2352.191162109375,2245.9443359375,326.9734191894531,215.87765502929688,56.09131622314453,925.9659423828124,413.9342956542969,5940.89013671875,144.5,2368.50244140625,275.7015991210937,580.2100830078125,218.04293823242188,28.12904930114746,1628.0997314453125,245.5101318359375,850.3951416015625,6117.34765625,2520.0,1515.9439697265625,1161.94921875,2013.3487548828125,2601.7333984375,570.2151489257812,7910.49267578125,1717.4652099609375,4589.79443359375,632.2518310546875,85.77757263183594,533.0843505859375,184.9847717285156,490.8775939941406,746.2118530273438,951.2420654296876,2746.8583984375,1428.2523193359375,964.2513427734376,1517.7259521484375,10394.427734375,1275.00830078125,383.7106323242188,980.3013916015624,2342.17529296875,279.8199462890625,119.61952209472656,4871.7197265625,831.6051635742188,113.21890258789062,662.6041259765625,2453.606201171875
2020-08-28,1784.5186767578125,2042.852294921875,2626.84814453125,1072.1749267578125,562.8269653320312,277.5669860839844,8329.6552734375,518.6813354492188,111.7567138671875,2521.143310546875,4720.25830078125,364.5813293457031,473.6983642578125,2418.16845703125,263.4320678710937,1442.57470703125,104.41008758544922,1990.3663330078125,11.129667282104492,464.2499084472656,6614.01171875,2505.72900390625,2787.546875,1260.426025390625,168.73257446289062,1478.786865234375,2367.1669921875,2216.95751953125,329.0664978027344,216.1775054931641,55.78742599487305,936.34765625,413.0350646972656,5867.0048828125,145.0997772216797,2369.500244140625,269.6169738769531,576.1240844726562,216.3503570556641,28.27867317199707,1602.326416015625,236.89984130859372,840.8223876953125,6027.50390625,2497.0,1503.24267578125,1183.7542724609375,2013.3487548828125,2609.70166015625,558.631103515625,7804.4931640625,1700.4854736328125,4615.1865234375,633.2507934570312,82.72389221191406,532.4849853515625,183.1414031982422,491.3862609863281,739.62060546875,951.0425415039062,2667.06689453125,1399.796875,961.2520751953124,1519.2237548828125,10234.5888671875,1256.052734375,391.6962890625,977.9058227539062,2326.21533203125,275.78466796875,122.00993347167967,4759.6640625,829.011962890625,110.98798370361328,643.8547973632812,2525.5068359375
2020-09-01,1807.8890380859373,2010.9013671875,2614.894287109375,1085.652099609375,567.623779296875,270.69403076171875,8186.83251953125,500.31390380859375,105.70769500732422,2503.72216796875,4670.56005859375,349.52752685546875,471.5089721679688,2416.171630859375,258.945068359375,1397.1353759765625,99.77074432373048,1964.912841796875,10.72387409210205,449.9999084472656,6444.37060546875,2436.33349609375,2732.595458984375,1317.8316650390625,172.38287353515625,1452.4661865234375,2324.236328125,2202.96435546875,315.959716796875,202.38531494140625,55.42024230957031,913.5878295898438,390.854736328125,5857.01953125,142.1010284423828,2361.51953125,269.8165283203125,560.0791015625,206.5931854248047,26.87221908569336,1594.100830078125,222.1925201416016,831.2493286132812,5931.67041015625,2506.0,1498.0125732421875,1157.1036376953125,2128.254150390625,2540.973388671875,542.6531372070312,7731.74755859375,1664.528076171875,4635.1005859375,637.4472045898438,70.9208755493164,528.4888916015625,178.508056640625,468.6651916503906,733.2290649414062,940.2623901367188,2681.0302734375,1412.776611328125,966.7506103515624,1509.7379150390625,10189.6357421875,1232.1090087890625,376.8230285644531,946.7662963867188,2298.284912109375,270.6145324707031,117.17932891845705,4723.38037109375,820.6339111328125,106.72535705566406,607.7528076171875,2427.64208984375
2020-09-02,1797.5672607421875,2015.8939208984373,2670.678955078125,1096.1341552734375,566.6244506835938,270.8904113769531,8281.71484375,513.09130859375,103.31204986572266,2563.950927734375,4890.0595703125,349.52752685546875,472.4046630859375,2429.1513671875,257.2501525878906,1454.0594482421875,101.4668426513672,2015.3206787109373,11.18894100189209,439.4999084472656,6576.091796875,2526.1982421875,2833.506591796875,1275.401611328125,173.9188232421875,1496.066162109375,2415.08935546875,2259.937744140625,319.3983764648437,202.7851104736328,56.40785217285156,902.8069458007812,399.6469421386719,6006.78955078125,142.18099975585938,2453.305908203125,271.4124450683594,563.567138671875,206.1949462890625,26.9470272064209,1612.1968994140625,233.8746337890625,861.1647338867188,6019.51806640625,2524.0,1571.232177734375,1147.412841796875,2188.20556640625,2684.40771484375,538.259033203125,7833.5908203125,1722.4593505859375,4638.087890625,651.8348388671875,74.6607437133789,538.678955078125,179.90304565429688,476.4649963378906,744.2145385742188,950.2440795898438,2726.910888671875,1464.695068359375,968.7501220703124,1557.6661376953125,10484.3369140625,1257.050537109375,372.1314392089844,951.5570068359376,2403.0244140625,273.6409606933594,125.54573059082033,4837.56884765625,860.5286254882812,108.09974670410156,615.53173828125,2466.587890625
2020-09-03,1722.392578125,2031.869140625,2558.984375,1052.7537841796875,556.031494140625,269.3194885253906,8110.92724609375,509.098388671875,105.36831665039062,2545.53369140625,4812.40673828125,357.702392578125,459.26849365234375,2387.218017578125,258.99493408203125,1465.044921875,103.16294860839844,2024.3043212890625,11.59929370880127,453.7499084472656,6310.65380859375,2519.208984375,2740.589111328125,1248.4459228515625,166.29904174804688,1477.58154296875,2408.1005859375,2179.975341796875,316.2088928222656,215.6778106689453,56.36986541748047,881.244873046875,399.6469421386719,5888.9697265625,142.46087646484375,2410.406005859375,264.7293701171875,557.1891479492188,203.9049835205078,26.81237030029297,1577.1016845703125,263.3125915527344,850.3951416015625,5753.98046875,2372.0,1547.32373046875,1126.5772705078125,2068.303955078125,2630.619140625,519.2852172851562,7521.8271484375,1715.467529296875,4483.75,630.4534301757812,74.9010009765625,517.4994506835938,181.99549865722656,468.6651916503906,722.0438232421875,942.657958984375,2667.06689453125,1409.78125,907.2659301757812,1510.736328125,10164.66015625,1227.12060546875,369.9354248046875,928.401611328125,2402.02685546875,271.3711242675781,120.36653137207033,4820.494140625,848.5602416992188,107.2631607055664,625.105712890625,2496.546630859375
2020-09-04,1784.5186767578125,2023.8814697265625,2547.026611328125,1081.7060546875,540.6417846679688,268.6322021484375,7960.11474609375,502.9093017578125,106.68592071533205,2543.04443359375,4633.287109375,351.7207946777344,457.67620849609375,2360.26025390625,256.75146484375,1464.0458984375,101.41696166992188,2009.33154296875,11.398674964904783,460.1998901367188,6242.79736328125,2492.74853515625,2667.65283203125,1265.917236328125,170.98660278320312,1441.81689453125,2453.028564453125,2156.986083984375,318.7007141113281,219.2757568359375,56.05332946777344,868.86669921875,394.9510498046875,5823.07177734375,142.94068908691406,2420.38232421875,269.916259765625,542.2401733398438,203.40719604492188,26.87221908569336,1578.1982421875,268.8975830078125,831.0499877929688,5688.09521484375,2292.0,1499.5068359375,1099.927001953125,2063.308349609375,2493.16162109375,520.2838745117188,7382.572265625,1692.4949951171875,4555.93994140625,606.47412109375,74.6264419555664,509.1075439453125,182.1450042724609,457.9828796386719,702.0702514648438,915.9074096679688,2714.94189453125,1377.33251953125,848.7811279296875,1489.767822265625,10164.66015625,1199.68505859375,374.62689208984375,921.614990234375,2354.14599609375,272.1277160644531,114.3905258178711,4723.38037109375,833.0013427734375,104.83307647705078,626.9008178710938,2522.510986328125
2020-09-07,1821.1322021484373,2034.8646240234373,2568.949462890625,1100.17529296875,550.6350708007812,272.9522399902344,8269.7294921875,517.8828735351562,106.74581146240234,2566.43994140625,4707.83349609375,350.72381591796875,463.3486633300781,2412.177490234375,265.8749389648437,1494.5052490234375,103.26272583007812,2048.260498046875,11.612970352172852,470.9999084472656,6376.513671875,2539.67822265625,2796.5390625,1316.8333740234375,174.85635375976562,1502.8973388671875,2544.87939453125,2199.9658203125,322.08953857421875,209.0815277099609,56.77503967285156,899.8121337890625,399.7468872070313,5934.8994140625,144.85984802246094,2518.155517578125,272.609375,544.6322631835938,205.19932556152344,26.89715385437012,1595.7459716796875,284.6055908203125,859.7687377929688,5779.9345703125,2344.0,1550.3121337890625,1126.5772705078125,2063.308349609375,2554.918212890625,531.069091796875,7540.533203125,1741.9364013671875,4660.49072265625,624.45849609375,77.37138366699219,529.6876831054688,184.68588256835935,465.95220947265625,721.6443481445312,924.4915771484376,2756.832763671875,1407.78466796875,895.26904296875,1528.210205078125,10299.5234375,1228.616943359375,384.9085083007813,951.5570068359376,2412.99951171875,274.0193176269531,116.68132781982422,4821.5615234375,855.7413330078125,107.0241241455078,634.28076171875,2537.490234375
2020-09-08,1815.484375,1955.986083984375,2594.858154296875,1084.700927734375,550.8349609375,278.84332275390625,8337.6455078125,512.292724609375,104.09065246582033,2563.452392578125,4637.4287109375,353.2161865234375,457.7757873535156,2388.2158203125,257.7485656738281,1498.0006103515625,103.9112319946289,2046.2642822265625,11.462507247924805,459.5999145507813,6312.64990234375,2596.592529296875,2921.429443359375,1296.866455078125,173.83901977539062,1499.6826171875,2589.806396484375,2213.959716796875,320.2455444335937,207.6823272705078,56.6864128112793,905.0029296875,401.6452026367188,6036.7431640625,159.09396362304688,2552.0771484375,275.0033569335937,542.7386474609375,202.21241760253903,26.3934268951416,1614.390625,276.92608642578125,848.999267578125,5845.8203125,2349.0,1546.5765380859375,1123.1851806640625,2068.303955078125,2502.127197265625,536.661376953125,7582.10205078125,1759.4158935546875,4679.90771484375,621.461181640625,75.10687255859375,536.28125,187.02740478515625,469.8521118164063,711.8573608398438,936.0701293945312,2800.718505859375,1411.7783203125,884.7718505859375,1550.6763916015625,10359.4638671875,1211.157958984375,374.9263916015625,969.5223388671876,2401.029296875,277.928466796875,114.34072875976562,4874.92041015625,850.5549926757812,106.76519775390624,628.0975341796875,2447.614501953125
2020-09-09,1824.2481689453125,1930.0262451171875,2651.657958984375,1095.183349609375,551.8342895507812,282.6725158691406,8375.5986328125,513.6902465820312,104.68954467773438,2656.534423828125,4603.26171875,352.8174743652344,457.3776245117188,2394.20654296875,261.4876403808594,1479.5252685546875,109.74781036376952,2069.222412109375,11.421470642089844,446.2499084472656,6394.47607421875,2642.02392578125,2980.377685546875,1315.3359375,174.5172119140625,1539.6661376953125,2636.730712890625,2268.93359375,326.62457275390625,200.2864990234375,55.15434646606445,924.169189453125,396.24993896484375,6066.697265625,163.49212646484375,2601.961669921875,275.2028503417969,544.3331298828125,197.48321533203125,26.408388137817383,1637.4217529296875,278.0896911621094,856.7772216796875,5837.833984375,2302.0,1554.0479736328125,1123.669921875,2078.2958984375,2461.287841796875,545.8486938476562,7798.2568359375,1787.8817138671875,4769.52294921875,618.4636840820312,72.29334259033203,546.0718383789062,191.1127471923828,477.4822998046875,725.8388061523438,943.0573120117188,2806.703125,1419.7657470703125,907.2659301757812,1563.1578369140625,10424.3974609375,1222.1322021484375,386.0065307617188,969.7217407226562,2404.02197265625,281.9637145996094,112.39852142333984,5061.68017578125,856.33984375,109.05587005615234,629.693359375,2360.73486328125
2020-09-10,1813.7315673828125,1927.530029296875,2660.626708984375,1082.2049560546875,559.0294799804688,283.4580078125,8324.6611328125,506.9023132324219,104.84925842285156,2608.749267578125,4648.81787109375,341.35260009765625,461.7563781738281,2360.26025390625,261.4876403808594,1492.508056640625,110.29656219482422,2074.21337890625,11.790789604187012,446.8499145507813,6392.47998046875,2630.041748046875,2938.414306640625,1330.3111572265625,174.31776428222656,1523.994384765625,2646.71484375,2266.9345703125,323.5845947265625,200.2864990234375,55.952030181884766,930.9572143554688,400.44622802734375,6032.75,163.612060546875,2599.965576171875,281.5867004394531,536.95849609375,198.13034057617188,26.35352325439453,1633.0347900390625,282.743896484375,847.6031494140625,5899.7265625,2306.0,1539.105224609375,1139.1754150390625,2143.2421875,2529.020263671875,535.0634765625,7860.61083984375,1787.8817138671875,4763.548828125,617.6644287109375,71.46987915039062,541.8759155273438,187.22671508789065,476.29541015625,724.2409057617188,938.4656372070312,2830.6416015625,1412.776611328125,922.7620239257812,1576.138671875,10369.453125,1216.146240234375,384.3096008300781,956.9464721679688,2398.036865234375,277.4240417480469,113.64352416992188,5105.4326171875,853.5471801757812,108.9761734008789,631.8872680664062,2365.72802734375
2020-09-11,1894.553955078125,1935.5174560546875,2688.5283203125,1112.654541015625,562.6271362304688,297.6947631835937,8418.544921875,507.1018981933594,102.43367004394533,2635.628173828125,4581.5185546875,337.6639709472656,461.9554138183594,2364.25390625,261.28826904296875,1547.9339599609375,109.54827880859376,2069.222412109375,11.612970352172852,438.14990234375,6406.45068359375,2628.044677734375,2941.412109375,1349.779052734375,181.51866149902344,1530.8258056640625,2668.6787109375,2288.923583984375,321.8403015136719,194.09002685546875,55.24296951293945,946.1304321289062,395.7503967285156,6124.609375,157.37469482421875,2598.96826171875,280.5892028808594,527.9892578125,195.4919586181641,25.814882278442383,1662.6466064453125,287.04901123046875,851.791259765625,5903.71923828125,2266.0,1539.105224609375,1140.6292724609375,2163.22607421875,2519.059814453125,523.4794921875,7893.86572265625,1797.3707275390625,4970.66015625,620.0623168945312,72.05317687988281,544.2734985351562,185.03460693359372,472.056396484375,716.0517578125,933.674560546875,2886.495361328125,1419.7657470703125,935.7586059570312,1569.1488037109375,10519.3017578125,1214.1512451171875,378.8194274902344,951.5570068359376,2408.012451171875,278.432861328125,110.70533752441406,5156.658203125,855.7413330078125,109.77294158935548,627.1002197265625,2309.80517578125
2020-09-14,1886.5689697265625,1936.5162353515625,2697.49609375,1094.684326171875,561.0281372070312,296.5165710449219,8389.5810546875,519.2802124023438,103.4318389892578,2630.15185546875,4616.7216796875,346.2375793457031,462.1544189453125,2388.2158203125,256.3526916503906,1557.4215087890625,110.89518737792967,2078.20556640625,11.977727890014648,439.4999084472656,6312.64990234375,2627.046875,2947.40673828125,1301.358642578125,181.1596221923828,1522.5880126953125,2658.69482421875,2291.92236328125,321.04296875,134.27394104003906,55.99001693725586,946.5296630859376,403.2437438964844,6240.4306640625,156.97483825683594,2603.95654296875,283.6813659667969,542.041015625,195.04391479492188,26.298664093017575,1659.905029296875,287.3981628417969,847.0047607421875,5983.580078125,2355.0,1533.8751220703125,1133.3609619140625,2178.2138671875,2482.205078125,519.0856323242188,7854.375,1793.874755859375,4978.6259765625,620.8616943359375,72.15606689453125,545.8719482421875,183.88870239257807,469.8521118164063,720.8452758789062,938.2660522460938,2912.42822265625,1423.260009765625,942.7567749023438,1564.6556396484375,10644.173828125,1200.1839599609375,381.5146179199219,958.5435180664062,2410.007080078125,274.1454162597656,110.20733642578124,5125.7099609375,857.7360229492188,109.17536163330078,636.474853515625,2288.833740234375
2020-09-15,1927.8565673828125,1986.9383544921875,2699.4892578125,1096.6810302734375,567.2241821289062,297.9892272949219,8594.3271484375,530.2609252929688,102.45361328125,2691.87451171875,4696.4453125,350.4247436523437,464.7418518066406,2439.135009765625,258.2471008300781,1581.389404296875,111.74324035644533,2077.207763671875,11.995965957641602,436.0498962402344,6436.38671875,2654.005615234375,2991.36767578125,1293.87109375,185.54795837402344,1531.83056640625,2666.681884765625,2318.909912109375,321.7406005859375,133.32444763183594,56.078651428222656,948.3265380859376,397.5487976074219,6312.31982421875,160.29344177246094,2617.923828125,272.80889892578125,540.9448852539062,197.1844940185547,26.08919334411621,1691.7100830078125,291.354248046875,854.9822998046875,6095.38623046875,2608.0,1561.519287109375,1150.8048095703125,2173.21826171875,2536.989013671875,513.0936889648438,7891.787109375,1804.86181640625,5113.04833984375,627.2560424804688,69.75426483154297,548.06982421875,186.7284698486328,470.0216369628906,725.0398559570312,936.8687133789062,3060.044677734375,1456.7076416015625,970.2496948242188,1575.1400146484375,10704.1123046875,1213.153564453125,376.2240905761719,967.1267700195312,2463.873046875,277.171875,113.24512481689452,5178.00390625,873.8934326171875,108.7172393798828,637.47216796875,2255.8798828125
