Date,AAL.L,ABF.L,ADM.L,ANTO.L,AV.L,AZN.L,BA.L,BAB.L,BARC.L,BATS.L,BKG.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CNA.L,CPG.L,CPI.L,DCC.L,DGE.L,EXPN.L,EZJ.L,FRES.L,GLEN.L,GSK.L,HIK.L,HMSO.L,HSBA.L,IAG.L,IHG.L,III.L,ITRK.L,ITV.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MKS.L,MNDI.L,NG.L,NXT.L,PRU.L,PSN.L,PSON.L,RKT.L,REL.L,RIO.L,RR.L,SBRY.L,SDR.L,SGE.L,SMIN.L,SN.L,SSE.L,STAN.L,STJ.L,SVT.L,TPK.L,TSCO.L,TW.L,ULVR.L,UU.L,VOD.L,WPP.L,WTB.L
2015-07-22,790.4577026367188,3185.77734375,1493.9515380859375,625.7084350585938,517.5592651367188,4266.9326171875,468.0334777832031,1074.940673828125,280.5668029785156,3567.112060546875,3355.626220703125,831.6544799804688,1785.5947265625,403.98431396484375,1555.2818603515625,467.20697021484375,1332.144775390625,275.7044372558594,9.080385208129885,11851.3095703125,5004.84716796875,1911.30419921875,1179.8763427734375,1743.521728515625,633.4266357421875,227.00912475585935,1351.427978515625,2068.849365234375,2954.601806640625,573.9287719726562,568.0467529296875,34.681922912597656,556.511474609375,2346.337890625,268.7770080566406,3059.74365234375,365.4937438964844,1381.3944091796875,264.3550720214844,86.77182006835938,506.5130615234375,1648.291015625,908.0579833984376,7616.9697265625,1279.5172119140625,1944.1685791015625,1204.7548828125,6123.29736328125,1090.2835693359375,2482.58544921875,260.7711486816406,271.1154479980469,531.3980102539062,539.6614990234375,1139.5162353515625,1148.185791015625,1577.468994140625,945.5115356445312,977.7457275390624,2118.458251953125,2120.686279296875,275.9493408203125,185.76536560058597,3045.8056640625,870.701904296875,231.0030517578125,1481.18310546875,4503.97802734375
2015-07-23,783.5586547851562,3166.820556640625,1495.938232421875,626.7054443359375,516.5799560546875,4279.39208984375,463.1518249511719,1064.95947265625,280.915771484375,3554.2041015625,3420.713623046875,823.6958618164062,1775.6202392578125,398.4204406738281,1555.2818603515625,461.5346984863281,1326.1663818359375,273.7130126953125,9.03099250793457,11887.8583984375,5004.84716796875,1901.334228515625,1181.872802734375,1746.51416015625,631.9303588867188,219.09368896484372,1358.4354248046875,2075.83203125,2922.782958984375,575.7179565429688,571.5347900390625,34.448299407958984,559.9990844726562,2364.294677734375,267.7826538085937,3018.595703125,372.8633728027344,1363.357666015625,262.3704528808594,85.89583587646484,498.93896484375,1662.519287109375,909.0339965820312,7626.93408203125,1278.6915283203125,1972.9638671875,1229.6669921875,6164.81201171875,1101.2562255859375,2468.201416015625,258.3709411621094,265.1481018066406,529.7057495117188,542.1554565429688,1144.5008544921875,1138.2103271484375,1498.532958984375,929.275146484375,976.2514038085938,2148.32275390625,2128.2333984375,276.70526123046875,186.4603576660156,3094.810546875,881.1502075195312,230.3575439453125,1473.2197265625,4486.83740234375
2015-07-24,755.9630126953125,3172.806884765625,1483.02490234375,587.3181762695312,506.7869262695313,4239.52294921875,460.1631774902344,1059.968994140625,281.3146057128906,3524.91259765625,3377.322021484375,824.6905517578125,1756.66650390625,392.16107177734375,1536.3271484375,460.04205322265625,1307.2354736328125,270.7260437011719,8.989828109741211,11851.3095703125,4989.89208984375,1854.473388671875,1182.87109375,1720.5806884765625,616.9676513671875,209.2366943359375,1339.9161376953125,2082.8154296875,2915.965087890625,565.97705078125,560.5723876953125,34.07188034057617,557.0098876953125,2346.337890625,267.5838317871094,2931.0234375,364.4978942871094,1376.0897216796875,260.0879821777344,84.9700927734375,497.0455017089844,1634.06298828125,907.6240234375,7587.08154296875,1253.084716796875,1939.2039794921875,1214.7196044921875,6131.6005859375,1096.2689208984375,2381.3974609375,252.3702087402344,261.0704650878906,524.7977294921875,539.6614990234375,1130.5435791015625,1138.2103271484375,1495.5499267578125,919.1155395507812,967.783935546875,2156.287353515625,2094.2724609375,275.9493408203125,183.1838836669922,3087.35400390625,871.1993408203125,236.8129119873047,1456.29736328125,4422.5546875
2015-07-27,750.7161865234375,3111.9453125,1456.20556640625,571.364013671875,503.8489990234375,4176.73046875,456.9752197265625,1057.9727783203125,275.9804077148437,3487.18115234375,3351.493896484375,818.7218017578125,1786.593017578125,384.8086853027344,1512.3843994140625,459.5444946289063,1279.337158203125,272.518310546875,8.899272918701172,11659.421875,4905.14794921875,1814.0941162109373,1146.935546875,1668.7138671875,623.9503173828125,204.7064971923828,1334.4095458984375,2074.834716796875,2909.146728515625,560.708740234375,548.6135864257812,33.2152214050293,538.57568359375,2351.32568359375,262.2142639160156,2896.20556640625,359.3191833496094,1360.174560546875,255.52333068847656,84.43257141113281,490.8916320800781,1623.117919921875,906.4308471679688,7472.5029296875,1238.21630859375,1899.4864501953125,1156.923583984375,6219.81689453125,1067.3408203125,2374.94873046875,246.19810485839844,258.5840148925781,513.7977294921875,519.2123413085938,1112.5986328125,1119.2567138671875,1494.5555419921875,921.6793212890624,948.8565063476562,2147.32763671875,2054.651123046875,270.027099609375,181.49603271484372,3039.4130859375,868.2139892578125,234.08184814453125,1422.453369140625,4341.13232421875
2015-07-28,774.036376953125,3140.8798828125,1486.005126953125,584.3265991210938,507.2765808105469,4156.2978515625,458.9676818847656,1036.0147705078125,278.77215576171875,3526.40185546875,3368.0244140625,825.1881713867188,1786.593017578125,390.1241149902344,1547.301025390625,463.3259582519531,1293.2864990234375,270.2281188964844,8.940434455871582,11750.7958984375,4974.93798828125,1813.5955810546875,1152.925048828125,1673.700927734375,628.4390869140625,211.6262969970703,1329.905517578125,2315.236083984375,2965.9658203125,569.95263671875,554.0946655273438,33.565673828125,543.5580444335938,2365.292236328125,268.6776123046875,3004.87939453125,359.7175598144531,1367.6015625,256.714111328125,84.7510986328125,495.1520385742188,1658.1412353515625,903.1771240234376,7676.75048828125,1244.4112548828125,1927.28857421875,1169.8778076171875,6340.2080078125,1071.3309326171875,2386.854248046875,252.0273895263672,257.8878173828125,514.474609375,518.7135009765625,1136.525390625,1121.2515869140625,1498.532958984375,921.5843505859376,954.3355712890624,2173.211181640625,2061.25537109375,267.63299560546875,181.3967437744141,3044.73876953125,873.1895141601562,233.83352661132807,1434.3984375,4405.4150390625
2015-07-29,790.5548095703125,3143.87255859375,1481.0380859375,583.3296508789062,506.7869262695313,4177.228515625,467.834228515625,1037.012939453125,283.75738525390625,3654.490234375,3381.454833984375,831.1570434570312,1799.560791015625,396.0359497070313,1556.2796630859375,471.18743896484375,1300.260986328125,274.0117492675781,8.462949752807617,11613.7333984375,5039.74072265625,1834.0345458984373,1177.880126953125,1678.6881103515625,644.3993530273438,212.07437133789065,1375.95361328125,2401.022705078125,3002.330322265625,573.0342407226562,549.1118774414062,34.045921325683594,544.0562133789062,2413.1767578125,274.64385986328125,3056.57861328125,361.0122680664063,1371.845703125,256.91265869140625,85.208984375,502.72601318359375,1688.787109375,910.2273559570312,7781.3662109375,1240.28125,1960.055419921875,1191.80078125,6323.6025390625,1098.2637939453125,2434.472412109375,250.48431396484372,260.17535400390625,523.27490234375,513.2271728515625,1119.5771484375,1132.2247314453125,1497.5386962890625,932.598388671875,969.278076171875,2188.144287109375,2070.68798828125,268.3890991210937,184.07745361328125,3056.458740234375,879.1598510742188,239.29574584960935,1459.2838134765625,4409.69921875
2015-07-30,782.8786010742188,3151.8544921875,1458.192138671875,578.8423461914062,507.7661437988281,4305.306640625,471.3209533691406,983.6153564453124,286.2001342773437,3713.569580078125,3407.283447265625,825.1881713867188,1815.52099609375,398.4204406738281,1560.27001953125,465.66455078125,1302.2535400390625,265.44891357421875,8.487650871276855,11686.833984375,5034.75634765625,1805.6195068359373,1173.8873291015625,1639.7880859375,643.4019165039062,210.08303833007807,1390.46923828125,2399.02734375,2977.32958984375,573.63037109375,540.1427612304688,35.603492736816406,543.0596923828125,2432.131103515625,270.0697021484375,3050.2490234375,357.82537841796875,1361.2362060546875,258.1034240722656,85.62706756591797,504.6194763183594,1673.4637451171875,914.0235595703124,7856.08935546875,1255.562744140625,1971.970458984375,1188.81103515625,6335.01904296875,1094.2735595703125,2436.951904296875,256.9992980957031,259.3796691894531,526.3209838867188,513.7258911132812,1131.5406494140625,1164.146484375,1501.5159912109375,933.4530639648438,967.783935546875,2186.153564453125,2069.744873046875,270.4681701660156,189.04180908203125,3077.765625,878.6624755859375,239.39505004882807,1454.3067626953125,4409.69921875
2015-07-31,788.2227783203125,3216.707275390625,1471.1053466796875,565.3809204101562,509.2351684570313,4305.8046875,478.3943481445313,989.6039428710938,288.0945129394531,3774.13818359375,3480.6357421875,836.6282348632812,1829.48681640625,392.90618896484375,1605.162841796875,462.18157958984375,1333.1409912109375,265.3493347167969,8.43825626373291,11915.2705078125,5044.7265625,1784.1832275390625,1198.8421630859375,1639.7880859375,645.39697265625,207.09605407714844,1397.4764404296875,2389.05224609375,2990.966064453125,576.21484375,532.1701049804688,35.01940155029297,551.5294189453125,2441.109375,279.11846923828125,3075.56982421875,359.2196960449219,1377.1505126953125,258.6987609863281,82.81995391845703,515.0338134765625,1685.5032958984375,925.3038330078124,7960.70556640625,1245.237548828125,2032.5396728515625,1198.7757568359375,6381.7216796875,1115.2215576171875,2466.712646484375,272.2581481933594,263.45733642578125,535.29052734375,519.7111206054688,1125.55908203125,1186.0927734375,1506.488037109375,930.6995239257812,975.2552490234376,2194.1171875,2119.74365234375,271.7911376953125,193.01324462890625,3096.94140625,887.6182861328125,240.18955993652344,1463.265625,4448.2685546875
2015-08-03,756.9348754882812,3236.66259765625,1480.044921875,566.3782348632812,508.2559814453125,4327.732421875,474.3097229003906,994.0953369140624,287.3466796875,3758.252197265625,3451.707763671875,839.6128540039062,1835.4725341796875,388.9319152832031,1597.1820068359375,466.9084167480469,1339.1192626953125,264.3536376953125,8.388860702514648,11860.4462890625,5034.75634765625,1791.660888671875,1201.836669921875,1663.7266845703125,631.4314575195312,199.4792938232422,1401.4805908203125,2383.06689453125,3009.148193359375,577.8052978515625,549.1118774414062,34.53915023803711,547.5436401367188,2714.450439453125,278.1241149902344,3038.642578125,361.5101013183594,1379.2728271484375,257.8056640625,82.69054412841797,515.0338134765625,1688.787109375,924.4359741210938,7930.81689453125,1233.673095703125,2015.6600341796875,1184.8250732421875,6445.0322265625,1121.2061767578125,2413.14306640625,288.3741455078125,261.9654541015625,530.890380859375,514.7233276367188,1145.4979248046875,1185.09521484375,1510.465576171875,924.9075317382812,967.2859497070312,2193.122314453125,2132.0068359375,266.6250915527344,192.6161193847656,3132.097900390625,881.1502075195312,239.7426605224609,1465.2564697265625,4439.697265625
2015-08-04,762.2791137695312,3232.670654296875,1494.945068359375,572.8596801757812,513.6419067382812,4370.5908203125,472.2176513671875,994.0953369140624,281.3146057128906,3793.9970703125,3479.60302734375,846.0789794921875,1831.4820556640625,387.888671875,1591.1959228515625,467.20697021484375,1263.395263671875,268.2367858886719,8.471187591552734,11988.37109375,5044.7265625,1784.681640625,1200.83837890625,1666.7188720703125,643.4019165039062,199.28016662597656,1402.4813232421875,2379.07763671875,3045.51220703125,578.7000122070312,543.6307373046875,34.75980758666992,542.5614624023438,2706.469482421875,277.12969970703125,3072.404541015625,363.7010803222656,1392.00439453125,261.3780517578125,82.09329986572266,515.0338134765625,1732.56640625,924.76123046875,7955.72412109375,1244.8243408203125,2018.638671875,1189.8076171875,6452.2958984375,1129.1866455078125,2450.840576171875,282.5448608398437,260.4736328125,537.4906005859375,513.2271728515625,1196.34228515625,1191.0804443359375,1510.465576171875,904.4933471679688,969.7762451171876,2190.135498046875,2091.44287109375,265.49102783203125,192.8147125244141,3126.771728515625,881.1502075195312,239.39505004882807,1465.2564697265625,4452.55322265625
2015-08-05,775.4940185546875,3229.677978515625,1495.938232421875,589.3124389648438,516.5799560546875,4409.9619140625,471.719482421875,995.0933837890624,281.1650390625,3801.44482421875,3503.364990234375,856.0270385742188,1835.4725341796875,392.5088806152344,1609.1534423828125,465.2664489746094,1282.3260498046875,269.82989501953125,8.47941780090332,12034.0576171875,4947.02197265625,1815.5894775390625,1213.8155517578125,1703.6243896484375,646.3944091796875,202.41650390625,1420.5008544921875,2356.13427734375,3068.240478515625,591.0252685546875,549.6100463867188,34.50021743774414,541.0667724609375,2743.380126953125,274.5443115234375,3112.498291015625,369.7760925292969,1397.3094482421875,268.6219482421875,82.52133178710938,520.2409057617188,1744.60546875,927.47314453125,7960.70556640625,1263.8233642578125,2039.4903564453125,1193.7933349609375,6495.8837890625,1118.2137451171875,2547.0693359375,280.3160095214844,263.2584533691406,543.0753173828125,527.1925659179688,1191.3575439453125,1200.05859375,1519.4149169921875,906.4872436523438,984.7189331054688,2209.049560546875,2037.6705322265625,271.4131774902344,194.8004302978516,3153.405029296875,892.5936889648438,244.3607635498047,1470.2335205078125,4478.26611328125
2015-08-06,753.6666870117188,3212.716552734375,1490.9715576171875,578.343994140625,520.98681640625,4398.0009765625,469.7270812988281,984.613525390625,281.1750183105469,3802.933349609375,3580.850830078125,862.9905395507812,1839.4625244140625,380.80511474609375,1604.1650390625,468.0030517578125,1291.2935791015625,270.2281188964844,8.5370454788208,11951.8212890625,4984.90673828125,1832.5386962890625,1196.8455810546875,1710.6063232421875,638.9129028320312,198.4338836669922,1458.541259765625,2386.060791015625,3090.968505859375,586.8505249023438,547.6170654296875,33.91612243652344,541.0667724609375,2703.47607421875,270.3680725097656,3096.67236328125,372.8633728027344,1411.1019287109375,273.2859191894531,82.91949462890625,521.1876831054688,1706.298583984375,935.8245849609376,7985.61474609375,1272.0833740234375,2074.2431640625,1191.80078125,6508.33837890625,1097.3388671875,2555.005126953125,280.3160095214844,265.1481018066406,536.6444091796875,522.2048950195312,1191.3575439453125,1191.0804443359375,1531.3475341796875,890.7255859375,981.232421875,2203.07763671875,2045.2176513671875,275.82342529296875,199.268310546875,3160.033935546875,894.08642578125,243.9634704589844,1450.3251953125,4439.697265625
2015-08-07,778.063232421875,3203.73681640625,1471.1053466796875,587.81689453125,512.1729125976562,4306.302734375,469.7270812988281,984.1143798828124,280.4272155761719,3778.10986328125,3599.446533203125,865.4774780273438,1844.4498291015625,383.1900939941406,1604.1650390625,463.0273742675781,1309.228271484375,269.9294738769531,8.586440086364746,11823.896484375,4942.03662109375,1821.5716552734373,1188.8603515625,1700.632080078125,636.4193115234375,202.31690979003903,1451.5341796875,2305.261474609375,3104.604248046875,584.1669311523438,546.6204223632812,33.94207763671875,532.5969848632812,2690.507080078125,261.12042236328125,3091.39599609375,372.4650268554688,1408.97998046875,272.1943664550781,81.75482940673828,516.9273681640625,1747.8890380859375,933.3299560546876,7876.0185546875,1262.5841064453125,2069.278564453125,1186.8179931640625,6483.43017578125,1090.35546875,2566.909912109375,275.68707275390625,266.2421264648437,524.6286010742188,517.7160034179688,1185.3758544921875,1178.1119384765625,1533.336181640625,879.6163330078125,967.783935546875,2180.18017578125,2004.6529541015625,271.91717529296875,198.1761779785156,3142.9873046875,883.140380859375,240.18955993652344,1434.3984375,4439.697265625
2015-08-10,785.7418212890625,3219.701171875,1460.1788330078125,592.3040161132812,510.7041015625,4343.6796875,471.3209533691406,985.1124877929688,281.77325439453125,3795.486572265625,3649.037353515625,869.4566040039062,1850.435302734375,383.09075927734375,1603.1676025390625,469.2966918945313,1319.192138671875,271.124267578125,8.644064903259277,11878.7216796875,4994.87744140625,1824.0643310546875,1194.8494873046875,1697.6396484375,647.890869140625,205.0549774169922,1459.041748046875,2317.231201171875,3113.69580078125,580.5885620117188,554.593017578125,33.6435432434082,536.084716796875,2703.47607421875,261.8164978027344,3120.939208984375,371.5686950683594,1416.406982421875,274.1790771484375,80.92864227294922,520.7144775390625,1763.2117919921875,933.0045776367188,7910.8896484375,1244.4112548828125,2091.123046875,1187.814453125,6488.61865234375,1092.350830078125,2614.03173828125,276.8872375488281,262.9601135253906,529.3673095703125,524.2000122070312,1202.32421875,1187.0902099609375,1543.2803955078125,870.6910400390625,980.2361450195312,2185.158203125,2001.822509765625,268.0740661621094,200.3605194091797,3146.18310546875,882.642822265625,242.5730743408203,1437.3846435546875,4482.5517578125
2015-08-11,753.0835571289062,3203.73681640625,1448.2589111328125,570.3668212890625,509.2351684570313,4326.73681640625,465.7420959472656,981.1200561523438,277.53570556640625,3747.32958984375,3657.30224609375,861.9956665039062,1840.45947265625,378.1219482421875,1532.3370361328125,463.126953125,1339.1192626953125,269.23248291015625,8.512347221374512,11769.0712890625,4979.9228515625,1803.126708984375,1171.890869140625,1684.6728515625,651.3822021484375,190.16993713378903,1439.020263671875,2294.2880859375,3084.150634765625,573.9287719726562,547.6170654296875,32.99455261230469,535.0880737304688,2660.580078125,256.9440612792969,3038.642578125,372.4650268554688,1398.3699951171875,271.6981811523437,80.70962524414062,517.4005737304688,1732.56640625,928.8829956054688,7881.0,1302.646728515625,2074.2431640625,1168.88134765625,6355.77490234375,1081.37744140625,2533.179931640625,273.6297302246094,256.89324951171875,520.397705078125,520.70849609375,1187.369873046875,1175.1195068359375,1539.3026123046875,861.2909545898438,975.7534790039062,2175.20263671875,2011.256103515625,264.0419311523437,199.96331787109372,3102.5009765625,879.657470703125,239.64337158203125,1423.448974609375,4478.26611328125
2015-08-12,748.4180908203125,3171.809814453125,1423.4256591796875,572.3610229492188,498.9524230957031,4274.4091796875,458.2702941894531,996.0914916992188,270.35675048828125,3681.299560546875,3591.181884765625,854.037353515625,1822.504150390625,381.20257568359375,1478.46533203125,459.14642333984375,1318.1954345703125,267.2410888671875,8.421791076660156,11686.833984375,4915.11767578125,1769.7261962890625,1152.925048828125,1656.74462890625,659.8609008789062,179.4168701171875,1420.5008544921875,2281.3203125,3054.604248046875,560.2118530273438,523.6992797851562,32.228755950927734,515.65771484375,2648.60888671875,252.96661376953125,2970.0615234375,367.3859558105469,1386.69970703125,268.52276611328125,79.79385375976562,502.72601318359375,1680.0311279296875,933.9806518554688,7861.072265625,1269.1920166015625,2037.5045166015625,1161.9056396484375,6179.3427734375,1067.4111328125,2534.172607421875,274.3155212402344,250.9259796142578,506.351318359375,509.73577880859375,1173.412841796875,1167.138916015625,1537.313720703125,836.4141235351562,954.3355712890624,2155.291748046875,1991.4456787109373,257.2376708984375,197.77908325195312,2970.388916015625,877.1697387695312,234.82662963867188,1408.517578125,4418.27001953125
2015-08-13,743.4609985351562,3220.697998046875,1446.2720947265625,570.8652954101562,499.9317932128906,4260.02880859375,465.4433288574219,1007.0704345703124,274.7439270019531,3704.63330078125,3531.14111328125,859.0113525390625,1846.4449462890625,380.7554626464844,1480.460693359375,452.2142333984375,1414.843505859375,266.54412841796875,8.5370454788208,11732.5205078125,4981.91650390625,1757.148681640625,1154.9212646484375,1682.677978515625,667.8547973632812,176.03163146972656,1414.2291259765625,2335.186279296875,3097.78662109375,557.6983032226562,535.6582641601562,32.683040618896484,526.618408203125,2665.567138671875,257.4412536621094,3003.824462890625,368.87982177734375,1396.2484130859375,268.3585205078125,79.09447479248047,509.3533630371094,1706.298583984375,940.59716796875,7905.90673828125,1278.6915283203125,2060.341796875,1147.1356201171875,6219.3046875,1081.37744140625,2440.090576171875,273.6297302246094,251.7215881347656,508.7698364257813,516.7184448242188,1197.339599609375,1178.1119384765625,1538.30810546875,826.2476806640625,958.3203735351562,2151.310302734375,1980.125244140625,254.52862548828125,199.96331787109372,3004.48193359375,878.6624755859375,237.8060302734375,1422.453369140625,4443.98291015625
2015-08-14,735.5880737304688,3246.639404296875,1430.379150390625,567.8739624023438,499.4421081542969,4234.11083984375,466.53912353515625,1007.0704345703124,273.54736328125,3694.703125,3556.975830078125,866.4725341796875,1857.41796875,376.8797302246094,1486.4464111328125,454.0555114746094,1396.90869140625,266.64361572265625,8.578207015991211,11759.9345703125,5009.83154296875,1770.6116943359375,1157.916015625,1704.6217041015625,664.8622436523438,172.09878540039062,1404.2166748046875,2394.0400390625,3111.423583984375,554.7158813476562,540.6409912109375,32.50132369995117,529.6077270507812,2658.583984375,259.4300231933594,2984.832763671875,372.96295166015625,1398.3699951171875,265.5797119140625,79.74158477783203,504.146240234375,1718.3377685546875,943.0916137695312,7945.759765625,1266.3011474609375,2090.130126953125,1155.10888671875,6216.19189453125,1080.3797607421875,2443.563720703125,273.458251953125,253.5118103027344,505.5541076660156,522.2048950195312,1175.4063720703125,1176.116943359375,1529.35888671875,820.455078125,976.2514038085938,2157.283203125,1998.992431640625,255.3475799560547,203.5376892089844,2989.56689453125,886.623291015625,237.35916137695312,1411.5037841796875,4448.2685546875
2015-08-17,734.0328369140625,3269.58740234375,1461.1719970703125,571.8624267578125,499.4421081542969,4264.51416015625,467.03717041015625,1003.0780029296876,273.1485290527344,3700.16455078125,3571.44384765625,872.441162109375,1850.435302734375,375.7866821289063,1488.4415283203125,453.30908203125,1403.88330078125,267.73895263671875,8.52881145477295,11878.7216796875,5004.84716796875,1767.1212158203125,1159.9122314453125,1720.5806884765625,669.3511352539062,169.26123046875,1412.226806640625,2411.995361328125,3104.604248046875,554.3179931640625,541.1392822265625,32.55324935913086,525.6219482421875,2655.59130859375,258.0378723144531,2962.676025390625,368.4814147949219,1402.614501953125,264.5871887207031,79.64202880859375,505.56634521484375,1713.9600830078125,953.6127319335938,7960.70556640625,1264.6492919921875,2106.01708984375,1158.0987548828125,6219.3046875,1081.37744140625,2426.198486328125,273.1153564453125,252.01995849609372,507.7543640136719,524.6988525390625,1164.4400634765625,1188.0880126953125,1527.369873046875,809.5347290039062,961.3089599609376,2174.20703125,1998.992431640625,254.7805938720703,203.5376892089844,2983.17333984375,893.5887451171875,237.45846557617188,1416.4810791015625,4409.69921875
2015-08-18,721.1056518554688,3268.59033203125,1456.20556640625,559.8966674804688,498.4629211425781,4296.4140625,466.0409240722656,987.108642578125,273.2483215332031,3682.788330078125,3574.5439453125,867.4673461914062,1844.4498291015625,371.4141845703125,1472.4801025390625,452.3136596679688,1412.8505859375,266.9424133300781,8.54527759552002,11833.033203125,5009.83154296875,1762.134765625,1155.919677734375,1740.529541015625,657.87939453125,175.334716796875,1404.71728515625,2394.0400390625,3115.968505859375,552.7277221679688,548.1151733398438,32.56622695922852,524.62548828125,2650.603515625,257.9384765625,2953.180419921875,369.676513671875,1406.8582763671875,262.60235595703125,79.92076873779297,504.6194763183594,1704.109619140625,952.8535766601562,7965.68701171875,1253.9110107421875,2069.278564453125,1157.1021728515625,6189.2041015625,1081.37744140625,2393.451904296875,270.886474609375,251.1248779296875,503.6922912597656,521.207275390625,1158.4581298828125,1196.0682373046875,1514.44287109375,805.9263916015625,964.79541015625,2183.1669921875,1982.9552001953125,250.24444580078125,202.24696350097656,2962.93212890625,900.0567016601562,237.9550018310547,1418.471923828125,4383.98779296875
2015-08-19,689.5167236328125,3214.712158203125,1511.83154296875,550.4240112304688,486.1236572265625,4226.634765625,457.772216796875,960.160400390625,267.1163330078125,3631.156005859375,3575.5771484375,853.5400390625,1820.5089111328125,365.20318603515625,1437.5631103515625,445.048095703125,1405.8758544921875,262.3622436523437,8.454718589782715,11695.970703125,4955.994140625,1740.195556640625,1127.969970703125,1693.64990234375,646.4075927734375,158.2592315673828,1380.1873779296875,2455.886474609375,3040.966796875,537.4180908203125,537.1530151367188,31.969161987304688,508.6825256347656,2595.735595703125,255.2536773681641,2861.387939453125,368.2822570800781,1387.7607421875,259.5257873535156,78.5569076538086,495.6253662109375,1678.936767578125,948.6234130859376,7885.9814453125,1251.01953125,2119.91796875,1140.1591796875,6108.24658203125,1066.41357421875,2305.1357421875,261.2855224609375,244.85919189453125,492.3525695800781,518.7135009765625,1129.546875,1165.14404296875,1503.504638671875,784.3704223632812,946.8643798828124,2179.18408203125,1942.3902587890625,245.39334106445312,202.54476928710935,2906.463623046875,895.081298828125,233.38658142089844,1393.586181640625,4332.56201171875
2015-08-20,719.7449340820312,3203.73681640625,1576.3970947265625,569.8682250976562,485.0464477539063,4172.30615234375,455.1819763183594,965.6498413085938,264.3742980957031,3557.71728515625,3553.875732421875,854.037353515625,1816.5189208984373,367.2902221679688,1413.6204833984375,444.0030517578125,1397.9049072265625,263.4574584960937,8.487650871276855,11476.671875,4936.05517578125,1735.209228515625,1119.984130859375,1697.6396484375,682.8178100585938,162.1422882080078,1372.177490234375,2412.99267578125,2984.5712890625,532.0501708984375,527.1873168945312,31.42400550842285,500.2128601074219,2573.7890625,252.56890869140625,2839.2314453125,365.6929016113281,1378.2117919921875,257.0445861816406,78.00935363769531,491.3649291992188,1628.702392578125,949.5995483398438,7876.0185546875,1216.032470703125,2103.038818359375,1139.162353515625,6095.79150390625,1062.423095703125,2342.843994140625,260.9425354003906,244.4613800048828,483.5514221191406,507.7406921386719,1119.5771484375,1155.1685791015625,1497.5386962890625,773.7348022460938,945.8682250976562,2172.216064453125,1923.523193359375,244.07028198242188,197.0887451171875,2861.71630859375,891.5986328125,230.8540954589844,1384.6273193359375,4268.27978515625
2015-08-21,712.2607421875,3105.958984375,1550.57080078125,561.392578125,472.0217590332031,4041.220703125,443.02783203125,951.1775512695312,256.0486755371094,3475.29150390625,3426.767333984375,841.1050415039062,1780.6075439453125,354.9676208496094,1399.6539306640625,433.6519165039063,1349.082763671875,255.98989868164065,8.355929374694824,11248.2353515625,4775.54150390625,1679.8616943359375,1088.0416259765625,1619.8392333984375,679.8253173828125,157.8609619140625,1326.1217041015625,2314.23876953125,2927.74462890625,518.1324462890625,510.7437744140625,30.865873336791992,485.4655151367188,2528.89697265625,245.7077789306641,2816.018798828125,356.7298583984375,1358.053466796875,251.4868927001953,75.51058197021484,484.2644348144531,1581.63623046875,926.6051635742188,7771.40185546875,1172.6619873046875,2030.55419921875,1113.249755859375,5948.40380859375,1050.45263671875,2297.19775390625,252.0273895263672,238.29515075683597,464.7644653320313,500.25927734375,1085.6806640625,1119.2567138671875,1481.6285400390625,740.7835693359375,913.4923706054688,2117.462646484375,1903.7127685546875,237.1400146484375,192.2236175537109,2793.52978515625,866.7213134765625,223.3559112548828,1347.796875,4166.28759765625
2015-08-24,641.6954956054688,3025.1416015625,1494.945068359375,531.4780883789062,449.791748046875,3891.195068359375,430.3755798339844,924.2291870117188,243.9841461181641,3332.287109375,3244.8876953125,795.3439331054688,1666.8878173828125,328.98101806640625,1337.802001953125,412.2529296875,1250.442626953125,239.4616241455078,8.158352851867676,10773.0859375,4606.05322265625,1635.4847412109375,1047.115478515625,1602.8829345703125,642.4174194335938,137.30067443847656,1283.5694580078125,2238.427490234375,2800.451416015625,484.8792724609375,493.8020935058594,29.68473052978516,469.2235107421875,2417.167724609375,236.8578948974609,2692.574462890625,339.5008544921875,1291.2115478515625,242.5548248291016,73.13128662109375,466.3706970214844,1483.126220703125,887.9921875,7442.6123046875,1123.5087890625,1953.10546875,1070.39404296875,5719.02099609375,1013.5419921875,2137.93212890625,246.7125244140625,230.63705444335935,444.1158752441406,488.4885559082031,1054.7755126953125,1068.3812255859375,1392.134033203125,707.45263671875,855.7142944335938,2029.8568115234373,1817.865966796875,228.1937255859375,184.57835388183597,2689.119384765625,827.9130859375,213.07701110839844,1298.0260009765625,4050.580810546875
