Date,AAL.L,ABF.L,ADM.L,ANTO.L,AV.L,AZN.L,BA.L,BAB.L,BARC.L,BATS.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CNA.L,CPG.L,CPI.L,CRDA.L,DGE.L,EXPN.L,FRES.L,GLEN.L,GSK.L,HMSO.L,HSBA.L,IAG.L,IHG.L,IMI.L,ITRK.L,ITV.L,JMAT.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MKS.L,MRO.L,NG.L,NXT.L,PRU.L,PSON.L,RKT.L,REL.L,RIO.L,RR.L,SBRY.L,SDR.L,SGE.L,SMIN.L,SN.L,SRP.L,SSE.L,STAN.L,SVT.L,TATE.L,TLW.L,TSCO.L,ULVR.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2012-04-11,2159.214111328125,1182.7279052734375,1191.986572265625,1104.870361328125,305.7283630371094,2779.7626953125,291.96807861328125,714.408203125,195.19134521484372,3103.06689453125,471.7424621582031,990.238037109375,440.6033020019531,1535.123046875,211.9561462402344,314.8868408203125,5.082221508026123,6618.18701171875,2264.999755859375,1501.759765625,962.5118408203124,1562.97705078125,392.5846557617188,1407.125,1858.0958251953125,536.8253784179688,174.8986053466797,16.736387252807617,1055.50390625,2451.71533203125,82.50536346435547,2503.576416015625,300.4834289550781,759.3997802734375,123.23182678222656,30.4473934173584,348.9609375,127.65442657470705,693.5145263671875,2935.27197265625,598.3049926757812,1126.62255859375,3551.3359375,532.0531005859375,3305.914306640625,275.3239440917969,297.831298828125,243.5135955810547,303.3537902832031,1036.605224609375,612.55517578125,437.83441162109375,1312.8048095703125,1416.2767333984375,1538.1505126953125,801.900390625,1228.142822265625,401.4479064941406,2138.834716796875,594.087890625,175.23965454101562,1696.25732421875,828.8143310546875,1549.3193359375
2012-04-12,2204.824462890625,1196.689453125,1205.8583984375,1134.73193359375,306.51080322265625,2793.696044921875,295.05078125,734.19189453125,205.63653564453125,3130.3388671875,473.3319091796875,995.719970703125,441.1984252929688,1579.9805908203125,218.2193756103516,313.6940612792969,5.178189277648926,6700.34375,2347.12646484375,1531.147705078125,990.9382934570312,1609.826171875,402.4241943359375,1418.613525390625,1874.4425048828125,543.8718872070312,178.18731689453125,17.24034881591797,1082.8310546875,2508.5458984375,85.4839096069336,2604.02783203125,301.87579345703125,764.1690063476562,123.82621002197266,31.766218185424805,354.8226318359375,131.678955078125,700.5523071289062,2965.121826171875,609.0332641601562,1128.6131591796875,3567.55322265625,536.5368041992188,3455.034912109375,283.718994140625,300.1147155761719,249.2632293701172,309.64093017578125,1040.588623046875,610.5612182617188,442.2814636230469,1328.681396484375,1439.9842529296875,1560.0111083984375,815.2267456054688,1255.378173828125,410.0683288574219,2143.090087890625,596.5715942382812,175.44613647460938,1712.212890625,854.66796875,1586.146728515625
2012-04-13,2195.605224609375,1185.7197265625,1172.1693115234375,1118.8055419921875,298.9800720214844,2769.810791015625,291.1724548339844,721.0027465820312,197.76812744140625,3103.563232421875,468.9610900878906,994.7232666015624,438.22308349609375,1560.0443115234375,215.7339630126953,311.8056640625,5.102214813232422,6650.13671875,2333.915283203125,1513.7142333984375,975.4780883789062,1572.944580078125,397.3554382324219,1400.6318359375,1852.6466064453125,539.1080322265625,174.5,16.88874053955078,1055.50390625,2488.60546875,84.24284362792969,2537.796142578125,296.1069030761719,756.7498779296875,121.34969329833984,30.61161994934082,349.622802734375,130.95571899414062,695.6799926757812,2937.26171875,599.5428466796875,1109.70361328125,3552.3505859375,523.5840454101562,3414.41162109375,277.5511779785156,299.8168334960937,246.0502166748047,301.4677124023437,1026.647705078125,603.58349609375,432.5787658691406,1329.673828125,1420.070068359375,1547.093505859375,799.0033569335938,1228.142822265625,405.2861633300781,2133.513671875,590.1141967773438,174.98146057128906,1684.2906494140625,836.27197265625,1564.7353515625
2012-04-16,2161.6396484375,1199.68115234375,1163.251708984375,1114.824462890625,291.7427062988281,2787.724609375,293.5591125488281,716.6064453125,193.9950256347656,3109.01708984375,466.9744873046875,1003.6934814453124,439.31390380859375,1580.9774169921875,214.4415740966797,316.8747863769531,5.138201713562012,6714.0361328125,2397.43896484375,1537.6226806640625,972.4859619140624,1555.002197265625,398.2499084472656,1426.1065673828125,1836.7535400390625,537.222412109375,170.81265258789062,16.947345733642578,1061.7664794921875,2488.60546875,84.19319915771484,2584.158203125,299.7870788574219,749.86083984375,119.6656494140625,29.571496963500977,347.6373596191406,131.7733154296875,698.92822265625,2921.342041015625,595.8291015625,1118.6605224609375,3608.093017578125,525.0787353515625,3408.46630859375,281.4916687011719,302.9936218261719,243.85183715820312,300.1054992675781,1032.62255859375,603.58349609375,435.0044555664063,1347.53515625,1421.492431640625,1567.9599609375,796.6856079101562,1234.95166015625,403.8388671875,2168.628662109375,594.087890625,175.54946899414062,1658.3634033203125,838.7581176757812,1576.726318359375
2012-04-17,2259.654052734375,1218.62890625,1185.0504150390625,1170.5654296875,300.8384094238281,2826.042236328125,302.111328125,729.355712890625,202.96778869628903,3123.39697265625,480.7820434570313,1022.6312866210938,448.78558349609375,1487.2750244140625,218.41827392578125,316.0796203613281,5.230170726776123,6828.142578125,2439.083984375,1564.52001953125,979.4677734375,1567.9605712890625,407.2445068359375,1434.098388671875,1863.0899658203125,549.9261474609375,174.40032958984375,17.14658546447754,1093.647705078125,2541.447998046875,87.4695816040039,2649.287109375,303.56671142578125,760.4593505859375,123.0337371826172,30.805713653564453,339.1283874511719,134.94888305664062,703.80078125,2939.25146484375,613.159423828125,1127.6180419921875,3660.79541015625,525.5768432617188,3485.255126953125,282.8624267578125,306.9648742675781,250.1087646484375,296.7522277832031,1043.5758056640625,620.5296630859375,447.1328125,1347.53515625,1472.7003173828125,1595.7818603515625,798.424072265625,1262.1868896484375,413.1517028808594,2197.36083984375,600.0487670898438,178.13113403320312,1698.2518310546875,858.1486206054688,1603.276123046875
2012-04-18,2243.156005859375,1215.63720703125,1197.931640625,1172.55615234375,300.9360656738281,2812.10888671875,287.699462890625,728.4765625,197.16995239257807,3165.04931640625,479.093505859375,1014.657470703125,442.3389587402344,1496.24658203125,215.4357147216797,315.5826416015625,5.270156383514404,6724.44140625,2425.87158203125,1570.496826171875,981.9613647460938,1618.79736328125,412.4126586914063,1440.0928955078125,1876.2587890625,547.8416137695312,170.2147216796875,17.111425399780273,1092.50927734375,2555.4072265625,87.1717300415039,2601.820068359375,302.6715087890625,758.86962890625,117.13475799560548,29.830284118652344,338.27752685546875,135.16903686523438,702.1764526367188,2956.16650390625,611.9214477539062,1113.6845703125,3686.132568359375,526.5731811523438,3507.549072265625,278.5792236328125,307.5605163574219,247.0648651123047,297.5907592773437,1030.631103515625,613.1195068359375,446.728515625,1345.550537109375,1441.40625,1645.4635009765625,799.0033569335938,1292.0531005859375,404.0277404785156,2196.29638671875,597.5650634765625,175.44613647460938,1739.1375732421875,854.66796875,1575.012939453125
2012-04-19,2238.78955078125,1222.6177978515625,1197.931640625,1164.593017578125,293.0141296386719,2810.117431640625,289.8880920410156,738.148681640625,195.3753967285156,3197.279296875,480.0868225097656,1025.62109375,436.4378662109375,1484.2847900390625,215.0380859375,315.4832458496094,5.258161067962647,6792.91845703125,2470.79345703125,1582.94970703125,993.9304809570312,1620.7911376953125,413.35693359375,1452.58056640625,1870.8096923828125,550.4223022460938,169.1184844970703,17.275510787963867,1109.0191650390625,2597.282470703125,87.4695816040039,2609.546875,304.064208984375,762.5791625976562,117.53117370605467,29.153453826904297,336.1976013183594,136.2380828857422,701.63525390625,2997.957275390625,623.4749145507812,1107.712890625,3709.443359375,525.0787353515625,3480.300537109375,289.2015075683594,308.9504089355469,244.5282440185547,298.3240051269531,1040.588623046875,606.140869140625,455.6226196289063,1320.743408203125,1443.3033447265625,1648.4442138671875,793.788818359375,1278.4344482421875,402.7693481445313,2201.614990234375,601.042236328125,177.97618103027344,1747.115234375,850.6906127929688,1571.587646484375
2012-04-20,2279.54736328125,1221.6202392578125,1213.784912109375,1172.55615234375,298.78448486328125,2853.412109375,291.5792236328125,748.2603149414062,196.5258026123047,3217.11376953125,482.2720947265625,1026.617919921875,431.2803955078125,1490.265625,216.92697143554688,320.8506774902344,5.210176944732666,6834.00439453125,2489.396240234375,1575.976318359375,995.4266967773438,1626.771728515625,420.8110656738281,1468.5653076171875,1893.513427734375,551.613037109375,171.21128845214844,17.275510787963867,1129.5140380859375,2589.3056640625,85.38461303710938,2616.170654296875,302.37322998046875,774.767578125,117.53117370605467,29.959678649902344,342.8156433105469,136.42674255371094,709.21435546875,3016.863037109375,629.2518920898438,1120.6510009765625,3668.903076171875,525.5768432617188,3514.48486328125,285.0896301269531,310.73736572265625,246.7266082763672,298.2193603515625,1043.5758056640625,610.626953125,455.2184143066406,1331.658203125,1455.156982421875,1709.0562744140625,797.26513671875,1285.243896484375,405.0344848632813,2219.7060546875,616.4407958984375,177.09837341308594,1695.26025390625,838.2609252929688,1567.3048095703125
2012-04-23,2226.173828125,1211.6480712890625,1187.031982421875,1134.73193359375,292.5252380371094,2798.17529296875,286.7046813964844,735.0712890625,188.2432861328125,3186.8671875,475.517333984375,1012.6641235351562,426.1726989746094,1421.4842529296875,209.6695556640625,316.676025390625,5.162193775177002,6655.96435546875,2434.64404296875,1551.0714111328125,962.5118408203124,1554.006103515625,406.0518798828125,1456.576904296875,1852.6466064453125,541.5892333984375,162.04283142089844,16.701217651367188,1094.7862548828125,2509.542724609375,83.29965209960938,2511.302734375,292.526123046875,760.4593505859375,115.25188446044922,29.248010635375977,337.0485534667969,133.031005859375,707.0487670898438,2984.027099609375,598.7175903320312,1105.7222900390625,3649.64697265625,513.6204833984375,3345.052978515625,279.4357604980469,305.574951171875,236.4110870361328,295.704345703125,1047.558837890625,599.162353515625,440.2600708007813,1318.75830078125,1423.8634033203125,1678.25390625,789.1535034179688,1255.4534912109375,401.8255310058594,2200.553466796875,610.47998046875,176.99517822265625,1642.4083251953125,819.3676147460938,1541.6114501953125
2012-04-24,2239.760009765625,1235.5819091796875,1200.90380859375,1163.597412109375,304.7503967285156,2824.051513671875,289.78857421875,732.4332885742188,194.17904663085935,3130.8349609375,481.9741516113281,1017.6476440429688,433.0160827636719,1402.544189453125,212.4532012939453,320.55242919921875,5.174190044403076,6231.40673828125,2442.36083984375,1557.0484619140625,967.0001220703124,1563.9737548828125,413.2078247070313,1456.0777587890625,1893.513427734375,549.33056640625,167.922607421875,16.93562126159668,1115.28125,2535.4658203125,83.69679260253906,2555.45849609375,295.31121826171875,765.7587890625,116.54017639160156,30.208515167236328,335.9139099121094,134.60299682617188,722.7493286132812,2969.1015625,608.6204223632812,1114.6795654296875,3662.822265625,524.0823364257812,3383.6953125,281.0142822265625,306.6669616699219,235.56553649902344,294.9709167480469,1043.5758056640625,605.1439208984375,435.8130187988281,1327.6893310546875,1442.8289794921875,1678.25390625,785.0977783203125,1261.41162109375,409.5649108886719,2211.19384765625,617.93115234375,177.45986938476562,1629.4443359375,828.3168334960938,1551.031982421875
2012-04-25,2290.22265625,1224.6121826171875,1219.73046875,1195.4495849609375,311.0096130371094,2827.53564453125,298.74188232421875,737.7091064453125,194.17904663085935,3122.901123046875,484.6560668945313,1016.6510009765624,428.7513732910156,1436.4365234375,214.7397918701172,308.4330749511719,5.206178188323975,6249.66796875,2471.850341796875,1568.0064697265625,969.992431640625,1592.13427734375,426.5756530761719,1412.12060546875,1884.432373046875,550.1245727539062,173.50343322753906,17.029388427734375,1148.8712158203125,2551.4189453125,84.98747253417969,2621.690185546875,294.11749267578125,769.468505859375,117.53117370605467,30.352832794189453,338.5611267089844,136.1751708984375,721.6663208007812,2961.1416015625,620.9991455078125,1139.5606689453125,3650.65966796875,510.7859497070313,3448.099365234375,281.8710632324219,305.6741943359375,240.4696502685547,298.5337219238281,1056.5211181640625,605.642333984375,440.6643371582031,1322.727783203125,1441.40625,1681.234375,783.3594360351562,1286.0948486328125,399.0552062988281,2212.25732421875,613.9573364257812,177.3566131591797,1655.371826171875,841.7410278320312,1549.3193359375
2012-04-26,2294.58984375,1228.6011962890625,1184.0599365234375,1186.491455078125,305.53271484375,2653.8623046875,299.5378112792969,737.2693481445312,196.01959228515625,3150.173095703125,480.0868225097656,1021.634521484375,440.6033020019531,1463.3507080078125,214.83920288085935,308.0352783203125,5.206178188323975,6194.8857421875,2453.247802734375,1563.5238037109375,978.4703979492188,1609.0823974609375,432.3401794433594,1418.613525390625,1890.7894287109373,548.4371948242188,172.20787048339844,17.111425399780273,1151.1480712890625,2552.416259765625,85.13639068603516,2602.924560546875,291.1336975097656,770.5281982421875,117.92756652832033,31.32826805114746,337.1429443359375,136.26947021484375,718.41796875,2918.356201171875,616.0477294921875,1144.5374755859375,3638.498779296875,506.301025390625,3440.172119140625,284.9552917480469,305.3764038085937,240.1314849853516,300.4197692871094,1046.563232421875,605.1439208984375,439.45159912109375,1324.712158203125,1439.0357666015625,1683.221923828125,796.1063842773438,1322.6947021484375,395.15277099609375,2271.84716796875,612.9638671875,177.71800231933594,1715.204345703125,833.288818359375,1645.2421875
2012-04-27,2310.6015625,1219.6259765625,1208.8306884765625,1199.431396484375,309.73828125,2667.7958984375,301.4278564453125,736.39013671875,205.314453125,3159.594482421875,493.6956481933594,1025.62109375,442.68597412109375,1464.34814453125,211.6579132080078,310.5210266113281,5.178189277648926,6254.2333984375,2498.169677734375,1568.5047607421875,977.971923828125,1608.08544921875,434.5763854980469,1422.1102294921875,1919.8504638671875,555.1862182617188,176.5927734375,17.404434204101562,1156.841064453125,2543.442138671875,85.58317565917969,2616.170654296875,291.4320678710937,783.7767944335938,117.92756652832033,31.044597625732425,341.3973693847656,138.84771728515625,717.8765258789062,2943.2314453125,627.1885986328125,1161.456298828125,3637.484375,511.7826232910156,3471.3837890625,285.98345947265625,304.9793395996094,245.2046661376953,301.7820129394531,1073.44921875,609.630126953125,441.877197265625,1324.712158203125,1444.2513427734375,1691.171142578125,799.0033569335938,1310.778564453125,400.251220703125,2244.1796875,615.9442138671875,176.6853790283203,1735.148681640625,839.2552490234375,1633.2513427734375
2012-04-30,2297.985595703125,1215.63720703125,1199.9132080078125,1175.54248046875,301.3273620605469,2686.70556640625,293.6683959960937,730.6748046875,200.8511199951172,3132.81787109375,486.1462707519531,1019.6410522460938,441.3470153808594,1480.2972412109375,209.57012939453125,305.1517333984375,5.150197505950928,6053.36669921875,2443.41796875,1545.0941162109375,969.992431640625,1555.2469482421875,422.99755859375,1423.6090087890625,1896.2381591796875,550.9185180664062,175.7955322265625,17.19346809387207,1126.6678466796875,2507.549072265625,83.10105895996094,2554.353759765625,288.9454650878906,771.0582275390625,116.54017639160156,30.86543846130371,337.521240234375,137.43287658691406,720.5836181640625,2914.37646484375,622.6497802734375,1154.4896240234375,3635.45751953125,508.29437255859375,3401.033935546875,282.2138366699219,305.6741943359375,239.79327392578125,299.7910461425781,1065.48291015625,604.6455688476562,438.6429748535156,1310.8203125,1428.13037109375,1679.247314453125,800.162109375,1305.67138671875,399.495849609375,2237.795166015625,614.4539184570312,176.06576538085938,1700.246337890625,828.8143310546875,1650.380859375
2012-05-01,2340.684814453125,1231.5927734375,1189.013916015625,1183.5054931640625,310.5206604003906,2715.07080078125,294.8621520996094,719.6838989257812,208.1672821044922,3173.477783203125,495.9803771972656,1044.55908203125,437.6775207519531,1478.303466796875,215.6345672607422,310.5210266113281,5.266158103942871,6249.66796875,2464.239501953125,1564.02197265625,988.4444580078124,1608.08544921875,431.942626953125,1436.59619140625,1925.2994384765625,560.7437744140625,179.9811553955078,17.392715454101562,1121.5440673828125,2549.4248046875,85.037109375,2583.0546875,288.05029296875,783.7767944335938,118.0266571044922,33.43839263916016,338.1830139160156,138.0302734375,723.2906494140625,2881.541259765625,625.9508056640625,1147.52294921875,3668.903076171875,516.2675170898438,3473.364990234375,292.3233947753906,306.9648742675781,243.0063018798828,307.7547912597656,1080.4193115234375,612.12255859375,446.728515625,1314.78955078125,1433.8199462890625,1672.29150390625,806.53564453125,1316.736572265625,401.8246765136719,2264.397705078125,623.3951416015625,178.54408264160156,1699.2493896484375,843.2327880859375,1666.6533203125
2012-05-02,2304.7783203125,1224.6121826171875,1163.605712890625,1153.643798828125,304.2613830566406,2690.189453125,290.8829040527344,728.9163208007812,196.62640380859372,3161.57861328125,493.6956481933594,1043.5623779296875,430.239013671875,1510.2025146484375,212.25442504882807,307.23980712890625,5.266158103942871,6181.1904296875,2443.73486328125,1583.9456787109375,994.9278564453124,1564.2193603515625,423.04736328125,1431.1019287109375,1911.22314453125,557.1710815429688,178.18731689453125,17.76775360107422,1111.8658447265625,2542.445068359375,83.7581558227539,2596.30126953125,288.9165344238281,781.1270751953125,120.70233917236328,31.925477981567383,337.80487060546875,138.3131866455078,723.2906494140625,2956.16650390625,624.712890625,1155.484619140625,3651.67333984375,513.7759399414062,3407.474365234375,288.3824462890625,306.6669616699219,240.30056762695312,301.88677978515625,1073.44921875,603.6484985351562,447.94146728515625,1313.797119140625,1377.8709716796875,1656.3941650390625,810.0122680664062,1315.0341796875,400.3140869140625,2258.013427734375,616.4407958984375,177.6148223876953,1675.5694580078125,835.7748413085938,1689.77783203125
2012-05-03,2295.074462890625,1238.5736083984375,1166.5792236328125,1102.8797607421875,304.4569702148437,2714.573486328125,287.1026306152344,742.5451049804688,195.89019775390625,3203.7265625,496.3776550292969,1059.509765625,432.1235046386719,1531.1358642578125,214.64036560058597,306.84210205078125,5.206178188323975,6158.36474609375,2464.559326171875,1608.3524169921875,992.4342651367188,1556.2437744140625,423.7926940917969,1444.5889892578125,1910.3148193359373,559.056640625,177.19073486328125,17.955284118652344,1116.42041015625,2524.49853515625,84.94973754882812,2613.962890625,289.9114685058594,786.956298828125,116.93656158447266,31.497478485107425,336.10302734375,137.6528778076172,724.9146118164062,2975.072265625,616.8729858398438,1160.46142578125,3662.822265625,521.7491455078125,3332.171875,294.3796081542969,305.574951171875,238.77859497070312,303.4585876464844,1084.402587890625,627.5751342773438,452.7927551269531,1321.7349853515625,1379.2933349609375,1659.3743896484375,826.8150024414062,1325.2481689453125,400.56585693359375,2269.718505859375,624.88525390625,178.6474151611328,1611.7384033203125,842.735595703125,1718.040283203125
2012-05-04,2196.090087890625,1227.6041259765625,1149.7298583984375,1067.0460205078125,295.65478515625,2698.151611328125,283.4216613769531,721.0027465820312,191.7948455810547,3157.611572265625,489.6228942871094,1036.585205078125,418.6846618652344,1478.303466796875,213.64620971679688,304.9529724121094,5.126206398010254,5975.759765625,2408.74462890625,1592.9117431640625,968.4962768554688,1501.4114990234375,407.7415466308594,1425.6072998046875,1866.268798828125,550.9185180664062,175.89520263671875,17.61539649963379,1081.1226806640625,2440.747802734375,81.42464447021484,2575.327392578125,283.2456970214844,772.6480712890625,113.46813201904295,32.46792984008789,325.7032470703125,133.65975952148438,722.7493286132812,2953.1826171875,599.9554443359375,1145.532470703125,3619.24169921875,509.29095458984375,3185.033203125,292.49481201171875,302.7951354980469,234.55093383789065,297.9050598144531,1047.558837890625,617.6058349609375,445.1114196777344,1315.78173828125,1348.9478759765625,1643.47607421875,814.0679321289062,1250.346435546875,401.8246765136719,2236.7314453125,623.3951416015625,177.40821838378906,1630.6881103515625,820.3619995117188,1682.0692138671875
2012-05-08,2108.26611328125,1214.6395263671875,1147.7476806640625,1025.240234375,296.2416076660156,2684.71484375,277.9502868652344,717.4857177734375,186.87103271484372,3084.22509765625,493.9937133789063,1031.601806640625,411.5934143066406,1422.4808349609375,213.2485809326172,307.3392944335937,5.01824426651001,5994.0205078125,2351.765625,1543.5999755859375,945.0567016601562,1389.752685546875,389.6030883789063,1422.6102294921875,1888.51904296875,544.4673461914062,168.0222930908203,17.17003059387207,1060.6275634765625,2398.8720703125,80.18342590332031,2460.525146484375,279.6640319824219,786.4262084960938,110.39606475830078,30.93013381958008,326.8377380371094,129.7924041748047,725.4561157226562,2930.296875,586.3389282226562,1154.4896240234375,3603.025390625,509.7893676757813,3079.01416015625,286.8401184082031,299.1219177246094,223.89724731445312,291.5131225585937,1019.67724609375,619.10107421875,447.1328125,1318.75830078125,1301.05908203125,1644.4698486328125,798.424072265625,1291.201904296875,407.1746215820313,2221.833984375,626.8722534179688,177.09837341308594,1591.7913818359375,807.9321899414062,1648.667724609375
2012-05-09,2114.0888671875,1206.6617431640625,1139.8182373046875,1044.3819580078125,291.3514404296875,2677.2509765625,277.55230712890625,717.9254760742188,186.22683715820312,3093.149169921875,490.9140930175781,1007.8587036132812,400.7389221191406,1457.3702392578125,215.9328155517578,309.8250427246094,5.0902180671691895,6039.6708984375,2342.9921875,1551.0714111328125,948.5477294921876,1371.807373046875,395.5167541503906,1408.8323974609375,1863.99853515625,547.0479125976562,164.43458557128906,17.2872257232666,1032.1622314453125,2415.82177734375,81.92113494873047,2479.291259765625,283.9421081542969,781.6572265625,110.29695129394533,29.770565032958984,327.5941162109375,129.1321563720703,728.162841796875,2954.177001953125,585.9260864257812,1157.4752197265625,3614.173828125,510.2875671386719,3098.335205078125,289.5818786621094,303.0929870605469,219.50042724609372,275.5857238769531,1025.6519775390625,609.630126953125,444.7071838378906,1313.797119140625,1302.481689453125,1635.5274658203125,801.900390625,1229.0677490234375,403.4612121582031,2211.41455078125,627.3688354492188,176.6337890625,1510.0072021484375,803.9548950195312,1656.37646484375
2012-05-10,2121.3671875,1192.7000732421875,1137.8363037109375,1042.390380859375,296.143798828125,2664.81103515625,276.8559875488281,708.69287109375,192.16294860839844,3066.373046875,488.6294555664063,999.883544921875,407.1864929199219,1436.4365234375,210.2660675048828,308.4330749511719,5.078223705291748,5975.759765625,2335.380126953125,1529.1551513671875,907.6534423828124,1412.682373046875,394.0755615234375,1404.8355712890625,1891.24365234375,552.30810546875,162.44143676757812,17.41615104675293,1049.81103515625,2432.771240234375,81.82183074951172,2475.979248046875,284.34002685546875,778.4771118164062,112.37800598144533,31.05455017089844,328.9176330566406,130.95571899414062,725.4561157226562,2938.256591796875,595.8291015625,1157.4752197265625,3486.4716796875,509.29095458984375,3120.62890625,287.6969299316406,307.16339111328125,222.20616149902344,278.72918701171875,1029.635009765625,611.12548828125,444.3029174804688,1310.8203125,1305.8006591796875,1631.552734375,803.638671875,1256.304443359375,403.0204772949219,2196.515380859375,625.8787841796875,176.84024047851562,1555.8863525390625,808.4296264648438,1647.8115234375
2012-05-11,2122.337890625,1224.6121826171875,1134.862060546875,1035.4208984375,294.97027587890625,2695.16552734375,277.8507995605469,697.7021484375,186.6409912109375,3109.01708984375,502.6358337402344,1018.8245849609376,411.7493896484375,1462.3546142578125,208.47657775878903,315.59197998046875,5.138201713562012,5948.36865234375,2352.928466796875,1557.546630859375,926.1058349609376,1412.682373046875,383.7391662597656,1423.3203125,1951.6363525390625,550.0252685546875,164.83322143554688,17.638830184936523,1047.5333251953125,2464.676513671875,83.60921478271484,2505.783203125,288.319580078125,795.9653930664062,112.47712707519533,30.940082550048828,340.35748291015625,132.0562286376953,738.9909057617188,2985.0224609375,599.1303100585938,1161.456298828125,3496.60595703125,506.7992858886719,3113.19775390625,288.5537109375,313.1199951171875,223.5590057373047,274.223388671875,1040.588623046875,604.6455688476562,445.1114196777344,1332.6505126953125,1297.2659912109375,1682.228271484375,812.9092407226562,1245.2396240234375,407.5523986816406,2236.95458984375,637.8001708984375,177.6148223876953,1548.904541015625,818.3734130859375,1659.8016357421875
2012-05-14,2056.3486328125,1209.6534423828125,1121.97802734375,1011.5266723632812,284.30975341796875,2647.392822265625,273.1752624511719,702.5382080078125,174.6768035888672,3077.778076171875,496.67572021484375,1011.8462524414062,400.6398010253906,1440.4237060546875,203.7045440673828,312.1119384765625,5.034238338470459,5884.45654296875,2326.6064453125,1539.1170654296875,918.6250610351562,1376.7923583984375,369.6259460449219,1418.3255615234375,1923.0289306640625,541.6885375976562,158.853759765625,17.24034881591797,1029.8848876953125,2470.658935546875,81.92113494873047,2407.5400390625,281.65386962890625,782.1866455078125,109.50411987304688,29.24303436279297,332.1321105957031,128.84921264648438,728.7045288085938,2970.096923828125,590.4652099609375,1153.494140625,3476.3359375,499.324462890625,3015.104736328125,284.0986633300781,311.6308288574219,216.2874298095703,278.205322265625,1021.6687622070312,595.1743774414062,436.2173156738281,1321.7349853515625,1296.7919921875,1693.158447265625,799.5828857421875,1185.6588134765625,401.2581481933594,2206.093505859375,637.8001708984375,175.1880645751953,1506.01806640625,797.9885864257812,1616.12255859375
2012-05-15,2023.83837890625,1216.6341552734375,1117.02197265625,998.5841064453124,276.1922607421875,2638.932861328125,272.0809326171875,763.6475830078125,171.27166748046875,3089.67822265625,493.8942565917969,1010.8494262695312,397.1678466796875,1433.4459228515625,206.0905914306641,306.7427062988281,4.994251728057861,5893.587890625,2320.05224609375,1547.0865478515625,891.6946411132812,1375.7955322265625,367.88671875,1422.3211669921875,1916.2176513671875,543.5744018554688,149.38629150390625,17.3106689453125,1003.127197265625,2478.635009765625,82.26868438720703,2375.52685546875,283.6435852050781,778.4771118164062,108.41407775878906,28.720481872558597,333.64483642578125,128.12594604492188,724.373291015625,2970.096923828125,585.9260864257812,1146.5277099609375,3489.512451171875,498.8261413574219,2926.425537109375,284.2699584960937,309.1488952636719,210.7069091796875,272.4420166015625,1036.605224609375,592.6820678710938,426.1102600097656,1314.78955078125,1284.4637451171875,1684.215576171875,797.8447875976562,1183.9564208984375,397.79638671875,2201.835205078125,628.3623046875,176.01417541503906,1516.9888916015625,798.9827270507812,1592.1424560546875
2012-05-16,2027.7198486328125,1201.67578125,1114.0484619140625,1007.544189453125,274.7252502441406,2622.013916015625,270.58868408203125,745.62255859375,173.98654174804688,3038.604736328125,498.6623840332031,1015.8338623046876,396.424072265625,1434.44287109375,205.89175415039065,306.7427062988281,5.014245986938477,5843.37060546875,2388.9765625,1532.6417236328125,887.7051391601562,1318.9688720703125,361.0270080566406,1420.322998046875,1934.3809814453125,530.230712890625,152.17674255371094,17.322389602661133,1016.2213134765624,2478.635009765625,81.82183074951172,2400.916015625,279.7636413574219,779.5371704101562,109.50411987304688,28.536346435546875,329.957763671875,128.06304931640625,720.5836181640625,2954.177001953125,578.08642578125,1145.532470703125,3478.363037109375,498.3277282714844,2883.820556640625,284.7840270996094,297.7436218261719,211.38333129882807,265.45703125,1015.694091796875,593.1805419921875,428.1317443847656,1318.75830078125,1293.472412109375,1663.34912109375,786.8358764648438,1183.9564208984375,400.1880493164063,2168.844482421875,620.4146728515625,173.38096618652344,1494.0498046875,793.5138549804688,1582.15185546875
2012-05-17,1985.5062255859373,1192.7000732421875,1096.2078857421875,1021.482666015625,261.8153076171875,2629.478515625,273.0757751464844,735.5108032226562,167.40626525878906,3042.076171875,491.9076843261719,1003.8711547851562,393.4482727050781,1428.462158203125,201.3185577392578,310.1232604980469,4.994251728057861,5674.46142578125,2359.482666015625,1522.1817626953125,879.7257690429688,1325.9476318359375,352.228759765625,1407.8326416015625,1877.1666259765625,517.0294799804688,143.00828552246094,16.877025604248047,999.7113037109376,2474.646728515625,81.3253402709961,2341.306884765625,276.7789001464844,768.4086303710938,108.11675262451172,27.52110290527344,327.5941162109375,128.59767150878906,730.869873046875,2923.332275390625,566.1202392578125,1137.570556640625,3477.35009765625,493.64349365234375,2828.828857421875,279.1293640136719,293.27447509765625,205.2955017089844,259.7976989746094,1009.719482421875,586.700439453125,421.2589721679688,1328.681396484375,1249.376953125,1655.4000244140625,781.6212158203125,1159.27294921875,395.2156982421875,2161.396728515625,623.8916015625,171.31564331054688,1500.0338134765625,783.072998046875,1570.1595458984375
