Date,AAF.L,AAL.L,ABF.L,ADM.L,ALW.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BEZ.L,BKG.L,BLND.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCEP.L,CCH.L,CNA.L,CPG.L,CPI.L,CTEC.L,DCC.L,DGE.L,DPLM.L,EDV.L,EXPN.L,EZJ.L,FCIT.L,FRES.L,GAW.L,GLEN.L,GSK.L,HIK.L,HLMA.L,HLN.L,HSBA.L,HSX.L,HWDN.L,IAG.L,IHG.L,III.L,IMI.L,INF.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,LMP.L,MKS.L,MNDI.L,NG.L,NXT.L,PCT.L,PRU.L,PSH.L,PSN.L,PSON.L,RKT.L,REL.L,RIO.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,ULVR.L,UU.L,VOD.L,WEIR.L,WTB.L
2025-07-18,186.87033081054688,2232.866455078125,2181.32568359375,3324.020263671875,1249.72265625,1868.224853515625,827.8744506835938,637.0093994140625,10292.2294921875,1939.6507568359373,349.5809631347656,3809.82763671875,914.822998046875,3626.0,354.80291748046875,2303.281982421875,399.6890258789063,1317.5,197.87001037597656,7237.85400390625,4006.871826171875,153.25704956054688,24.60308837890625,344.5,237.94720458984372,4784.16552734375,1928.2174072265625,5199.44384765625,2193.1650390625,4087.23583984375,499.7659606933594,286.71246337890625,1444.554443359375,16235.587890625,303.4778747558594,1347.5029296875,2009.0484619140625,3251.775390625,358.6304016113281,932.567626953125,1285.68017578125,829.78173828125,380.3147277832031,114.70372772216795,4338.607421875,2189.701171875,836.3789672851562,4886.4443359375,85.38831329345703,281.2826843261719,578.1243896484375,256.6898193359375,77.76943969726562,192.17431640625,341.960205078125,1134.2303466796875,1059.08203125,12284.5693359375,384.5,920.0279541015624,4197.33349609375,1175.8814697265625,1048.73974609375,5216.77490234375,3955.065185546875,4485.259765625,797.0386962890625,1004.914306640625,357.2268371582031,289.38043212890625,398.4329528808594,1253.21484375,664.6922607421875,2619.012451171875,2355.535400390625,1074.4610595703125,1124.740966796875,6203.5361328125,1882.8953857421875,1338.977294921875,1196.3314208984375,2679.875244140625,416.0680236816406,4746.728515625,1117.531982421875,82.04544067382812,2663.598876953125,3180.824951171875
2025-07-21,185.37057495117188,2306.862060546875,2200.31982421875,3344.008544921875,1253.7218017578125,1956.2119140625,827.2745971679688,638.4085083007812,10230.240234375,1900.15771484375,352.7303466796875,3833.81396484375,917.8223876953124,3662.0,361.1993713378906,2277.289794921875,400.7384948730469,1306.0,199.8192138671875,7227.857421875,4010.870849609375,156.6061248779297,24.70095443725586,344.0,240.3466644287109,4838.14501953125,1896.230224609375,5169.447265625,2283.130859375,4047.2431640625,506.4641723632813,288.2122802734375,1496.538330078125,16195.599609375,312.6757202148437,1343.50439453125,1997.0540771484373,3239.776123046875,354.2312316894531,942.0632934570312,1299.6767578125,829.78173828125,379.71484375,114.35735321044922,4347.60400390625,2183.701904296875,822.1828002929688,4880.44677734375,86.14820861816406,277.88409423828125,585.6195068359375,259.9871520996094,78.78903198242188,194.57275390625,352.3589782714844,1150.726318359375,1072.5767822265625,12244.587890625,388.5,922.427490234375,4211.3310546875,1180.37890625,1044.240966796875,5262.57275390625,3920.0732421875,4607.6982421875,792.4395751953125,999.9146728515624,355.5272216796875,297.3743591308594,402.4313049316406,1250.2156982421875,667.4909057617188,2612.015380859375,2361.5341796875,1079.9608154296875,1128.240234375,6198.53759765625,1928.3809814453125,1342.9757080078125,1207.3299560546875,2720.858154296875,424.3653869628906,4727.48486328125,1139.0230712890625,83.0450210571289,2669.597900390625,3177.825927734375
2025-07-23,183.07095336914065,2346.859619140625,2251.303955078125,3324.020263671875,1253.7218017578125,2015.703125,824.0750122070312,635.4103393554688,10672.1640625,1858.665283203125,351.7805480957031,3843.808349609375,909.8239135742188,3642.0,359.8001708984375,2307.280517578125,404.3365478515625,1343.5,199.3194274902344,7327.82763671875,3976.88037109375,158.70553588867188,25.934043884277344,324.0,242.5461883544922,4820.1513671875,1934.21484375,5099.455078125,2337.1103515625,3978.255859375,495.3671569824219,288.4622802734375,1462.5489501953125,15765.7158203125,326.3724670410156,1370.9942626953125,1994.0555419921875,3237.7763671875,358.430419921875,947.7606201171876,1295.677734375,835.2802734375,376.9154968261719,114.9701690673828,4342.6064453125,2183.701904296875,866.5709838867188,4836.46044921875,89.76770782470703,276.5846252441406,585.1198120117188,255.9904022216797,77.6094970703125,192.5740509033203,351.4591064453125,1166.7225341796875,1062.080810546875,12074.662109375,383.5,920.4278564453124,4255.32470703125,1189.374267578125,1054.2384033203125,5245.9189453125,3894.07958984375,4729.1376953125,780.8419799804688,983.316162109375,367.1248474121094,300.1722412109375,405.8298645019531,1245.2166748046875,658.0953369140625,2652.5,2319.54248046875,1059.961669921875,1158.2332763671875,6183.541015625,1911.3863525390625,1326.482177734375,1187.3326416015625,2715.860107421875,427.8642578125,4752.07373046875,1138.0234375,83.12498474121094,2653.600341796875,3226.807861328125
2025-07-24,196.3688201904297,2325.86083984375,2236.30859375,3314.0263671875,1257.720947265625,2014.7032470703125,836.8731079101562,637.4091186523438,10904.1240234375,1849.6668701171875,358.3292541503906,3910.769775390625,889.327880859375,3658.0,360.00006103515625,2329.273681640625,397.5401916503906,1335.0,220.11102294921875,7407.8037109375,3988.876953125,160.50503540039062,25.826391220092773,304.0,243.1460418701172,4816.1533203125,1953.7069091796875,5259.43798828125,2307.121826171875,4049.242919921875,497.1666564941406,289.212158203125,1432.55810546875,15595.76171875,322.67333984375,1389.9874267578125,2027.0400390625,3255.775146484375,364.9291687011719,960.4547729492188,1295.677734375,909.7606811523438,378.0152587890625,114.99681854248048,4262.6318359375,2191.700927734375,882.7667236328125,4898.4404296875,92.98727416992188,280.18310546875,589.1172485351562,257.4891967773437,78.00933837890625,193.07373046875,354.3587646484375,1177.2200927734375,1060.0816650390625,12069.6650390625,385.0,935.425048828125,4235.32763671875,1197.3701171875,1051.2392578125,5768.42919921875,3971.061279296875,4717.14404296875,794.839111328125,985.5159301757812,376.3229370117188,304.7687683105469,406.2297058105469,1247.716064453125,657.0958251953125,2661.496826171875,2307.544921875,1071.461181640625,1171.230224609375,6228.5302734375,1851.3221435546875,1344.9749755859375,1181.83349609375,2678.875732421875,427.8642578125,4806.59716796875,1123.529541015625,85.98377227783203,2665.598388671875,3241.802490234375
2025-07-25,194.96905517578125,2294.86279296875,2236.30859375,3340.0107421875,1263.7196044921875,2012.7034912109373,835.6732788085938,636.8095092773438,10800.142578125,1846.16748046875,360.4288330078125,3897.77734375,900.82568359375,3646.0,357.6013488769531,2315.278076171875,397.5901184082031,1366.0,222.6100006103516,7417.80029296875,3974.880859375,162.70440673828125,25.708955764770508,309.5,239.5468597412109,4780.1669921875,1975.1982421875,5294.43408203125,2291.1279296875,4055.24169921875,495.76702880859375,290.2120056152344,1410.5648193359375,15595.76171875,318.1744079589844,1391.9864501953125,2003.0513916015625,3237.7763671875,365.4290771484375,957.9559326171876,1307.6748046875,914.259521484375,373.9161682128906,115.5030517578125,4142.67041015625,2201.69970703125,860.7725830078125,4910.43701171875,92.30736541748048,278.78369140625,584.1205444335938,256.0903015136719,79.00894927978516,193.7732696533203,354.95867919921875,1193.716064453125,1061.5810546875,12184.6142578125,389.0,934.225341796875,4245.326171875,1185.8760986328125,1057.2376708984375,5812.14453125,3936.069580078125,4677.66357421875,780.2421264648438,977.11669921875,370.8240661621094,305.7680053710937,402.8311462402344,1263.212646484375,652.69775390625,2666.494873046875,2313.54345703125,1082.9608154296875,1173.2298583984375,6198.53759765625,1852.8218994140625,1345.4747314453125,1157.8369140625,2668.8798828125,428.3641357421875,4774.5244140625,1119.5311279296875,85.02417755126953,2653.600341796875,3237.803955078125
2025-07-28,198.1685485839844,2262.86474609375,2231.310302734375,3302.033447265625,1263.7196044921875,2000.705322265625,832.4736938476562,635.8101196289062,10788.14453125,1804.675048828125,361.1286926269531,3866.795166015625,898.8260498046875,3656.0,359.8001708984375,2301.2822265625,406.385498046875,1371.5,211.31455993652344,7327.82763671875,3910.89892578125,160.60499572753906,25.5523738861084,311.5,238.74703979492188,4740.18212890625,1944.7105712890625,5234.4404296875,2265.1376953125,3981.255615234375,491.6681213378906,289.7120666503906,1395.5694580078125,15255.853515625,316.6247863769531,1397.4844970703125,1991.0570068359373,3219.777587890625,363.9293518066406,959.3552856445312,1290.678955078125,900.2632446289062,369.2171936035156,115.79615020751952,4110.6806640625,2183.701904296875,848.1759643554688,4916.43505859375,90.84756469726562,276.7845153808594,590.1165771484375,255.1910552978516,78.20925903320312,193.8732147216797,345.3598022460937,1188.217529296875,1054.083984375,12109.646484375,390.0,937.4246826171876,4163.3388671875,1167.8856201171875,1054.73828125,5853.77978515625,3891.080322265625,4636.68359375,787.4406127929688,981.3163452148438,360.9261169433594,302.37060546875,395.23431396484375,1262.7127685546875,655.8963623046875,2685.987548828125,2313.54345703125,1082.9608154296875,1170.73046875,6158.546875,1838.8233642578125,1333.9793701171875,1165.835693359375,2641.891357421875,423.3656921386719,4733.89892578125,1109.535400390625,83.76471710205078,2627.604248046875,3192.820556640625
2025-07-29,198.1685485839844,2226.866943359375,2221.3134765625,3310.028564453125,1267.71875,1985.2076416015625,824.8748779296875,642.00634765625,11156.080078125,1820.672119140625,371.1267395019531,3931.758056640625,900.82568359375,3648.0,352.8040466308594,2309.27978515625,405.43597412109375,1335.5,207.71603393554688,7417.80029296875,3932.892822265625,163.2042694091797,25.562158584594727,306.0,244.3457794189453,4778.16796875,1931.7159423828125,5289.4345703125,2331.112548828125,3962.259033203125,487.6692199707031,291.4618835449219,1428.559326171875,16085.6298828125,305.82733154296875,1396.48486328125,1975.0645751953125,3225.777099609375,367.1287536621094,969.550537109375,1301.67626953125,894.2648315429688,368.6173706054688,115.58299255371094,4136.67236328125,2217.697509765625,856.9735717773438,4896.44140625,89.04780578613281,274.085693359375,582.121826171875,255.0911407470703,79.18887329101562,190.97512817382807,344.15997314453125,1167.7222900390625,1043.588134765625,12184.6142578125,392.5,941.6239013671876,4063.35498046875,1158.8902587890625,1058.2374267578125,5882.92333984375,3901.07763671875,4646.17919921875,788.640380859375,1005.9141845703124,348.0287475585937,302.37060546875,389.23681640625,1257.2139892578125,646.100830078125,2695.983642578125,2317.542724609375,1076.9609375,1179.7283935546875,6193.53857421875,1849.822265625,1364.9671630859375,1160.83642578125,2628.896728515625,424.865234375,4738.17578125,1108.5357666015625,83.26493072509766,2639.6025390625,3106.852294921875
2025-07-30,200.76812744140625,2230.866455078125,2222.31298828125,3334.014404296875,1265.7191162109375,1994.2061767578125,826.4746704101562,638.6083984375,11496.0224609375,1784.6787109375,374.9259643554688,3985.7275390625,885.8285522460938,3654.0,349.8056945800781,2285.287353515625,405.0861511230469,1337.0,208.1158599853516,7527.76806640625,3962.88427734375,161.50474548339844,25.875324249267575,306.0,230.94876098632807,4764.17333984375,1938.7130126953125,5334.43017578125,2331.112548828125,3993.253173828125,483.2703857421875,291.7118225097656,1429.5589599609375,16135.6142578125,311.6259765625,1461.9608154296875,1994.0555419921875,3237.7763671875,364.82916259765625,925.5709228515624,1280.6815185546875,886.7667236328125,370.9168395996094,117.87439727783205,4148.66796875,2215.69775390625,870.3699951171875,4918.43408203125,85.88824462890625,267.0885925292969,577.125,254.6914520263672,78.66908264160156,189.87583923339844,343.1600952148437,1168.22216796875,1055.0836181640625,12269.576171875,393.0,938.0245971679688,4193.3349609375,1144.39794921875,1066.7353515625,5903.740234375,3906.07666015625,4585.70947265625,796.2388916015625,987.9157104492188,346.529052734375,301.9709167480469,389.8365478515625,1200.2269287109375,644.3016967773438,2677.990478515625,2325.541259765625,1089.9605712890625,1169.7305908203125,6328.5068359375,1852.8218994140625,1369.4654541015625,1169.3353271484375,2627.897216796875,423.4656677246094,4765.97119140625,1119.0313720703125,83.50482177734375,2633.603271484375,3124.845458984375
2025-07-31,204.16758728027344,2147.87158203125,2197.32080078125,3415.96533203125,1279.716064453125,1876.7235107421875,837.2730712890625,648.2025146484375,11322.052734375,1803.6751708984373,371.2266845703125,4037.697509765625,894.3269653320312,3650.0,349.40594482421875,2253.29736328125,404.5364685058594,1290.5,207.01632690429688,7447.7919921875,3944.889404296875,164.55389404296875,26.08083915710449,304.0,233.3482208251953,4758.17529296875,1852.2481689453125,5379.4248046875,2299.124755859375,4003.251220703125,493.5676574707031,294.4614562988281,1399.5682373046875,16285.57421875,304.6776123046875,1417.4771728515625,1963.0703125,3251.775390625,359.43023681640625,922.3723754882812,1291.6787109375,879.7686157226562,380.4147033691406,116.75534057617188,4149.66796875,2221.697021484375,867.970703125,4938.427734375,85.44830322265625,270.38720703125,577.125,256.58990478515625,77.781494140625,190.87518310546875,347.9595031738281,1027.2557373046875,1059.5819091796875,12304.560546875,402.0,963.6197509765624,4243.32666015625,1144.39794921875,1072.2340087890625,5903.740234375,3935.06982421875,4501.25146484375,818.434326171875,1071.9085693359375,379.4223327636719,303.1699523925781,390.8361511230469,1219.7225341796875,647.1004028320312,2709.978515625,2351.5361328125,1097.960205078125,1162.232421875,6343.50341796875,1848.3223876953125,1359.96923828125,1308.315673828125,2647.888671875,425.26507568359375,4712.517578125,1127.0279541015625,81.98546600341797,2665.598388671875,3051.87255859375
2025-08-01,205.5673675537109,2067.87646484375,2177.326904296875,3421.9619140625,1255.7213134765625,1889.7215576171875,826.8745727539062,634.0112915039062,11102.08984375,1816.1729736328125,356.57958984375,4128.64599609375,880.8295288085938,3648.0,346.2076721191406,2239.3017578125,398.48968505859375,1284.0,207.11627197265625,7357.818359375,3930.893310546875,165.45364379882812,25.943830490112305,288.0,230.94876098632807,4656.21484375,1821.2607421875,5349.42822265625,2339.109375,3927.265625,483.2703857421875,289.9620666503906,1428.559326171875,16325.5625,300.2786560058594,1395.9849853515625,1938.08203125,3215.77783203125,365.3290710449219,917.4746704101562,1267.6846923828125,861.7733154296875,374.0161437988281,113.87776184082033,4129.6748046875,2175.703125,862.5720825195312,4608.53271484375,84.408447265625,269.0877685546875,573.1276245117188,253.7921905517578,75.72197723388672,188.57667541503903,342.2601623535156,1038.2530517578125,1079.0740966796875,12324.552734375,394.0,936.4248657226562,4153.34033203125,1151.3941650390625,1137.2178955078125,5797.5732421875,3888.080810546875,4489.75732421875,812.03564453125,1064.9091796875,361.5260009765625,299.5726928710937,380.0407104492188,1202.726318359375,630.3081665039062,2705.97998046875,2307.544921875,1073.4610595703125,1156.2337646484375,6233.52880859375,1846.822509765625,1354.4713134765625,1297.817138671875,2653.88623046875,423.8655090332031,4844.0146484375,1139.522705078125,82.82511138916016,2501.623291015625,2997.892333984375
2025-08-04,209.36676025390625,2069.876220703125,2190.322998046875,3457.9404296875,1255.7213134765625,1922.216796875,833.2736206054688,644.005126953125,11134.0849609375,1835.1695556640625,362.3784790039063,4181.61572265625,887.8281860351562,3646.0,352.0045166015625,2239.3017578125,405.8357849121094,1287.5,211.4145355224609,7347.82177734375,3916.897216796875,165.9534912109375,25.99276161193848,279.5,228.94918823242188,4660.21337890625,1814.263671875,5389.42431640625,2427.076171875,3928.265380859375,489.268798828125,289.4621276855469,1433.5577392578125,16335.560546875,298.9289855957031,1397.9844970703125,1929.0863037109373,3253.775390625,355.73095703125,923.771728515625,1268.6844482421875,855.77490234375,377.0155029296875,114.62379455566406,4111.68017578125,2149.706787109375,869.9701538085938,4640.52294921875,84.28846740722656,265.98907470703125,576.1256713867188,258.7881164550781,82.54035949707031,189.87583923339844,343.7599792480469,1035.753662109375,1087.071044921875,12109.646484375,395.0,950.2222900390624,4101.34912109375,1151.3941650390625,1127.2203369140625,5799.654296875,3903.077392578125,4487.2587890625,822.0336303710938,1089.9071044921875,354.2274475097656,298.3736267089844,387.4375915527344,1189.2294921875,642.90234375,2680.989501953125,2333.53955078125,1081.9608154296875,1153.7342529296875,6128.5537109375,1851.822021484375,1367.966064453125,1352.8094482421875,2674.87744140625,425.1651306152344,4806.59716796875,1149.5185546875,82.84510040283203,2485.62548828125,2994.893798828125
2025-08-05,207.1671142578125,2089.875,2211.31640625,3433.95458984375,1257.720947265625,1927.716064453125,828.8743286132812,645.6041259765625,11218.0703125,1838.1689453125,360.7787780761719,4195.60791015625,901.3255615234376,3664.0,353.4037170410156,2239.3017578125,417.2297668457031,1278.5,211.01470947265625,7387.8095703125,3920.896240234375,164.55389404296875,25.845966339111328,273.0,229.549072265625,4660.21337890625,1903.2274169921875,5414.42138671875,2443.070068359375,3858.278564453125,492.9678039550781,289.4621276855469,1519.53125,16035.6416015625,300.9784851074219,1396.48486328125,1915.093017578125,3267.774169921875,349.73211669921875,924.5713500976562,1259.686767578125,857.2744750976562,381.2145080566406,114.17084503173828,4027.70703125,2177.70263671875,874.9688110351562,4632.525390625,85.36831665039062,267.2884826660156,577.125,261.2860717773437,80.74079132080078,191.7745819091797,345.3598022460937,1061.2476806640625,1083.5723876953125,12244.587890625,395.0,958.4207153320312,4071.353515625,1161.3890380859375,1126.720458984375,5768.42919921875,3813.0986328125,4485.75927734375,815.2350463867188,1072.908447265625,355.9271545410156,296.17529296875,387.6374816894531,1183.730712890625,648.8995971679688,2690.48583984375,2331.5400390625,1071.461181640625,1330.693603515625,6153.5478515625,1854.82177734375,1377.9620361328125,1348.81005859375,2684.873291015625,421.6662292480469,4818.35693359375,1155.51611328125,83.32489776611328,2477.626953125,2997.892333984375
2025-08-06,211.76638793945312,2124.873046875,2207.317626953125,3431.9560546875,1253.7218017578125,1967.210205078125,832.2738037109375,653.5992431640625,11052.0986328125,1857.6654052734373,364.8279418945313,4230.587890625,926.8206176757812,3690.0,356.6018981933594,2247.299072265625,430.1229248046875,1261.5,212.0142974853516,6708.01123046875,3650.97216796875,168.3028564453125,25.934043884277344,260.5,225.54995727539065,4656.21484375,1982.6951904296875,5409.421875,2475.0576171875,3834.282958984375,493.6676025390625,289.4621276855469,1654.4896240234375,15985.65625,284.6823425292969,1372.4937744140625,1883.108154296875,3231.776611328125,348.0324401855469,933.7671508789062,1378.6571044921875,857.7743530273438,374.2160949707031,115.6362762451172,4077.691162109375,2205.698974609375,869.5702514648438,4650.52001953125,85.68827056884766,273.6858215332031,586.119140625,255.9904022216797,80.94074249267578,194.67269897460935,334.9610290527344,1058.748291015625,1082.072998046875,12119.642578125,398.5,970.4185180664062,4049.357177734375,1157.8907470703125,1083.231201171875,5755.93896484375,3645.138427734375,4500.751953125,823.63330078125,1087.9071044921875,361.2260437011719,295.176025390625,393.0352478027344,1186.2301025390625,654.4969482421875,2725.47265625,2337.538818359375,1075.9610595703125,1337.192138671875,6063.5693359375,1852.8218994140625,1370.9647216796875,1349.809814453125,2695.86865234375,420.8664855957031,4826.9091796875,1158.0150146484375,85.4040298461914,2491.62451171875,3039.876953125
2025-08-07,209.96665954589844,2144.871826171875,2212.316162109375,3409.968994140625,1255.7213134765625,1973.7093505859373,836.673095703125,650.2012329101562,10948.8759765625,1758.183349609375,361.9582824707031,4186.61279296875,922.8214111328124,3704.0,354.80291748046875,2267.29296875,425.525390625,1230.0,205.6727294921875,6867.9638671875,3802.929443359375,166.8032684326172,25.865537643432617,247.0,230.74880981445312,4708.19482421875,2025.177978515625,5419.4208984375,2483.0546875,3859.2783203125,503.0650939941406,288.4622802734375,1672.484130859375,15815.7021484375,280.3833923339844,1382.4901123046875,1749.1715087890625,3315.77099609375,352.9314880371094,933.7671508789062,1343.665771484375,863.7728271484375,373.21630859375,122.32400512695312,4037.7041015625,2223.696533203125,867.840576171875,4708.5009765625,86.14820861816406,275.3851318359375,582.6214599609375,254.6914520263672,80.46086120605469,191.67466735839844,328.6617431640625,1057.24853515625,1067.078857421875,11784.791015625,404.0,970.2185668945312,4003.364501953125,1141.899169921875,1085.230712890625,5690.19287109375,3665.32958984375,4496.75390625,818.2344360351562,1076.95263671875,372.0238342285156,293.5772705078125,396.4338073730469,1198.2274169921875,638.3989868164062,2650.0009765625,2313.54345703125,1078.4609375,1344.1904296875,6138.5517578125,1821.324951171875,1373.0872802734375,1299.874755859375,2644.89013671875,410.7696838378906,4836.53125,1140.0225830078125,83.54480743408203,2483.6259765625,3039.876953125
2025-08-08,206.96713256835935,2171.8701171875,2211.31640625,3348.005859375,1253.7218017578125,2023.701904296875,818.8758544921875,649.6016235351562,10920.87890625,1737.187255859375,367.9076232910156,4225.59033203125,905.82470703125,3736.0,353.803466796875,2267.29296875,422.9767456054688,1192.0,206.9725646972656,7027.916015625,3784.934326171875,165.35366821289062,25.229421615600582,253.0,228.94918823242188,4724.1884765625,2020.179931640625,5414.42138671875,2433.07373046875,3803.28857421875,507.46392822265625,289.4621276855469,1700.4754638671875,15565.7705078125,288.1815490722656,1394.9853515625,1739.1763916015625,3279.7734375,355.1310729980469,938.8646850585938,1352.66357421875,863.7728271484375,373.6162414550781,117.5546646118164,4073.6923828125,2241.694091796875,870.6400146484375,4698.50439453125,87.68799591064453,276.0848388671875,584.6201782226562,255.79055786132807,80.92074584960938,191.7745819091797,331.9613952636719,1078.743408203125,1051.5849609375,11724.81640625,404.5,962.2200927734376,4011.36328125,1142.3990478515625,1074.7332763671875,5656.8798828125,3576.345947265625,4570.71728515625,787.840576171875,1071.452880859375,378.4225463867188,294.7763366699219,396.4338073730469,1161.23583984375,643.197509765625,2652.00048828125,2315.543212890625,1076.4609375,1340.19140625,6148.54931640625,1804.8265380859373,1387.0830078125,1294.375244140625,2605.90625,406.77093505859375,4811.9423828125,1134.5247802734375,84.54438781738281,2491.62451171875,3048.87353515625
2025-08-11,211.9663543701172,2158.87109375,2252.3037109375,3367.993896484375,1253.7218017578125,2036.699951171875,816.6761474609375,655.7979125976562,11034.8671875,1715.6910400390625,370.9572448730469,4311.541015625,914.3230590820312,3748.0,351.60467529296875,2245.2998046875,423.2765808105469,1144.0,208.2723846435547,7047.91015625,3870.91015625,163.55416870117188,25.102195739746094,247.5,227.34954833984372,4694.2001953125,2058.16455078125,5374.42578125,2445.069091796875,3730.302490234375,501.8654174804688,288.4622802734375,1742.4625244140625,15395.81640625,293.0303955078125,1403.482421875,1781.1563720703125,3257.77490234375,352.7315368652344,949.0599975585938,1338.6669921875,857.7743530273438,373.816162109375,114.5971450805664,4107.681640625,2265.69091796875,864.441162109375,4672.5126953125,85.80825805664062,275.3851318359375,583.6207885742188,259.3876037597656,82.42039489746094,190.87518310546875,341.7601928710937,1051.75,1056.083251953125,11729.8154296875,407.0,968.6188354492188,4103.3486328125,1130.905029296875,1081.2318115234375,5671.45458984375,3582.3447265625,4584.7099609375,787.0407104492188,1081.9525146484375,375.5231323242188,296.97467041015625,398.2330322265625,1150.7381591796875,632.2009887695312,2643.50341796875,2305.545166015625,1072.961181640625,1342.6907958984375,6058.5703125,1776.329345703125,1394.580810546875,1300.8746337890625,2607.9052734375,411.3694763183594,4817.28759765625,1136.024169921875,85.74388122558594,2461.629150390625,3021.8837890625
2025-08-12,218.3653259277344,2174.869873046875,2271.2978515625,3354.00244140625,1249.72265625,2077.694091796875,812.6767578125,655.5979614257812,11084.8623046875,1727.6888427734375,373.9569091796875,4285.556640625,911.8235473632812,3766.0,341.21044921875,2269.292236328125,423.8262939453125,1125.0,210.1721343994141,6917.94921875,3858.91357421875,162.60443115234375,25.092409133911133,243.0,226.94964599609372,4696.19921875,2061.163330078125,5444.41845703125,2457.064697265625,3763.29638671875,506.8640747070313,289.7120666503906,1734.4649658203125,15165.8779296875,295.1299133300781,1403.982177734375,1784.155029296875,3275.773681640625,354.9310913085937,954.2576293945312,1332.66845703125,868.771484375,385.213623046875,117.3681640625,4086.688232421875,2291.687255859375,863.2413940429688,4702.50341796875,87.92796325683594,274.7853698730469,572.6279296875,259.78729248046875,83.02024841308594,188.67662048339844,344.9598693847656,1073.74462890625,1033.5921630859375,11679.8369140625,407.0,975.8175048828124,4199.3330078125,1134.9029541015625,1064.2359619140625,5671.45458984375,3533.353759765625,4650.67724609375,783.04150390625,1090.4521484375,373.5235290527344,298.1737670898437,397.63330078125,1096.2506103515625,628.6021118164062,2674.99169921875,2327.541015625,1074.9610595703125,1345.690185546875,6843.38525390625,1749.3319091796875,1424.57177734375,1313.8734130859375,2572.920166015625,412.6690673828125,4800.18212890625,1112.0343017578125,85.90381622314453,2497.623779296875,3056.87060546875
2025-08-13,219.1652069091797,2158.87109375,2304.28759765625,3365.9951171875,1253.7218017578125,2110.68896484375,811.6768798828125,658.59619140625,11442.8251953125,1731.188232421875,373.45697021484375,4197.6064453125,799.84521484375,3842.0,343.609130859375,2277.289794921875,418.1293029785156,1118.5,213.47169494628903,6777.990234375,3848.91650390625,162.05459594726562,25.18048858642578,240.5,231.5486297607422,4696.19921875,2034.1741943359373,5444.41845703125,2443.070068359375,3786.291748046875,504.2647705078125,290.4620056152344,1700.4754638671875,15215.8642578125,296.07965087890625,1434.470947265625,1810.1427001953125,3285.77294921875,358.9303283691406,954.9573364257812,1321.67138671875,866.7720336914062,384.3138427734375,117.74118041992188,4083.68896484375,2283.688232421875,872.6396484375,4688.50732421875,88.96782684326172,274.38555908203125,576.6253662109375,259.0878601074219,83.42015075683594,189.17630004882807,346.4596862792969,1064.746826171875,1032.592529296875,11799.7841796875,407.0,984.2159423828124,4201.3330078125,1128.4063720703125,1065.2357177734375,5698.5205078125,3498.360107421875,4666.1689453125,780.0421752929688,1081.4525146484375,372.42376708984375,298.1737670898437,398.2330322265625,1097.2503662109375,628.8020629882812,2668.494140625,2321.5419921875,1073.4610595703125,1352.6884765625,7048.3369140625,1765.330322265625,1405.5775146484375,1283.876220703125,2580.916748046875,414.468505859375,4885.70947265625,1119.5311279296875,86.18370056152344,2469.6279296875,3075.86376953125
2025-08-14,220.1650390625,2122.873046875,2272.297607421875,3589.862060546875,1255.7213134765625,2095.69140625,812.4767456054688,675.3858032226562,11584.810546875,1774.6802978515625,374.8568115234375,4235.58447265625,776.3497924804688,3832.0,344.0089111328125,2275.29052734375,413.892822265625,1109.0,213.9716339111328,6738.00244140625,3882.90673828125,168.05291748046875,25.229421615600582,236.0,228.5493011474609,4714.1923828125,2025.177978515625,5289.4345703125,2439.071533203125,3803.28857421875,511.2628784179688,290.4620056152344,1688.6319580078125,15475.79296875,294.4300537109375,1414.6361083984375,1788.5086669921875,3231.776611328125,357.8524780273437,953.5314331054688,1313.7796630859375,866.2721557617188,383.9139099121094,116.8619155883789,4065.695068359375,2259.800537109375,878.0386962890625,4662.51611328125,88.08794403076172,271.4867553710937,577.125,262.7848205566406,83.56011962890625,190.17562866210935,351.95904541015625,1066.2464599609375,1051.085205078125,11849.76171875,409.0,993.2142944335938,4189.4990234375,1099.9212646484375,1065.313720703125,5690.19287109375,3528.354736328125,4479.8046875,777.24267578125,1101.45166015625,370.3547973632813,296.17529296875,399.8323974609375,1087.252685546875,636.9994506835938,2627.271484375,2319.54248046875,1076.9609375,1352.6884765625,7063.33349609375,1781.8287353515625,1406.5771484375,1303.3743896484375,2611.90380859375,413.96868896484375,4827.34423828125,1137.0238037109375,86.00377655029297,2455.630126953125,3078.86279296875
