Date,AAF.L,AAL.L,ABF.L,ADM.L,ANTO.L,AUTO.L,AV.L,AZN.L,BA.L,BARC.L,BATS.L,BEZ.L,BKG.L,BME.L,BNZL.L,BP.L,BRBY.L,BT-A.L,CCH.L,CNA.L,CPG.L,CPI.L,CTEC.L,DCC.L,DGE.L,DPLM.L,EDV.L,EXPN.L,FCIT.L,FRAS.L,FRES.L,GLEN.L,GSK.L,HIK.L,HLMA.L,HLN.L,HSBA.L,HWDN.L,IAG.L,IHG.L,III.L,IMI.L,INF.L,ITRK.L,JD.L,KGF.L,LAND.L,LGEN.L,LLOY.L,MKS.L,MNDI.L,NG.L,NXT.L,OCDO.L,PRU.L,PSH.L,PSON.L,RKT.L,REL.L,RIO.L,RMV.L,RR.L,RTO.L,SBRY.L,SDR.L,SGE.L,SGRO.L,SHEL.L,SKG.L,SMIN.L,SMT.L,SN.L,SPX.L,SSE.L,STAN.L,STJ.L,SVT.L,TSCO.L,TW.L,ULVR.L,UTG.L,UU.L,VOD.L,WEIR.L,WPP.L,WTB.L
2023-06-23,111.79586029052734,2203.445068359375,1951.0682373046875,2112.61669921875,1451.8509521484375,591.35693359375,385.3995971679688,11415.201171875,937.2005004882812,145.0746307373047,2618.4228515625,569.6142578125,3907.40771484375,568.673828125,2974.580078125,453.92877197265625,2138.3427734375,127.29296875,2338.932861328125,118.44602966308594,20.54341125488281,426.89990234375,210.27186584472656,4347.0166015625,3301.714599609375,2930.8095703125,1883.09716796875,2905.69970703125,215.39732360839844,683.0,609.02099609375,432.1427917480469,1423.514404296875,1853.05419921875,2258.3515625,326.82000732421875,600.9547119140625,633.2853393554688,158.8599853515625,68.42684173583984,1855.632568359375,1609.245361328125,692.4907836914062,4265.2314453125,143.7483673095703,224.70465087890625,558.5213012695312,222.4346618652344,42.25835037231445,185.04153442382807,1300.900634765625,1036.9947509765625,6604.8369140625,537.5999755859375,1077.330810546875,2702.8466796875,821.2349853515625,6325.12255859375,2602.470947265625,4962.48779296875,503.1411437988281,154.62399291992188,621.6202392578125,256.7524719238281,430.2294616699219,871.1058349609375,702.7683715820312,2315.7333984375,2608.3076171875,1633.827392578125,642.11474609375,1235.030029296875,10163.1015625,1823.3988037109373,656.2492065429688,1059.2205810546875,2679.430908203125,248.52818298339844,100.47454071044922,4369.396484375,855.7245483398438,997.0574951171876,72.54827880859375,1733.571533203125,839.052734375,3267.72216796875
2023-06-26,110.9966049194336,2229.909912109375,1935.0841064453125,2150.555908203125,1470.3426513671875,593.7559814453125,387.6948547363281,11285.2783203125,917.81298828125,144.77490234375,2607.451171875,571.6129150390625,3984.04345703125,575.6575317382812,2958.593505859375,458.2718811035156,2128.3505859375,127.44273376464844,2317.951171875,118.69580078125,20.439844131469727,418.7998962402344,209.4723358154297,4359.0029296875,3284.731689453125,2910.8173828125,1869.118408203125,2906.69921875,214.39781188964844,686.0,611.0191650390625,436.8872375488281,1418.1207275390625,1814.0950927734373,2254.3525390625,321.023193359375,602.8507690429688,631.2869873046875,156.96107482910156,68.0367202758789,1849.6368408203125,1589.2547607421875,699.8854370117188,4250.2451171875,146.54736328125,225.30386352539065,562.3140258789062,224.329833984375,41.89888000488281,188.090576171875,1309.1343994140625,1034.99755859375,6698.73486328125,530.5999755859375,1075.8319091796875,2704.84521484375,816.0385131835938,6298.0830078125,2587.4794921875,5003.91357421875,501.5419616699219,154.77395629882812,620.0211791992188,263.4407653808594,429.730224609375,867.5078735351562,707.9622192382812,2338.20654296875,2602.316162109375,1627.8316650390625,637.5153198242188,1238.0277099609375,10123.12890625,1822.8994140625,657.248046875,1057.7220458984375,2671.44189453125,251.52491760253903,102.4201889038086,4337.34716796875,852.7289428710938,992.0641479492188,69.92341613769531,1734.0712890625,837.2556762695312,3321.667724609375
2023-06-27,111.89576721191406,2234.81103515625,1948.57080078125,2134.58154296875,1482.3372802734375,602.5523681640625,388.7926025390625,11183.33984375,917.81298828125,146.1735382080078,2596.47802734375,578.608154296875,4000.61376953125,580.0473022460938,2977.57763671875,451.98187255859375,2146.336669921875,122.80028533935548,2288.97705078125,119.49510192871094,20.788198471069336,407.0999145507813,206.8739013671875,4373.98583984375,3293.22314453125,2878.83056640625,1873.112060546875,2924.691162109375,213.64816284179688,686.0,606.2237548828125,439.7838134765625,1400.5413818359375,1781.129638671875,2230.359619140625,319.1242370605469,609.0380859375,635.4835815429688,161.05873107910156,68.71293640136719,1846.63916015625,1582.2581787109375,712.6759643554688,4286.212890625,142.5487823486328,229.69808959960935,564.709228515625,225.92578125,42.43809509277344,188.44046020507807,1309.1343994140625,1041.4881591796875,6802.623046875,557.7999877929688,1092.321533203125,2722.837646484375,827.2308349609375,6256.48388671875,2585.48095703125,5032.8603515625,509.1380615234375,155.4238739013672,621.6202392578125,264.2394104003906,429.3308410644531,872.9048461914062,707.9622192382812,2316.73193359375,2600.318603515625,1628.3314208984375,638.715087890625,1241.52490234375,10078.1591796875,1845.8729248046875,670.2332153320312,1060.7197265625,2680.429443359375,252.32403564453125,102.4700698852539,4349.6337890625,860.7171630859375,1001.6512451171876,72.50835418701172,1731.07275390625,844.444091796875,3345.64404296875
2023-06-28,111.09651184082033,2193.1533203125,1971.5478515625,2063.69482421875,1458.8477783203125,607.7503051757812,391.3872375488281,11227.3134765625,924.0089721679688,148.19151306152344,2592.9873046875,588.6013793945312,4035.824951171875,589.225830078125,2997.561279296875,454.4779052734375,2136.34423828125,123.6489028930664,2308.95947265625,120.74400329589844,20.807031631469727,411.5999145507813,208.0731964111328,4386.97021484375,3324.691650390625,2954.799560546875,1861.1307373046875,2996.658935546875,217.8961181640625,701.5,600.4292602539062,433.4911804199219,1400.7413330078125,1820.58837890625,2274.3466796875,319.1242370605469,612.03173828125,645.6753540039062,162.9576416015625,69.93528747558594,1880.1143798828125,1610.244873046875,721.8692016601562,4318.1845703125,144.0982208251953,231.89520263671875,575.08935546875,227.1227264404297,42.5878791809082,190.8896942138672,1316.819091796875,1045.981689453125,6838.58349609375,529.7999877929688,1103.3148193359375,2800.804931640625,829.2294311523438,6156.646484375,2608.467041015625,4993.9306640625,515.7346801757812,155.77381896972656,630.2149658203125,271.1274108886719,435.521240234375,917.4794921875,724.7423095703125,2320.727783203125,2592.33056640625,1641.821533203125,663.5117797851562,1261.009521484375,10268.029296875,1851.36669921875,667.8359985351562,1074.2098388671875,2683.42578125,255.62042236328125,103.11861419677734,4370.9990234375,877.1925659179688,1003.1492919921876,73.51639556884766,1736.5699462890625,849.83544921875,3385.603759765625
2023-06-29,110.09744262695312,2189.722412109375,1981.5380859375,2052.712646484375,1443.8543701171875,606.350830078125,387.4952697753906,11229.3134765625,919.61181640625,151.1685333251953,2595.480712890625,580.1071166992188,4006.82763671875,550.8052368164062,2958.593505859375,454.0785217285156,2085.81787109375,122.1014175415039,2309.95849609375,119.94470977783205,20.646974563598636,424.7998962402344,202.87635803222656,4304.0654296875,3327.189697265625,2950.801513671875,1861.1307373046875,2985.6640625,216.1554107666016,692.0,596.832763671875,437.8860473632813,1392.351318359375,1834.5736083984373,2248.3544921875,319.0242614746094,617.5205078125,638.4811401367188,162.90769958496094,69.96131896972656,1909.0928955078125,1593.2530517578125,717.0726318359375,4240.25390625,143.84832763671875,229.39846801757807,568.9011840820312,223.83108520507807,42.70770263671875,190.33984375,1310.7811279296875,1036.4954833984375,6804.6201171875,540.2000122070312,1082.327880859375,2816.7978515625,816.8380126953125,6071.3681640625,2602.470947265625,4988.9404296875,517.1339721679688,148.6750030517578,600.4332275390625,265.7367858886719,431.5274353027344,915.2808227539062,710.1596069335938,2322.72509765625,2600.318603515625,1621.8358154296875,665.3116455078125,1245.0220947265625,10248.04296875,1819.9029541015625,676.8257446289062,1063.717529296875,2589.550537109375,246.63023376464844,102.02107238769533,4364.0546875,856.2238159179688,974.8872680664062,74.19505310058594,1734.0712890625,815.4906005859375,3355.6337890625
2023-06-30,107.69967651367188,2188.742431640625,1989.0306396484373,2078.6708984375,1460.3472900390625,610.1492919921875,394.3809814453125,11269.2880859375,926.407470703125,153.22645568847656,2601.466064453125,588.6013793945312,4062.751220703125,555.7943725585938,2996.562744140625,457.6229553222656,2118.799072265625,122.15132904052734,2342.92919921875,123.84127807617188,20.731708526611328,411.5999145507813,205.0750274658203,4392.96435546875,3375.641357421875,2982.788330078125,1882.0985107421875,3016.650146484375,217.4048767089844,702.0,609.62060546875,443.9788818359375,1387.1573486328125,1888.516845703125,2276.346435546875,322.0726013183594,620.4144287109375,641.8783569335938,161.80831909179688,70.66352081298828,1947.0650634765625,1639.2313232421875,725.466552734375,4261.23388671875,145.94757080078125,231.39584350585935,573.0932006835938,226.72378540039065,43.52650451660156,192.63912963867188,1316.2701416015625,1038.99169921875,6892.525390625,568.0,1107.81201171875,2848.7841796875,821.434814453125,6148.3271484375,2619.4609375,4976.46240234375,522.9309692382812,151.0246124267578,614.6244506835938,268.53192138671875,436.6194763183594,924.2757568359376,715.9527587890625,2339.704833984375,2624.284912109375,1642.8209228515625,666.3115234375,1267.0048828125,10357.9677734375,1838.881103515625,682.2196044921875,1086.70068359375,2562.58642578125,248.1285858154297,102.51995086669922,4377.40869140625,868.7052612304688,960.3068237304688,73.82579040527344,1755.060302734375,822.0800170898438,3382.60693359375
2023-07-03,108.29912567138672,2283.32958984375,2016.0037841796875,2087.656982421875,1496.3310546875,606.9505004882812,396.5763854980469,10367.8251953125,917.4132690429688,155.46420288085938,2638.871826171875,587.60205078125,4090.712646484375,546.015625,2963.589111328125,470.0531921386719,2103.8076171875,124.14808654785156,2337.93359375,124.5906219482422,20.47750663757324,412.4999084472656,202.4766082763672,4405.94873046875,3386.63037109375,2950.801513671875,1904.064697265625,3001.6572265625,218.4044189453125,705.0,624.80615234375,458.4119567871094,1384.9598388671875,1892.013427734375,2226.360595703125,320.57342529296875,626.3021850585938,636.0830688476562,163.8071746826172,70.50746154785156,1924.5816650390625,1628.2364501953125,727.465087890625,4274.22314453125,145.94757080078125,232.29466247558597,586.8665771484375,228.7187042236328,44.16058349609375,195.68817138671875,1343.1663818359375,1044.9830322265625,6974.43701171875,601.7999877929688,1106.812744140625,2882.769775390625,819.4362182617188,6160.80712890625,2600.471923828125,5081.77099609375,519.7325439453125,153.57418823242188,609.2278442382812,274.1221923828125,436.6194763183594,916.2802124023438,725.5414428710938,2376.66064453125,2670.2197265625,1633.3277587890625,667.51123046875,1194.0621337890625,10332.986328125,1840.8787841796875,690.0105590820312,1096.193603515625,2571.574462890625,251.72467041015625,103.2682876586914,4396.638671875,876.6932983398438,964.7011108398438,74.17510223388672,1759.057861328125,837.0560302734375,3397.591552734375
2023-07-04,107.59976196289062,2285.780029296875,2015.0048828125,2095.644287109375,1501.82861328125,606.55078125,396.67620849609375,10573.703125,908.4190063476562,152.4072723388672,2642.36279296875,584.6041259765625,4126.95947265625,541.82470703125,2952.59814453125,469.5040588378906,2102.80810546875,124.79703521728516,2316.952392578125,125.24005889892578,20.260963439941406,414.5999145507813,202.87635803222656,4365.994140625,3394.622314453125,2962.79638671875,1906.0615234375,2987.662841796875,218.4044189453125,704.5,625.6053466796875,459.36083984375,1377.368896484375,1899.50537109375,2226.360595703125,320.82330322265625,623.4081420898438,642.0782470703125,163.55731201171875,70.50746154785156,1898.101318359375,1592.2532958984375,727.86474609375,4270.22705078125,147.64694213867188,231.7953186035156,595.8491821289062,227.8209686279297,43.81608581542969,192.1392822265625,1358.5357666015625,1046.97998046875,6966.4453125,615.2000122070312,1105.3134765625,2908.758544921875,816.8380126953125,6140.0068359375,2589.478515625,5040.845703125,526.3292236328125,152.22439575195312,609.8274536132812,269.130859375,434.9221496582031,917.2796630859376,739.724609375,2377.659423828125,2684.19970703125,1621.8358154296875,668.5111694335938,1199.05810546875,10313.0,1838.881103515625,691.009521484375,1100.1907958984375,2535.622314453125,247.5292816162109,103.56759643554688,4362.45361328125,887.6768798828125,960.506591796875,73.51639556884766,1747.0643310546875,836.8563842773438,3388.60107421875
2023-07-05,105.90135192871094,2223.53857421875,2004.0157470703125,2070.683837890625,1469.3431396484375,605.1513671875,389.0919494628906,10613.6787109375,910.2178344726562,149.88980102539062,2614.93212890625,574.1111450195312,4093.81982421875,542.822509765625,2931.615234375,459.0705871582031,2057.833740234375,123.84857177734376,2313.954833984375,122.94207763671876,20.09149169921875,410.39990234375,203.67588806152344,4315.05322265625,3365.65087890625,2944.803955078125,1872.11376953125,2941.68359375,216.9050750732422,703.0,621.4093017578125,457.4131164550781,1364.9835205078125,1901.5032958984373,2214.3642578125,317.6750793457031,620.614013671875,636.4827270507812,162.25807189941406,69.54517364501953,1876.616943359375,1559.2689208984375,725.466552734375,4245.24853515625,145.19784545898438,227.5009613037109,596.4480590820312,223.03314208984372,43.76615905761719,192.5891265869141,1344.8131103515625,1026.0106201171875,6946.46630859375,573.4000244140625,1062.3402099609375,2884.76904296875,836.8242797851562,6140.0068359375,2565.49267578125,5007.9052734375,522.1314086914062,150.974609375,602.2320556640625,269.5301208496094,429.2310485839844,907.885009765625,735.9290771484375,2326.220947265625,2644.2568359375,1596.3541259765625,659.7122802734375,1191.0645751953125,10283.0205078125,1787.440185546875,685.016357421875,1083.7027587890625,2446.74072265625,248.52818298339844,101.92129516601562,4356.04345703125,885.1806640625,931.545654296875,72.52832794189453,1718.5797119140625,829.2684936523438,3367.62158203125
2023-07-06,103.90322875976562,2125.520751953125,1971.5478515625,2031.746337890625,1390.878173828125,595.755126953125,380.8091735839844,10321.8525390625,897.6259155273438,146.5531463623047,2581.5166015625,557.1227416992188,3971.615966796875,533.0437622070312,2891.6474609375,449.2362365722656,2014.8580322265625,121.30271911621094,2255.007080078125,121.79308319091795,19.71489524841309,405.2998962402344,200.67770385742188,4204.1796875,3313.702880859375,2878.83056640625,1833.1739501953125,2902.70068359375,211.9072723388672,685.5,599.0305786132812,432.24267578125,1335.218994140625,1849.5577392578125,2177.374755859375,311.5284118652344,609.1378173828125,612.5022583007812,154.81228637695312,67.75064086914062,1858.13037109375,1522.2861328125,707.2798461914062,4096.38037109375,137.95680236816406,217.81370544433597,571.4962768554688,218.1455535888672,43.23692321777344,185.7913055419922,1325.052490234375,1018.5214233398438,6576.1943359375,553.2000122070312,1035.856689453125,2842.786865234375,819.236328125,6042.2490234375,2535.509765625,4887.12548828125,517.1339721679688,145.1755828857422,599.4337158203125,268.332275390625,416.75042724609375,903.6874389648438,715.9527587890625,2261.797607421875,2608.3076171875,1582.8641357421875,644.314453125,1164.5853271484375,10053.1748046875,1758.9732666015625,667.2367553710938,1057.2222900390625,2447.739501953125,249.0276336669922,99.47679138183594,4314.91259765625,855.2252807617188,945.92626953125,70.60208129882812,1692.59375,807.1040649414062,3295.694091796875
2023-07-07,103.60348510742188,2157.37646484375,1989.530029296875,2025.755859375,1414.867431640625,597.1546020507812,381.0087585449219,10103.9833984375,887.6322631835938,148.5711212158203,2567.551513671875,555.1240234375,4009.93408203125,536.635986328125,2872.6630859375,452.83050537109375,2031.8485107421875,122.05149841308594,2369.9052734375,121.74313354492188,19.488937377929688,404.9999084472656,199.1786193847656,4198.18701171875,3266.74951171875,2874.83203125,1827.18310546875,2858.720703125,211.1575469970703,693.5,605.4244995117188,435.8385009765625,1314.4434814453125,1845.0625,2152.3818359375,308.62994384765625,608.638916015625,616.4989624023438,157.21092224121094,68.32280731201172,1861.1285400390625,1539.2781982421875,705.2814331054688,3994.47021484375,140.95587158203125,223.80581665039065,571.0971069335938,220.240234375,43.0322265625,191.4394989013672,1333.2862548828125,997.7516479492188,6652.12744140625,592.0,1038.355224609375,2852.78271484375,817.2376098632812,5971.53076171875,2461.5537109375,4906.09033203125,520.332275390625,148.47503662109375,594.2369995117188,270.029296875,419.3464050292969,899.48974609375,708.7611694335938,2279.77685546875,2652.2451171875,1578.8668212890625,646.1141967773438,1162.5869140625,9967.2353515625,1732.004150390625,672.8302001953125,1067.714599609375,2390.8154296875,246.13079833984372,100.22509765625,4263.1005859375,845.7393798828125,930.3472900390624,70.57213592529297,1712.5828857421875,812.8948364257812,3305.683837890625
2023-07-10,104.8023910522461,2150.515380859375,2008.01171875,2063.69482421875,1415.866943359375,596.9546508789062,381.407958984375,10173.94140625,896.4266357421875,148.5711212158203,2554.0849609375,557.6223754882812,4008.898681640625,539.6295166015625,2886.65185546875,453.8288879394531,2032.847900390625,121.80189514160156,2360.913330078125,121.14366149902344,19.488937377929688,406.4999084472656,199.6782989501953,4245.13330078125,3266.74951171875,2904.81982421875,1826.1846923828125,2861.71923828125,211.6573638916016,695.5,602.6271362304688,432.59228515625,1315.042724609375,1853.05419921875,2163.378662109375,311.2285461425781,605.6450805664062,625.6915283203125,160.00933837890625,69.1550521850586,1869.6221923828125,1563.2669677734375,709.07861328125,4007.45947265625,141.00584411621094,225.30386352539065,565.5076904296875,221.9359130859375,42.98229598999024,192.63912963867188,1328.345947265625,987.36669921875,6684.09765625,581.5999755859375,1042.8524169921875,2836.78955078125,818.8366088867188,6002.73095703125,2472.547119140625,4859.6748046875,516.9340209960938,147.8751220703125,600.033447265625,267.433837890625,424.937744140625,902.2882080078124,705.16552734375,2302.249755859375,2644.2568359375,1584.862548828125,646.5140991210938,1169.58154296875,10008.20703125,1730.505859375,667.6362915039062,1074.2098388671875,2428.76513671875,246.13079833984372,100.37476348876952,4268.9755859375,855.7245483398438,939.7345581054688,70.50226593017578,1735.07080078125,813.8931884765625,3320.668701171875
2023-07-11,105.20201110839844,2184.821533203125,2047.9722900390625,2040.73193359375,1434.858642578125,598.553955078125,385.49945068359375,10075.9990234375,900.8237915039062,149.7100067138672,2544.110107421875,554.6243896484375,4064.822265625,544.0198974609375,2871.663818359375,459.5198974609375,2045.840576171875,122.05149841308594,2355.917724609375,121.19361114501952,19.526596069335938,410.0999145507813,196.5802154541016,4286.0859375,3286.22998046875,2894.823974609375,1845.1556396484373,2845.726806640625,211.6573638916016,700.0,612.61767578125,436.53759765625,1316.441162109375,1816.592529296875,2170.37646484375,308.3800964355469,599.6573486328125,632.2861938476562,160.1592559814453,69.31111145019531,1870.6214599609373,1572.262939453125,711.4769287109375,4009.45751953125,144.4547576904297,226.60215759277344,580.8780517578125,225.82601928710935,43.30682373046875,193.5888214111328,1342.068359375,986.7675170898438,6805.99072265625,588.0,1040.353759765625,2838.788330078125,818.4368896484375,5965.291015625,2440.56591796875,4938.03271484375,517.3338623046875,145.62550354003906,590.03955078125,266.7350769042969,425.5367431640625,904.087158203125,717.7505493164062,2317.231201171875,2674.214111328125,1591.857421875,647.31396484375,1174.0777587890625,9929.259765625,1741.4932861328125,663.2412719726562,1078.2066650390625,2417.779541015625,245.1318817138672,101.77163696289062,4231.04931640625,881.1865234375,933.9424438476562,70.90149688720703,1732.5721435546875,823.6774291992188,3327.66162109375
2023-07-12,105.20201110839844,2278.918701171875,2063.95654296875,2073.678955078125,1514.82275390625,615.9468994140625,389.2915954589844,10241.9013671875,911.616943359375,154.64503479003906,2584.5087890625,575.1105346679688,4182.88330078125,550.8052368164062,2813.711181640625,466.0096130371094,2088.816162109375,125.34613800048828,2386.890380859375,123.39167785644533,19.601917266845703,431.6998901367188,201.27731323242188,4335.0302734375,3307.708984375,2962.79638671875,1870.116943359375,2915.6953125,215.4057159423828,718.5,632.5986938476562,457.8127136230469,1330.2247314453125,1813.095947265625,2199.368408203125,312.9276428222656,614.5265502929688,654.8678588867188,156.51132202148438,70.61149597167969,1912.0908203125,1596.2513427734375,730.6627807617188,4079.3955078125,150.10301208496094,234.4917755126953,603.0353393554688,228.3197021484375,44.460147857666016,198.08740234375,1381.589599609375,1007.0380859375,6955.8583984375,608.4000244140625,1058.842529296875,2880.77099609375,844.2191162109375,5975.69091796875,2483.540771484375,5130.6826171875,531.32666015625,148.425048828125,602.0321655273438,268.6317443847656,435.62103271484375,914.481201171875,738.5260620117188,2349.193359375,2792.047119140625,1610.34423828125,659.3123168945312,1176.5760498046875,10083.1552734375,1770.4599609375,681.8199462890625,1102.1890869140625,2458.72509765625,250.12643432617188,104.61524963378906,4255.62109375,911.64111328125,950.3203125,72.50835418701172,1768.5528564453125,841.4489135742188,3379.60986328125
2023-07-13,105.80145263671876,2318.1259765625,2048.97119140625,2086.658447265625,1546.3087158203125,625.343017578125,390.3892822265625,10323.8505859375,912.4164428710938,155.54409790039062,2517.239501953125,575.1105346679688,4140.42236328125,544.4190673828125,2780.737548828125,464.911376953125,2103.8076171875,124.2978515625,2417.863037109375,123.74137878417967,19.601917266845703,443.9999084472656,207.0737762451172,4341.02294921875,3329.686767578125,3068.753662109375,1870.116943359375,2952.6787109375,215.4057159423828,716.0,635.1962280273438,469.0993957519531,1328.4268798828125,1818.59033203125,2204.490478515625,312.3279724121094,612.929931640625,654.6680297851562,155.96163940429688,70.06533813476562,1915.588134765625,1604.247802734375,736.8582153320312,4114.36474609375,151.10267639160156,233.39321899414065,608.6245727539062,226.9232482910156,44.65985107421875,196.78782653808597,1393.11669921875,1014.5272216796876,6937.87451171875,620.0,1079.8294677734375,2872.77392578125,844.6188354492188,5979.8515625,2516.521240234375,5218.5234375,534.1251831054688,149.27488708496094,606.02978515625,272.82440185546875,440.7131042480469,918.47900390625,740.5237426757812,2343.200927734375,2831.99072265625,1613.3421630859375,665.9114990234375,1168.0826416015625,10133.1220703125,1783.9443359375,686.0151977539062,1097.6925048828125,2460.721923828125,248.9277191162109,104.26604461669922,4245.47314453125,915.135986328125,952.7171020507812,71.78976440429688,1777.04833984375,845.6422119140625,3358.630859375
2023-07-14,106.1011734008789,2302.443359375,2052.96728515625,2062.69677734375,1536.3131103515625,634.3392944335938,385.2000427246094,10317.8564453125,917.2133178710938,154.94473266601562,2518.2373046875,568.6149291992188,4165.27783203125,546.4148559570312,2797.72412109375,455.7259216308594,2124.795654296875,124.0981674194336,2429.852294921875,123.6414566040039,19.70548248291016,432.2998962402344,207.0737762451172,4368.9912109375,3356.659912109375,3062.755859375,1880.1015625,2999.65771484375,216.65516662597656,724.5,627.8032836914062,466.2527465820313,1318.638427734375,1808.1014404296875,2243.4814453125,314.0770263671875,611.8322143554688,664.4600830078125,154.56240844726562,69.77925109863281,1921.583984375,1591.25390625,734.0602416992188,4150.3330078125,151.90243530273438,234.39190673828125,608.4248046875,223.2326202392578,44.29537963867188,194.8384246826172,1418.9151611328125,1020.0191650390624,6919.89013671875,594.4000244140625,1070.8350830078125,2876.772216796875,838.8228149414062,6015.21044921875,2541.506591796875,5202.5517578125,541.3214721679688,145.87547302246094,613.225341796875,273.523193359375,439.0157775878906,927.4739379882812,739.1253051757812,2310.7392578125,2865.94287109375,1613.8416748046875,673.1105346679688,1179.0738525390625,10447.908203125,1790.9364013671875,684.4169921875,1098.1922607421875,2449.736572265625,249.72686767578125,104.56536865234376,4265.236328125,929.1151733398438,949.7211303710938,72.0592269897461,1769.052490234375,844.6437377929688,3340.64892578125
2023-07-17,104.40274810791016,2245.102783203125,2064.955322265625,2051.714111328125,1498.3302001953125,635.938720703125,386.2977600097656,10193.9306640625,917.6130981445312,155.90374755859375,2516.74072265625,564.6176147460938,4161.134765625,543.4212646484375,2782.736572265625,451.682373046875,2086.817138671875,122.80028533935548,2327.9423828125,123.5915069580078,19.99734306335449,417.2998962402344,207.67344665527344,4366.99365234375,3344.172607421875,2984.78759765625,1870.116943359375,2990.661865234375,216.65516662597656,727.5,617.4130859375,453.1181640625,1317.04052734375,1816.093017578125,2211.48876953125,316.5256652832031,616.6223754882812,663.2610473632812,154.51246643066406,69.83126068115234,1925.5809326171875,1587.2557373046875,736.0587158203125,4116.36279296875,152.55223083496094,232.39453125,605.8297729492188,223.3323974609375,44.77468490600586,194.4385681152344,1400.80126953125,1016.0250854492188,6887.91845703125,581.0,1057.8431396484375,2908.758544921875,839.4224243164062,6000.64990234375,2550.501220703125,5076.78076171875,541.3214721679688,146.1254119873047,622.8193969726562,270.5284118652344,436.7193298339844,927.0740966796876,732.5330810546875,2305.24609375,2869.9365234375,1618.33837890625,673.9104614257812,1181.0723876953125,10667.7587890625,1776.4530029296875,688.0128173828125,1091.697021484375,2447.739501953125,248.6280517578125,103.86692810058594,4294.08056640625,908.1464233398438,950.3203125,71.74983978271484,1779.0472412109375,848.6373901367188,3334.65478515625
2023-07-18,103.90322875976562,2265.19677734375,2100.919921875,2077.672607421875,1506.3265380859375,639.1373291015625,388.7926025390625,10273.8818359375,915.0146484375,159.220458984375,2544.6767578125,556.6229858398438,4234.6640625,552.6012573242188,2797.72412109375,457.8226013183594,2116.80029296875,121.40255737304688,2333.937255859375,123.24181365966795,19.696063995361328,420.5999145507813,206.8739013671875,4446.90234375,3350.166259765625,3022.772216796875,1907.0599365234373,2994.659912109375,217.15496826171875,744.0,628.0029907226562,453.4677734375,1331.0238037109375,1877.5284423828125,2198.491943359375,316.0758972167969,622.41015625,679.248046875,153.61294555664062,70.40343475341797,1929.577880859375,1605.247314453125,739.0565185546875,4099.37744140625,153.65188598632812,239.8846893310547,613.2156982421875,226.02554321289065,45.62343978881836,202.03616333007807,1432.0887451171875,1012.0308837890624,6939.87255859375,691.5999755859375,1074.3330078125,2900.76220703125,848.0165405273438,6006.890625,2548.502685546875,5100.73681640625,541.12158203125,146.37538146972656,615.8237915039062,276.5179748535156,443.0095825195313,928.073486328125,742.3214721679688,2319.728271484375,2895.900390625,1627.8316650390625,680.109619140625,1174.0777587890625,10747.705078125,1767.46337890625,696.4033203125,1114.180419921875,2450.735595703125,250.92556762695312,108.65618896484376,4289.8076171875,915.6353149414062,953.3163452148438,71.28076171875,1819.5255126953125,872.3992309570312,3348.640869140625
2023-07-19,107.69967651367188,2257.35498046875,2100.919921875,2174.517578125,1485.8358154296875,660.32861328125,395.7780456542969,10495.7490234375,925.4080810546876,164.1155242919922,2606.036376953125,569.6142578125,4453.1806640625,560.1849365234375,2847.683349609375,468.8051452636719,2192.75732421875,125.34613800048828,2346.92578125,122.74224853515624,19.71489524841309,430.4999084472656,211.271240234375,4567.7626953125,3443.573486328125,3108.7373046875,1963.97216796875,3029.64404296875,223.4022216796875,760.0,628.6024169921875,452.91839599609375,1358.7908935546875,1949.452880859375,2254.47900390625,327.3197326660156,627.499755859375,710.2228393554688,157.11097717285156,71.83387756347656,1951.5616455078125,1623.2388916015625,742.4541015625,4190.2978515625,157.1007843017578,247.9740753173828,660.1251220703125,236.1996917724609,46.626983642578125,204.83526611328125,1451.8492431640625,1038.492431640625,7047.77783203125,683.7999877929688,1063.339599609375,2946.7431640625,864.8049926757812,6094.248046875,2570.48974609375,5086.76318359375,567.9078369140625,150.9246063232422,634.0126953125,282.6073608398437,460.7818908691406,943.264892578125,794.6595458984375,2365.673583984375,2937.841064453125,1644.320068359375,711.705322265625,1193.5625,11002.53125,1795.9302978515625,705.1932983398438,1160.146484375,2535.622314453125,256.8191223144531,116.03961944580078,4364.0546875,964.5623168945312,988.6687622070312,73.3067855834961,1798.5367431640625,858.6213989257812,3397.591552734375
