Date,005930,373220,207940,000660,051910,006400,005380,035420,000270,035720,005490,068270,028260,105560,012330,055550,066570,032830,096770,015760,034730,003670,086790,033780,003550,323410,010130,051900,017670,329180,036570,034020,009150,018260,011200,010950,000810,030200,003490,316140,009830,259960,090430,024110,377300,352820,011170,086280,011070,302440,097950,326030,383220,138040,251270,271560,009540,047810,035250,402340,032640,005830,010140,267250,034220,028050,018880,000100,078930,004020,000720,361610,161390,006800,011780,282330,128940,012450,010620,011790,036460,029780,008770,028670,137310,064350,002790,003410,112610,007070,071050,005940,016360,047050,001450,030000,001040,006040,180640,088350,020150,012750,006260,004370,138930,014680,039490,052690,008930,026960,042660,272210,081660,111770,079550,000080,000880,001440,002380,336260,007310,010060,069620,204320,006360,000990,047040,010120,005300,006280,042670,298050,298020,051600,000150,000240,001120,069960,004800,011210,004000,000210,003090,375500,114090,285130,014820,000670,001230,005850,006650,009240,017800,280360,020560,032350,093370,120110,271940,019170,001740,001800,009420,010780,031430,192080,103140,161890,178920,185750,039130,001680,003240,005250,009900,300720,069260,073240,192820,016380,003850,004490,005440,013890,020000,381970,105630,241590,284740,294870,057050
2023-03-17,61300,553000,1189169,84000,702000,705882,176600,198000,80200,60200,321000,137229,109600,48450,217500,34550,117900,64100,159596,17950,165000,244752,41300,91800,90500,24700,527000,567000,46850,95700,383500,17090,153000,119200,20400,76400,215500,29650,22700,11090,48954,164400,126400,9730,60000,179400,172100,77430,253500,69700,311000,62000,130000,42150,58900,133300,72800,42600,18920,36800,10810,73500,4910,56400,13439,29900,7956,49481,39750,33500,36200,61700,34000,6422,139700,174700,256566,96874,64100,93805,27150,29650,73000,5710,21400,25550,36450,5790,70700,22836,53100,8540,30950,20750,34550,19120,95600,45329,44650,2535,63000,54200,69700,363000,6250,199800,96700,72500,38300,19560,20788,12170,38400,45000,69200,22600,25100,13081,216500,33950,432000,73426,105500,46600,21300,48300,4200,11100,158900,118100,7400,405000,419000,36850,107000,11710,29300,52200,49609,54700,54300,51300,14850,33700,18900,74000,39300,52298,2279,25650,157100,51900,25900,106700,13100,12580,12286,40250,29600,18630,4155,15320,17000,41100,20900,35905,35700,37950,36450,71746,61000,19090,714000,15340,18340,11060,18830,3205,76200,8810,8300,49600,4775,24279,24500,12160,15930,8510,26850,11380,48550
2023-03-20,60200,544000,1195056,83700,683000,700008,175100,201500,78000,61000,319000,138456,108200,48400,212500,34700,113900,63600,155857,18310,162900,239420,41300,90600,87000,24800,526000,572000,47650,96300,376500,17020,150300,118900,20100,76600,208500,30250,22750,11020,48954,165200,127800,9600,59500,184000,172600,76980,253500,71500,311000,61200,131300,42450,58700,133000,73100,43650,19170,36850,10980,70700,4920,56000,13457,30250,7863,49002,39500,33150,37050,61800,33500,6432,146100,174300,257547,97485,66300,94087,26550,29800,74900,5670,21200,25800,37650,5700,70000,23392,53100,8540,30850,20700,33400,19190,97000,45284,44300,2480,62900,54200,70300,358000,6190,200000,95500,74600,37850,19480,20655,12230,37450,44000,69900,22100,25400,13144,217500,33500,434500,76049,105700,45150,21100,48900,4185,11200,157300,118300,7530,423500,428000,36800,101300,11940,29100,53000,49532,54100,54600,51400,14890,32600,19560,73400,39550,50884,2296,24800,165100,50300,26100,105600,13160,12920,12413,41050,29750,18340,4155,15230,17160,41000,20600,35736,35800,38600,36750,71838,59700,18950,717000,15290,18280,11210,18820,3195,78900,9000,8370,49200,4775,23905,24600,12200,15610,8500,26600,11200,48600
2023-03-21,60300,546000,1190641,83600,677000,701966,175800,200500,77700,60900,319000,136790,108800,48450,215000,34950,113300,64100,154185,17830,167200,241844,42050,89900,85700,24500,534000,592000,48800,100600,379500,16750,150200,119700,20400,76100,207500,30400,22700,11270,48954,169200,131000,9710,59000,189600,174800,78681,250000,70500,314500,61000,133200,42250,62400,133500,74500,44600,19920,37000,11130,72300,5020,56500,13208,29950,7845,49193,39350,33650,36400,61900,33550,6461,144000,178100,260000,99216,69400,96343,26350,30300,76100,5640,21400,25850,37950,5840,69600,23862,53300,8620,31100,21150,34000,19520,100400,45284,44000,2470,63000,55700,72300,360000,6250,199100,95400,74300,39350,19430,21810,12200,37750,44350,69900,21750,25350,13135,223500,33900,443000,79545,105300,45100,20900,47700,4100,11200,155700,120200,7400,425000,423500,37150,102600,11850,28850,53300,50072,54400,55700,51600,14910,32300,19880,72700,42900,51638,2323,24800,168700,50600,26150,107000,13150,13400,12481,41350,29600,18220,4175,15820,17280,41800,21000,35524,36950,39050,37050,73114,60000,19050,720000,15160,18330,11590,19020,3185,79700,9020,8410,49450,4775,24155,25000,12390,15680,8440,26850,11210,48650
2023-03-22,61100,573000,1192113,86900,703000,716652,180300,207000,78900,62700,330000,136878,108600,49150,216000,35450,114200,65100,158219,17760,165300,247175,41550,89000,83800,25000,536000,576000,48600,98200,388500,16510,150600,120000,20300,76500,209000,30450,22700,11240,48954,177200,127000,9770,59600,190300,176200,78331,252500,71200,315000,61600,132700,41500,65000,133500,74000,43450,19420,37250,10980,72400,4990,56900,13457,29450,7929,48619,39400,33300,36550,64400,33300,6481,142600,177600,253132,92595,67800,101607,26550,30000,76300,5620,21600,24950,36500,5800,71100,23520,54100,8670,31100,21150,34250,19280,99600,46284,43350,2515,66800,55600,72300,353000,6250,196700,96100,71800,39050,19360,21810,11880,36200,44800,67800,21800,25300,13035,220500,33600,440000,81055,106000,45650,20700,47950,4090,11080,156200,118700,7470,425500,421000,36550,99700,11770,28550,52700,50534,54600,55200,50900,14750,32000,19120,72400,42950,51166,2302,26000,164800,53000,25900,106300,13140,13410,12510,42150,29300,18100,4170,16300,17320,41250,20750,35059,36100,38450,38800,71838,59200,18930,718000,15090,18930,11600,18830,3240,78500,9120,8320,51100,4775,24238,24400,12210,15360,8320,27000,11320,48150
2023-03-23,62300,575000,1174452,88500,712000,730358,180500,204000,78400,61600,329000,135475,108500,48950,217500,35750,111800,64000,156645,17920,163300,252506,41950,88400,83800,25200,540000,584000,47800,98400,380000,16130,151500,119500,20150,76500,208000,30050,22750,11180,48954,176500,130000,9770,58000,188400,181500,78080,250000,70100,315000,61700,131100,40650,64400,132000,73500,43900,19480,37650,10960,72900,4940,57000,13642,29200,7938,48524,39300,33900,35850,65800,32950,6452,143300,179300,253622,93817,67000,99445,26300,30200,78900,5570,21150,25000,37700,5810,69700,23606,54500,8700,31000,20700,34150,19210,101100,45465,43250,2480,66200,55600,72000,357000,6300,192900,95300,70900,38500,19200,21499,11710,35800,44950,67700,21400,24950,12999,216500,32600,443500,77956,105300,44950,20250,47400,4005,11020,154700,118100,7380,424000,441500,36150,95100,11660,27850,52800,50303,54200,55400,51800,14430,31950,19500,71800,43350,51449,2233,26100,169600,52800,25850,104200,13480,13620,13086,41500,28900,17530,4100,16270,17650,41400,20800,34847,36650,38600,37500,71017,59100,18780,711000,15010,19280,11440,18820,3225,77300,9020,8090,50500,4775,23780,24700,12060,15160,8180,26600,11120,49450
2023-03-24,63000,569000,1172980,87300,690000,703924,177700,202500,77600,61400,322000,134687,108200,47050,210500,34550,113000,62600,157038,17940,165200,252991,40350,87500,83000,24800,527000,581000,48350,97400,378000,16300,154900,119900,20200,76200,202500,29950,22800,11010,48954,173000,128500,9640,57500,187500,177200,77530,258000,69800,315000,61100,134400,39950,64000,133400,73100,43800,19350,37500,10960,71200,4935,56900,14095,29250,7798,48332,39050,33200,35800,65000,32650,6282,140100,180400,249698,93411,66800,96249,26100,29950,78500,5540,21200,25000,37050,5810,70000,23734,54600,8630,30800,20650,33100,18890,100600,43374,42750,2390,64000,55100,71900,359000,6210,195700,94900,73400,38250,19200,20966,11710,35600,43600,68100,21350,24750,13108,218500,33050,437000,77638,104500,44500,20250,56600,4010,11200,154600,116700,7430,419000,438500,36600,95000,11850,28000,52900,50226,52900,55100,51100,14470,31500,19240,71700,41850,51449,2256,26000,165600,51200,25950,105200,13530,13570,13086,41900,29150,17800,4190,16350,18050,42350,20800,34635,36350,38750,37850,70562,59100,18560,711000,14880,18700,11470,18790,3240,76800,8940,8100,50900,4775,23032,24350,12210,15090,8290,26350,10940,48700
2023-03-27,62100,574000,1172980,85500,698000,707841,176100,199300,76000,60700,332000,139070,107300,46700,211500,34850,113500,62400,164123,18380,164900,257353,40100,87500,83000,23950,527000,581000,48400,97100,372000,15950,154900,118900,19740,76300,200500,30200,22550,10990,48954,174900,130500,9620,54700,182100,176900,77080,266000,70800,314500,62500,136000,39000,63900,134500,73300,43900,19410,36900,10880,71400,4885,56700,13809,29150,7808,48332,38650,33050,35600,66300,33200,6262,139200,178600,249207,94633,66700,98035,26800,29750,79300,5480,21350,25100,37500,5820,69700,23734,53900,8550,30850,20900,33000,19020,99600,43874,43000,2385,65800,54300,75400,360500,6190,195500,95400,71000,38150,19300,20700,11730,34800,44400,68500,21500,24600,12999,216000,33300,438000,76446,105800,44550,20050,59500,3970,11420,155000,121300,7190,417500,438000,36000,94500,11710,28250,52900,50457,53300,55700,51500,14560,31150,19280,72200,43550,51449,2265,26350,165900,49100,25800,105600,13590,13590,13067,41300,29550,17960,4250,16300,18060,41000,20700,35651,36600,39050,37050,70926,58800,18980,704000,15260,19890,11620,18710,3315,78900,9410,8200,52000,4775,23157,24550,12130,15080,8190,26000,10760,48900
2023-03-28,62900,577000,1172980,88400,704000,706861,177100,199500,76900,60700,339000,132581,108100,47900,213500,35950,111800,62800,160580,18400,166100,257353,40750,85400,83200,24650,534000,588000,48500,99700,372500,16100,155400,119400,20050,77900,202500,30050,22700,11190,48954,179500,132300,9770,55100,187300,185900,78881,267500,69900,321000,61800,139500,39400,65200,134700,76000,46000,19460,37350,10870,72000,5050,57700,15038,29900,7891,48428,39800,34100,35900,66600,33850,6322,142000,180800,252641,97078,70300,98975,27350,30100,78800,5810,21200,25700,38150,5980,71300,23606,54600,8650,31100,21650,33450,18810,100000,44874,43550,2420,64700,54100,80700,362000,6310,199700,96100,73000,37450,19480,22121,12390,35050,44600,71300,22000,25200,13426,219500,33050,440500,79148,105300,45150,20100,61400,4000,11480,161400,121700,7380,417000,436000,36600,94500,11890,28850,53500,50765,54500,56400,52200,14800,31550,19300,72400,43050,53240,2326,26350,173500,50100,26400,106700,13610,13740,13116,41800,29700,18030,4275,16300,18520,41150,21000,36583,37550,42150,38550,71290,59600,19210,717000,15270,20050,11950,18850,3325,79900,9570,8260,52300,4775,23198,25400,12270,15270,8290,26250,10860,48800
2023-03-29,62700,583000,1164149,86900,705000,719589,180400,199100,79500,60400,341000,131968,108200,48050,215500,36200,113700,63400,161860,18670,165700,257837,40450,86000,83500,24100,533000,595000,48850,99500,371000,16650,154500,121300,19910,79000,207500,29200,23000,11250,48954,174300,135900,9930,53800,190100,183800,79531,269000,68700,322000,60700,138000,38850,65300,137400,76000,46050,19830,38050,10920,74500,5040,57800,14844,30000,8068,48236,39900,33400,35850,68400,33600,6382,143500,181100,250188,96568,69000,101513,27500,30300,80800,5750,21000,25550,39350,6010,71700,24119,54200,8700,31250,21500,33700,18950,100200,45011,43950,2415,66500,54900,78900,364000,6350,211000,98600,74600,37650,19340,21188,12630,35300,45850,70500,21900,25200,13589,220000,33450,441500,80181,104000,45400,20100,62800,4000,11520,162700,123400,7400,423500,436000,37500,98000,11800,28700,53500,50842,54900,56900,52500,14690,32050,20100,72700,45050,54653,2304,26900,173600,50600,26150,106700,14050,13790,16231,42750,30750,17970,4425,16780,18250,40850,21650,37557,37150,42200,38100,70926,60700,19290,716000,15210,20600,11910,19180,3350,81000,9630,8600,56300,4775,23157,25000,12510,15300,8250,26200,10880,48250
2023-03-30,63200,588000,1150904,88800,696000,705882,181200,201000,79400,60100,339500,130301,108500,47200,213000,35100,113100,62600,184195,18890,172800,253476,40300,84200,81600,23950,533000,591000,47800,99200,371500,16350,153000,117900,20000,79700,207000,29000,23400,11180,48954,179100,135700,9890,54100,188000,188600,79381,271000,71600,319000,62100,138000,39850,64300,134600,76800,46850,19670,39300,10800,74500,5090,57800,14973,30350,8040,47949,40050,34100,36550,71500,33950,6352,141700,180400,249207,98402,69600,102547,27550,30300,80700,5830,20900,25750,38300,5990,73400,24119,54700,8750,31200,21500,33600,18730,101200,45465,45850,2410,66500,55200,78500,367500,6400,235000,98000,72800,39450,19250,21144,13230,35600,45650,71000,22000,25950,13580,223500,33750,441000,80499,104700,46000,20800,61100,4100,11260,163700,122100,7410,428000,450000,36800,97800,11880,29150,53900,51073,55900,58000,52900,15080,32350,19910,74300,43350,54277,2349,28450,177600,49600,29700,109100,14000,13630,16065,43300,30650,18450,4350,16660,18470,40550,21700,38361,37100,41600,38350,70652,61200,19290,725000,15380,21150,12210,19150,3535,81200,9620,8620,55000,4775,23489,25350,11970,15530,8330,26000,11200,48850
2023-03-31,64000,584000,1159734,88600,712000,719589,184500,202000,81000,61100,368000,131353,108200,47650,216000,35350,115300,62800,176422,18010,172500,264138,40700,83900,82800,24150,553000,600000,48300,100000,371500,17000,152700,116000,20350,80100,206000,29450,23200,11410,50652,183500,136800,10100,55600,188900,190800,79281,270500,72100,326000,63300,139500,38600,66300,136600,77500,47400,19900,39750,10830,74900,5170,58100,15186,31700,8161,48428,40400,34700,36450,71200,34800,6432,143700,181700,251169,101050,70200,107434,27100,30400,81500,5810,21100,25800,38500,6170,72900,24247,55000,8800,31700,22300,33800,18620,104300,46557,45950,2400,68800,55300,79600,379000,6510,239500,101000,75000,38950,19630,21766,13860,36500,45650,72400,22400,26250,13717,222000,33550,448000,81293,105200,45850,20650,72300,4030,11300,164900,122100,7530,432000,443000,37800,97900,11950,28950,54700,52074,56000,58400,53300,15190,32350,20050,74500,42750,54747,2317,27900,183200,50900,31700,109400,13810,13750,15323,44500,31050,18010,4505,17020,18350,40750,21650,37430,37800,41900,37600,70743,61000,19610,721000,15420,21200,12950,21800,3740,81000,10090,8710,55600,4775,23447,26050,12730,15530,8530,26500,11290,48500
2023-04-03,63100,586000,1145017,87200,712000,729379,183600,198200,81200,60200,392000,131529,108200,47300,214000,34550,113800,62400,177111,17890,171800,279647,40600,83600,83200,24000,555000,600000,47550,100400,370500,17060,155300,117000,20000,82200,207000,29800,23150,11270,47633,182800,136400,9880,55700,184000,186100,78881,271500,72300,323500,62100,140600,40300,65600,137800,78900,47950,20000,39000,10840,71600,5180,58800,14955,31100,7882,48141,40650,34950,37600,75900,33800,6352,141600,180700,249207,104513,70300,102735,27150,30300,82500,5890,20400,26350,38700,6160,70200,24931,54700,8830,31500,22100,33000,18750,106800,47011,45200,2410,68800,54400,78400,372000,6490,231500,101500,73900,39250,19270,22521,14130,36150,44900,73000,22850,26000,13553,223500,33700,442500,81214,103500,46200,21350,75400,4170,11320,167600,120100,7550,426500,438000,37000,96300,11900,29400,54800,51612,56700,57000,53000,14560,32950,20450,73900,42200,54277,2362,28300,172800,50100,30850,107700,13670,13950,15870,44200,31050,17850,4540,17020,18880,41500,21450,37345,38850,41550,37000,70105,61500,19390,723000,15210,21050,12890,21400,3625,80200,10110,8680,55700,4775,23239,25850,12280,15530,8500,26250,11640,48750
2023-04-04,63600,575000,1159734,84500,722000,710778,183800,201000,80100,60700,367000,139421,108400,47750,215000,35150,115900,62800,178292,18030,174500,274316,41200,84300,84600,24200,548000,600000,47700,101400,385500,17280,151300,117600,20100,82500,207000,30700,23150,11350,47539,189400,137700,9970,56300,190300,185700,79731,265000,75400,322500,63800,143400,41250,69800,140400,80400,48850,19980,38650,10870,71400,5380,59300,14289,31450,7891,49193,40650,35050,37450,85600,33700,6432,142000,187600,283056,109505,71400,106212,27100,30400,81800,5830,21350,26450,38850,6250,70100,25273,55100,8860,31650,22050,33000,18840,108400,48557,45000,2455,69700,55600,80300,380000,6490,223000,101500,75100,41850,19390,23143,14300,35550,44450,73800,22600,26350,13417,227500,33450,444500,83280,107800,47250,21300,77700,4130,11460,166600,128800,8000,419000,430500,37550,101000,11980,29350,53700,52074,55700,58500,53700,15120,33050,20450,77400,41500,54277,2321,28150,172700,50400,35600,108900,13900,13720,15421,44300,31150,18210,4710,17080,20200,42100,21650,38192,38150,41550,36550,72293,61400,19690,734000,15740,20400,13020,21300,3630,80200,10340,8940,56100,4775,24279,26400,13340,15650,8570,26800,11650,49350
2023-04-05,63900,588000,1159734,84600,732000,761687,186700,199200,81300,60500,373500,139070,109200,47850,218000,35050,116800,62500,176225,18010,173600,282555,41200,83900,84300,24250,537000,600000,47950,101000,381000,16980,157800,117700,20100,81600,206500,30650,23000,11310,46171,184200,135900,9900,56200,190700,184300,80031,267000,74500,320000,63700,140400,42550,69600,138500,78700,50900,19930,38550,11050,71000,5280,58800,14779,31600,7947,49289,40400,35200,37200,87200,33650,6442,139900,189300,297773,114089,69300,109314,26900,30300,82400,5800,22000,27400,39200,6140,72800,25615,55400,8840,31900,21800,32750,18900,108100,46920,44800,2475,71400,54900,77500,377500,6510,224500,101400,72000,43200,19270,22787,14600,35000,44500,74900,22450,26150,13471,222500,33100,444500,81293,108400,46900,21150,74400,4090,11440,165800,128500,7670,419500,430500,36000,99400,11940,29350,53100,51612,57000,58700,53700,15340,32900,20150,76700,41600,54465,2338,30800,171200,49950,35100,108000,13870,13330,15450,43850,31250,18590,4570,17090,20850,41800,21450,38277,38100,41400,36600,73297,61200,19420,730000,15950,21050,13010,21100,3640,79900,9930,8930,57800,4775,24238,26000,13510,15410,8690,26600,11400,49600
2023-04-06,62300,580000,1184754,83800,716000,729379,185100,191900,81000,58600,362500,139860,107100,46650,216000,34300,113900,61600,173372,18130,169000,283524,40350,83800,82800,23300,531000,590000,47850,99100,378500,17050,152400,115700,19530,80400,204500,30750,22800,11090,46926,182600,134500,9770,54400,205000,182500,78731,255000,73500,319000,62900,136600,43050,70300,137500,77500,50100,19770,38450,11080,70200,5240,57900,14557,29950,7743,51108,39800,34600,38100,93300,33100,6213,137900,189400,301207,115312,68900,104708,26700,30150,81400,5660,21400,26750,38900,6150,74700,25615,53000,8710,31200,21550,32300,18890,109600,46466,43800,2355,71200,54200,76900,389000,6440,217500,98000,70100,43350,19020,22299,14250,34150,43950,73100,22050,25650,13271,217000,32550,445000,81055,108300,45750,20650,74300,4025,11080,165100,130100,7640,411500,415000,35650,96300,11690,28400,52300,50996,55300,57500,51800,15220,32300,20200,75800,47850,53052,2283,30300,171000,49250,33100,107600,13540,13260,15157,42850,30550,18620,4740,17270,20700,40400,20850,38065,37750,40800,35000,74664,59900,19490,720000,15880,20050,13210,20950,3540,79900,10530,8950,54300,4775,23447,25600,14560,15060,8350,26100,11380,49350
2023-04-07,65000,580000,1171508,89100,714000,722526,185100,193400,80100,58600,369500,139860,106900,47000,213500,34900,114300,61600,180555,18080,171100,286917,40800,83400,83600,23600,528000,624000,47600,99900,370000,16830,153900,116100,19710,79600,202500,30700,22750,11320,48011,183500,136300,9930,55600,217000,182900,78331,255500,73900,315500,62600,137100,43650,72100,136200,77200,50400,19730,39200,10950,69500,5240,56900,14520,29700,7724,51490,39800,34400,38600,92200,33000,6372,138000,183800,303169,112969,68600,106682,26650,30350,82100,5530,21550,26550,39300,6080,72300,24846,53600,8820,31900,21350,31700,18960,107100,46102,43800,2360,72400,53700,75800,385000,6680,247000,102500,69200,43350,19000,22166,14250,34300,43400,72100,22450,25650,13108,219500,32050,447000,82883,108900,46250,21100,75600,4125,10920,161200,131600,7430,412000,413500,34950,96000,11820,28450,52200,50765,55900,57500,51400,15440,32850,20150,76700,47150,53052,2281,30400,170200,48250,34450,106000,13460,13390,15675,43250,30700,18700,4815,17320,20800,40900,20750,38277,37600,41550,35500,76122,60000,19160,720000,16080,19930,13080,21400,3685,80600,10700,9050,56100,4775,24404,25500,14690,15110,8440,26200,11390,48800
2023-04-10,65700,596000,1181810,90700,750000,733295,185900,193000,81000,58100,398500,143718,106300,46550,213500,34550,113000,61500,194527,18080,171300,295641,40450,83000,84500,22950,535000,625000,47650,99200,371500,16750,153400,116000,19770,80300,202000,30700,22700,11200,49708,183000,134000,9870,54800,222000,182900,78130,261000,72500,312500,63400,136700,43050,71400,132800,76500,50600,19610,38900,10970,71100,5190,57000,14400,29300,7780,53309,39900,34500,38050,89800,32850,6342,138200,185400,318867,119488,67800,105272,26450,30050,81900,5560,20650,26300,38400,5960,73000,24418,53800,8850,32000,22350,32150,18830,107400,46648,43300,2340,71200,53500,77200,384500,6620,245500,102800,68900,43600,18860,22077,14440,34450,43950,72600,22150,25550,12790,217500,31250,442000,82406,109100,46000,20850,75800,4070,11240,159700,131700,7370,413500,419500,35200,96300,11720,28400,51800,50765,55500,57700,51000,14940,32250,20050,75600,46850,52769,2285,30150,169700,47700,35550,107100,13270,11890,15821,43400,30150,18550,4830,16810,21300,40000,20300,39377,37900,40900,36700,76031,58900,19070,712000,16030,19970,12600,21400,3650,79900,10520,8940,56600,4325,24071,25500,14820,16210,8280,25950,11350,48350
2023-04-11,65900,610000,1195056,91800,806000,750918,192100,199900,85000,59300,397000,149768,108000,46950,221000,34650,112600,62400,199742,18210,172200,300487,41050,82700,85400,22350,540000,646000,47750,98400,368500,16970,154500,117000,20050,80300,204500,30900,23050,11310,49048,185600,137000,9960,54100,224500,183800,79981,257000,74700,315000,69200,141100,44300,70900,133000,76600,50700,19520,39250,11180,73800,5250,58300,14363,29650,8152,54170,40150,35850,38650,87200,33500,6700,139100,185500,320830,114599,68000,104144,26600,30150,83500,5740,20400,26200,40450,6030,74100,24504,54600,9010,32600,21900,33150,19010,105900,46557,43200,2395,70500,55000,83800,384000,6720,250000,105600,71000,44900,19010,22210,14420,35000,44350,72500,22200,26000,12908,223500,31450,447500,83995,109600,48000,21200,77500,4090,11660,160300,132800,7540,418000,426500,35600,96000,11970,28800,52400,51304,64400,59300,51400,15290,32600,20300,77900,47200,54277,2368,31850,169800,47850,35100,107300,13300,12040,15841,44300,30950,18690,4720,16930,22150,40700,21050,38869,38850,42250,36750,76943,58900,19130,718000,16030,20500,12700,21800,3970,79700,11010,9060,56700,4200,24279,25700,15450,17520,8700,26300,11510,48300
2023-04-12,66000,590000,1177395,90300,775000,747981,198200,198000,86100,58700,406500,156783,109500,46900,232000,34700,114600,63900,190099,18650,176300,294187,41500,83400,93500,22100,544000,650000,47800,100400,371000,17700,152600,117500,20300,80800,206500,30650,23100,11390,47916,186600,135900,10000,53600,235500,183100,81332,264500,73500,318000,70200,140000,45600,70400,133200,78900,51300,19640,40900,11270,74500,5370,58800,14798,29800,8523,55702,40550,36500,39350,86000,34700,6830,139700,182300,314943,114700,69900,99445,27700,30250,84400,5860,21900,26850,39800,6050,74000,23691,54600,9120,32900,22200,33450,19640,107900,45556,43100,2400,68000,56200,89200,380000,6710,243000,107500,72600,44850,19150,22787,14530,35300,44650,73000,22050,26000,13871,222500,32400,445500,83439,110000,49400,21600,75900,4185,12220,160500,134400,8950,418000,417000,36300,98100,12120,29650,52400,51458,65200,58400,52000,15470,33200,19800,77500,45450,53711,2427,32450,166200,47900,36450,108600,13290,12170,15391,44900,31000,19080,4740,16750,22250,40500,20650,38446,40400,42450,35700,78675,58900,19060,715000,16180,21000,12830,22150,4275,77800,10890,9140,58600,4095,24363,25500,16600,17180,8580,26300,11720,48100
2023-04-13,66100,599000,1199471,88700,802000,752876,198900,196400,86600,59500,391500,157660,108900,47200,231500,34900,115300,64100,188623,18510,172700,293702,40750,83500,93000,22450,535000,643000,48250,101300,374500,17860,153300,117900,20600,82800,205500,30450,23250,11390,49237,189400,134400,10100,54500,245000,181800,81532,261500,81100,318000,76200,139500,45450,71700,134400,80500,51500,19700,40100,11410,76800,5470,59000,15556,29950,8449,56659,40150,36200,39150,85500,34700,6900,139300,181200,329169,113886,70400,102077,27300,30500,83900,5860,21700,27200,39700,6010,74800,23691,55500,9250,33600,22250,34150,19630,110000,46011,44000,2460,69200,56600,91900,387000,6720,238000,108700,72900,45800,19530,23365,14700,36150,45600,73400,21950,26350,14007,224000,32450,455000,86936,112300,48550,21300,73200,4185,12420,160500,137700,9060,423500,417500,35600,99600,12360,29650,52600,52306,65100,59500,52100,16000,32850,19910,78900,45650,53993,2397,33150,166400,50000,37600,108200,13250,12120,15382,44900,31200,19430,4815,16960,23450,39850,20800,38785,40800,43450,35450,79313,58700,19210,720000,16740,20450,12960,22200,4230,77600,11010,9250,56000,4090,25069,25850,15570,17280,8620,26550,11680,48900
2023-04-14,65100,594000,1202415,89300,802000,746023,196100,199000,85300,60500,416000,154153,110000,48650,231000,35350,115200,64700,187344,18730,174700,331990,42200,83600,92100,23750,547000,652000,48300,104700,380000,18080,154300,119600,20600,82100,207500,30750,23150,11670,48671,191900,136000,10120,60400,259000,185000,81482,261500,83400,321500,76000,140300,44500,70500,134000,83300,51100,19700,40550,11320,77600,5660,60000,15306,30350,8542,55989,41000,36700,39650,86100,35700,6900,142700,182300,326716,109811,72600,103205,27600,30400,84400,6010,22500,27250,40500,6060,78700,23520,56800,9330,34100,26500,34100,19560,108600,46011,43550,2450,69300,56600,92700,376000,6780,236500,109400,73500,46250,19300,23631,14470,36000,44600,73800,22300,26250,15079,226500,32350,450000,86697,113700,48000,21800,71600,4230,12420,159900,135500,9220,417000,413500,36500,98900,12430,30050,53100,52074,63900,59100,52200,16020,33400,20200,79400,48850,55501,2421,32100,168400,49300,34400,107100,13310,12000,15899,44700,31250,21500,4755,16780,22550,40550,20850,38912,41300,43200,35050,78948,58900,19200,723000,17240,20200,12920,22300,4520,78200,11020,9260,56100,4120,25277,25600,15550,17110,8640,26650,12190,48650
2023-04-17,65300,591000,1195056,88500,805000,739170,195000,197000,84500,60100,423500,153889,108500,48400,228000,35500,112200,64700,190394,18930,170000,372701,41500,84300,88400,23800,556000,647000,48150,105700,377000,19300,151800,117900,21350,81500,206500,30900,23350,11570,49331,189200,133300,10120,59100,260000,180400,81582,259000,78600,319000,73200,143100,43650,70900,134900,83800,53900,19480,40550,11270,78300,5660,60400,15020,30750,8551,55606,40700,36950,39550,84000,35500,6850,138500,179500,320339,112357,73200,102829,27850,30300,83500,6100,21700,28150,39100,6020,79200,23434,56800,9350,34400,30300,34200,19410,111200,46829,43100,2450,68200,56500,93100,378000,6730,236500,107100,84200,45200,19400,25097,14840,35750,44450,76900,21950,26400,15479,223000,34100,447500,91068,110300,47800,21950,70800,4235,12700,159600,134600,9380,440000,434000,38650,101300,12420,31250,52700,52383,64000,58800,51700,15360,33800,19500,78700,55700,55218,2511,32400,168300,48300,34050,108400,13220,11750,14542,45400,32050,19950,4905,16730,23000,41100,20650,39716,42800,42600,35200,78128,58000,19130,721000,16830,20550,13280,22950,4700,77200,11610,9270,55600,4045,25027,25200,15290,17100,8620,26300,12030,48550
2023-04-18,65600,592000,1167093,87600,825000,749939,191400,192800,82700,59000,414500,149943,107600,48400,225000,35250,111600,64600,184982,18490,170000,370278,42000,85700,91000,23750,546000,680000,48750,105400,377000,18640,147600,117400,21600,80500,211000,30600,23200,11660,51595,188400,140200,10120,57200,258500,177800,81282,257000,78500,320000,71600,149400,42850,69000,138000,84100,55100,19710,40600,11240,81700,5680,59900,15112,29700,8384,54553,40700,37600,39350,81900,35750,6969,140100,180100,317396,110932,72500,101513,27300,30250,86500,6260,21800,28350,41800,6030,78700,23691,56900,9370,34450,30500,35100,19290,114900,46829,43200,2460,66900,55600,92900,380000,6710,233500,107500,78100,45300,19300,24920,14870,35450,45000,77700,21900,26250,15588,220000,33650,450500,90909,110700,46900,21650,69300,4185,12660,159400,134200,9110,432000,433500,36700,98900,12400,31450,52800,52537,61700,58800,52500,15470,34000,20100,78200,54200,54465,2459,32350,164000,48550,33600,107200,13240,12140,14571,45250,31000,19600,4850,16510,22200,40450,21300,39674,42750,44500,34400,77946,58600,19300,717000,16480,19900,13120,23700,4520,81000,11400,9120,55400,4055,25110,25150,15340,17390,8420,26200,12000,48250
