Date,005930,005380,005490,012330,000270,051910,009540,055550,015760,032830,105560,096770,000660,017670,010950,033780,066570,003550,035420,000810,023530,011170,030200,034220,086790,004020,028050,000720,051900,086280,034020,000240,024110,036570,010140,088350,006400,090430,035250,034730,010130,009150,010060,011780,029780,006360,078930,042660,047040,001800,032640,016360,097950,069960,011200,000150,052690,009830,006800,036460,003490,000210,002380,047050,021240,012450,001740,000880,004990,006260,004170,018880,001040,012750,030000,138930,000670,002790,071050,005940,010120,004800,001120,005300,002350,000120,000080,120110,001430,004000,000100,017800,006280,004370,003240,006120,011790,011070,001230,028670,012630,093050,073240,000640,097230,006380,108670,069260,005850,011810,103140,034120,093370,020000,003620,005180,004490,001680,002240,003570,003920,006650,007570,008060,019680,025860,029530,007310,000070,001440,010690,008000,000700,084870,003030,004150,005090,007860,009580,010780,013570,014830,016800,064960,069620,077970,003000,000140,103590,000990,001130,001520,001630,002020,002960,003300,007340,007690,008040,009680,016380,020760,025000,025540,033530,000480,000050,001210,002030,003120,003480,104700,004430,004710,005680,008730,017900,084010,004130,071970
2012-07-09,22520,228500,374000,269000,72500,307000,171054,38500,25500,93500,36900,134491,23700,29623,94700,81400,61100,61102,64596,222000,313000,234978,31250,21612,35850,86200,178000,62300,623000,105500,46943,4208,12450,243500,27859,6500,141500,106500,24700,103000,375000,99400,211389,127500,34700,71911,53100,229879,8770,45684,5570,49246,306500,136500,147961,147896,83000,23396,10473,39811,34815,126150,342468,32050,36400,81641,9260,25230,60880,87700,212500,5500,67826,59500,17800,11389,80937,33700,37000,11250,12680,34372,36600,137000,19500,82500,22400,68400,36500,60500,17124,49247,133842,213500,843000,34268,42050,89600,4071,56625,12778,30500,14800,60320,60185,16800,64000,22950,22050,5145701,26150,32900,4885,27000,85753,165064,46150,15700,18608,12621,76900,75900,23400,31241,5720,9070,62800,161000,56199,844687,10350,7580,10274,11200,205832,5051,54100,3893,4140,10500,13150,33733,27150,9650,23738,83200,4501,9310,4274,7400,10900,4485,13701,24650,215000,7563,5555,34121,3140,7010,510650,11862,55056,21800,13500,8598,7568,19307,48176,15700,7180,4740,9450,12641,8310,8060,2340,4532,13800,5593600
2012-07-10,22540,228000,372500,269000,73100,301000,170401,38000,25500,93600,36800,133070,23700,29960,94500,83900,60800,60334,62267,223000,314000,231141,32250,21331,35300,84400,178000,62500,612000,106500,47260,4133,12300,246000,27896,6390,140000,107000,24600,102500,368000,100000,199415,126000,33550,70790,52400,232051,8780,46372,5980,48563,300500,138000,146814,147896,81100,22859,10275,39811,34815,123834,334530,31200,36350,82641,9070,25006,60600,86200,211000,5400,68348,60000,17650,11249,79444,33900,36850,11200,12680,34116,36450,138000,19200,83000,22800,66800,36200,59100,16989,48131,133376,216000,842000,34268,41500,90000,4084,55812,12724,30850,14600,60182,59549,16350,64100,22150,22100,5156278,25950,33050,4740,27300,84833,163757,46100,15750,18497,12476,77400,74800,22900,32332,5730,9080,63500,158500,56089,824298,10350,7530,10157,11100,207524,5266,54100,3868,4050,10150,13100,33450,27900,9600,23447,82800,4444,9210,4227,7250,10800,4570,13912,24350,215000,7539,5603,33521,3085,6900,516369,11862,54000,21300,13200,8527,7386,19109,47482,15800,7180,4660,9580,12324,8410,8070,2295,4363,14750,5574400
2012-07-11,22360,225500,368500,274000,73200,304500,166157,38250,25350,94600,36650,134491,22950,30749,93800,84000,60100,60554,62144,222500,312000,233539,32700,21144,35600,84300,177000,61800,625000,107250,46230,4243,12350,237500,27305,6380,141500,108000,24450,103500,363500,100000,199876,130500,34100,69390,52400,225098,8830,46568,5980,48612,306500,134500,147961,143498,81500,23342,10275,39908,34409,125332,323190,32000,36500,82752,8950,24782,61320,86000,207500,5380,67913,60500,18500,11482,80751,34000,36950,11250,12700,33796,35400,139900,19500,84000,22100,69300,35900,58800,16921,47964,133842,217500,839000,34328,42100,89500,4007,54625,12641,31050,14400,60458,59337,16300,64000,22400,21950,5262048,26650,32850,4795,28300,84833,170726,46150,15700,18525,12621,77000,74200,23000,31514,5680,9000,64000,161500,57084,831579,10550,7530,10039,11350,199697,5205,56000,3855,4070,10150,13300,32979,28350,9650,23495,82000,4501,9200,4189,7300,10700,4515,13982,24150,215000,7563,5579,33521,3060,6970,512938,12140,54000,21500,13200,8442,7341,19554,47909,15700,7090,4750,9820,12443,8300,8070,2300,4381,14300,5593600
2012-07-12,21820,218500,357500,268000,72300,294000,163219,37000,24900,92100,35850,130703,22250,29960,91700,87200,60000,58799,60428,214500,298000,228744,32700,21050,34300,82700,171500,61500,605000,102000,44410,4158,12250,217500,26531,6050,141000,105900,24250,100000,355000,100000,194810,127500,34500,68269,51500,221187,8580,44309,6040,47685,287000,130000,141366,138549,78000,22806,10225,40150,34070,122063,318087,30800,35350,80753,9020,24245,59200,83500,201500,5400,65217,58000,18100,11249,75990,33500,35200,11100,12120,32836,34500,134000,19050,79100,21300,66100,34550,57400,16650,46960,129645,212500,839000,33059,41250,87000,3955,53250,12641,30150,13750,59490,58277,15550,61100,21850,21200,5129836,26550,32150,4655,27500,84066,164411,44250,15100,18164,12573,74100,72800,22350,30013,5610,8960,62100,158500,58965,811190,10200,7350,9955,11150,191447,5149,54500,3771,4015,10150,12900,32131,28500,9400,23107,81600,4425,9120,4090,7200,10600,4505,14158,23550,214500,7399,5555,31909,3045,6850,511794,12021,51889,21250,12750,8328,7030,19554,47322,15300,7000,4700,9580,12760,8230,7990,2285,4423,14000,5529600
2012-07-13,22780,226000,359500,271500,74100,297000,158323,37200,24950,93000,35850,135438,22400,30636,92600,84500,60400,59786,62267,215000,299000,230182,32800,21471,34300,83000,176000,62600,599000,106000,45281,4298,12450,224000,26531,6120,143000,107900,24350,100000,365000,102500,196191,129500,33500,68362,53200,219884,8610,44260,6180,48417,288000,126500,143373,143498,79100,22967,10374,41556,34070,125060,318087,31000,34650,80864,9140,24335,59160,85000,200000,5200,65739,58400,18000,11342,77483,34000,36900,11300,12340,33156,35900,136200,19750,81700,21500,67300,34000,58300,16786,47852,128712,211500,832000,32998,42900,85300,3981,53812,12421,29650,14100,58867,57853,15400,61700,22400,21150,5029354,27000,33200,4575,28000,83606,169855,44650,14800,18136,12573,74700,71800,21850,30286,5590,8930,62300,157000,61510,818472,10000,7270,9871,10750,196312,5254,53700,3792,3935,10000,13000,31095,28600,9500,23398,81200,4387,9040,4090,7070,10550,4350,14615,23350,214000,7305,5627,33071,3050,6850,500929,12061,51778,21450,12850,8328,6833,19406,48442,14920,6950,4980,9460,13671,8190,8000,2285,4724,13850,5369600
2012-07-16,23040,228500,361000,277500,74300,302000,154405,37150,25200,93300,35650,135438,21800,29960,93100,84200,59400,59896,62022,212500,293000,234019,32600,21237,33900,83100,176000,61800,610000,106250,46151,4243,12350,209000,26789,6200,143000,107500,24650,98800,371000,104000,195270,130000,34250,67055,53000,222491,8580,42589,6270,48612,280500,127000,143660,144047,78300,22752,10324,41459,34815,125196,317520,33000,34450,81419,9030,24245,59960,85700,202000,5160,64696,58800,17750,11575,77577,35200,37400,11350,12140,32836,35400,134800,19600,84100,21800,66100,33500,57700,17327,46960,132909,221000,838000,34328,43350,87000,3968,53062,12504,29300,14000,58867,57853,15350,62200,22400,20900,5034643,27250,33600,4615,27350,82838,178347,45750,14650,18247,12427,75100,72000,21550,30286,5710,9120,61500,154500,65271,808278,10050,7220,9854,10700,203082,5241,53000,3775,3850,9950,12750,30953,28800,9200,23398,80400,4331,9120,4232,7000,10700,4325,14123,22750,214000,7199,5603,33071,3000,6900,491208,11981,52500,21600,12850,8371,6856,19455,50150,15200,6950,4930,9550,13948,8150,8040,2230,4688,13800,5350400
2012-07-17,23360,223000,360500,280000,73700,310000,155711,37600,25300,93300,36100,139227,21300,29960,95900,82500,58600,61212,61409,216000,289500,243610,32800,21237,35050,83400,176500,61800,598000,106000,45676,4238,12350,222000,27232,6180,142000,107300,24300,98800,385000,102500,188362,132000,33500,66961,53900,223795,8640,41509,6050,47929,281500,127500,145954,140749,73700,22859,10324,42526,34544,123970,319221,33000,34350,79087,9130,24424,61600,87400,199000,5070,65130,58000,17850,11529,77950,34300,37250,11200,12140,32772,35450,133800,19250,83900,22500,67000,33300,58600,17462,47573,131977,233500,830000,35295,43350,86800,3942,52500,12201,28950,14000,59144,57430,15500,62300,22450,21050,4971181,28050,33050,4805,27650,81458,175734,45300,14550,18247,12427,74600,74100,21750,29877,5690,9110,61500,155500,63058,802452,9980,7320,9837,10600,196735,5419,53000,3703,3855,9990,12250,30435,29050,9650,23447,79600,4349,9070,4232,7060,10650,4310,14053,22700,215000,7187,5579,33259,3020,6870,490636,12658,52056,21750,12700,8371,6871,18812,48869,15260,6920,4780,9550,13195,8170,8000,2215,4754,13300,5292800
2012-07-18,23080,217500,356500,275000,72900,305500,149182,36800,25550,93300,35300,135912,20250,30524,94500,82900,57000,60334,62267,216000,282000,243130,32750,20349,34100,81200,174000,60900,608000,101250,44885,4193,12100,208000,25903,6140,140500,107400,24100,98200,377000,99800,185599,125500,33400,65280,52500,212931,8390,42246,6110,46466,283000,119000,143373,136900,74400,22215,10076,43108,34747,120564,322056,32800,33900,77976,8750,24290,60800,85600,193500,5050,65304,58200,17500,11389,78510,35000,35750,10950,12020,32068,33700,131600,18750,82400,21950,66200,32050,57800,17733,46793,132909,223500,834000,34812,43000,84700,3786,50875,11762,27500,13850,59421,55099,15300,61600,22700,20250,4807238,27350,32250,4660,26000,80691,180090,46100,14800,18247,12184,74700,74500,21200,29740,5590,9240,62500,159000,61067,806821,9640,7170,9434,10700,192716,5394,54500,3636,3835,10150,12250,29587,28650,9400,23204,76800,4539,9100,4132,6900,10450,4050,13982,22300,216000,7140,5603,32621,3015,6860,486061,12419,51667,21550,12700,8328,6795,18465,48656,15240,6880,4740,9200,11927,8090,8000,2125,4514,13250,5177600
2012-07-19,23900,224000,359000,287500,75200,308500,148856,36050,25150,93900,34800,139227,20400,29960,96800,84600,56700,61102,65944,217500,278500,246007,32050,20021,33200,81900,176500,61400,613000,106250,46389,4218,12000,203000,26604,6350,143000,107900,23900,98100,388000,102500,185138,123000,33400,65374,53700,210758,8500,43130,6150,47198,288000,121000,145954,139099,74800,22323,10126,43399,35086,120564,326025,33150,33500,80864,8790,24514,62000,86800,198500,5120,64696,60500,17650,11155,81404,35200,35750,10950,12640,31940,34750,136100,18850,83200,22500,67100,32650,61000,17869,46737,135241,227000,845000,35779,43750,85200,3734,50625,11542,27650,14250,60666,52344,15600,62400,22750,21550,4891854,28400,32600,4670,24550,80691,181396,45900,15500,18358,12282,78500,73800,22200,30013,5720,9150,62500,166500,61842,818472,9690,7200,9383,11600,195889,5443,54500,3729,3740,10200,12950,30906,29950,9725,23592,78000,4614,9100,4189,6900,10600,4100,14123,22350,216000,6988,5555,33596,3020,6840,490064,12897,51611,21800,13250,8385,6924,18861,48869,15200,6810,5090,9270,12641,8080,8010,2130,4453,13650,5254400
2012-07-20,23820,223000,358500,288000,76000,315000,147550,35550,25050,92900,34650,140174,21250,29510,96200,83400,57500,61212,65208,214000,279000,245048,31300,20536,33200,81300,176500,62000,617000,104250,46468,4178,11950,216500,26641,6230,141500,107500,23200,97300,385000,102500,183296,127000,34100,65467,54400,215104,8450,43474,6430,46808,285500,121000,146241,139649,76000,22484,10176,43011,34273,123153,318087,33150,33800,80531,8790,24603,61080,87100,194000,5110,64174,59300,17850,11155,81404,36600,35000,10800,12560,32132,36500,132300,20000,82100,22400,66000,33300,61500,17869,46402,136174,220000,834000,35779,44200,84900,3786,50312,11542,28750,14350,60735,52344,15450,62100,23450,21350,4849546,28950,32900,4875,24850,80384,177259,46800,15050,18358,12282,77400,73900,22500,29604,5770,9030,62700,162000,61178,808278,9640,7260,9316,11500,191024,5351,53100,3703,3690,10500,12800,31283,30200,9725,23786,77600,4576,9070,4161,6970,10700,4040,14193,22500,217000,6976,5579,33709,3020,6800,489492,12299,51556,22050,13200,8470,6894,18911,50096,15200,6840,5190,9220,13037,8200,8020,2090,4453,13100,5248000
2012-07-23,23240,219000,359500,286000,74200,302000,142654,34100,25150,91900,33400,136385,20350,29960,94600,83900,56600,60115,66434,212500,278000,234978,31550,20255,32450,79000,177500,60000,604000,104250,45993,4168,11750,212500,26272,6160,139500,104000,22850,95200,375500,100500,176849,122500,34050,63786,53200,208585,8240,42982,6430,45784,274000,122000,142513,134701,73000,21947,9977,43690,33562,120700,306747,32700,32100,77865,8500,24245,62400,85200,190000,4970,63826,58300,18000,10875,79537,36350,33400,10350,12040,30788,35750,130700,19800,80100,22100,63800,32350,58800,17733,44617,133376,219000,800000,35718,44000,81200,3669,48125,10882,27700,13850,60043,49589,14550,60000,23450,21200,4717334,28200,33100,4720,23900,78236,176823,47350,14300,18164,12184,77400,72100,21750,29877,5690,8990,63400,161000,58301,786432,9730,7110,8761,10850,186581,5407,53100,3686,3570,10100,12500,31236,29050,9500,23592,74800,4822,8920,3986,6780,10450,3910,13737,22000,216500,6905,5579,33034,2950,6800,480343,11464,51167,21650,12750,8399,6871,18317,49083,15000,6700,5180,8780,12958,8100,7930,2025,4514,13150,5075200
2012-07-24,23400,223000,362500,292500,76000,298500,143306,34200,25700,91500,33400,135438,20800,31763,93000,85100,57300,59896,65821,208500,280000,221551,33150,20676,32950,78500,175000,57800,605000,104750,45360,4088,11750,210000,25940,6170,139000,103000,22850,94100,374500,101500,176849,118500,34300,61171,53200,206847,8080,45144,6310,45589,283000,119000,141079,135251,71600,21464,9927,43254,33630,116477,299943,32450,31800,78087,8500,24022,62040,85200,187000,4820,63304,58300,18350,10828,77763,36150,33000,10500,12040,29412,34500,130000,19850,84400,22150,64000,31700,60500,17530,44283,134308,215500,787000,34449,43500,81000,3618,47250,10717,27050,14450,60182,48741,13850,60000,23500,20950,4632718,27600,32650,4585,23050,78390,177041,47650,14650,17942,12184,77700,68900,21900,29467,5620,8880,61900,159000,56310,767500,9570,7110,8677,10800,174735,5376,51600,3644,3485,10200,12400,30953,28700,9450,23592,73680,4860,8910,3981,6760,10450,3910,13807,21950,215000,6753,5627,32284,2935,6950,472909,11623,51111,21800,12450,8385,7008,18119,49029,15000,6550,5260,8560,12839,8070,8010,2015,4333,13200,5011200
2012-07-25,23160,220000,353500,287000,76300,292500,142001,33350,25400,91000,33000,135438,20400,31312,91900,83100,56100,59347,65454,206500,281000,214837,33000,19694,33200,76200,168000,56300,597000,103000,45043,4123,11650,205500,25608,6090,136000,103000,23150,93800,378000,98400,176388,116500,32500,59583,52900,198591,8130,45291,6020,44614,284500,119500,139646,133601,70500,21196,9778,42429,33257,111301,299376,33500,32500,79642,8210,23798,61920,83900,186500,4830,63043,58200,18150,10455,77950,36300,31950,10150,12040,29284,34300,129200,19750,82100,22250,62700,30800,59800,17259,43502,134308,227000,792000,33784,42350,77300,3436,45062,10827,25850,14300,61565,46622,13200,60000,23850,19350,4400024,26700,32250,4330,22200,76549,189453,47450,14600,17942,11845,76900,65100,21050,28785,5680,8670,62600,161000,57527,742742,9150,6870,8425,10700,162888,5284,50600,3589,3360,10000,11900,30058,27800,9425,23689,69760,4614,8840,3943,6500,10350,3805,14404,21600,216500,6717,5674,32284,2800,6880,458613,11583,50611,21850,12000,8314,6962,17970,47909,14740,6460,5200,8260,12126,7950,7940,1945,4183,13450,4800000
2012-07-26,23440,223500,354500,285500,76300,303000,142001,33550,25600,91100,33800,135438,20400,31537,91800,82100,59800,61102,63615,210000,276500,219632,32950,20489,33400,80800,169500,56800,571000,102750,45835,4198,11750,212000,25682,6070,136500,101800,22550,94400,390500,99100,178230,119000,31550,60144,53600,194245,8100,43572,6180,44370,283000,119500,137638,139099,68000,21571,9858,42817,32749,111301,306747,35000,32550,79420,8550,24245,60840,85300,183000,4990,63043,58300,18450,10455,77763,36300,31700,10250,12480,31524,34750,128600,20250,82000,23450,62800,31300,59600,17192,43669,131044,221500,800000,34872,42500,77400,3540,44875,10388,26150,14800,60182,47893,13650,60000,23550,18300,4400024,28600,32150,4350,22000,77009,194462,46300,14300,17775,12087,74900,64800,20700,28240,5590,9050,61200,162000,55757,757305,8970,6870,8408,11000,165215,5315,50100,3551,3340,10050,12550,30671,27600,9325,23058,70560,4784,9000,4033,6600,10600,3845,14580,22000,217000,6647,5627,32021,2810,6870,452323,11583,50167,21800,11900,8314,7015,18020,48176,14820,6540,5380,8330,12443,7970,7950,1990,4140,13300,4761600
2012-07-27,24660,228500,358500,287500,76400,309500,147877,34750,25750,93000,34500,142068,21150,31763,95300,82600,61900,62419,67415,218000,281000,222510,33000,21986,34400,80800,175000,58200,577000,104500,47260,4118,12100,220000,26567,6280,144000,102300,22950,98800,391500,101500,181454,121000,33150,61638,55000,202502,8380,43130,6140,45979,285500,123500,139359,141298,69000,22054,10126,43108,33426,114706,316386,35250,34050,80419,8820,24693,62400,87000,191500,4930,63652,59300,19200,10688,80751,37550,32600,10550,12600,32836,36450,132800,19850,84000,23450,64600,32700,59000,17395,44394,133376,228500,816000,35537,43100,84100,3656,45938,10800,27100,14850,61980,49589,14050,61500,23300,18150,4521659,29700,32900,4445,22500,77469,196422,46700,14500,18219,12282,75800,66700,21000,29467,5600,9050,64900,164500,56199,773325,9590,6990,8576,10950,174312,5302,51700,3636,3515,10050,12600,30859,27700,9375,23689,75360,4803,9000,4085,6650,10650,3890,14615,22400,217000,6694,5698,32734,2815,7020,462044,12419,50111,22000,12300,8385,6833,18713,48176,15000,6720,5520,8880,12918,8140,8040,2045,4393,13350,4876800
2012-07-30,25500,232500,357500,299000,76000,307000,148203,35450,25500,93000,35350,144436,21300,31650,95500,82500,61800,61980,66066,211000,282500,223948,32000,22173,35200,83000,177000,57600,572000,107000,47101,4073,12150,224500,27379,6220,141000,101600,22700,97300,378000,102000,181454,121000,32800,62105,55200,203805,8350,43130,6290,45979,280000,121500,139072,144047,68600,22054,10126,42332,32377,113753,315819,35500,33650,79864,8660,25006,61000,86400,198000,5120,63217,57500,19250,10735,81404,37300,33450,10600,12460,33028,36500,130000,20100,83700,24000,64500,32450,61500,16989,44841,135241,220500,821000,35235,43650,84700,3721,45938,11130,26900,14850,63225,48741,13700,60400,23300,18650,4521659,29200,32400,4475,23000,77316,193373,47500,14450,18108,12524,76400,66000,21700,29058,5570,8900,64700,160500,57084,658273,9520,6920,8694,10900,176427,5309,52600,3686,3425,10200,12500,30435,28300,9475,23932,74880,4917,9100,4142,6650,10700,3970,14720,22550,218000,6753,5627,33109,2850,7000,457470,12220,50000,22000,12200,8328,6924,18812,48016,15360,6750,5670,8880,12799,8140,8050,2055,4393,13900,4896000
2012-07-31,26180,237000,364500,299500,78100,314000,157996,36200,25300,92800,36150,147277,21700,32551,96200,83300,62400,64174,67415,212000,290000,228744,32250,22875,36150,84000,182500,59600,583000,108500,48051,4168,12300,224000,28892,6520,142500,102400,23300,100000,384000,106000,185138,123500,33450,64907,57500,217276,8530,44063,6600,47295,277500,127500,143373,145697,68600,22484,10523,43060,32715,119338,323190,36000,35400,81086,8900,25901,63040,88800,208500,5100,63652,57700,19000,11155,82524,36750,34600,10900,13140,34372,37500,130700,20500,85000,24050,66800,33050,62100,16786,45677,135241,221000,805000,35416,44700,88400,3851,48938,11240,26950,14900,64471,51072,14300,60900,23850,18150,4965892,30450,32800,4570,22350,77776,193155,48400,14150,18192,12913,76600,68000,22600,29195,5680,9080,66000,165500,59740,560697,9800,6960,8576,11150,181081,5541,51000,3737,3485,10200,12700,31142,28350,9850,23932,82400,5049,9170,4161,6730,10600,4065,14720,22000,218000,7081,5650,33484,2850,7090,470050,12339,50000,21700,12250,8570,6947,19208,48122,15380,6750,5630,9230,12443,8230,8080,2060,4453,13900,5401600
2012-08-01,26000,237500,368500,300500,78200,310000,155058,35500,25300,93900,35450,148698,21500,31763,95700,84400,61600,63406,67905,220500,285500,226826,32100,22641,35250,84800,184500,59100,600000,110750,47972,3953,12200,228500,29040,6680,144500,101300,22950,100500,372500,106500,184217,123000,34050,64253,57500,221622,8750,45389,6720,47295,281000,123000,145094,144047,71800,22323,10523,45678,33189,120564,322623,36450,35300,81086,8900,25901,62080,89000,202000,5160,64435,57500,19050,10968,81217,37050,34850,11000,13300,34820,38650,131500,19400,85000,24100,66000,32550,62400,17395,46346,134775,231500,827000,36564,44900,86600,3877,49938,10910,26650,14800,64886,51708,14300,60100,23800,18300,4923584,30400,32750,4615,23100,78697,194462,48000,14200,18219,12961,78200,66100,22800,29467,5650,9170,64900,167500,62948,525745,9810,6980,8946,11400,177908,5413,51200,3636,3600,10000,12300,32602,28400,9825,24078,84000,5049,9160,4198,6830,10600,4140,14545,22650,216500,7140,5627,32284,2820,7160,468906,12379,49611,21800,12250,8527,7061,19554,47962,15560,6830,5820,9150,12126,8180,8080,2070,4514,13550,5350400
2012-08-02,25260,238500,368000,299000,77800,311000,156364,35350,25600,94000,35600,148698,21550,31988,97400,84400,61700,62748,67047,218500,290500,226346,32200,22407,34950,84300,183500,59400,587000,109000,49476,3983,12150,233500,28043,6740,141500,100600,22850,100500,372000,106500,184678,124500,33850,64346,59300,221187,8630,45635,6940,47198,292000,126500,145380,148446,73800,22484,10473,46890,33189,120700,315819,36250,35850,80308,8850,25901,61560,88000,201500,5480,63826,56700,18800,10408,82244,37150,34700,10850,13200,34756,38250,130100,19150,84800,23900,67700,32150,61900,17259,47071,136174,234000,813000,36443,44850,88100,3838,50125,10827,27100,14850,65162,51284,14250,64500,24150,17700,4828392,30300,32500,4860,23300,78543,187929,47500,14700,18330,12913,79000,66600,22550,28922,5650,9250,64900,166000,62616,538852,9680,7230,8845,11050,176216,5566,51700,3657,3515,10000,12150,33073,28600,9975,24466,83200,4879,9100,4520,6710,10700,4105,14334,22600,218000,7258,5603,32659,2900,7230,472909,12140,49556,21800,12350,8485,7061,19406,47962,15660,6820,5800,8910,12244,8100,8050,2080,4351,12900,5337600
2012-08-03,24860,233000,365000,296000,75500,306000,152447,34250,25200,94000,34950,147751,20950,32664,97700,82900,64900,64064,67170,216500,285000,222030,32900,23202,33450,83300,180000,58700,580000,109500,49080,3888,11900,233500,27748,6560,139500,101500,22600,98900,369500,105000,183296,123500,33650,63506,59600,220318,8520,44456,6980,46613,292500,122500,142226,146796,73700,22645,10523,47909,32749,117703,317520,36150,35150,79309,8630,25990,60600,86500,199000,5170,62957,57000,18500,10035,80004,37000,33800,10750,13160,35012,37050,130100,19200,83800,23450,65700,31750,61000,16989,45844,138506,230000,813000,36625,44450,86400,3838,48500,11157,26550,14700,64678,50860,14050,66000,23700,17650,4775507,29100,32400,4760,22400,77469,194897,46100,15100,18358,12913,79000,67200,22550,29331,5600,9220,62500,164000,62727,533026,9500,7120,8626,11200,174523,5419,51900,3602,3405,10050,12000,33167,28800,10250,24272,84400,4992,9090,4501,6520,10700,4135,14966,22350,217500,7211,5603,32359,2920,7200,462616,11941,49556,21800,12450,8513,7061,19109,48016,15680,6820,5760,8700,12046,8140,8100,2075,4345,12650,5241600
2012-08-06,25960,233500,366500,306000,76500,317000,158649,34850,24450,93300,35450,154854,21750,32438,101500,84400,65600,66368,66679,216500,292000,235457,32350,23530,34200,87000,185500,61100,580000,108250,49476,3998,11800,233000,28265,6780,140500,102500,22750,100000,380000,106500,186520,128500,33750,67522,61600,229009,8780,43277,7000,47490,288000,128000,146527,150645,73500,23342,10771,48394,32952,122880,318087,35850,35850,81419,8950,26169,60600,86600,202500,5300,62957,57500,18200,10268,82524,36400,34850,11100,13400,35973,39000,130500,19550,83800,23450,67700,32700,61100,16853,46904,138039,232500,829000,36746,45300,89900,3968,49750,11762,27850,14900,63848,52344,14700,65300,23600,17650,4875988,30650,32600,4835,23500,78390,190542,46350,14900,18275,13544,78000,70900,22350,30013,5770,9140,62200,168500,62173,533026,9490,7130,8862,11100,174946,5419,50900,3653,3415,10100,12250,33120,28450,10150,24078,85200,4992,9110,4558,6770,10800,4185,15353,22450,218000,7281,5555,32471,2910,7210,467191,12140,50444,21750,12550,8598,7068,19703,48016,15740,6860,5710,8890,12126,8160,8110,2105,4520,13000,5376000
2012-08-07,25880,236500,366000,306500,75900,316500,160934,34900,23850,92300,35550,156748,22000,31763,102000,82600,65400,65819,64350,218500,299000,238335,31750,23109,34850,87400,187000,62400,575000,105000,49951,3948,11900,235000,28708,6800,142000,101500,22400,104500,375000,106000,186060,126000,34000,67802,61900,231182,9030,43719,6900,48271,292000,135500,147101,152294,74300,23074,11119,47763,32918,125741,315252,35850,34900,83196,8980,26214,61200,85900,209000,4600,63217,57600,18200,10455,82991,36650,35150,11250,13500,36357,39350,130000,19550,85700,23800,66900,33850,61100,17192,46458,138972,234000,821000,36504,45650,90000,3955,49625,11679,29100,14850,63917,53191,14900,64800,23900,17900,4870700,30100,33000,4930,25300,78850,187929,47100,14850,18303,13447,80700,71500,22500,30286,5700,9350,63400,168000,62284,611670,9530,7400,8946,12500,176850,5462,51700,3682,3430,10000,12350,33120,28500,10100,23592,84800,4936,9110,4785,6850,11000,4115,15528,22600,224000,7281,5769,32171,2880,7260,470622,12499,50444,21850,12750,8570,6977,19455,47695,15760,6880,5660,8960,12482,8200,8100,2110,4514,13350,5369600
2012-08-08,26400,236000,372000,304500,75800,321000,158649,35550,23850,93900,36200,158169,22750,31763,105000,82900,66000,66697,64718,213000,299000,236416,32100,23015,35500,88500,192500,63500,582000,106500,49793,3978,12050,224000,28597,6930,142000,100000,22750,106000,367500,105000,188362,124500,34300,69203,63400,226402,9200,43719,7050,49148,295500,133000,150255,148996,74600,23610,11317,48054,32647,128057,320355,35700,34750,82530,9220,26482,61640,85000,208000,4700,65478,58500,18450,10408,84951,36650,37100,11450,13400,36229,40800,133200,19500,86600,23600,67600,34650,60800,17259,47964,135241,233000,834000,36685,46100,89300,3981,50062,11844,28900,14650,65646,52556,15000,64600,23650,18050,4828392,30500,33050,5180,25200,79464,188147,47400,15000,18469,13301,81400,70900,22850,30559,5760,9310,64800,171000,63058,569435,9600,7250,8895,12700,177062,5541,53600,3737,3460,10000,12800,33544,28750,10250,24272,84000,4917,9450,4766,6900,11300,4185,16161,23300,227500,7915,5769,32021,2945,7400,480915,12260,51167,22200,13300,8598,7386,19752,47535,16040,6950,5700,9040,13077,8200,8120,2145,4496,13700,5376000
2012-08-09,26800,244000,381000,311000,78000,327500,161913,36700,24350,96000,37350,159116,22900,32213,107500,83200,67000,67684,64596,219500,308500,245528,32550,23623,36700,91600,197000,64500,590000,109000,50347,4113,12250,228000,29040,7360,145500,103700,23600,107000,374500,106500,190665,128000,34300,71538,64000,240308,9400,44014,7100,49733,300000,140000,158284,149545,75500,23932,11615,50139,33020,128329,328860,35000,35800,83085,9360,27064,65560,87200,216000,4790,66522,59900,18600,10595,86819,36900,38800,11800,13280,36997,41050,137300,20600,91000,24050,69300,34400,61800,17327,51701,137106,230000,873000,36746,46500,91200,4227,53625,12091,29300,15200,66338,54463,15400,68000,24300,18300,4997624,30800,33350,5500,25600,83452,194897,48850,15600,19441,13544,82000,73600,23600,30968,5980,9600,66000,184500,64607,575261,9870,7450,9400,12550,185524,5572,56000,3771,3610,10300,13050,35806,29000,10450,24709,86000,4955,9840,4879,7100,11800,4320,16231,24200,230500,8221,6315,33559,3095,8090,504360,12578,55222,22600,13450,8826,7727,19901,47962,16940,7480,5820,9440,13909,8200,8130,2165,4550,13700,5472000
