Date,005930,005490,005380,105560,015760,055550,066570,012330,051910,034220,017670,000660,009540,003550,096770,030200,004170,023530,000810,035420,033780,034020,009150,000720,000270,024110,004020,029780,086790,006400,010950,006360,010140,090430,010060,012450,051900,028050,016360,047040,002380,003490,000240,010130,006800,036460,006260,035250,011200,000880,042660,047050,011170,036570,078930,004800,000210,010120,021240,012630,069960,001740,097950,000150,028670,005940,009830,012750,004990,001040,071050,000100,001800,001230,004370,018880,030000,006120,000120,000640,004000,002790,008930,006280,001120,000670,097230,005300,002020,093050,025860,034120,011810,001440,003240,011790,000140,003300,069260,002350,016380,001430,077970,069620,019680,011780,029530,003570,008000,005180,007310,002240,004150,000070,007570,003000,017800,001210,020000,002990,006380,004490,016800,003920,001940,001630,009680,084010,006650,003480,008060,064960,093370,000020,000050,000480,000700,000990,001130,001520,001680,002030,003030,004130,005090,005680,007340,008730,009200,014820,014830,017960,025000,073240,085310,000230,001060,025540,015590,013570,009580,001790,002390,003120,003520,004710,005500,009290,009440,011930,014990,006840,027970
2010-04-08,17260,558000,127500,52300,35750,46000,117742,159000,258500,40931,39985,28150,153100,80629,116496,46850,402405,318000,194500,47558,62300,71008,128000,61600,26900,14900,90200,51000,33900,154500,57600,88535,19040,83000,175928,100969,301000,120000,59681,11000,392364,47210,2224,216000,19608,44999,104500,17250,166486,36950,173821,35000,116530,143000,41200,51975,93999,16740,36750,17697,105000,11500,226000,147346,163750,16142,15454,48750,53200,57217,32550,21981,13951,5964,232500,2880,13420,32334,66900,76092,50200,12550,8147,107931,31150,64320,103231,85200,30150,26400,18450,37600,10203039,3342114,753000,19500,25000,17498,16719,5290,1235168,15900,170800,45620,5700,30400,54700,14854,11050,107466,138000,19352,6307,48876,25379,6123,27109,48762,13350,133088,10800,26650,29085,57800,12040,13069,8520,7944,43250,12550,16944,13325,3875,6080,9470,8542,35565,7460,13800,15650,8210,55485,89906,10200,50000,11100,3875,8930,4405,15656,36277,7100,53611,11250,46367,4969,11177,18450,9332,6700,4100,1829,13707,13000,1061,28462,11782,2930,4805,35531,5875,6427,11535
2010-04-09,17120,545000,126500,52300,35750,46350,116761,157000,255500,39949,39760,28000,151467,79751,118390,47000,402405,314500,193500,46577,62300,71879,129000,60800,27000,14600,89400,51800,33950,151500,57800,87601,18671,82900,172704,100524,301000,118000,59112,11050,386127,48091,2224,214500,19290,45145,103500,17200,164494,36681,170345,34800,118448,142000,41200,50438,96179,16400,36800,17230,102000,11400,224500,147346,161250,16000,15347,48800,52800,57043,32000,21723,14147,5835,232500,2900,13320,33180,67200,74708,51700,12350,8108,108849,31400,61613,104490,85100,29850,26350,18000,37400,10126517,3294026,744000,19700,25100,17052,16594,5250,1218013,15550,168400,46123,5700,30950,54000,14854,10850,107575,137000,19328,6276,48359,25379,6141,26693,47574,13200,131198,11200,26650,29085,57800,12040,12964,8500,7824,42900,12400,16644,13275,3830,5990,9394,8513,34808,7400,13850,15925,8300,55378,88848,9760,49350,11150,3941,8910,4325,15858,36277,7000,53778,10470,46774,4859,11083,18450,9118,6800,4100,1829,13806,14740,1056,28736,11637,2900,4750,34845,5800,6427,11342
2010-04-12,16600,545000,118000,53600,36350,47450,115289,153000,249000,38499,39196,26900,154732,78435,119337,46550,403893,317000,193000,46577,61700,72275,122000,60500,25050,14500,90600,51900,34950,143000,58400,86854,18671,81500,173164,97747,296500,119000,58639,10950,388395,47481,2134,211500,19381,45096,102000,17450,165348,36189,173387,34500,117009,143500,42450,50374,96860,16000,36900,17203,102500,11600,233000,146796,167500,16190,15347,48600,52680,56870,31400,21659,14344,6613,230000,2810,13460,32636,65400,75054,51300,12300,8030,108849,31150,61987,109945,85500,29400,26700,18100,38400,10203039,3221894,730000,19900,25950,17263,16312,5210,1258042,15500,169600,46215,5780,30000,54200,14660,10850,111059,137000,18461,6184,49106,25331,6412,26953,45644,13250,130253,11150,26350,28927,57300,12040,12964,8360,7703,43150,12650,16071,13125,3780,6000,9318,8399,35061,8510,13850,15775,8320,55911,90752,9510,49250,10900,3941,8920,4315,15556,36324,7000,53333,10590,46977,4828,11083,18250,9133,6760,4060,1821,13954,13940,1074,27570,11394,2880,4650,35935,5850,6304,11303
2010-04-13,16560,538000,120000,53300,35750,47550,116761,157500,249000,39107,39422,27700,155058,77118,116969,46850,400918,317000,193500,47926,60400,71721,126000,59700,26050,14550,90200,52100,35050,144000,59400,86573,18523,81400,170401,99080,299500,120000,58639,11000,385560,46736,2089,206500,19200,45096,102000,17500,165063,36860,174690,34000,117489,142000,41800,50502,94680,16060,36600,17395,102500,11700,232000,145147,168125,15762,15830,47900,52400,56783,31050,21723,14221,6418,223500,2870,13480,32696,65400,74017,51100,12200,7874,107472,31350,60306,109316,84500,29800,27100,17850,38700,10024486,3221894,717000,19750,25500,17240,16281,5190,1332380,15500,166000,47221,5690,30400,53900,14709,10700,110623,137000,18052,6215,49853,24806,6466,26693,45149,13150,136553,10700,26100,29032,56100,12000,12858,8360,7673,42850,12500,16234,12825,3790,5980,9356,8328,34472,8550,13900,15350,8190,57939,90118,9600,49800,10850,3856,8900,4385,15807,36889,7300,53833,10620,46774,4789,11052,18200,9317,6760,4095,1819,13855,13960,1074,28462,11249,2855,4680,36015,6075,6304,10956
2010-04-14,16900,542000,119500,55700,36300,49000,121176,159500,251500,40042,39760,27900,159955,78764,117916,46250,405380,318500,203000,47926,60500,71800,128500,59200,25700,15450,90300,53100,36200,143500,59500,85079,19593,84200,171783,98858,305500,118500,59207,11100,384993,46871,2039,209500,19608,44805,100000,17550,168479,37934,185554,34400,116530,141000,41800,50182,92092,16140,37000,17533,103500,11900,238000,142948,169375,15952,16044,48500,52080,57478,31550,21852,14319,6431,225500,2850,13880,32696,66800,74708,51100,12400,7874,107012,31600,61520,117079,86100,29600,27400,17700,38500,10305070,3197850,719000,19700,25250,17498,16625,5200,1343817,15900,170800,46764,5790,31400,54300,14806,10850,112801,135000,18245,6276,50197,24616,6358,27005,46881,13150,136553,10850,26250,29190,56100,12000,12893,8570,7583,43200,13250,16425,13025,3815,5990,9470,8470,34136,8900,13700,15325,8270,57512,91387,9740,49650,10900,3941,8900,4510,16663,36937,7260,53833,11220,46367,4789,11114,18200,9087,6890,4250,1850,13806,14080,1079,29970,11249,2870,4740,35410,6150,6620,10995
2010-04-15,17100,538000,119000,57400,36600,49100,121666,157000,247000,40136,39309,27700,163546,77886,116022,46400,409100,318500,207000,47803,59800,71246,126500,59900,25200,16300,89400,54600,37200,142000,59400,86480,19667,84300,175928,96859,315000,117500,62144,11050,383292,46533,2069,212500,20334,44757,100500,17200,165917,37531,189465,34300,118928,143500,41350,49990,90730,16020,37000,17230,103000,11850,238000,140199,170625,16617,15830,48550,52000,58522,35600,21530,14147,6444,224500,2780,14240,32515,66200,73325,52800,12350,7874,109309,31900,60866,119387,85800,29700,27650,17300,38350,10713191,3089652,729000,20400,26600,17498,16312,5120,1343817,15950,177200,46215,5670,32950,54000,14854,10900,113019,136000,18076,6276,49795,25617,6358,26901,46634,13650,133245,10450,26450,29347,56100,12200,12858,8540,7583,43200,13600,15907,12525,3760,6050,9470,8399,32874,8620,13550,15675,8280,58579,90329,9800,49500,10850,3870,8880,4505,16261,36937,7210,54389,11175,47180,4797,11364,18050,8842,7120,4205,1862,13855,14060,1087,30828,11152,2885,4770,35248,6050,6620,10416
2010-04-16,16960,538000,119000,57500,36100,48350,120685,156500,245000,40230,39309,27500,163872,76679,116496,46100,405380,327000,206000,46087,58500,70612,122500,58700,24950,16300,87700,54900,37650,139500,58500,86760,19483,83400,182375,94637,311000,124500,61765,10850,382158,45720,2024,209000,19971,44611,97700,17000,165917,37576,192072,33950,124682,142500,41150,51078,91956,15620,36900,16653,104000,11500,236500,140749,165625,16617,16366,48200,50960,56870,33800,21401,14000,6392,222500,2780,14080,31971,65700,72287,52200,12150,7796,108849,31850,60960,119177,85000,29650,27300,17100,38000,10840729,3101674,725000,20400,26600,17498,16531,5110,1343817,16000,180800,45620,5730,34800,53900,14660,10600,110406,135000,17667,6184,48187,24759,6664,26589,45545,13800,131985,10700,26150,29032,56100,12460,12647,8520,7553,43250,13500,15962,12550,3770,6010,9318,8343,32790,8330,13650,15450,8170,56872,86733,9740,49300,10600,3917,8860,4510,16865,37313,7160,54389,11490,46774,4773,11333,17800,8888,7150,4110,1854,13954,14080,1065,31376,11200,2880,4720,34925,6125,6690,10609
2010-04-19,16540,529000,119000,56300,35250,47150,120195,159000,240000,38967,38971,26650,164198,75034,113654,45950,394967,323000,203000,44984,58000,69583,123000,56900,24950,16000,86400,52400,36850,138500,57200,83585,19409,84400,179612,92860,315000,120000,60154,10650,381024,44162,2024,200000,19245,44514,93300,16950,164210,36592,190769,33100,119887,141000,39650,50118,88550,15120,36350,16076,103000,11400,231500,137450,166875,15810,16098,48250,50960,56261,33500,21530,14074,6302,221000,2780,14000,31608,65500,70904,50300,11950,7874,107012,30700,60400,119597,84100,29000,26650,16550,37150,10917252,3065608,727000,19450,25450,17287,16375,5020,1303788,16000,180400,46672,5710,34000,53500,14320,10300,108881,136500,17787,6123,48359,24425,6502,26589,44158,13800,129780,10750,26000,29032,56100,12200,12437,8560,7402,42500,13500,16043,12400,3705,5940,9205,8243,31950,8160,13600,14650,8100,56125,84935,9580,48700,10300,3970,8770,4435,17318,37313,7340,54556,10815,45554,4726,11333,17500,9133,7110,4050,1810,14004,14000,1056,31513,11055,2850,4710,35894,6450,6655,10049
2010-04-20,16560,529000,123000,56100,35150,47100,119704,162000,245000,39388,39134,27000,162893,74376,112707,47500,397198,319000,203000,44494,59800,69346,125000,57500,25350,15850,86600,53200,37000,143500,57200,84239,19557,85700,180072,95082,317000,118500,59396,10850,385560,45855,2174,203000,19290,44466,93900,17350,166202,36502,190769,33550,121325,147000,39000,50118,91411,15380,35550,16461,104000,11600,232000,139099,165000,16000,16420,49000,50520,56522,33400,21788,13926,6405,221500,2820,14020,32031,65400,72979,50500,12650,7835,104716,31200,61053,118548,85500,29200,27400,17250,37700,10789714,2957410,728000,19600,26300,17240,16438,5210,1360972,15900,179600,46581,5640,35500,53200,14417,10450,108772,136000,18004,6399,48761,24425,6700,26589,44752,13800,130725,12350,26300,29085,57100,12200,12893,8560,7402,42800,13500,16180,13000,3730,6140,9242,8300,32538,8550,13850,14575,8190,56658,86733,9680,49000,10600,4050,8810,4525,16915,36984,7620,54611,11115,46164,4859,12113,17800,9179,7140,4115,1794,14350,14100,1070,32096,11152,2875,4790,36419,6450,6725,10416
2010-04-21,17040,533000,125000,56700,35400,47400,121176,167000,258500,40931,39196,28550,167136,77338,115075,47900,394223,329000,199500,45719,59500,69583,130500,57000,26250,15800,88700,53900,37100,146000,57700,84706,19926,85100,184217,95748,311500,119000,60533,10700,388395,46262,2164,213000,19835,44854,96200,17200,169332,37710,196418,33700,127559,154000,39800,49990,91956,15440,36250,16598,107000,11550,236000,139649,167500,16475,17064,49700,50960,57217,34650,21723,14418,6418,223000,2890,13960,32273,65200,74017,52100,12500,7835,104716,31750,61053,122954,85000,29550,27000,17500,38400,11172328,3330092,740000,19800,26500,17193,16250,5270,1366690,16100,193600,46947,5670,34900,53000,14369,10700,109535,134500,18269,6490,48245,24568,6772,26589,46287,13950,128678,12400,26300,29190,55800,12360,12893,8690,7493,44950,13950,16153,12600,3795,6280,9356,8314,33127,8560,14000,14750,8160,56552,87367,10000,48900,10750,3946,8860,4550,16965,36937,7510,54444,11310,45960,4828,11832,17750,9240,7200,4135,1781,14449,14520,1079,32885,11006,3020,4880,36419,6325,6830,10281
2010-04-22,16820,525000,125500,55300,34400,47150,120685,165000,264500,41118,39084,28700,168442,77118,118390,47650,385297,332000,203500,45352,59500,69425,133000,59000,26400,15450,88400,53600,36600,142000,56000,85453,19926,85200,191586,93749,304000,117000,59207,10750,387828,45923,2249,216000,19290,44611,93600,17300,167909,37934,194680,34150,129478,156000,39350,50310,97133,15400,36700,16928,105000,11400,231000,134701,163125,16332,17171,48700,50240,56957,33500,21788,14098,6483,216500,2950,13960,31729,63900,74017,52800,12300,7835,102879,32150,60213,122954,83300,29100,26550,17750,37200,11146821,3173806,732000,19800,26150,16958,16219,5440,1349535,16150,197200,46398,5530,35550,53100,14175,10600,109752,134500,18269,6766,47670,23995,6718,26536,45792,13950,126473,12450,26200,29085,54200,12180,12718,8600,7372,45000,13850,16371,12125,3840,6240,9053,8243,32706,8580,14300,14550,8000,56872,85887,10450,48250,10700,3846,8830,4515,16563,36748,7700,54111,11190,45147,4883,11832,17700,9225,7200,4105,1765,14647,16140,1092,34051,11103,3020,4820,38034,6175,6672,10454
2010-04-23,16600,523000,130000,55500,34550,47550,121666,167000,264000,42522,38746,28500,167463,79751,115075,48400,383066,330000,207000,45352,58000,69425,132500,57800,26400,15150,90900,54200,36050,140000,57000,82838,19630,85200,193428,95526,307500,114000,59017,10650,386694,45246,2284,208500,19154,45145,93600,17450,166202,38694,192072,34350,126600,162000,38800,49926,94680,15200,37200,16488,105500,11450,230000,133051,161875,16047,16742,48450,50040,58087,33650,21788,14491,6548,218500,2970,13960,31971,64200,74708,50900,12550,7874,107012,32900,60306,117918,82900,29550,27300,17450,37300,10662176,3077630,736000,19000,25400,16981,16219,5440,1343817,16200,192000,46672,5690,37100,53000,14175,10550,110406,135500,18004,6797,47440,24425,6484,26484,44950,14100,121905,11900,26950,29190,54200,12160,12999,8570,7342,44700,13350,16125,11850,3840,6200,9205,8243,32538,8310,14500,14325,7980,56445,87050,10400,48500,10500,3808,8800,4490,16613,36748,7400,56333,10650,44740,4906,11926,17700,9210,7030,4140,1771,14647,17480,1110,35457,11249,3020,4835,37630,5825,6637,10397
2010-04-26,16680,535000,131500,56900,34900,48400,122157,169000,269500,42896,38746,28500,168769,79751,116496,48400,385297,333000,209000,46332,58500,69346,139000,57300,26350,15800,93000,56100,36100,148500,57400,81157,19630,85600,191586,96637,310000,113500,60249,10650,385560,46465,2344,211500,19835,45193,93900,17350,163640,38068,187727,34900,131396,161000,39850,49606,93591,15120,37400,16543,103000,11450,229000,133051,167500,16522,17171,49450,50320,58696,34700,21981,14565,6496,219500,2960,13960,32878,63900,71941,52500,12650,7874,104716,33000,60306,117499,82900,30200,27500,17500,37400,10636669,3065608,747000,18950,25750,17169,16250,5530,1372409,16550,191200,46672,5600,39200,53100,14078,10800,112801,136000,17980,6705,48245,24663,6484,26536,47822,14300,117810,11950,27000,29190,54400,12080,13104,8500,7372,45600,13300,16371,11850,3810,6220,9205,8300,32538,8260,14950,14250,8080,56658,85252,10500,47500,10500,3808,8890,4475,16764,37455,7470,55444,10950,44537,4859,11739,17750,9347,6910,4120,1790,14301,17880,1110,35525,11394,3025,4860,37186,5675,6620,10570
2010-04-27,16700,530000,130000,56500,34550,48750,125591,172000,272500,42288,38858,27500,171054,82603,116022,47150,390504,332000,206000,46823,57900,69662,140000,58200,25850,15800,92300,55200,35700,145500,56800,80783,19557,85600,190204,96637,309500,115000,59775,10650,379323,46262,2364,205500,19744,45339,92000,17350,163356,37218,187727,35000,131396,165000,39050,49926,93318,14740,37700,16104,103000,11700,236000,141298,167500,16522,17922,49350,50160,58000,35000,21659,14344,6509,216500,2910,13960,32334,63500,72287,53000,12600,7601,101501,32800,59839,115610,82900,30400,27000,17800,37300,10713191,3125718,765000,19050,26250,17099,16281,5490,1349535,16550,186800,45620,5750,39500,52900,13932,10800,112583,138000,17932,6521,48359,24425,6268,26536,50891,14300,111510,12250,26750,29137,54400,12000,12999,8520,7372,45600,13300,16835,12450,3780,6200,9205,8314,34304,8440,14800,14100,8040,55911,85569,11150,47600,10600,3808,9150,4480,16512,37408,7350,56000,10710,45554,4883,11458,16850,9271,7050,4105,1765,14053,17780,1105,35663,11297,3000,4870,37227,5700,6760,10454
2010-04-28,16500,518000,131500,54600,33600,47300,125101,179500,288000,42662,38633,27450,171054,85017,112707,46500,386041,325500,203500,46823,56900,68712,142000,56200,26450,15100,94000,55200,34350,144500,55500,78075,19261,82900,187902,96192,304500,111500,58260,10500,362880,46736,2354,199500,19063,44126,89200,17100,150834,36413,187727,35000,136191,169500,37800,49030,89912,14460,36950,15581,99100,11600,230000,141298,169375,15667,18727,48650,49200,56783,34300,21337,14172,6315,215000,2860,13960,31790,63000,71250,53200,12500,7188,96449,31850,57879,113093,82800,30000,26800,17000,36300,10330577,2993476,757000,19500,25450,16465,16375,5400,1235168,16400,180000,45116,5730,39450,52000,13689,10450,107684,137000,17715,6674,47383,23375,6322,25496,52970,14000,112455,12050,27000,28770,53700,11780,12577,8460,7252,46000,12850,16589,12800,3735,6010,8864,8172,33799,8200,14450,13925,7900,56125,85569,11200,47600,10500,3737,9060,4405,17066,37219,7150,54944,10590,44333,4890,11458,16900,9011,6850,3970,1704,14053,17660,1110,36554,10958,2955,4665,36500,5725,6725,10069
2010-04-29,16500,515000,135500,54000,33550,47000,121666,186000,278000,43317,38858,27700,168769,84578,113654,47700,380834,321500,200000,46577,56100,64833,137000,54200,26950,15250,96100,55000,34700,140500,57000,77234,18819,83800,185599,98969,300500,106000,58639,10350,353808,47549,2369,200000,18973,43836,89100,17000,159372,36458,186858,35150,136671,168000,38600,48390,85553,14680,36350,15389,98500,11300,225500,132502,165000,15620,18030,49000,49360,56435,33200,20692,13877,6185,215000,2920,13960,31608,62900,74017,53400,12500,7017,96449,31550,56105,110365,83600,31500,26150,16050,35850,9947963,2668882,751000,19300,24550,16112,16375,5430,1195139,16950,174800,44750,5600,37100,52300,14272,10650,105941,139000,17763,7133,46292,23280,6177,25236,55248,14100,119858,11650,27000,29032,52700,11720,12472,8460,7041,44950,12350,16098,13000,3700,5980,8674,8101,33211,8300,14900,13500,7800,54098,84512,11300,47450,11050,3651,8990,4360,17318,36889,7050,54778,10920,44130,4883,11239,17000,8888,6780,3965,1746,14004,18240,1101,35183,10425,2925,4405,36379,5775,6760,9722
2010-04-30,16980,499000,137000,54500,33850,47550,119704,186000,283000,44814,38746,28400,165504,83371,115549,49050,378603,316000,206000,45474,56000,64992,141500,54100,27400,15600,91200,55200,34850,149000,56500,79102,18929,83800,194810,98747,303000,107500,58544,10400,354942,47549,2494,195500,19200,43593,91200,17250,154249,36994,184685,35350,139069,167000,38850,50630,86915,14700,36500,15114,99600,11150,222000,134701,165000,15572,18137,47500,48880,56087,32750,20627,14295,6068,213500,3000,13960,31427,62400,75400,53400,12800,6658,96449,32850,56199,116030,85600,31350,26350,16550,35300,9794918,2692926,751000,20550,24850,16277,16500,5540,1177984,16500,179600,45071,5860,37100,51700,15437,10550,106812,139000,17402,6980,46866,24138,6556,25236,55050,14700,133088,11900,28500,29085,53200,11740,12647,9000,6800,45900,12850,16289,13250,3695,5980,8750,8058,33379,8420,14700,13900,7900,53884,82396,11150,47600,11050,3666,9100,4330,17922,37408,7060,55667,10860,45757,4906,11489,17600,8904,6950,4130,1762,14053,18360,1105,35594,10279,2900,4340,38357,5725,6357,9895
2010-05-03,16580,488000,134500,54700,33400,47000,117251,181000,281000,43691,39084,27600,163872,82274,116022,49350,375628,321000,206500,44126,56000,59371,140000,52300,27800,15550,89000,54300,35000,146000,56900,79102,18450,85200,196652,96859,304000,108500,57218,10500,358344,46939,2479,196000,18564,43399,90700,17250,158802,36323,185554,35200,135232,170000,39050,50566,85144,14000,36350,15114,99900,10950,221500,117657,160625,15098,18137,47200,49080,55565,31950,20821,14295,6029,218000,3020,13960,30762,61200,77475,53100,13000,6752,95530,32850,56479,116240,85500,30450,26600,16700,33750,9718395,2716970,763000,20600,24450,16324,16344,5480,1183703,16350,176000,46032,6000,38150,50900,15728,10600,108446,140000,17836,7103,47383,25188,5583,25730,53465,14900,134190,11800,28350,29085,53100,11380,12893,9000,6740,44750,12600,16917,12875,3705,5900,8674,8129,32286,8260,14750,13925,7850,53777,78800,11200,46550,10850,3651,9020,4335,17318,38303,6900,55333,10905,44130,4797,11302,17700,8904,6840,4120,1706,14103,17920,1110,34771,10182,2885,4200,39649,5650,6339,9722
2010-05-04,16680,487500,138000,54000,33200,47150,113326,181000,284000,43130,39084,27050,164525,81397,116969,48700,377859,316500,210000,42778,56400,60638,143000,52100,28950,15150,91100,53100,34850,147500,55400,76114,18376,86000,197573,93971,304500,108500,57028,10400,350973,46059,2439,192000,18292,42963,90300,17500,160225,35831,182512,35900,129957,166000,38600,49094,81738,13600,35850,14785,98600,10600,223000,118207,160000,15003,17171,47300,49480,54870,31650,20499,14221,6029,219500,3240,13960,30128,59800,76784,53400,13100,7040,93234,32500,55825,116030,85700,30100,26300,16500,34300,9769410,2632816,768000,22250,25200,16018,16219,5600,1195139,16700,174400,46764,5830,37600,50700,16796,11050,110188,140500,17595,7103,50542,24711,5295,25912,52772,14650,134348,11750,28600,29137,52500,11260,12647,9080,6770,43800,12550,17271,12700,3725,5910,8485,8200,31781,7680,14750,14050,7910,53777,82608,11250,46600,10650,3647,9000,4315,16764,38303,6940,55111,10860,44333,4844,11395,17700,9072,7200,4065,1696,14350,18000,1092,34051,10085,2905,4220,38034,5650,6374,10030
2010-05-06,16280,485500,136500,51200,31850,45400,112345,180000,279000,42101,38521,26350,161913,78106,113654,48400,369305,316500,207000,44249,56700,58421,139000,52100,29050,14300,88500,52600,33650,142000,53700,74339,17416,87200,191586,94082,305000,101500,55418,10150,339066,46059,2414,181000,17475,42963,88700,17050,157095,33953,174690,36200,123243,168500,37500,46726,81875,13860,34950,14620,100500,10800,222500,112159,154375,14528,17279,46950,49200,54348,30650,20241,14246,6016,227000,3180,13960,30067,58500,74708,52400,12950,6720,95990,31050,52745,110155,84700,29300,26000,15700,35250,9259258,2524618,779000,22750,24050,15572,15656,5710,1149392,16750,168000,45391,5450,36600,50400,16505,10800,107575,139500,17763,7011,51461,23757,5187,25262,52277,14100,129308,11050,27600,28455,51300,10840,12366,9000,6500,42600,12000,17135,13250,3575,5790,8485,8073,30184,7560,14250,13700,8030,52284,81867,10850,45250,10350,3647,8830,4260,16160,37172,6730,54778,10545,41486,4765,11239,17600,8796,7050,4000,1690,14053,18000,1074,33742,9794,2820,3980,41749,5625,6427,10030
2010-05-07,15880,472500,131000,48600,30700,44300,111364,177500,278500,41165,37957,26350,159955,75473,109866,47100,364099,310000,198000,43023,56200,58421,138000,50300,28950,13750,86100,51300,31800,138500,52400,70977,17380,88000,190204,93971,304500,98800,54755,9750,344736,44975,2454,184500,17157,42478,88100,16700,142296,33326,171648,35450,125641,165500,36950,44806,77788,14060,35000,13988,96000,10400,223000,111609,148125,13911,17332,45200,47520,52696,29400,19854,14000,5718,219500,2990,13960,29372,57900,76092,52400,12950,6970,92315,30700,49384,108477,82800,28050,24500,15100,37350,8800122,2428442,769000,22950,22650,14727,15500,6050,1097927,16500,160800,45391,5470,35450,49200,16748,10300,103873,137000,17474,6919,48819,23614,5061,24871,52475,13600,122850,11800,26650,27982,49850,10300,12120,8750,6138,41100,11650,16507,13400,3380,5580,8258,7788,29343,7160,13600,13225,7850,51217,78694,10800,44000,10000,3647,8650,4185,15505,36418,6450,53778,10260,39127,4539,10740,17150,8506,6810,3900,1685,13657,18140,1052,33674,9484,2765,3810,40376,5475,6252,9220
2010-05-10,16060,482500,130500,51200,32200,45200,114798,180000,280000,42007,38408,26900,160608,78873,107972,47300,362239,307500,195000,43513,56600,60163,140500,53000,29300,14100,90200,51700,32600,142000,54400,76861,17712,87000,191126,99636,301500,102500,55797,10000,341334,46194,2539,191500,17883,42672,89300,16650,154249,34042,175559,34700,131396,175000,36900,45126,83646,14180,35100,15004,96200,10550,220000,118757,157500,14765,17332,45700,47360,53913,30200,20241,14221,5822,219000,3100,13150,30279,57200,81972,52500,13550,6791,93234,30950,50504,115401,83200,28650,25000,15250,37350,9233751,2500574,776000,23000,23000,14703,15531,6570,1117370,17050,169600,45849,5710,38800,49400,16019,10500,103219,136500,17860,7011,48991,24854,5151,25418,56238,13750,119543,11800,26950,27510,49900,10220,12156,8970,6319,42800,12200,17244,13700,3530,5700,8333,7831,29595,7600,13800,13400,8000,51270,80598,10900,44400,10300,3694,8710,4195,15707,36560,6690,52222,10260,40266,4547,10865,18150,8751,7190,3985,1679,13756,19440,1074,33194,9794,2835,3900,39488,5225,6094,8487
2010-05-11,15820,467500,130500,49750,31550,44200,114308,178000,290000,40417,37845,26600,159302,82823,105604,47593,372652,307000,194500,43758,57400,56917,146000,52100,29800,14200,89800,52500,32300,147500,54200,78075,17453,86400,195270,102524,304000,104000,56649,9840,339066,45991,2604,189000,17929,42672,87200,16950,152826,33818,175125,33700,133794,175000,36400,45062,83101,13960,34450,14949,95700,10600,227000,109740,154375,14670,17922,45300,46800,55217,31950,20176,15081,5822,219000,3100,13050,31427,61200,84393,56900,13400,6728,93234,30600,49944,112253,82600,28650,24900,15250,37200,8978675,2476530,775000,23700,24050,14750,15531,6450,1065904,17100,169600,45208,5610,39000,49500,16117,11250,106268,137500,18245,7256,50082,24472,5097,24715,56436,13650,127575,12500,26900,27300,50100,10140,12120,8910,6229,41700,11950,17544,13925,3520,5670,8333,7859,29932,7730,14200,13150,7980,50896,82714,10600,44300,10300,3694,8770,4200,15455,36889,6720,51444,10560,40388,4594,10865,18800,8812,7110,3945,1654,13855,19920,1056,36074,9697,2825,3865,38599,5300,6462,8718
2010-05-12,15780,456000,134000,49000,31450,43350,110873,183000,295000,40697,38070,25700,155385,83371,105130,46250,382322,304000,188000,44616,59000,55572,145500,50100,30300,13850,90000,51500,31950,154000,53800,74433,17084,85600,202639,103634,305000,102000,55702,9800,334530,48294,2619,192000,17838,42672,89500,17000,158233,33013,169910,34450,132834,182000,35500,44230,79831,14200,34700,14620,96300,10400,217000,109630,158125,14243,18244,45400,48960,53391,32350,20370,15474,5796,223000,3270,12950,33845,61000,85430,57200,13300,6705,97827,30500,51438,110575,83100,28000,26000,15000,35500,8876644,2440464,781000,23750,23650,14797,15625,6640,1024732,16950,167200,45254,5610,38700,50000,16553,11250,108663,136000,18413,7439,55137,24091,5007,24533,56832,14050,121748,12500,26950,27510,51400,10000,12085,9400,6229,42200,11950,17599,13775,3480,5640,8485,7916,29427,7600,14700,13075,8130,49990,82925,10750,43650,10400,3647,8800,4210,15304,37690,6630,51556,10545,39331,4594,10896,18800,8689,7430,3975,1642,13905,19980,1052,37103,9746,2870,3795,40174,5275,6392,9316
2010-05-13,16260,457000,141500,51200,32700,45100,110873,189000,294500,42101,37845,26850,153426,82494,106551,46300,378603,312500,195500,44616,58900,55888,148500,49150,31150,14150,89800,52200,32100,155000,55000,71818,16937,87100,204481,105301,305000,104000,55891,9710,334530,50326,2589,203500,18292,43205,93000,17050,157095,32745,169476,34800,134273,189500,36500,43397,78333,14620,37050,14730,100000,10400,217500,109520,158750,14623,18298,45700,49280,53391,32400,20499,15695,5822,224000,3280,13200,34872,60400,84739,58600,13200,6572,97827,30950,51064,113512,84200,28400,26450,15000,35200,9080705,2404398,765000,24000,23750,14797,16219,7000,1076197,17400,166400,45437,5530,38000,50700,16553,11300,109099,140000,18967,7776,56285,24806,4917,24299,57525,14500,122850,12650,28300,27352,51500,10200,12085,10800,6259,41800,12200,19427,14675,3595,5680,8523,7959,30352,7900,14800,13175,8790,50470,80387,11600,45150,11400,3708,8870,4385,15606,38067,6700,51111,10605,40266,4703,11052,20300,8689,7900,4000,1644,13954,21000,1061,39778,9794,2875,3840,42395,5250,6427,8526
