Date,005930,005380,000660,015760,005490,035420,032830,012330,017670,000270,055550,105560,000810,090430,034220,051910,086280,034730,003550,033780,051900,066570,086790,009540,023530,030200,006400,002790,096770,024110,010130,004020,088350,000030,161390,035250,021240,001800,139480,002380,010950,011170,018880,029780,032640,011210,000720,036460,001040,010140,000120,009150,097950,036570,005830,047810,078930,008770,051600,042660,047050,138930,016360,006800,069960,012630,003490,071050,012750,011070,034020,004990,047040,004800,011780,000210,000880,001740,000670,000240,000150,114090,042670,005940,052690,030000,009830,007070,010060,005300,037620,000100,010120,004170,006260,011200,007310,000080,073240,105630,004370,028050,006280,108670,006120,002350,003240,012450,005610,010780,003620,001680,003450,120110,049770,017800,001120,069260,033920,003300,001430,161890,128940,011790,003410,093050,004000,000070,002270,069620,020000,060980,005180,002240,025540,170900,103140,029530,000640,003000,004490,005850,008000,115390,009290,019680,034120,064960,068870,008490,000480,001230,002960,003030,003920,097230,006650,007340,008060,025860,082740,004150,000430,007570,079980,014830,016800,009680,000140,104700,003570,004130,004710,005090,005740,007810,009580,010690,020150,033530,051310,078520,084870,093370,002020,000990,001440,003520,004430,033240,007860,013570,020760,007690,006380,005950
2015-03-23,29340,179000,48150,45200,256000,136193,97400,249500,48224,46600,43350,39900,266500,315181,29855,233500,118046,235500,57058,82600,749000,60000,29500,115823,220041,29450,141959,133492,91704,13550,420500,70500,7640,9610,47250,33600,90600,54232,237500,484625,62600,186691,7724,38000,10650,143500,49914,41250,159361,13700,187000,78400,360500,173500,49100,52000,41850,98000,93100,85066,27900,14897,47480,11972,144000,37846,28773,57900,78100,113500,22378,67447,8080,36242,81400,59639,34777,8340,117788,21750,94922,34750,10113,13900,46700,23350,17565,27198,88604,166915,32147,25377,11920,170000,53500,61287,582000,22100,9860,37950,239500,25122,167000,179000,37721,14300,1157000,24599,261000,71300,47886,41450,8060,50300,71469,44735,36550,24900,45265,21759,32550,61700,177135,33414,3272,30650,39200,61325,697755,60800,32150,69700,78000,32427,64800,94086,25050,67300,151426,11353,42850,14866,16750,12907,14000,6880,39200,27659,52400,51400,10950,1186,451500,68545,69690,66199,103500,6776,9818,8750,3812,8148,6240,38933,10150,53500,31600,12400,12500,6150,10360,13400,16287,85500,15130,14400,4400,7510,8162,12350,3605,25039,14850,2960,29900,6180,25935,1660,9570,14950,16650,7730,5835,38696,19675,4032
2015-03-24,29520,175000,48000,45800,258000,135191,96600,250000,48914,46000,41750,38900,270000,327984,30224,231500,118046,234000,56396,84300,760000,60400,28850,114006,218207,29300,140001,136086,92491,13350,426500,71800,7530,9440,45800,34300,90600,53888,238000,500428,62200,187644,7324,39000,10750,143000,50303,41050,162190,13447,190000,79500,372500,175000,49650,51400,42300,99800,94100,82622,27800,14608,47771,11972,145500,37846,29719,58000,78500,115000,22033,68489,8100,37199,81400,59096,35020,8220,117600,21200,95710,34100,10155,13800,47950,23050,17679,27069,89399,163915,32412,26224,12480,172000,53900,60514,593000,22200,9830,38200,237000,25216,170500,185000,37601,14000,1166000,24345,268500,72200,46771,41600,8100,51300,73270,44299,37050,24900,45364,22112,33200,61400,181966,34119,3446,30750,40150,61125,685033,60800,31550,71200,78200,32895,65300,91835,25100,68300,150011,11547,44300,14986,17000,12605,13900,6890,39000,29036,56400,52100,11300,1185,453500,69313,70486,65752,104500,6955,9798,8770,3807,8798,6250,39380,10050,54014,31550,12550,12600,6270,10555,14000,16151,84800,15050,14500,4440,7460,8375,12350,3575,25639,14750,2988,30500,6300,25935,1675,9850,15050,16200,7670,6020,39432,20925,4258
2015-03-25,29700,170000,48300,45500,257000,134190,95200,246500,48655,45100,40850,38050,264500,337487,30040,226000,115545,244000,56680,88700,800000,59600,28250,110372,218207,29150,137554,140675,89736,13050,428000,72400,7550,9210,43700,34300,90200,54084,242500,499550,60500,186215,7008,38750,10800,142500,49622,40650,165491,13195,195500,81800,389000,177000,49000,51700,41800,98500,96000,80846,27350,14080,48256,12118,149000,39556,30053,59300,80200,111000,21536,68681,8210,39113,79100,57560,34485,8430,118166,21000,93741,33950,9944,13900,48500,23750,16880,26984,83439,162215,32977,26434,12460,171000,53200,61738,594000,22200,9290,38600,240000,24748,175000,180500,38202,13050,1170000,24906,270500,72800,45705,43250,8230,51200,72369,42122,37050,24900,45512,21818,33850,64100,206926,33837,3435,30900,40650,61592,675247,60900,31500,69100,78200,32728,66000,91835,25050,68900,154256,11525,47650,14627,16650,12352,14350,6910,39550,29036,58000,52000,11250,1183,453500,69313,72474,63628,103500,7100,9858,8740,3796,9302,6270,38485,10150,55643,31600,12400,12500,6390,11190,14000,16197,85900,15585,14350,4465,7400,8326,12250,3470,26359,14700,2926,33150,6330,25935,1675,9900,15000,16000,7800,6052,39665,20325,4462
2015-03-26,28420,169000,47000,45900,254500,132387,96200,246500,48310,45250,41800,39150,269000,326884,29531,226000,116045,235000,58002,89800,781000,59400,28450,111735,214081,29300,138533,140177,92393,13300,430000,72900,7490,9320,44000,34800,92500,54870,241500,484625,63300,195264,7194,39050,11200,141000,48357,41050,165019,13303,195500,80000,389500,177000,49750,52300,42000,96500,99800,81068,27000,14656,48111,11972,146000,41043,29078,58100,80100,111000,21459,67640,7470,38248,79600,57108,34047,8260,118920,21600,92165,34650,9986,13550,47950,23000,17051,26685,81850,160714,32943,26365,12600,167500,52500,60965,607000,21850,9320,39750,241000,24156,171000,178500,36819,13200,1170000,24651,271000,73500,45094,42150,8070,50100,72470,41251,36950,25450,45462,21701,34850,63900,191225,33461,3468,31000,40200,62059,657632,60000,31250,69700,78200,32761,69000,89224,24700,70100,147652,11869,48100,14547,16900,12504,14150,6930,39650,29146,54800,51700,11350,1194,452500,69483,73866,63516,112000,7100,9787,8740,3769,9102,6350,37143,10150,55729,32450,12550,12400,6480,11337,13800,16060,87600,15424,14400,4495,7370,8268,11800,3820,25120,14750,2935,32750,6110,25935,1640,10050,15350,16500,7850,6011,39199,20250,4422
2015-03-27,28420,167500,45800,45000,251500,134590,95900,246000,48396,45400,42300,38300,265000,326084,29855,226500,115545,234000,57341,86900,788000,58900,28600,111735,215915,29450,136575,139378,93180,13350,432000,75600,7430,9390,44200,34200,92200,55656,240500,485503,63800,192883,7008,39250,11250,141000,47724,41150,162190,13266,191000,80700,385000,173500,49700,52000,42600,98000,94400,81290,27250,14128,48692,11972,148500,41712,29048,58700,80000,114500,21536,68064,7550,38110,78900,55482,34096,8200,118731,21150,91377,35000,10113,13700,48000,23450,16994,27882,81055,162915,33541,26224,12520,168500,52000,59934,605000,21950,9360,39600,247000,24156,176000,172000,37480,12850,1177000,24294,273000,73700,45805,42200,8100,50600,70768,43304,36350,25200,45660,20818,34450,64000,194446,33273,3435,31000,41400,61792,670354,60200,32250,69700,79000,33128,67800,102188,24650,71800,161332,11633,49000,14428,17150,12554,14100,6880,39900,28926,55200,51500,11100,1196,449000,68204,73866,61950,110500,7133,9777,8930,3807,8914,6430,37367,10050,54100,33050,12600,12300,6450,11386,13600,14790,87500,15665,14050,4475,7350,8191,11600,3850,24002,15000,2993,32650,5830,25935,1660,10000,14950,16050,7880,5963,39742,20500,4712
2015-03-30,28560,167000,45500,45600,242500,136393,95900,245500,48051,45250,41200,38850,262000,324183,29161,225000,113544,233500,57530,89900,799000,58800,28400,111281,214540,29250,140491,141573,90720,13100,429500,75300,7380,9310,44950,34350,93300,56000,237500,494283,63100,197645,7083,39800,11250,144500,48746,40900,167848,13085,197000,80300,386500,172500,49450,53400,42050,99300,98100,79291,26900,13984,50729,12604,150000,41712,29719,61900,82500,115500,21842,68874,7780,39615,78100,57108,35604,8250,117317,20950,90983,36050,9986,14400,48350,23500,16595,28395,81452,167415,34936,25941,12580,168000,51700,58516,607000,22050,9260,41900,243500,24218,172500,174500,37661,13000,1199000,23989,291500,73400,45754,42000,8400,50000,74371,44361,37250,25100,44871,20700,34500,66300,188809,33837,3511,31100,41750,61992,689926,62000,33500,69900,81700,33462,69100,106240,24500,70000,159445,11633,48750,14707,17000,12151,14000,6830,39800,29312,54500,51700,11350,1118,441500,67352,74264,64522,110000,7133,9707,9020,3746,9176,6390,37255,10700,53928,33200,12450,12450,6400,11386,13650,14745,87100,15986,14550,4635,7440,8055,11800,3870,24082,15350,3175,31800,5920,25935,1660,10350,14950,16000,7730,6028,39122,20025,4712
2015-03-31,28820,168500,45550,46000,244500,134390,96700,246500,47016,45200,41950,39300,267500,335586,28930,226000,113044,232500,57908,88700,841000,58900,28750,110827,217748,29000,133638,149655,93869,13350,424000,73000,7370,9380,45350,34650,91500,56884,233000,496917,64300,193835,7138,41050,11000,141500,49038,40500,165962,13050,195000,76900,378000,181500,49450,56400,42900,97900,97600,80401,26550,14608,50438,12604,149000,42381,29597,62900,83900,116000,21650,68836,7930,39524,78500,58373,35361,8160,117035,21100,91771,37850,10071,14400,48250,24050,16652,28566,82247,172315,34736,26365,12760,168500,52000,58258,597000,22200,9110,41800,243500,24031,176000,172500,38263,13000,1203000,24142,285000,73300,46059,41900,8460,50100,80077,48343,37650,25550,44526,21465,33350,68200,182368,33931,3522,31700,41450,61391,689926,60000,32850,70800,82200,34665,69100,106691,24700,69300,158502,11373,50000,14906,19550,12957,14350,6840,38700,30248,54600,52700,11250,1141,441000,68460,73170,64522,109000,7149,9667,9130,3757,9176,6420,37982,10100,54786,32900,12350,12600,6270,11581,13650,14382,86100,15718,14250,4580,7480,8384,11700,3830,25239,15500,3189,32000,5990,25935,1710,10050,15950,15700,7920,5915,39277,19925,4576
2015-04-01,28460,164000,45000,45950,238000,133589,96300,243500,47275,44250,41200,38600,258500,333786,29300,225000,112544,240000,56113,89900,840000,58600,28650,108556,214998,29000,130211,145365,96919,13050,426500,73700,7350,9270,44650,34750,93200,59193,232000,478480,66700,197645,7194,41000,10750,139000,47870,39700,163605,13375,195000,72700,372000,186000,48950,56800,43000,97700,100500,79291,26050,14320,51020,12701,149500,41415,30907,62200,84300,112500,20694,68874,7740,38612,77600,57560,35361,8040,116658,20300,85469,37500,9267,14350,47100,24400,15854,28609,78274,179216,35069,28198,12700,168000,51900,58258,603000,22100,9140,41750,247000,23657,173000,166000,38443,12750,1204000,23429,289500,73700,45705,42900,8620,50300,75773,48157,37250,25650,45315,21229,33200,71300,175524,35153,3641,31050,40250,60724,688947,59800,32550,70500,81700,34598,70500,108041,25300,69200,156615,11848,50200,14467,19800,12907,14250,6830,38050,30414,54300,53200,10900,1122,446000,67437,74264,63404,112000,7198,9486,9130,3642,8872,6460,37590,10400,55472,32800,12400,12650,6100,11630,13000,14382,88100,15745,13550,4635,7330,8326,11500,3780,28076,16550,3136,33850,5880,25935,1710,9870,15500,15550,7830,5851,38967,19450,4598
2015-04-02,28680,164000,44800,46300,236000,128582,96900,240500,47275,44300,41100,38450,258000,325284,29901,229000,105791,238500,57152,91600,801000,58000,28350,108556,212706,29100,131190,141274,98395,13100,430500,74500,7390,9210,43650,34600,94400,58849,228500,468822,67000,205741,7073,41100,11000,136000,47870,39500,171148,13158,191500,74600,387000,182000,49400,55400,44700,97800,102000,79513,25800,14849,50438,12555,151000,41117,31272,62200,84200,112500,21077,68296,7790,38476,78200,57922,34339,7980,117317,21100,88226,36350,9310,14250,46400,23950,15968,28010,78751,181916,35268,28126,12420,168000,52600,57420,605000,22650,9320,44150,252500,24436,180500,159500,37420,12950,1218000,23632,288500,74400,46110,44500,8560,56200,75573,49152,36050,26800,45315,21229,33650,64500,181966,36798,3673,33600,41200,60724,695798,60500,33450,68700,82000,35332,71500,111642,26350,70200,164162,11504,51000,14547,19800,13411,14750,6890,38350,30854,55400,51800,11150,1113,452500,67693,74860,62845,117000,7198,9647,9190,3648,8977,6450,38038,10500,57101,32500,12550,12800,6200,11581,13050,14609,88200,15291,13650,4610,7480,8404,11600,3790,26876,18000,3127,34500,5880,25935,1685,9870,16100,15500,7910,5818,39819,19825,4621
2015-04-03,28680,166000,44200,46650,240000,129583,98400,241000,46844,44700,41400,39000,261000,324884,29208,227500,107292,245000,58286,91900,790000,58000,28400,113098,211789,29250,132658,143469,100855,13350,435000,74400,7430,9300,44200,35400,99400,61060,232500,469700,67200,209075,7073,40300,10900,140000,49427,39450,175392,13338,192500,74700,391000,187500,49900,55700,44250,99300,102500,80401,26600,14897,53736,13626,151000,42605,32248,65700,85600,110500,21344,68489,8000,38156,77000,60271,34826,8020,116469,20850,87833,38200,9564,15200,46450,24750,16310,27754,81452,182416,36928,27703,12300,171500,52900,58000,606000,22850,9370,43350,256500,24530,178500,161500,37059,12850,1218000,24854,285000,75800,46059,43850,8990,57500,76273,49152,36950,26900,45117,20700,34650,65000,178342,36516,3673,33050,41300,60724,708520,60500,33750,68900,82000,37403,72100,109842,26500,71200,159445,10901,50900,15065,19800,13462,14400,6980,39450,30854,53500,51400,11300,1116,458000,69654,74761,66870,115000,7327,9617,9050,3780,8809,6500,37311,10450,56586,32400,12600,12750,6300,11484,13100,14971,88100,16039,13750,4595,7650,8578,12000,3905,26677,18200,3146,35400,5920,25935,1730,9760,15600,16250,7920,5842,41911,19950,4893
2015-04-06,29400,162000,44750,45750,236500,127180,97000,235500,47102,44050,40750,38400,258500,325484,29393,228500,105041,241500,56585,90100,794000,57700,27950,113552,209955,29050,129232,144567,99871,12950,434000,73200,7290,9140,43800,35000,100000,59193,230500,472334,65600,208123,6980,40550,10750,137000,53416,37450,175392,13845,189500,75200,391500,185500,48900,56600,43350,100000,101000,80846,26300,14705,54221,13675,148500,42010,32309,65400,83300,112000,21001,67833,8100,37654,77500,62801,36820,7890,116281,20400,83894,37450,9564,15100,45900,24550,16196,27625,79863,186617,37327,27492,12140,170000,53600,59934,598000,23950,9430,41900,258500,26712,172000,164500,37480,12800,1206000,24752,284000,76500,46161,45450,9010,56300,74772,51952,36750,26300,44476,20583,35050,66700,183575,35623,3771,32850,42100,60457,714391,60500,34050,67400,81600,39006,74100,108941,26650,69900,158973,10814,52500,14587,19800,13008,14250,7000,38500,31020,53100,50500,11200,1120,455000,70080,74562,71008,125500,7230,9818,9060,3796,8662,6340,37143,10300,55300,32300,12500,12800,6380,11533,13050,14563,89300,16253,13400,4635,7720,8471,11800,3970,26318,17900,3394,34650,6140,25935,1700,9980,15350,15900,8000,6011,41911,20650,4938
2015-04-07,29240,161500,43950,45350,246500,127981,97700,236500,47620,44100,40050,37850,259000,323983,28792,229000,105041,235500,56585,90600,772000,58200,27600,117185,214540,29150,129721,144267,100363,12900,434500,74200,7350,9200,43850,35950,103500,58947,226500,463555,66500,207646,7427,41250,10700,136000,53805,37700,175392,14135,188500,74700,394500,185000,48600,56700,43700,98000,99200,82178,27900,14512,54415,14016,145500,43720,32065,64900,84100,112000,21077,67562,8130,37974,78300,62892,37014,7880,116752,20650,86651,37650,9606,15200,46050,24000,16138,28395,83042,181316,37194,27632,12220,169000,53400,59805,607000,23750,9380,42900,251000,26868,172000,163500,37180,12600,1207000,25364,277000,76400,46008,45000,9010,55000,73170,50521,36350,26450,44279,19995,35450,66700,194446,36046,3706,32250,42600,60657,706563,62500,34000,67700,81800,40075,72000,106240,26050,70100,155671,10943,52700,14507,19800,13260,14250,7020,37650,29477,53200,50800,11250,1154,457000,69739,73468,74139,125000,7198,9777,9230,3774,8641,6280,37367,10350,55043,31750,12350,12750,6300,11533,13100,14291,91500,16253,13400,4680,7660,8714,12050,4010,27356,18150,3394,33800,6260,25935,1675,10500,15600,15300,8070,6004,42066,20475,4961
2015-04-08,29580,161000,42600,43700,253000,129183,95400,240500,46240,44000,39400,37750,260000,332085,28283,241500,105291,239000,57152,93100,800000,57600,27350,124907,215915,28800,129721,142571,108234,12800,442000,78700,7370,9330,43850,35450,99300,59488,224000,462677,72400,219077,7389,40800,10350,140000,54486,38150,175863,14279,187000,74000,388500,197000,48400,56500,45250,96000,102000,83289,27700,14224,55967,14307,146000,43497,32126,67400,84200,108000,21459,67292,8070,39843,79400,63524,38960,7930,117600,20500,88620,36950,9690,15500,44300,24200,16709,29379,85426,179016,38257,28198,12320,168000,53400,59740,609000,24100,9380,41700,241500,26930,178500,165000,36518,12700,1202000,25619,253500,75500,45653,44350,9380,54200,73370,51019,38100,26600,44378,20230,35500,66100,210147,35200,3598,31950,42700,62059,711456,62200,34900,67400,80800,40275,72700,112544,26250,70000,158030,10576,55500,14866,19750,13260,14150,6950,37200,29422,55000,50300,11300,1198,457000,71103,71778,74251,132000,7084,9697,9380,3812,8526,6330,35912,10400,55643,31800,12450,12750,6310,11190,13050,14835,90700,16066,13950,4685,8050,8839,12000,4080,26079,17700,3538,33600,6010,25935,1710,10450,15400,15000,8110,6052,42841,22400,5527
2015-04-09,29660,161500,41900,43100,250500,130785,96200,233000,45291,44100,39300,36800,262000,329685,28237,254000,107542,235500,57152,93200,797000,59200,26950,127632,214081,29050,133638,143968,109218,12750,445500,77500,7230,9310,42950,36200,97100,59439,223000,454775,72700,222410,7296,39850,10350,139500,54097,38050,173034,13881,192500,75200,383500,197000,46700,56800,44200,95400,97500,81956,27800,13840,55579,14405,144500,42307,31760,67000,84200,111000,22568,67061,8110,39341,79200,62801,39106,7890,118260,20750,93347,37800,9733,15500,43800,24950,16880,29977,86220,182917,37859,28056,12300,165500,54300,61223,613000,24150,9310,41200,238500,26992,180500,162500,37601,12600,1212000,25364,258000,74600,45551,45300,9570,57300,71869,52263,38400,26450,44180,19348,34650,65700,223030,35106,3609,32200,43000,62059,728092,62000,34250,65700,82000,40008,74600,114343,25550,69000,166521,10901,55600,14986,19750,13008,14400,6910,36900,29642,55800,50900,11450,1198,460000,70677,72474,76711,129500,7036,9627,9440,3763,8484,6340,35856,10950,55900,31900,12400,12850,6440,11484,13200,14926,90700,15879,14200,4695,7970,9227,11900,4040,26239,18500,3615,36800,6130,25935,1735,10600,14900,14450,8130,6020,42453,22275,5572
2015-04-10,29800,167500,43600,43650,253000,130184,94800,234000,45981,45050,40350,37750,264000,355391,28330,256000,113294,235500,58097,94600,836000,59100,27700,128087,226917,28950,131679,154045,109710,13400,439000,78500,7360,9370,44150,36650,97200,60126,233000,468822,72700,223839,7492,41350,10650,144500,53903,38900,173977,13845,192000,76200,392500,197000,47500,56700,44000,98600,96600,83733,28200,14128,59653,15524,148500,44092,31882,71600,85300,110000,22339,67871,8090,41803,79300,62620,39154,8180,118825,20650,92165,37600,9436,16450,44400,24650,16880,29635,85426,180716,40316,27845,12320,167500,54100,61093,658000,24200,9320,41800,241000,26649,182500,166500,37721,12750,1212000,25619,264000,74600,46364,44600,10650,57900,73170,51268,39250,26300,45364,19407,35300,70600,223834,36516,3684,32050,42650,64595,733964,62500,33800,64800,81300,40475,77400,112544,26200,69100,164634,10793,56600,15264,19800,13613,15000,6980,38400,29036,55700,51800,11650,1215,462500,71956,73269,75816,128500,7263,9627,9530,3791,8536,6490,36136,10800,55043,32300,12400,13100,6440,11581,13000,14563,90300,15905,14250,4865,7930,9004,12250,4070,26479,18650,3653,36800,6030,25935,1745,10650,14850,14500,8010,5963,42376,22100,5731
2015-04-13,29580,167000,44200,43300,254000,130585,95600,231000,45291,44950,41100,38300,267000,370095,28699,271500,114045,227000,57247,92900,839000,59400,28150,133537,225542,28900,131679,155940,112170,13600,443500,77000,7270,9470,45350,36400,98000,60912,236500,480236,73900,230507,7250,40600,10400,146000,56919,39100,169734,14423,188500,76600,383000,187500,47700,56000,43900,113000,97400,88841,29150,14128,63436,16109,147000,47586,32370,72000,85600,112500,23257,66829,8920,42168,85000,68223,41635,8160,118920,20450,91771,39000,9818,16700,43900,24700,17166,29593,87015,183016,41578,28267,12000,171000,54600,63285,663000,23950,9430,40800,238000,28675,189000,169500,43376,12750,1212000,27809,248500,75800,45856,44400,11450,59700,71268,51641,38950,26100,44723,19524,34750,72800,224237,36375,3706,32050,42950,64661,728092,62400,33750,63100,79800,39673,79300,113893,26100,68300,158973,10685,54600,15703,19800,13764,14700,6930,38400,29257,56000,51500,11650,1293,462000,71615,74264,78836,136000,7117,9446,9760,4008,8452,6430,37199,10600,54271,32400,12200,13000,6820,11581,12950,14790,89100,15558,14100,5000,7850,9004,12300,4035,26159,19400,4170,36700,6250,25935,1740,10650,14900,14250,8270,5931,41756,23475,5799
2015-04-14,29480,171000,44000,43900,254500,133589,96700,235000,45895,47000,42950,40500,279000,357892,28607,275000,114295,226000,59892,90900,796000,59700,30000,134445,237460,30000,138043,149655,110694,14750,446000,78500,7260,10800,44700,36350,95900,59684,247000,474968,72800,229554,7436,41700,10800,148000,56530,41800,173034,14351,188000,76000,384000,188500,50100,54900,45100,121500,96800,88841,29800,14801,63048,16011,151500,45802,32004,71500,86600,113500,24329,67099,9040,41530,85600,68675,40565,8210,119296,20750,96498,40000,10283,16500,45650,24350,17166,28994,85823,182016,40914,27916,12100,190000,56000,62769,668000,24000,9800,41000,239000,28987,178000,168500,43256,12950,1239000,28674,240500,76000,47532,44950,11400,59700,67164,50210,39150,26450,45462,18995,34650,71400,206926,35811,3738,32500,42500,67064,729071,61200,33900,64600,80100,39341,79000,109842,25950,68900,154256,10448,54000,15862,19750,14016,14550,7010,37200,28706,55200,50400,11800,1293,472000,73661,72872,78612,139500,7100,9556,9680,4074,8861,6430,35744,10650,54957,32850,12150,12950,7000,11728,13050,14382,88500,15424,13750,4885,8150,8733,12850,4080,24600,18850,4021,36400,6130,25935,1745,10300,14550,14000,8120,5939,42298,22750,5708
2015-04-15,28920,170000,44300,43800,256000,134390,98500,236000,45636,47300,41900,40000,276500,375097,28468,276500,113544,229000,60364,90100,822000,60000,30100,134900,241586,29650,138043,154643,113646,14350,445500,76500,7300,10400,44900,36350,95800,60716,242000,481991,73900,235745,7334,41500,10550,145500,56724,41900,178221,14459,193000,75300,396500,187000,50900,54800,45000,121000,96200,89063,29750,14801,63727,16400,152500,45802,31089,71700,88500,113000,24444,68141,9160,43672,86100,70301,40905,8300,118636,20850,94922,41250,10494,16900,45450,24000,17280,29208,89399,192817,42973,28056,12100,185000,55600,62640,661000,23800,9830,40450,240000,28738,191000,169000,44399,12900,1238000,28827,248500,76100,47227,45500,12050,59100,69266,51890,38750,26500,46251,18878,34850,71500,237927,35858,3641,33100,42800,72402,731028,61600,35200,64300,82400,39341,78100,114794,25700,68900,158502,10427,52800,15942,19800,13663,14900,7150,36800,28816,58400,50000,11800,1297,480500,73575,74363,77941,160000,7100,9677,9710,4102,8704,6390,36695,10850,54786,34050,12450,13150,7380,11777,13100,14790,88800,16333,14100,4975,8140,8752,13350,3980,25080,18850,4269,35850,6140,25935,1735,10100,14850,14350,8100,5987,42221,22775,5753
2015-04-16,29540,169000,44500,46000,256000,134791,98500,236000,46240,46750,42650,40300,279500,375097,29577,264000,113044,240500,60931,92900,830000,60300,30200,135809,241128,30000,136085,157636,112170,14950,449500,77200,7350,10700,44800,37450,94900,61993,250000,481991,74900,224792,7566,42050,10450,143500,57308,43450,187650,14496,192500,74200,402000,183000,52000,56200,45100,123000,97300,90396,30000,14705,64406,16498,156500,46025,30388,71000,88600,111000,24596,69646,9030,44493,85600,70120,39981,8310,119202,21000,97679,41450,10537,16750,45350,24500,16937,29764,87810,198418,43039,29255,12020,193000,56600,61093,671000,24200,9710,39600,245000,28987,194500,173500,44038,12900,1240000,28318,252000,79600,46414,46900,12100,57100,70368,51641,38750,26150,45167,18465,36250,71200,244769,35764,3728,33100,42700,75739,736900,64600,34050,68400,84400,39541,79600,121546,26200,70100,158973,10793,54900,15902,19850,13411,15400,7210,36900,29532,61500,49850,11550,1306,476500,72808,76152,78276,154000,6906,10400,9520,4080,8599,6420,37143,10650,55643,34000,12650,13550,7480,12168,13300,14971,90500,17108,14050,4910,8190,8607,13250,3975,24840,18600,4226,35900,6180,25935,1740,9960,14500,14400,8040,6228,42144,22000,5527
2015-04-17,29000,170000,44550,47550,255000,133990,101000,240500,47447,47500,43050,40600,279500,391101,29346,261500,115045,237500,61309,91800,880000,60400,30150,130357,244337,29750,134127,161727,111678,14950,454000,76300,7280,10500,44750,37950,96200,64253,245000,477602,74400,225744,7836,42250,10450,144500,55751,43400,188593,14135,205500,74000,408500,185000,52900,58100,44200,119000,98000,87509,30700,14993,63921,16254,154500,46248,29870,71500,88300,109000,23947,72000,8830,44994,85400,70211,39933,8170,121464,20850,95710,41150,10367,16500,45100,25000,16652,30704,86618,212119,41312,31722,11940,198000,56600,60062,711000,24600,9750,40450,250000,28738,197000,176000,44519,12900,1223000,27961,261500,84000,46566,47150,11850,58000,73170,52512,39000,26150,44969,17995,37000,74400,249197,36140,3609,35350,41900,79742,758429,67000,35050,73400,88300,40675,79400,123347,27200,68600,159445,10986,54700,15982,19550,13462,15400,7310,37200,30083,61500,50100,11750,1272,484500,73320,76451,76264,159000,6792,10451,9440,4058,8515,6410,37199,10600,55643,35600,12500,14150,7230,12363,13500,15833,91100,17349,14200,4835,8190,8442,13550,3850,25400,18550,4079,36700,6110,25935,1780,9900,14600,14200,8260,6228,41679,21825,5550
2015-04-20,28600,174500,44250,46250,255000,133389,100000,241000,47361,47850,42950,40800,285500,390601,29531,283500,118546,231500,63104,91600,894000,59900,30650,129904,247546,29450,132169,162425,114630,14700,462500,76200,7280,10850,43850,37750,95300,64646,249500,472334,76700,247175,7817,42300,10350,144000,55654,42950,184350,14026,208000,72800,414500,186000,52100,58200,44400,120500,99700,87731,30450,15041,63048,16303,150500,44612,30236,70500,88500,106000,24290,71653,8930,49234,87900,74096,42170,8490,120144,20750,94528,40850,10537,16350,45150,24450,18933,29593,89002,209119,40648,32426,11900,192000,55700,62769,699000,24550,9710,39750,244500,27616,197500,178000,45723,13050,1219000,27860,255000,84300,45958,46500,11850,57400,70067,51455,39400,26100,42800,17936,35800,74500,286236,37127,3468,34700,43150,79409,752558,67200,34500,72900,87200,41076,76600,122897,27750,68700,156143,10901,54100,15543,19400,13260,15850,7380,36800,29918,63600,48800,11700,1274,486000,72382,77147,76599,173000,6906,10300,9480,3971,8484,6460,37814,10650,55300,34500,12400,14050,7070,12412,13450,15788,91500,16841,13600,4825,7990,8297,13400,3925,25480,19400,4150,36800,6010,25935,1745,9880,14150,13900,8390,6044,42144,22100,5708
2015-04-21,28880,171000,45150,46050,253000,133990,98200,238000,47275,47900,42600,40600,275000,388500,28330,277000,121047,245000,60364,92400,933000,59300,30800,131720,246170,29350,129721,162625,114138,14250,459500,75700,7350,10700,43400,37900,95400,63811,235000,467944,76300,242413,7724,41900,10200,142000,55557,43800,181992,14026,199500,70600,416500,192500,51700,58500,45450,120000,98900,86842,30850,14705,60817,15865,146500,44835,29444,70800,87600,107000,23754,70881,8730,49006,87000,76355,41149,8400,118636,20800,96498,40000,10452,16100,45300,24300,20815,32073,89002,211119,39652,32850,11800,207500,56300,60836,684000,24300,9630,40900,247500,27491,193000,182000,42594,12850,1215000,28573,253500,84000,45907,46800,11450,57500,70267,53943,38000,25500,42701,17819,36700,75400,285028,36657,3478,34300,42400,73737,753536,68500,33400,71100,86900,43147,74700,119296,28100,68700,154256,11030,54700,15663,19450,12957,16300,7230,40250,29808,63000,48050,11700,1234,496500,73746,77445,78500,179000,6922,10049,9450,3932,8358,6470,37143,10500,54786,35050,12750,14100,7320,12314,13300,16242,91400,17269,13250,4840,7950,8481,13150,3930,27196,19650,4045,37700,5970,25935,1755,10100,14300,14000,8430,6300,42066,22650,5504
